elec120V_cmu_plant,natgas_cmu_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"CMU, normal-weight, A1-A3 q_cement",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",168.5127747495384,0.13723145660836814,0.1178817005688147,0.10543831088941215,0.060401960787532516,0.06181890086087346,0.13056972346402584,0.0,317.6244,0.8469622488182542,1.3848697249945747,1.1748159569274278e-05,11.975100163411735,325.7941,348.7689,325.0588
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",168.2909092874052,0.1744892608078072,0.13928573827233923,0.1023215015903137,0.0753379899738334,0.06011864098064793,0.09011831016059564,0.0,304.2393,0.7254216181093567,1.3858036141631673,1.2149866134217069e-05,11.137117877479206,312.4177,335.3108,311.7294
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",188.52281619626012,0.108096600558355,0.14857826806432817,0.13826142155341384,0.06879897240134655,0.05980765720853177,0.09053869544211066,0.0,313.9967,0.7524131621989614,1.3879607352734693,1.22198206349335e-05,11.222810886988139,322.1412,345.0348,321.4571
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",165.2197961050569,0.13364910859532128,0.10736097462260022,0.10382686976307691,0.06150345861629695,0.05762461456991558,0.11067450360134089,0.0,303.548,0.7672126571924371,1.3827914244417085,1.1436257273987213e-05,11.281713132730665,311.6833,334.5695,310.9989
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",160.63046061905266,0.13122179585582325,0.13335220523030736,0.11502639931864515,0.06079254328358617,0.07287853396614541,0.06296832532855823,0.0,278.2918,0.6030344688534629,1.3819826516048406,1.1592430123549982e-05,9.935037243423878,286.3775,309.1051,285.7853
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",179.3078456129034,0.15422165353536943,0.13374564311433912,0.09109577902898744,0.059380303425401265,0.06765972381229271,0.09611409763689771,0.0,312.8371,0.7620538651271914,1.3854043503860887,1.1760183489349121e-05,11.39297097929464,321.0135,343.9304,320.3123
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",173.4930904985951,0.1419595571093449,0.1452247238690253,0.11773615840613008,0.0630131135487074,0.06125907527094178,0.08903531125124435,0.0,302.6454,0.7194556330615465,1.384392886082613,1.1713317666656083e-05,10.976705548767175,310.7901,333.6508,310.1214
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",168.8780986505669,0.14188888877879755,0.1543363497982076,0.11232410309367717,0.07102719817321135,0.0710815032061274,0.09412133854801007,0.0,303.7447,0.7326008057366535,1.3866593954473774,1.2350770192995966e-05,11.10661410982563,311.8984,334.782,311.2174
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",161.95780210719363,0.11504536808374168,0.12841721966418262,0.10058192936419413,0.0619463101448414,0.06749005467630774,0.10050615902153183,0.0,294.6426,0.722144815123592,1.3828814620064074,1.1608213515466319e-05,10.856733822041742,302.7478,325.5801,302.0955
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Strawn,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Gulf,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",159.3115744083192,0.13107921916446671,0.13648966981396476,0.10827646778688317,0.0677172042434463,0.06763740270251756,0.10222784924028008,0.0,296.2149,0.7289871222980941,1.3840623582301557,1.1938311059648173e-05,10.973595219545297,304.3393,327.1935,303.6741
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",177.38135259025765,0.1453667896898777,0.1753018719286711,0.09670574773405927,0.0628024126571294,0.0744288370579645,0.08263945052492644,0.0,282.5317,0.633290178386312,1.3829210397819418,1.1660527236154715e-05,9.486558936987862,290.4863,313.2078,289.9477
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",185.8704704845459,0.1514307196143682,0.1336170057482154,0.11432145164330315,0.068182236987891,0.06083677266663774,0.11042431093021605,0.0,304.5158,0.7558027141149395,1.3854603728029478,1.1895224438266102e-05,10.52650276519089,312.5095,335.3528,311.9002
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",167.5337151566374,0.16972397946209228,0.1057161204289891,0.1087122926759175,0.06752659270102293,0.07594299851872041,0.09133954719076831,0.0,280.8917,0.647872372912652,1.383390276861271,1.1960509154700408e-05,9.62119738938686,288.8541,311.5939,288.3041
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",174.7394184312228,0.15470444221516513,0.12121019123322835,0.1208443531269369,0.06589240671334592,0.06350667287559679,0.09152830966456653,0.0,284.9461,0.6595722929817214,1.382736445360569,1.1627833181500105e-05,9.699728854850045,292.9066,315.651,292.3541
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",172.3937840050232,0.12188140331856405,0.14237865650697795,0.10754157205311163,0.05503540608580565,0.06000015890011962,0.08614168531897465,0.0,276.6071,0.6267462300385874,1.3790087581116157,1.0834069899050024e-05,9.346894599845001,284.538,307.2276,284.0159
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",169.2779828689166,0.11322212900050875,0.15690071294456787,0.1152168674925346,0.07585626821975387,0.0640242224180569,0.10053343384422732,0.0,285.8752,0.6811272248421527,1.3839806667735073,1.2037992783816466e-05,9.859374929572972,293.8369,316.6012,293.273
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",177.16275807533648,0.13630029505358804,0.12423277347808828,0.1250956802485188,0.06353210116593559,0.06583217676295186,0.08540461038048454,0.0,283.3451,0.6417912823081119,1.3827241668125962,1.1607762258252628e-05,9.544605499564788,291.2988,314.0252,290.7572
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",179.80666609606467,0.20363054677448306,0.11097704860681053,0.1092247635258466,0.06963287258806229,0.06886970426223399,0.11003110126606454,0.0,301.3183,0.7442441218886358,1.3859262232175116,1.2138303297752701e-05,10.476360327257506,309.3209,332.1642,308.7111
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",168.91598622198805,0.13712061215477658,0.16033933631021846,0.09841132942504689,0.07014294689047267,0.05969955559795839,0.11456530542260081,0.0,290.9795,0.7248656402681324,1.3825864760820832,1.1624157053152497e-05,10.20485141984735,298.9486,321.7457,298.364
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Arkla,Electricity; at user; consumption mix - Bonneville Power Administration - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Gulf,"coal extraction and processing - Gulf Lignite, LIG, Surface",154.6559419999522,0.14211178136383312,0.1518383315089597,0.1054021619847367,0.0648645013276833,0.07253360218008496,0.08453949641289685,0.0,265.4061,0.5940590064350226,1.37983887044386,1.1474748394532182e-05,9.09862054722189,273.3345,296.003,272.8243
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",175.2391225088258,0.13774864965445657,0.12759304808430214,0.10774665063992267,0.06033197869333212,0.06598864121052553,0.09273499053800763,0.0,303.492,0.6990112230004184,1.383256015712752,1.1685853484385826e-05,10.248119569555014,311.5229,334.3269,310.921
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",175.56915394817153,0.15162473285805414,0.14404761515108544,0.10921795748742298,0.0711989486301344,0.060944460249253644,0.09859686251650114,0.0,309.9311,0.7280211771667211,1.3851810903278545,1.2103729810280366e-05,10.544093767526018,317.9882,340.8373,317.3606
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",173.96018430185245,0.1507711442775508,0.11954057552737046,0.10589885285333915,0.07052973504469914,0.05966632228462608,0.08864742436451056,0.0,302.7492,0.6874403876646713,1.3839672104665077,1.1904078874864388e-05,10.193749574044233,310.7893,333.5933,310.1875
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",160.16413032787656,0.12609261585281278,0.1421791028712106,0.09929862039725858,0.0632483177909677,0.06990566121430952,0.08757024146550385,0.0,286.8305,0.645035745982698,1.3812692315436996,1.1614330934074307e-05,9.730164532475085,294.8221,317.5546,294.2607
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",171.6454281063987,0.1382803393271687,0.17162898918405775,0.10723102284298881,0.0600497390063701,0.06384454184029255,0.09368969823128283,0.0,300.3849,0.6929682299429696,1.3823429815252897,1.1550419276119694e-05,10.178575978902057,308.4086,331.2009,307.8129
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",152.67690039556453,0.14389795445935677,0.12003515986644456,0.1164121172817715,0.06716307187916368,0.0653874542673119,0.09561330899568525,0.0,286.2446,0.6586795837730177,1.3811537678569268,1.1727546888987585e-05,9.85833982620606,294.2468,316.9971,293.674
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",181.5840988023561,0.1416986618614232,0.1648307884024779,0.10453803533048707,0.05973831974223958,0.06781455464328957,0.10090696333197009,0.0,314.2733,0.7457990395992542,1.3848654670587557,1.1868480581202933e-05,10.670837043619132,322.3296,345.19,321.6958
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",160.90698402284036,0.07231534031062159,0.09699379218826933,0.1329947932332054,0.05588176075778527,0.0665069192659738,0.09627715548737616,0.0,284.6333,0.6588403006337307,1.3801713206814634,1.1314414598796232e-05,9.714009201275557,292.5862,315.2989,292.0371
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",159.98456382044841,0.12272006921920174,0.1564816752605243,0.0929675301748592,0.0681942444868099,0.0638829928799303,0.09336369678426266,0.0,288.9655,0.6624213837127597,1.3813896346321837,1.1621551677308561e-05,9.86411302970678,296.9594,319.7068,296.3893
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Green River,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, BIT, Underground",173.79923822209633,0.09477325785104913,0.17151009204447926,0.11135293245484602,0.07137707789050307,0.06545256534901416,0.09638232476243153,0.0,300.9593,0.7013976035032423,1.3847737794824395,1.2090741361820388e-05,10.195700405084448,308.9636,331.7552,308.3708
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",192.533885428831,0.11437242182975603,0.15731045392987242,0.1367453686425383,0.06398794286919009,0.07477974288357303,0.10416985341310152,0.0,343.6263,0.8898977640564449,1.4049741691451427,1.4526324028050132e-05,13.708451908600887,353.2935,377.9448,351.8428
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",213.74390106332848,0.16260582825352596,0.15130188349870793,0.1187259302395428,0.06816676154751149,0.06898679952958825,0.10358109621043497,0.0,370.7766,0.9613603571015961,1.4087637660420038,1.4853991991914061e-05,14.584496602068155,380.663,405.58,379.0822
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",152.05752391639987,0.12964180828044952,0.09674835359353359,0.09922888863125447,0.06481305400799996,0.07041086185367199,0.09338781668469165,0.0,298.5088,0.7448022096468911,1.3950734746584674,1.3341706255294522e-05,12.246360712756642,307.7636,331.8586,306.5656
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",149.6648261032773,0.16127483791722036,0.14325030410313971,0.10851649857575207,0.06472864954791017,0.06325499035265571,0.11538734632862066,0.0,309.4778,0.8118128338727963,1.3948681201763709,1.3271874641546637e-05,12.835118035614922,318.9408,343.3075,317.62
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",158.22580907851284,0.16024325461703934,0.12079677239960136,0.10319880650960048,0.056558082662689746,0.07121223252461817,0.0855640788490451,0.0,302.1373,0.7378523006974693,1.3941631087318476,1.3045192309795389e-05,12.240462003994455,311.3815,335.4479,310.1932
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",160.94987377864734,0.1418052870344916,0.1686387260860439,0.10810545501556588,0.07036749894993452,0.06551821080366448,0.0963398546195492,0.0,310.7041,0.7830356177222766,1.3978129090057954,1.3711400255379623e-05,12.68487894219293,320.069,344.3061,318.8034
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",177.5685452703049,0.14461112607094395,0.13418072652617324,0.10210570115287275,0.07531064056533066,0.06154125706696757,0.11588760449732904,0.0,338.7857,0.8989630640438433,1.4021851227883213,1.4203789839954111e-05,13.763404294423731,348.4919,373.1862,347.0205
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",170.56679791781548,0.15729421838245497,0.0878182630378701,0.1244528754503355,0.07239929553299092,0.06576446286617427,0.07839569773233936,0.0,313.0891,0.7539447482832564,1.4001165595978935,1.4044716222469939e-05,12.60317493158788,322.3624,346.4648,321.15
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",192.5687328103966,0.12987506013990613,0.15313237017774212,0.11884875476261232,0.07092518237941083,0.0640371219834372,0.10738260511642934,0.0,346.8747,0.9048220560364,1.4042491597243263,1.4358097389835243e-05,13.84572024827141,356.5932,381.3064,355.1137
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Anadarko,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Underground",160.50383364582913,0.13492392462251637,0.14072567030437888,0.12009682663018009,0.05429852256198727,0.05876586822803987,0.08829273115075939,0.0,300.3903,0.7364846436483782,1.39167529896678,1.249035031788682e-05,12.058729187530094,309.6375,333.7176,308.4511
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",146.29554906560278,0.1168274318837687,0.153958933772725,0.09619813833813477,0.06500142182794828,0.07410059895782113,0.08921479086430069,0.0,287.4653,0.7056586173390706,1.3934115544974477,1.3631003597284783e-05,11.293782887540646,295.4889,318.1966,294.8697
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Southwest Power Pool - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Strawn,natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, BIT, Underground",162.96257006058275,0.12576496153829783,0.148118682852239,0.12781255580014533,0.06569421888113885,0.06593381675973249,0.09814796915967515,0.0,307.4255,0.7755391235987348,1.3964668632068133,1.3902339061566887e-05,11.952445619526127,315.4944,338.2925,314.8246
