elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - El Paso Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.05842099536852226,0.23068669729977984,0.049534121279661385,0.04394686693375292,0.9119217292327997,0.6249844812508059,0.016061793508955542,0.49202361013975426,0.009987371544484857,0.5012043089231096,0.11722165991473972,9.821706294641595,1.2443434512982032,0.010157918172295579,0.0381095229058742,0.1530903607277501,0.09923689127440208,0.08964522278794948,0.048385530331556945,1.2883310347557202,0.09203281988993965,0.37693599155698004,1.0168562246155202,2.2809,0.0,0.0,0.00041507541158583984,2.1760621111667122e-05,1.764260945149028e-09,0.009580239631235082,2.282,2.2846,2.2817,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - El Paso Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.059939343695134886,0.20345424768302073,0.04069429044871567,0.03287208903359508,0.9732436822811715,0.7783191902114304,0.010687278323177974,0.5478439852554723,0.009650757851662391,0.5066119427704728,0.12511129738694216,10.143398824334522,1.3303344803325337,0.010318183257591602,0.02833590528250376,0.15135458550472108,0.13745514890821325,0.05570016179740934,0.05978389609214341,1.2118654506763409,0.14610648594803463,0.36915770979764245,1.8441886178263593,2.2582,0.0,0.0,0.00036719336735798803,1.9261697197491482e-05,1.5655203918246387e-09,0.008480990724836376,2.2592,2.2615,2.2589,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.02558060246310658,0.20118544956032847,0.04172636605767433,0.04220009090483143,0.8385468991279531,0.6778101422775712,0.012296868071632393,0.5281514104360998,0.010143479517369419,0.5230332140442078,0.11692261198023213,9.89494426170038,1.3070732747901674,0.010294193842699402,0.034553823135719426,0.1514682078934097,0.06945206484611359,0.08862631190764415,0.08282578503903111,0.9047591878184352,0.12903699450507686,0.42905092846595305,1.7205329053065301,2.1434,0.0,0.0,0.00016661426402491412,1.1936056985035482e-05,5.321641827632718e-10,0.006464951723475255,2.1441,2.1463,2.1441,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.07073291599353779,0.20053777854960558,0.046409852410135545,0.03341336794876414,0.9205162925477284,0.7266836359845541,0.021296811365888672,0.4357756781552297,0.010359182805247008,0.530852500427301,0.12272044890885095,9.643624516040772,1.347645205811117,0.00957342536062128,0.027235758291713538,0.14399010655346053,0.10531182159290683,0.09281790186647887,0.09929611241191327,0.9892167431149472,0.11542777394488404,0.38534228391267844,1.472928068244363,2.2371,0.0,0.0,0.00016668949373102005,1.192645891983504e-05,5.378884716351594e-10,0.006456741835791408,2.2378,2.24,2.2378,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.05558399767145655,0.20472415448766,0.04754437772667221,0.04228689728659343,0.8649820293880466,0.6133794202132992,0.01974420587081238,0.4837907270159554,0.010140470296600503,0.48834508996192383,0.11998278422928993,9.846902008730591,1.2868362388921215,0.009779738357864404,0.03994181500008433,0.1517836160123815,0.05807190902538907,0.10405426057546906,0.04723188865258039,0.9356654958443599,0.13753641139806647,0.2920161319750627,1.0206020548412613,2.2098,0.0,0.0,0.00016969590417826528,1.2153121514055224e-05,5.43361012075446e-10,0.006581777304050761,2.2106,2.2128,2.2105,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.07497174833407867,0.18390092424114476,0.04643268789235854,0.04278937466591581,0.9605788046942545,0.6525417661612176,0.031089725583135087,0.5630391671551841,0.009922459144402344,0.5203302648045938,0.12006105396909462,10.078525488552062,1.2871713053511618,0.00977351156000073,0.03464371673353203,0.15553715674171142,0.0961021488830957,0.05848493880866376,0.0662748999282538,1.41309339676755,0.10798521835027435,0.2753239964471794,2.0830315887513917,2.2394,0.0,0.0,0.0001540354797978459,1.0992395898499778e-05,5.075501553000018e-10,0.005945289224278773,2.2401,2.2421,2.2401,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.011218380239176194,0.1936137064648228,0.0593742346514796,0.042752119215018106,0.7699262613806032,0.6642929311103976,0.01632250908406794,0.4429136252696768,0.010414573248437612,0.5245630488394245,0.12208098235651507,9.490614738908867,1.3542979686567373,0.009874823814416915,0.0276228340806539,0.14454390774435363,0.09805682221013218,0.08990364054758085,0.06549295690116261,0.8986908185767855,0.11656746690700563,0.30469431336811537,1.8651460130020983,2.1298,0.0,0.0,0.00016064954892825315,1.1501254996821085e-05,5.15855989549682e-10,0.006227942800529597,2.1306,2.1327,2.1305,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.06232888189352942,0.17720915592588898,0.04150663303065173,0.044481620244650744,0.834871916286349,0.6917446908940921,0.03416862465201047,0.5341530904061896,0.009652091655078129,0.497599521544211,0.12120068679729112,10.13419331445547,1.3526712318237075,0.010165234977631747,0.04511366314118386,0.15146028248437263,0.09033550318586239,0.0671381819002948,0.06855915993215118,1.4218080098034596,0.1210256470836715,0.45320985772601075,1.8909544223229746,2.207,0.0,0.0,0.00014876460717802817,1.060815570739754e-05,4.9314497786581e-10,0.005735838122676333,2.2077,2.2097,2.2077,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.07734989476299584,0.20356924930617254,0.04917733917153496,0.03295201365391012,0.7779309432607003,0.7800059107959422,0.029446539698376545,0.5887517464799711,0.00990629404297206,0.5213204441441257,0.11623632722280255,9.62314386117072,1.2980514920656088,0.009937519353236461,0.02608151728460776,0.14749576933980624,0.14267283890718666,0.06912035615748693,0.0963247449175621,0.8631320119581778,0.11895006616572958,0.2506730194295207,1.32551153354424,2.254,0.0,0.0,0.00016908850612769625,1.2101054696966897e-05,5.44550777111976e-10,0.006551857677699628,2.2548,2.257,2.2548,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.06711982807263266,0.19688122215922732,0.045352426743436675,0.04053216248641869,0.8661913321691391,0.802969413774374,0.023368472907955982,0.5081116325510462,0.010451953529139862,0.510582705308093,0.11510695807129827,9.530789329444136,1.2354018386271193,0.01034976445254145,0.03161849854771735,0.15222876502820915,0.08007751711747092,0.06778981970631308,0.07524814027920226,1.0445087594293454,0.11188216069553572,0.48200767900199454,1.815038285681836,2.2275,0.0,0.0,0.0001638509464815947,1.1718460598056137e-05,5.305229226160134e-10,0.006343149389417477,2.2283,2.2304,2.2282,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.020169693752703746,0.18193195687032035,0.0436330196844075,0.036912620278529984,0.8546153417072605,0.5688677251069817,0.012095515778203923,0.4083950745670982,0.009801037005257598,0.4889069629407662,0.1238421325130172,9.886429986724856,1.3091591658134822,0.00999131714971797,0.026846138358310345,0.1528339073949727,0.05330174096265788,0.06613040816961924,0.08460187210046313,0.9933071253140006,0.11486364633141966,0.26632119680904115,1.5018158744452377,2.1275,0.0,0.0,0.00015183981302878662,1.0848947180631103e-05,4.954707405487694e-10,0.005870374795680806,2.1282,2.1302,2.1282,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Gulf,Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Seattle City Light - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.044479214128800175,0.20340120368083153,0.0568195722931748,0.03268850852043058,0.8440166123218261,0.5889957161671923,0.04987051461665508,0.5705012932491169,0.009920427485967682,0.482434023923447,0.12064617530720188,10.099188224361935,1.3342253566051392,0.010151924211862383,0.029645416183558336,0.14435556577129974,0.11801679486076255,0.07583346560323989,0.09166375220749505,1.0633035233232033,0.09999536607686653,0.30229226011934396,1.638893963348392,2.1966,0.0,0.0,0.0001685452419798965,1.2072038229036524e-05,5.391922556490618e-10,0.006538131003616481,2.1974,2.1996,2.1973,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.045489813581318504,0.18755162814073778,0.048676766117136804,0.04474883256903138,0.8816769931357645,0.5981674913029621,0.019312063185415694,0.45709903123225337,0.010199378761693625,0.4887703382097984,0.1166798291562785,10.07396856383738,1.2908188238754887,0.009648791547888875,0.039858863169604034,0.1459074464615011,0.14268398058798534,0.0425547701686497,0.06994753573995112,1.1640675187923293,0.10509060448919726,0.24047363459072904,1.8310439942150825,1.517,0.0,0.0,0.0015040267148850686,0.00011894539651985847,1.2814685932625373e-08,0.03600947671845675,1.5363,1.5966,1.5367,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.023559822002187376,0.17843289958818387,0.04788830303563562,0.0411799914865668,0.8844611584826978,0.6266138040221463,0.0372071056360965,0.4954463427868496,0.01011140869386088,0.4826758952546588,0.12050365610540698,9.642762230070652,1.274396461611568,0.009867397961708884,0.03296150898930729,0.15893367003858755,0.1344014730633597,0.08348688336181165,0.052742922653319854,1.3640559836070583,0.12317241778279622,0.36209635531870277,1.345395779662736,1.6029,0.0,0.0,0.0014808495928089452,0.00011653873679107076,1.2769636570699376e-08,0.03546459106048542,1.6219,1.6809,1.6222,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.07822853728612222,0.1925163625211243,0.041798297108767,0.04310697688123838,0.9617182159551967,0.6319214144675698,0.021793060239562595,0.46710238928752207,0.01026089862929536,0.5095749827182897,0.11463191788906225,9.675130090682375,1.3625337169956377,0.00955127985435062,0.0347963767055976,0.14445627993964286,0.0642782205634107,0.07709644320371636,0.05739732401230481,0.9913791105224068,0.1521997670783898,0.26087417311673233,1.4874536863274201,1.4711,0.0,0.0,0.0015442655814852844,0.00012134999968431851,1.3139430979426246e-08,0.037195671711892246,1.4923,1.5583,1.4927,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.03167055410058664,0.19737475175007135,0.05979825588440655,0.04415036440142141,0.9062465207338383,0.8250968367215108,0.013269686330360679,0.3997669093929872,0.01042790121805178,0.487108224926031,0.1199068526592164,10.11841689181598,1.3110394496117725,0.009788797402822057,0.027887179070132186,0.1410967507715577,0.09555563061950956,0.06726105070088345,0.07387539207900048,1.05309534846884,0.1331813376703441,0.3305888672218754,2.1370194188112066,1.0779,0.0,0.0,0.0012122044996278575,9.365375273186837e-05,1.0957576388032029e-08,0.02941156817598717,1.096,1.1525,1.0964,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.060183174184481394,0.20711117298271675,0.04854079699364014,0.033790652087136115,0.7706895943602614,0.6708152091547659,0.012296940114687929,0.4404025670620661,0.010460602411833268,0.5182192133406134,0.11905961056743644,9.617391487821594,1.346788286970929,0.009704042742789338,0.02457067310570996,0.153452214610623,0.13565376049074673,0.08231791191340945,0.08235491435050005,1.0415652554195831,0.10315229119616151,0.27979536339059285,1.7627967921058652,1.3304,0.0,0.0,0.0013934453651738869,0.00011033619775267919,1.24100564282956e-08,0.033224567769282225,1.3477,1.4013,1.3479,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.05272281833281386,0.18213307160223688,0.05963442302482425,0.0421860417901031,0.7841514511062708,0.6029661305607258,0.014183070476139151,0.47435509920247704,0.010091889692887606,0.5312767057531415,0.12408307220328704,9.910727058875837,1.3416347004706441,0.01049226237515434,0.041449022329297355,0.14837884548994756,0.10560751374305999,0.06673314738038294,0.08673632945687004,1.212582811778507,0.10810547193835035,0.4101027054826383,1.9158891069021386,1.6063,0.0,0.0,0.0014928157079703067,0.00011826990097517858,1.2982792053702069e-08,0.035526672371586084,1.6241,1.6795,1.6244,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.05930600358594707,0.1810338593851406,0.04139790077038527,0.03848786499607592,0.8545861834022612,0.594315751643191,0.017820736763503306,0.4446463893733304,0.01046092652936752,0.5007728693953007,0.12454168590541906,9.942643636570457,1.3029032132401002,0.010342114018652836,0.03455892474753511,0.1617230018932091,0.13076294089902407,0.06812604682638446,0.08592675408857745,1.2563446040203166,0.1321015238049641,0.27551183781450267,1.3745412101120602,1.5759,0.0,0.0,0.0014906209961921472,0.00011855870458575499,1.2776853487601999e-08,0.035658343060044194,1.595,1.6545,1.5954,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.04435259924515363,0.21433302906290022,0.05274035968870833,0.04447657555514005,0.8084837510934575,0.6762063640761969,0.01753256263546614,0.5606085151047737,0.01002099894871226,0.49364080207592337,0.12497881041863391,9.607976455947368,1.2924760223598004,0.010112692430212566,0.029074379023219653,0.14621808763612376,0.08708983203488926,0.05697331709398339,0.0757869149894218,1.1013907257684108,0.1398995675269624,0.3451128765820253,1.4909380204967975,1.4581,0.0,0.0,0.001527406533179273,0.00011857125965093702,1.357441013738266e-08,0.036372102577797695,1.4761,1.5319,1.4763,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.053770018777780884,0.19657163677661,0.04144041855289487,0.04083659675948656,0.8528413872582904,0.6059759453905237,0.04749634254613966,0.6529128517078953,0.009964459267152188,0.5234660107574676,0.11972480139726382,9.601581211757116,1.3438537715395946,0.010253670212675352,0.021066998031842057,0.1461004872454069,0.09136435755308289,0.09895012751823633,0.08546110690894364,1.2819710322287803,0.145178006547301,0.4402146573483281,1.242708385350279,1.801,0.0,0.0,0.001712279697442434,0.00013310685411941926,1.4962006982868945e-08,0.040729196770047695,1.8206,1.8812,1.8208,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Public Utility District No. 2 of Grant County, Washington - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - Central Interior, BIT, Surface",0.04508722116846556,0.1870164202946047,0.04492174483816036,0.0389404738649378,0.8133371312859154,0.7053552002054742,0.04541777949060052,0.5394527560398434,0.009599877216719795,0.512725237774758,0.11605344025476182,9.97068353872153,1.2431536794341345,0.01039922700834174,0.03401121820456437,0.15020038115561316,0.12071450328658,0.029928690073049675,0.07006947626640257,1.0376198210625398,0.11748995084702515,0.3006174798576746,2.3398950396056017,1.346,0.0,0.0,0.0014606348497900484,0.00011371401571866834,1.3085361431121577e-08,0.0348778112755077,1.3638,1.4192,1.3641,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.046282912653053065,0.18321356625036586,0.0547618052139608,0.03307810596840735,0.7978452681586162,0.7646185316101812,0.03753880844591411,0.47098758294517934,0.010258687898933158,0.5305592632855521,0.11877971561995587,9.80297287055703,1.2721466281702465,0.010287072844520592,0.022552430627350364,0.1575179081802887,0.09909329686720514,0.08164191186974969,0.04648602986872234,1.2234787161331835,0.12082051233273206,0.46023736826671713,1.1767265283464443,2.7119,0.0,0.0,0.001526806085095216,0.00012612103695482056,8.501510523783693e-09,0.035227070336627676,2.7571,2.9034,2.7601,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.0693923419434063,0.1939372997789871,0.046283720832254016,0.036415439349834544,0.8896096294339715,0.5869646347140329,0.018680680433011188,0.5600815062191831,0.009946219881490973,0.5266996980444056,0.11954765788513373,9.967709250007646,1.285294015916454,0.009753679759297838,0.021756289855642444,0.14868935090144297,0.06514633208446302,0.08018140220937875,0.035172242786923144,1.314337936454061,0.13293641378767712,0.3766350157501882,2.2545374447637294,2.7454,0.0,0.0,0.0015558101842451954,0.00012812639409145925,8.595564373954011e-09,0.03607165270445659,2.7924,2.9449,2.7957,mca
