elec120V_readymix_plant,natgas_readymix_plant,electricity_120V,trans_truck,natgas_clinker,naturalgas,coal,"concrete, 34.5 Mpa - national avg, A1-A3 total_cementitious","concrete, 34.5 Mpa - national avg, A1-A3 q_electricity","concrete, 34.5 Mpa - national avg, A1-A3 q_NG","concrete, 34.5 Mpa - national avg, A1-A3 percent_SCM_replacement","concrete, 34.5 Mpa - national avg, A1-A3 plc_boolean","concrete, 34.5 Mpa - national avg, A1-A3 msw",Portland cement q_electricity,Portland limestone cement production q_electricity,market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km",clinker production - North American q_coal,"A5, construction d_vol",gwp,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",430.8408903935794,4.2810045369006335,0.6725520908467684,0.1,0.0,0.0,0.15265119847834174,0.1402420396341002,0.086917574200059,0.06444134440238067,0.06705826676577815,0.10042382727178129,0.0,377.9213,1.120067242923731,0.135416980893259,1.2118508903290409e-05,13.232255693235128,379.1065,381.4538,378.2977
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",396.4296154626304,4.286049446088309,0.1668809212977369,0.1,0.0,0.0,0.18552611344465564,0.1612532708938488,0.0906622930258589,0.06109203753136515,0.05390772008454507,0.09269664659583705,0.0,334.4035,0.9267517307516554,0.12347997739169728,1.08764051237155e-05,10.026123631741184,335.4023,337.3868,334.7326
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",371.5080253413494,4.19843625465135,-0.2564991617977842,0.1,1.0,0.0,0.10316798139744461,0.16277162623694263,0.10391045672072183,0.06869100523027756,0.07191592451821059,0.08059888124098945,0.0,278.0297,0.7047067359567178,0.11719789529920445,1.1252444199994343e-05,7.086032299734449,278.8819,280.4238,278.3218
Electricity; at user; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - Appalachian,Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, BIT, Underground",416.3993573757846,3.8212576733673913,-0.23359791626484216,0.3,0.0,0.0,0.14080054047409876,0.16522030653151515,0.12418606183420182,0.06459166115640273,0.06948094109746394,0.0871271716571221,0.0,278.2426,0.7280578533892109,0.12005204797164201,1.1987145212254917e-05,7.23756382967011,279.1152,280.7096,278.5375
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",408.0653133484618,4.732572446203736,1.5443076195422107,0.0,0.0,0.0,0.125706526088971,0.10957791123790545,0.12281363741504583,0.05943485045657876,0.07321276023189015,0.09392768439756234,0.0,427.8533,1.265448831464962,0.14874154298948727,1.2949414129502423e-05,18.816250705070235,429.5241,432.7504,428.5382
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",365.49544779099284,4.166859354205747,0.9320431093948144,0.1,0.0,0.0,0.09353697291422469,0.14444222739884124,0.10926275539231997,0.0696598727982036,0.06579314338855743,0.08920989644181251,0.0,338.7108,0.9711179885768557,0.1315445494918724,1.1802139976857338e-05,13.711628300022607,340.026,342.4205,339.2292
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",428.5046521923315,3.8684241451357764,2.341649687380129,0.0,0.0,0.0,0.1441813466327996,0.11566348290663436,0.10735634825259985,0.059454593256052256,0.07543140562708849,0.09451028417623587,0.0,459.317,1.4148908506043079,0.1570265805562399,1.3080980734073068e-05,22.806493524337792,461.2364,464.8453,460.1076
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",452.3621003790787,4.355604569003855,0.1755982267820544,0.4,0.0,0.0,0.07341441201644591,0.13885421626154346,0.1199635518655989,0.06396257109365591,0.060292826618563375,0.08253241111048187,0.0,274.8017,0.7296951830826246,0.12049405304497927,1.1746597624169672e-05,9.183092132475188,275.8373,277.6389,275.206
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",378.0539368368368,3.710854128839169,0.700465251264275,0.1,1.0,0.0,0.10249229952581786,0.16340870785498549,0.11450967170210072,0.07498967336031165,0.0668669258023484,0.08260836570804733,0.0,325.7059,0.8905470925453687,0.12815769147193581,1.1597012248525512e-05,13.38903300361639,327.0687,329.6083,326.3209
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",363.2849254994355,3.3282990785694366,0.3239180438414523,0.0,0.0,0.0,0.14878592705156649,0.16557343271157993,0.12197946959900174,0.04996366489136265,0.07188742177463943,0.09246355857973337,0.0,372.1522,1.01046411698895,0.13129876402256258,1.1736806196072624e-05,13.000199611312906,373.4889,376.2978,372.7489
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",436.75055666798346,3.5963075881015802,-0.03041341022349653,0.5,0.0,0.0,0.10144791299414321,0.18474937937853242,0.10103394940827394,0.06180657996379264,0.06709686527261584,0.10391695771018694,0.0,246.0384,0.7027580122199837,0.11437430639517232,1.1531099921422917e-05,8.35773071588976,247.0073,248.7827,246.4203
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",408.7021664241319,3.704409359286174,0.0782682429834558,0.3,0.0,0.0,0.08917562461557714,0.12847825959248999,0.10885138899538538,0.06634685213355004,0.055494412501573664,0.10043892811417952,0.0,300.1628,0.8462138574055043,0.12033670758965229,1.1400424299065764e-05,9.949471879808613,301.2291,303.3416,300.5831
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",382.26171825904646,4.398229117675429,-0.1178237286874213,0.4,0.0,0.0,0.14458506943378185,0.1450233397186643,0.10976136718072857,0.06764016987427919,0.06791358922046302,0.09815982359779726,0.0,256.3006,0.6992653853506088,0.1149817231515854,1.1478855956123343e-05,8.408061476905358,257.3134,259.2378,256.7351
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,Electricity; at user; consumption mix - Nevada Power Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - Green River,natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",431.0419342660135,3.6747964324970814,0.2988795045927096,0.4,0.0,0.0,0.13735751705921687,0.07226198198409449,0.10801462062531535,0.06349564131232656,0.05976702509264489,0.07713252135078899,0.0,268.4278,0.7015352896530396,0.11880121614511059,1.126938534955337e-05,9.79253847725524,269.538,271.4688,268.9078
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",405.7804296765059,4.146676710757249,1.413528204712425,0.3,0.0,0.0,0.19553068348586797,0.1424286723294021,0.10167712943454381,0.064548057195025,0.06325850432799598,0.0933476845981116,0.0,340.9449,1.0696634905747768,0.13604721082134166,1.2099293775267016e-05,17.705942065251737,342.4022,344.9974,341.5369
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",440.47763785571607,4.025907573409264,2.328728381016292,0.3,1.0,0.0,0.16710461230933413,0.11663880148961236,0.11015191469432878,0.05265646552786258,0.059124359786815836,0.11370548848953224,0.0,346.74,1.2379582146297827,0.1380619929032792,1.1542079898004817e-05,21.046129159141003,348.3214,351.0052,347.304
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",407.77502597889736,3.891949232628239,0.7985624189558849,0.2,0.0,0.0,0.12007731495390947,0.1539419878273388,0.12558120901312173,0.06789975616256927,0.07185228126050017,0.10706184632963299,0.0,371.1316,1.162829363574073,0.1404956565480382,1.3218618492128846e-05,16.29094513685405,372.489,375.1486,371.6364
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",419.4397253462269,4.542301975817446,0.834240797726215,0.1,0.0,0.0,0.08291568035517127,0.13021916698970346,0.11829365324870844,0.06722715443318623,0.0658192456922743,0.10806604710225667,0.0,408.4066,1.2789974455632773,0.14445604029149595,1.316318658053298e-05,17.095038743958177,409.7927,412.6149,408.8948
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",430.1155133632816,4.219832697478137,0.6010108002107394,0.5,0.0,0.0,0.13901078551461143,0.15342284564954808,0.09971959553912502,0.059434882665862984,0.06594890040117342,0.10766155137824733,0.0,264.9813,0.8493310304789086,0.12153417638025837,1.1651752803844543e-05,12.509545195975347,266.1042,268.0565,265.4022
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",410.57749723763,4.262393467376695,0.4004936447632675,0.0,0.0,0.0,0.11533065712892578,0.11774950345512725,0.12569429403121332,0.05984067754576813,0.06355330470786422,0.09807300422195617,0.0,430.0167,1.2476812087007403,0.1440822177916373,1.3029080826770282e-05,16.073123361411913,431.3776,434.3208,430.5468
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",433.93814030956054,3.1783768053888473,-0.29299824363942417,0.1,0.0,0.0,0.14552572503089942,0.1198530947289118,0.11530314894076132,0.07586900695396066,0.06897020154483925,0.10410425741343461,0.0,423.2431,1.2001855521293532,0.14265004022949251,1.3929067159525337e-05,14.069171416391399,424.5079,427.4763,423.7637
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",452.6639321333318,4.292585858439653,1.1303232392455518,0.0,0.0,0.0,0.13241556068565408,0.17280181443379175,0.11669482140114844,0.06223985316850576,0.06240728565459539,0.11202439625521826,0.0,503.8325,1.5812291607298952,0.15816597648587294,1.3957267562283754e-05,21.554387104909033,505.4936,509.176,504.468
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",391.97585837979165,3.703769437465007,1.9779141486237037,0.2,0.0,0.0,0.11436493758499292,0.12632784313842202,0.12015476250911024,0.06739529652270741,0.05929738675353968,0.10637554772319772,0.0,368.1048,1.247280111078408,0.14307817256877015,1.2352855197726569e-05,20.225553881812647,369.6634,372.3902,368.6626
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,Electricity; at user; consumption mix - Arizona Public Service Company - BA,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",natural gas extraction and processing - Appalachian,natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",412.92809151444794,4.336306003673167,0.7017540026922399,0.4,0.0,0.0,0.14014595531152182,0.12779051209044412,0.12745624525123814,0.06598260714669443,0.06462510128083106,0.10085030301719275,0.0,294.2066,0.9191628837576877,0.1279145661983102,1.2219904178241113e-05,13.666362363678749,295.4126,297.5475,294.6658
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",401.835824519394,4.261286274223065,0.24058629933229692,0.2,0.0,0.0,0.13853706840228744,0.21218764241693217,0.11446822616911448,0.06629589934053211,0.06521879427742218,0.11819271927257541,0.0,359.528,1.1093073052615654,0.12178251503931967,1.1366788547350347e-05,12.545646663372057,360.5213,362.5069,359.7691
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",327.22457863999,4.752536210385092,0.13720931004600034,0.3,0.0,0.0,0.08201898699415214,0.14651859875858775,0.12183860060949393,0.05953553566195344,0.0619905502850565,0.10519992726704132,0.0,247.7472,0.74111964185769,0.10407552916452335,9.458567972706822e-06,8.525064701217572,248.5337,249.8433,247.9504
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",377.17995400419466,3.8062961350571265,2.1047908051986224,0.0,0.0,0.0,0.1786489622849545,0.12360835521837374,0.10332371343201956,0.0582284234706952,0.0620570805880948,0.0846202468590532,0.0,406.1107,1.2448007964853616,0.1361076213969901,1.0859218776422357e-05,19.62947768082128,407.5917,409.9434,406.5744
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",428.03537367868853,3.8956823736223956,1.8324546650314217,0.2,0.0,0.0,0.13138036023181426,0.16623487177582869,0.11503907106138563,0.06742658302700257,0.06214355231032511,0.1133272754434643,0.0,392.8221,1.3167795547740337,0.1355526325713492,1.1661771463696291e-05,19.066948285020718,394.1798,396.4753,393.1699
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",449.013996615066,4.007950641360685,0.3033141395213439,0.1,0.0,0.0,0.1324399475233583,0.13791362791014244,0.09575100602852944,0.061387065806824945,0.05426728953150475,0.11844498572947418,0.0,436.1219,1.3435405622908672,0.1302629106254882,1.151108869073521e-05,14.887102130207783,437.2046,439.5678,436.361
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",462.8088822861826,4.826580686470137,1.055247714518556,0.1,1.0,0.0,0.1759563195630244,0.10385970039727047,0.11220880112570136,0.06549727686405338,0.0717701928802311,0.09888402824374472,0.0,397.3212,1.211873964642023,0.134380413851349,1.1988192660119667e-05,16.150390336186184,398.5401,400.6791,397.6379
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",426.2370039906177,3.4986789986593054,0.7886311016261158,0.1,0.0,0.0,0.13952848506550464,0.14666798546318752,0.11789202020661314,0.05921666853344308,0.060046657793475684,0.08750348318080904,0.0,389.9498,1.106815133226982,0.12900400395303036,1.1205893810700641e-05,14.365229297491663,391.1137,393.1744,390.2888
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",395.19657653880535,3.6048549158458774,1.5660775827138023,0.0,0.0,0.0,0.15432398885891913,0.14961396993100182,0.14066989986934533,0.06901999699409285,0.06985857418116745,0.09653315850339352,0.0,427.7625,1.3129746942005334,0.14047614968124283,1.2328374036254627e-05,18.563641468554845,429.1559,431.5642,428.1585
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",443.3875536654622,3.8739295891154266,0.40586844932293764,0.4,0.0,0.0,0.14312077251640676,0.13947552981640243,0.09866674476586064,0.05848417538340784,0.059644479964936034,0.1211240233480872,0.0,310.1813,0.9890717527234482,0.11557002699929347,1.0742517266234203e-05,11.92176646805868,311.1445,312.9111,310.4251
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - East Texas,natural gas extraction and processing - Anadarko,"coal extraction and processing - Powder River Basin, SUB, Surface",393.7125382966168,4.358284645567044,0.14083638278943122,0.2,0.0,0.0,0.15016821900758745,0.09928126152537076,0.10956338665256628,0.061674386675876235,0.07432694873238792,0.10653852119381056,0.0,344.1239,1.0119831787876303,0.11970539687171562,1.1264810298480414e-05,11.494266546246177,345.0977,346.9719,344.3875
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",426.9120373139173,4.2396171651221985,1.5180043201818938,0.5,0.0,0.0,0.12669762518106847,0.10174120892572845,0.08405319590013147,0.05386222883724965,0.07050534560678856,0.09069298435673057,0.0,248.0913,0.8069198637585197,0.1144344833828751,9.821218107352479e-06,13.483598665995714,249.2504,250.9224,248.4885
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",387.3203382046309,4.004067635988486,1.5650786808615273,0.3,1.0,0.0,0.13357658168044373,0.12256153307436084,0.09903867865380724,0.07164418942179035,0.06948746710577129,0.11879522065395709,0.0,299.5188,1.0316698071860873,0.12227317544527544,1.0664707567018826e-05,15.729049499205042,300.7764,302.8818,299.927
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",483.0277635101871,4.495360821769541,0.9888200871480394,0.0,0.0,0.0,0.1077014012477695,0.15716100130776572,0.09593116655047956,0.06893434983377443,0.06699736790712676,0.10173075854240178,0.0,486.312,1.4328846876246502,0.1444322782824886,1.2043750283196694e-05,17.762789556885068,487.7124,490.7241,486.769
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA","market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",natural gas extraction and processing - San Juan,natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",420.33542983185896,4.568716928422903,1.6734691199092364,0.5,0.0,0.0,0.1543373773033874,0.11032733049891667,0.08510230399587088,0.06533726926388267,0.07645233676703635,0.10146253162282798,0.0,260.0136,0.8763375216471585,0.11847789272501431,1.0480659464720272e-05,14.658207872060293,261.2452,263.0761,260.4355
