elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_IPCC,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.019310731074886497,0.18739890779879936,0.05031335428507548,0.034727069263801764,0.7203003463382908,0.014548774463093776,0.5780789147739013,0.010343233978836743,0.5089761344123039,0.11704562114799003,9.562852109305561,1.2948533533596818,0.010090008531767138,0.0264754127558199,0.14494912560400194,0.07243370628328365,0.06531629424484423,0.07571124844681629,1.1244362608388145,0.14225186121594535,0.3178850228713167,2.0507093110528314,2.071,0.0,0.0,0.0014687846878080194,0.0001153899751205186,8.279043014701932e-09,0.03555192001525308,2.0754,2.0874,2.0747,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.052794629422740075,0.19988703333107027,0.05026857578915389,0.03930495265690137,0.6027087928083433,0.044073995232124734,0.3976808423145746,0.009926262789511286,0.4899745935074505,0.1165593420258158,10.067830066683438,1.274575339080003,0.00989623427344309,0.031168189662968256,0.15124455897047936,0.09449792679065538,0.05597626218004897,0.09122730767937588,1.0188260500041582,0.09752227464196088,0.31834760935753914,1.4890024186560038,2.051,0.0,0.0,0.001572265464694537,0.00012234161507835057,8.933083214420216e-09,0.037846923234272994,2.0557,2.0685,2.055,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.023343244259068342,0.1699964993824573,0.05953729541751889,0.037264065121810463,0.6503033397099198,0.0206720389189125,0.5507863889805749,0.010391545944827357,0.49965213355418975,0.12298405600370238,9.599368752755083,1.2424739318523514,0.010399373866095867,0.03306379026080035,0.15298415896488515,0.12631180357903216,0.11335767614847927,0.04609249540676684,1.0650343457382179,0.13725257505070626,0.24182022633793632,1.6779554018188443,1.9828,0.0,0.0,0.0014260872511564393,0.00011505083661566609,7.984597525891508e-09,0.03480552630284394,1.9871,1.9991,1.9865,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.05327166875210206,0.22292635256747428,0.058893189293459484,0.038528165676695404,0.7402377979641048,0.04234140145902087,0.5064632879685929,0.010269605504065691,0.4873438533823998,0.1231975505769202,9.553913762615844,1.2546062323182121,0.009511285119579832,0.04396213248992582,0.15163353061947948,0.08740276736920748,0.0653510551676085,0.06625264434436115,1.0591341108572345,0.11058631023536042,0.42961612246912473,1.893713713208393,2.2094,0.0,0.0,0.0015620001838227138,0.00012185268889922533,8.693049514002599e-09,0.0378002266913146,2.214,2.2269,2.2134,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.04203974255446381,0.1730904076717392,0.059098363101797634,0.03463430024064088,0.6508155258282384,0.03851484741901472,0.5905169762631941,0.009672528994431242,0.5262976665553473,0.12181609333645259,9.95575700750227,1.272996073143897,0.010404577672419495,0.029773655313319672,0.15401688076012868,0.14479772130309568,0.05255110414412592,0.07545747411139239,1.135567622637184,0.13937880427678237,0.3207198279910941,2.1997694018219187,2.2199,0.0,0.0,0.0015156043388924864,0.0001207051680415319,8.637646375346405e-09,0.036701960623788374,2.2244,2.2369,2.2237,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.049649753752148966,0.17094149758344676,0.0551937628716073,0.03502825630525802,0.6485614394176986,0.03788350068699425,0.5248414066407823,0.010308519132397869,0.49461045690530125,0.1247161352439431,9.602775689004051,1.3641272158318642,0.01032777171219903,0.041502255219135045,0.1447358010101348,0.055814621398494614,0.034730430850528515,0.05511358663814871,1.111724743781223,0.13301507399618362,0.32731005420812154,1.512960459827803,2.0761,0.0,0.0,0.001425574638330211,0.00011396140547163309,7.987695785309452e-09,0.03475315622194521,2.0804,2.0923,2.0798,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.06574231393764739,0.19827667677921865,0.05221693925091714,0.035311320039693686,0.6118099089482449,0.02160547212337252,0.5239262058383654,0.00973863578887367,0.4945037778577913,0.12311015865039927,9.72555549530313,1.304357386149981,0.009725143298100224,0.037504839720838345,0.155934876348277,0.06939719123397536,0.06720135233788405,0.09622052521932059,1.0633341231745375,0.12260450914218232,0.42837011579933393,1.7262528031516224,1.0155,0.0,0.0,0.0020318547954322388,0.00013864906511864853,7.3184446444523305e-09,0.066104714762729,1.023,1.0447,1.0224,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.017864257289879087,0.19969111976717574,0.059044428240477315,0.03630518836101843,0.7119118089285343,0.036753352303668434,0.406529125795504,0.009904694800671833,0.5054267202954043,0.12578920156571127,10.243275426670523,1.327096074044448,0.009638119450815387,0.027123197956730214,0.15147738151083578,0.13636163799148004,0.09083714694282667,0.06782561111028206,1.2033000993095795,0.10814172821403518,0.41353796713656577,1.1634177937891859,0.8726,0.0,0.0,0.0016602876050405492,0.00011221175814961136,6.676142971233688e-09,0.05309384141075614,0.8786,0.896,0.8781,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.06825563917441593,0.1808166993577096,0.05865983737572535,0.04282837153591383,0.6618206671911517,0.01137820794908743,0.5437618272054113,0.010233269958904645,0.49455673054252053,0.1254393638625427,9.561075025531805,1.3437147888811414,0.010008109634318835,0.027268761917627664,0.1528676172810368,0.13193284821961326,0.07191437013420929,0.08725254695096757,1.2353383579229684,0.14835338262972175,0.29761194748434083,1.3342305514481267,0.9748,0.0,0.0,0.0018913262714186925,0.0001295477548658511,7.0864248246141284e-09,0.061696671021449614,0.9818,1.0021,0.9813,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.025461637424746927,0.1728713461862725,0.04672440140295653,0.04239346140909038,0.7394182897612847,0.03002237331100071,0.6605936225184886,0.010013787618075535,0.4852718426516738,0.11733976439155037,9.536688846809636,1.275359355090753,0.010326738833302335,0.047172789195752594,0.1517610548996663,0.08590874878029447,0.08304478320512515,0.08115638890822681,1.3977195509543934,0.14527536890646883,0.29542324744415605,2.2223598657908847,0.9032,0.0,0.0,0.0017200447713830549,0.00011802920492834181,6.745617681028401e-09,0.056848599552774555,0.9097,0.9285,0.9092,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07595154143485061,0.19047126827074928,0.046112744610504484,0.04355126228306964,0.6328968241723922,0.020616129011391003,0.6355218406460016,0.009718996693341331,0.4974993394828142,0.116405085520227,9.432002548554433,1.279131932027618,0.010466093454143198,0.025862383861796102,0.15496216263624243,0.10883183647900235,0.06574117097541929,0.0778983930924809,1.030290264362925,0.11937442136910989,0.34788698963818604,1.4419728464602755,1.0395,0.0,0.0,0.0020559787273041943,0.00014085729582423556,7.498517852115348e-09,0.06759959026253928,1.0473,1.0695,1.0467,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07541802198335022,0.20586694619693963,0.054658879532362245,0.03354148687134715,0.6016331312248401,0.04824276713951804,0.6246458038911906,0.009944360946522594,0.48452187988547674,0.12534598007106418,10.310719821515022,1.2875878756693542,0.009642260683090348,0.028652824710983578,0.15274255930124628,0.10036749817556637,0.04047719860209945,0.060180246134718174,0.9021190176303073,0.12433320078593607,0.28313188392709615,1.587791065084772,1.0909,0.0,0.0,0.002247474224317794,0.00015331837516609141,7.705891649777835e-09,0.07383937282425161,1.0993,1.1236,1.0987,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04366883352043416,0.2103475121994423,0.04485417552425271,0.03923225530482004,0.7104559314243555,0.02503450697030398,0.6417783570672908,0.01034058047248622,0.5086426196778207,0.1194016442561009,9.521112984497998,1.318538105767153,0.010054983519396196,0.04697058789863871,0.143962955876301,0.07041896719290344,0.08477155467107697,0.09839573882400957,0.9698014084237976,0.12852476740581423,0.4911915537856315,2.0100496096167886,0.9704,0.0,0.0,0.0018460404302875029,0.000125930631246282,7.411842826529424e-09,0.060378218775483536,0.9773,0.9972,0.9768,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.04321790732559276,0.17362421340983045,0.04622460647245956,0.036952868389573075,0.790161541218262,0.04858238675011352,0.5244818675345548,0.009796715378972701,0.5031232482452154,0.12294984146547343,9.725226856902694,1.2800453428377416,0.009583391328767042,0.03328062380665094,0.15680693980617905,0.08843757439078831,0.042406112811012975,0.051408678844785116,1.0199486037070937,0.13841198912404878,0.29513442239675564,1.6876481711978248,0.8232,0.0,0.0,0.0015238742542571847,0.0001041250860977317,6.349106618953755e-09,0.04970338008947696,0.8289,0.8454,0.8285,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.043131195822890836,0.21843270671623985,0.04276879075661393,0.042548111219910215,0.6042402144265302,0.03796263951251392,0.4833188197191494,0.010058501003376637,0.5308014069401448,0.11935436646270137,10.034847484017059,1.2645033165725938,0.010400460810880759,0.029321497556891795,0.1585144016528124,0.149276552398307,0.08984742553034374,0.04551679221018508,0.8788719068707287,0.10772893092208763,0.3033397696905582,1.7773262478328233,1.0309,0.0,0.0,0.002055705474700064,0.00013894070339977505,7.578990984780568e-09,0.06626919896594882,1.0384,1.06,1.0378,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.040651366554530693,0.1838732509010702,0.045390827712208585,0.043725509321189744,0.7908569204726276,0.026711925706553327,0.6019973680097842,0.009656021218952395,0.5012992187705456,0.11886171787139792,9.604224783343257,1.2939520738212074,0.009673309755385964,0.022392924499926376,0.15121241751368913,0.06215939602455464,0.07816018122103202,0.0678956786683373,1.1172114358574812,0.1315570209714037,0.26961605056281546,1.757368357631237,0.8606,0.0,0.0,0.0015846854325268118,0.00010822191010480037,6.7386053856130436e-09,0.05188991732003027,0.8665,0.8837,0.8661,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.06971527482369863,0.20509946988156613,0.05181932609888359,0.03456516016390825,0.6763057809022636,0.019549775775235978,0.40035256809420894,0.010056336044411978,0.5061791377446779,0.11778069312385862,9.5205573384188,1.2365204466998947,0.010358400222846797,0.04594762554985955,0.1595615536491179,0.05194105333278475,0.06997775510290591,0.05934194298829493,1.200581895754881,0.12160085437673815,0.48487819631032825,2.0917587661979447,2.2644,0.0,0.0,0.0013044461173513594,0.00010953982890834173,6.351175838682762e-09,0.03189720901633952,2.2714,2.2923,2.2712,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.06846619201410704,0.20461034001873318,0.042722440524505974,0.040248350330236216,0.6363164724052381,0.01331649580441793,0.586964293106284,0.010027836333958906,0.530134558509717,0.12278478179534133,9.508556612956745,1.2618193420864476,0.009939279340295789,0.02763496774295642,0.14069815526814813,0.09808910490795292,0.06980185076263914,0.05542589484217167,1.326438932562197,0.1380405450795655,0.372177922183489,1.5117860554365983,2.3917,0.0,0.0,0.0013613908488592356,0.00011490315036983387,6.6250593450173325e-09,0.033249098438167216,2.399,2.4211,2.3988,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.07725100353290293,0.19472152142096433,0.05822918041429878,0.0382101970126133,0.8089789595859557,0.030379261560944268,0.47062927741895494,0.009958191037115304,0.5121204137524734,0.11773878480403575,10.25217180752781,1.2934217893911142,0.010100443439460973,0.0299560981263934,0.14361623109995716,0.08014340627531195,0.06042940246407368,0.07417435747313894,1.3497632447109233,0.12973965076432864,0.32058986484346963,1.6698340461213865,2.3575,0.0,0.0,0.0013790565188184498,0.00011509739481230493,6.796777383308721e-09,0.03352984097209518,2.3648,2.3868,2.3646,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.0443669229356897,0.18152983825566876,0.04555135980509687,0.0322448226080218,0.7641429535107487,0.017692022851936266,0.45050829553386834,0.009961703601620055,0.49384782485769196,0.11989026313307696,9.814358755634387,1.2535168587460574,0.0102631630410985,0.026747952936072378,0.1561035386563209,0.12127848550349925,0.03598792955471548,0.05560276479434974,1.0797808541421392,0.10522464911772475,0.38320611284079664,1.9376989718001192,2.0869,0.0,0.0,0.00131371671403085,0.00011124874171342716,6.347215386276974e-09,0.03210414775071113,2.094,2.1155,2.0938,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.06888475157030229,0.20258339371408726,0.05772353566208355,0.042863192539784684,0.5716596847432508,0.03162812023809398,0.4453335049641852,0.009699810282807614,0.5302139979817381,0.11547216724042686,10.360397470223347,1.2791697538908624,0.00982987739577041,0.04516942168749542,0.16009008248724785,0.1191807362671723,0.08063970835548231,0.08932975156899918,1.1037492002476696,0.13762517500261087,0.24714510685401647,2.0921451955972774,2.0645,0.0,0.0,0.001422360458449646,0.00011758163558708989,7.130268932839729e-09,0.03439569142930807,2.0719,2.0942,2.0716,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.03916115343926106,0.2058692019463988,0.056905874516323375,0.04430106145540154,0.7389946853487421,0.016888658352460877,0.4488154261989742,0.009880285658909346,0.5128187319532789,0.11737830203415808,9.756376767145207,1.2439040046027243,0.010284189102144495,0.02843322854025375,0.15249426285263076,0.06765741086688414,0.06410050655284125,0.0654326044197664,0.91092710619665,0.09564168455688657,0.31511896350100055,1.4583242134765841,1.8028,0.0,0.0,0.0013125949997636478,0.00010968344823370489,6.4573371540010506e-09,0.03200248029879505,1.8098,1.8307,1.8096,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.030354827178449513,0.18333663864953956,0.04434175920755482,0.039487948863940796,0.6127935299095698,0.04552260060471975,0.5527613171428174,0.009776992913113527,0.49914302710616265,0.11999567051242252,10.150147977821351,1.3339119826119767,0.010148554422825784,0.035668343721977545,0.15257316966348572,0.05292616044233688,0.0629846029268131,0.06428095577228099,1.1609641852640848,0.12181555224169505,0.48352013757147205,1.6477764812068987,2.1559,0.0,0.0,0.0012698380201228464,0.00010637840636384798,6.19188059368407e-09,0.031017431729105756,2.1626,2.183,2.1624,mca
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.043010639989375425,0.19337160288974617,0.048006701657937356,0.033192834657036575,0.560844455843389,0.01921377901875392,0.555655942366218,0.009868855026023294,0.5087764788494482,0.12405475260345936,10.099197218315656,1.2954778600896522,0.01046231423312467,0.022790570792933545,0.14791827906982657,0.10770163547052689,0.055529746723459054,0.09100044758865213,1.1887568096563228,0.09526563010825156,0.3109128549655379,1.930769414706822,2.1367,0.0,0.0,0.0013813923181959817,0.00011436698260487265,6.91506719315042e-09,0.03338160503424985,2.1439,2.1657,2.1437,mca
