elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.04684339962347524,0.18478537238091766,0.05688638011623608,0.033189538866819614,0.8751175855416058,0.7646091858745028,0.019864201313428635,0.43970839418794017,0.010312654924509322,0.5178762617382764,0.11887813867989148,9.77728632618943,1.358143076484386,0.009528737224834646,0.024263963845101207,0.15135048733494985,0.09122623442096886,0.07452016998710703,0.07230863344809454,1.1473655482902008,0.12596836761788544,0.4387182224734506,1.8180665308101982,2.1844,0.0,0.0,0.001443271109585251,0.00015727083677508864,1.1316454386184743e-08,0.03388378463045271,2.1907,2.1962,2.1886,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.0671187737137788,0.16296137723505735,0.059585294097407634,0.039916147189055104,0.8734908898576385,0.7498612228389968,0.019530220125105163,0.6239490117247889,0.010406222193291764,0.49285094871489543,0.12523879374284647,9.482885213394308,1.3445471632086439,0.010132916364640811,0.04610916483706844,0.2126863230620567,0.13193881000840488,0.09222631782330129,0.10225668973664791,1.06350848571592,0.12609002825955293,0.28516388240083657,1.7452389158103967,1.9228,0.0,0.0,0.0014278909662275728,0.00015594909001167154,1.1276170096616883e-08,0.033668733330788375,1.9291,1.9347,1.9271,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.025383352254425458,0.1746398891939665,0.0497553677016184,0.037788427316973815,0.8693251901976764,0.5488629837665132,0.02722940924457999,0.49947360998722007,0.010091558751707728,0.5255493119178,0.12003104306960624,10.292108642909895,1.3475772071382295,0.00994713886024542,0.029473800560610768,0.07399058347398772,0.0643884588505764,0.08475986176014011,0.08199908141415334,0.97128860569624,0.12087251598306378,0.3483595157792998,1.6758639501405375,1.9672,0.0,0.0,0.0014681416969511683,0.0001611203607810313,1.1341008124011903e-08,0.03445745665187848,1.9735,1.9791,1.9715,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.06600338503983297,0.18421175279915403,0.04345745376350368,0.033874219377312574,0.8099609618608204,0.7037990320199532,0.026455734848846515,0.392915759383094,0.010383417861228546,0.522157907523592,0.12323364158204794,10.200713862033114,1.3049306151208688,0.009842313922694215,0.03882835685249212,0.14655936724307175,0.059767766014684864,0.0662508631497842,0.07802338593840366,1.2656561680322733,0.1109336067558798,0.4209012357458116,1.5528702661584473,2.2513,0.0,0.0,0.0014404026055460134,0.00015699643580603269,1.1408471089099056e-08,0.033765194981117956,2.2575,2.263,2.2555,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.07097266083934721,0.20699623290633637,0.041736770308466495,0.03305091445717887,0.9780785761385111,0.5555212101277748,0.012619270535669469,0.4227495175849367,0.010025487783911755,0.5080038515457774,0.11548918259707457,10.293962327918717,1.3587342526706792,0.01049832184700852,0.03547466094441556,0.17084059212191982,0.09212883647592762,0.07722964212486352,0.04369281397711105,1.1904001278264746,0.11691025983687997,0.47475186299756034,1.4553884470246046,2.26,0.0,0.0,0.0014774350895135804,0.00015928418354069953,1.1582970255053296e-08,0.034670602679437425,2.2665,2.2723,2.2644,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.014580174750510821,0.21333924125795603,0.045931271373898845,0.033400474763906694,0.7814223807734596,0.7623859464586612,0.03773274685941033,0.477773685173263,0.010375578958380286,0.5015757425830467,0.12043229416884971,9.84263648280752,1.3646119494954243,0.009909024712572653,0.030141278757951823,0.23978523271089794,0.14818659160236275,0.08734996570382417,0.08227902715474793,1.2558480714238645,0.12132496078669786,0.47388630842032553,2.0511108670061438,2.1561,0.0,0.0,0.0014095240634748286,0.00014927233326463002,1.1000793643365052e-08,0.03300873951843621,2.1622,2.1676,2.1602,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"coal extraction and processing - Lignite, LIG, Surface",0.05141257933378472,0.21531653983973734,0.05964120782321875,0.03468811548985561,0.9014479321663414,0.705905460136274,0.02131431569948838,0.4211785939360173,0.010271889262351916,0.5276678164298503,0.12240537943197652,10.065356809677564,1.3243336101437775,0.01036961771774345,0.028752880445820136,0.23542104734728866,0.1330348027183092,0.08159715747594043,0.05770340149968964,0.9164910814570704,0.12994085538366848,0.31244990818833135,1.6101765344978842,1.764,0.0,0.0,0.0014411052137558154,0.00015313489759862528,1.1313111653597237e-08,0.03378614189579899,1.7703,1.776,1.7682,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.07672638773086103,0.18517206913740794,0.05209762836703631,0.039605772252009744,0.8347513237847843,0.6441091626147772,0.047177536513084005,0.6043892298783223,0.009567241143326747,0.5160894860084769,0.11628389543850498,9.630798377918811,1.298626492051146,0.010027338774689028,0.023819775273910264,0.18553662735959547,0.05884789338359129,0.08137358108609344,0.07608303092264056,1.341150697759985,0.12185232533591611,0.2677496585294038,1.97451314012959,1.2717,0.0,0.0,0.002345080261152607,0.00015422700965074662,1.8998035366893413e-08,0.05523596240787554,1.2831,1.294,1.2801,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.07729762983667235,0.1863250914301235,0.052965219394222905,0.03487519554053411,0.7505580277987383,0.6404589267976881,0.02009052234442635,0.4194778523967616,0.009954581853892159,0.5236695608368713,0.12326414255414712,10.136917441424568,1.3319069432253792,0.010286739128235921,0.033740882932768196,0.2031066339679083,0.13753892349060998,0.09717788070747041,0.10023851578224274,1.153440881118912,0.1065045368617917,0.2737393703675032,1.9360654779673176,1.1112,0.0,0.0,0.0020263089508053005,0.000138202261184643,1.7241053608845227e-08,0.04818555829873669,1.1216,1.1316,1.1189,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.05263955364868194,0.19816402901976965,0.044466499778294775,0.044098783478045286,0.950501616771572,0.5751309855542834,0.04517035835046967,0.5625218556939884,0.009765104434183717,0.49249540017830223,0.1167192697563077,9.619221193684778,1.3164022827852988,0.01010489745932293,0.031949627600245105,0.27392574280177084,0.12957079583390643,0.11019613444359934,0.08871880886072883,0.8939214866918518,0.12866303500530082,0.3317131242794389,1.4570532108828096,1.267,0.0,0.0,0.002357815780626739,0.00015712471324916564,1.866289764747286e-08,0.056267950422883975,1.279,1.2905,1.2759,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.057867761220965444,0.1897172353609853,0.04211124312423448,0.033025947975818815,0.8306187393062352,0.8805811333166137,0.029314176475399745,0.4811073764536782,0.009539772768115939,0.5274748195229582,0.11789446874227591,9.526834746886003,1.2708420350483522,0.010083073268860663,0.028217349056993492,0.1568747512184891,0.11365312613614162,0.07925635992653696,0.07262077528282049,1.0718658183279026,0.10258459846348061,0.2557483561985676,2.263342266411834,0.9483,0.0,0.0,0.0017855704455278622,0.00011562277486477988,1.6836304077697403e-08,0.04009379014288643,0.9563,0.9636,0.9539,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.034807735848787116,0.17703001843583976,0.044610936653647536,0.038365347624854364,0.902343339845841,0.7341636027062387,0.029281042037323554,0.5870837567906566,0.010129355167327648,0.4887669266796886,0.11937700782700171,10.000425918281511,1.351085270691184,0.009519787616227434,0.03703656215177291,0.11951022246406344,0.12941097152932216,0.05233902381247259,0.05322833951737671,1.0415257753052374,0.1339869796216837,0.27840660176435716,1.9018883866766525,1.1261,0.0,0.0,0.0021207362897888667,0.00013827079843306257,1.7815543697212584e-08,0.049341315109830995,1.1362,1.1457,1.1334,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.06503406819717134,0.18856645825112062,0.044345856448543206,0.04487865064815441,0.9323143585869065,0.6039378732381904,0.029929371048096114,0.3892943830094839,0.009941255273337219,0.5052146303251436,0.12269072851239811,9.88858728365354,1.2633257392773072,0.010444928688289556,0.03711077418430918,0.13870440890477878,0.11461934593194685,0.05013097580944728,0.07299664178795798,1.267559087039423,0.10769048276964929,0.34916230210295834,1.4750628990877024,1.1051,0.0,0.0,0.00202312918934123,0.000139203947456273,1.6905790348727536e-08,0.04867552181905329,1.116,1.1265,1.1132,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.05524423028854681,0.19603937671431515,0.05055564095142418,0.042033809237040656,0.7954892097326346,0.6334469925363371,0.02470672781514756,0.6064556310236952,0.009573215061467761,0.4937926960272284,0.11948397997496105,9.44057674400563,1.3024730918381273,0.009799965403026408,0.03248063160755861,0.09627414372928826,0.09832464561069236,0.06872691004107477,0.06899882266086353,1.0378806043940336,0.12531506030215672,0.519646217661144,2.158257928036909,1.2481,0.0,0.0,0.0023223133109790436,0.0001522048435267644,1.887791523263879e-08,0.05446138366462106,1.2593,1.27,1.2563,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.019649305508599696,0.18416609975254508,0.0564231356033528,0.03645936348905587,0.8098117327502501,0.63316946292749,0.04536654204362268,0.5202394659055771,0.009775796303875367,0.48835696050838884,0.12108677272728788,9.559910791514621,1.3605465984975642,0.010406455814535967,0.04386347644829622,0.15364170552776646,0.09225710574956986,0.07111860330530795,0.07130732051200434,1.0312656032794962,0.11619373789495811,0.3991483534894932,1.58594731776371,1.1455,0.0,0.0,0.002109778509732205,0.000141094440027786,1.7427446566587073e-08,0.04984390990510627,1.156,1.166,1.1532,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.05623105801192038,0.21973244584045887,0.041046611564248645,0.03390529044227908,0.7366140129543247,0.7263577191797921,0.02052368288844854,0.45928505591076063,0.010465364722327711,0.5273458391260266,0.12337984938044576,9.871854181126873,1.3438888083978004,0.01026020309803433,0.03455917362522876,0.22608834156062785,0.11262522285830547,0.04723559069986394,0.08229414113903193,1.3395177668029898,0.15514715619573854,0.3526672882414499,1.8343385254939024,1.0684,0.0,0.0,0.001998758957593223,0.00013224053410024262,1.7571091242190322e-08,0.0462106071943065,1.078,1.0871,1.0754,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - JEA - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.06265990280196176,0.16013725438885495,0.059694604971793824,0.04458472806983123,0.8073902193538453,0.6341827315827213,0.01289701749454093,0.614405735732265,0.010052692386377834,0.5186317308670485,0.12381804191655137,10.086569879423942,1.3501508181410784,0.01047723396839545,0.02091604253081109,0.14030789371278982,0.122213229816463,0.10038353974768267,0.05668981877102448,1.3291592243737456,0.11356724812346458,0.4695723763913644,1.7563423530193636,1.2582,0.0,0.0,0.0023071009751832044,0.0001523621644802041,1.855175863850993e-08,0.05460910168600288,1.2695,1.2803,1.2666,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.06138641345503936,0.22941246343802824,0.0515558930374093,0.039302994831298635,0.9748113135506267,0.8183362574840016,0.014053024184899742,0.5604309579631523,0.010491682986512738,0.5017290043820651,0.1232877570775315,9.531594247103149,1.2753277034548618,0.009892184340052766,0.023323735902972154,0.0623167459751012,0.14157402133946972,0.04527055579663319,0.08074691288539887,1.329616448018818,0.1113565016996047,0.24571226516498115,1.72216614094235,0.9306,0.0,0.0,0.0017519448478453543,0.00012040535174430325,1.560746851580857e-08,0.03775416601727957,0.9429,0.955,0.9401,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.06756657374706962,0.19264383504535054,0.05404220183184304,0.03760994048319316,0.9975207025504921,0.664852952374307,0.024953299158371814,0.39499178094417736,0.010071631837998477,0.5208673519001497,0.12013377535946188,9.827596374626962,1.344084887890035,0.010238255815197168,0.023078175124292402,0.06342646555625307,0.1474480451399026,0.08062925516933041,0.07365055587368474,1.224320228798429,0.13675207726085917,0.3260064318378188,2.03906665481391,0.9516,0.0,0.0,0.0017117350771691626,0.0001272091550326553,1.4677519930840688e-08,0.03963345975177581,0.9637,0.9756,0.9609,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.03205478177395354,0.20266413471579148,0.054367197416644,0.04290948087011875,0.9625302161705926,0.5947461547392797,0.011956502440736877,0.4901611164716422,0.010454416547279938,0.5257957546683106,0.12029656356140227,9.938561056129462,1.339203747381934,0.010296260152937943,0.021513637208954644,0.2779490497125594,0.13376087861028851,0.04692410916860708,0.06651560078244749,1.000846287671951,0.12743825116819257,0.43574284496226245,1.8701966566021904,1.0398,0.0,0.0,0.0018803147568121716,0.00013751305625039008,1.5244027894363116e-08,0.04346917472328578,1.0531,1.0662,1.0501,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.06297731012397016,0.20004755853977932,0.04056507455440572,0.035500206823454096,0.8530626760495998,0.5614885413315449,0.03147657123525808,0.5173060744601248,0.01000893514020558,0.5195251790504014,0.12449429481211216,10.274606771122897,1.2793330715264464,0.009945494338822707,0.030278718573741637,0.018359997424996943,0.07744836166159696,0.10354570303359537,0.06820729504321502,1.110236885696084,0.10210979596816938,0.25515999714439985,1.3504889120280934,1.0858,0.0,0.0,0.001996767537008867,0.00014622306268518675,1.5893357506533964e-08,0.04632748648386569,1.0999,1.1139,1.0968,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.0748636942629027,0.22759019130676697,0.05413336508683399,0.03899678821815901,0.9753546755035766,0.7787810152417729,0.03936003686570353,0.4543869827281076,0.009730484931579622,0.5141535006785394,0.122571310071496,10.37360454788574,1.268850671443548,0.00969264884415758,0.04201119078042342,0.1615658111794291,0.062737488917285,0.03596613290160524,0.08486505554464485,1.185625564911887,0.12463951224481451,0.5297881094824719,1.2038139370562786,0.9208,0.0,0.0,0.001714511997890878,0.00012177524099857832,1.5099284913837367e-08,0.038254767495123736,0.9329,0.9447,0.93,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.049936649130465284,0.15790216482522876,0.04891479981961913,0.03954799773122451,0.8842783684793144,0.7989759820267649,0.04592283640968167,0.5381038398824546,0.010085594518205957,0.4846116351912826,0.12060302632033502,9.73111428234929,1.2809920412489704,0.00988916479800428,0.03194417768405758,0.07931877607042188,0.08765501893385,0.050823345845680254,0.07120973166237377,0.9811299266119377,0.10929549295764293,0.37610926068358536,1.8569913519633352,0.8726,0.0,0.0,0.001609925692812633,0.00011386337584681373,1.4847023000558889e-08,0.03483235397231109,0.8841,0.8955,0.8814,mca
