elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Idaho Power Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Uinta,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Powder River Basin, BIT, Surface",0.06418617874309933,0.1750743551624696,0.055491576660765984,0.044530919055346736,0.8340823726456982,0.6215824072675258,0.03301439623474238,0.46268382747120396,0.009857953860093782,0.4853432891432491,0.11558041610932208,9.479585132980544,1.2963540165829808,0.010103050112726554,0.02802936458753715,0.2089741882425583,0.13054383303454858,0.07119008909273922,0.1087950658813461,1.1702749338069218,0.13988205553411165,0.49902076197800055,1.6419736406456749,2.3313,0.0,0.0,0.0014755922301841076,0.00012710582126286896,1.4238525456663025e-08,0.03293926077828411,2.3401,2.3486,2.3378,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.04864033142539439,0.17979975214529312,0.04474245512593468,0.04475544864348271,0.9885411778187926,0.6333581142174116,0.014207292552308673,0.6236784836954944,0.009553357695589891,0.4912169743159106,0.11687975552121962,10.180269897612703,1.3200598373507457,0.009584272246870114,0.02886862234634441,0.11378973844877474,0.11964700770764475,0.0823131238037906,0.06224929699766653,1.3120229531988674,0.12719405949904938,0.26345727017289466,2.133877656705081,2.4075,0.0,0.0,0.0015948247757071332,0.00013823606769184296,1.3747258290322551e-08,0.03713872151294471,2.4165,2.4251,2.4141,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.061656474130340956,0.200185220311467,0.0471148345598693,0.03205409455038805,0.8594291238423223,0.6035848720917558,0.033521719011428225,0.5310761220445979,0.010349857541291637,0.5167298570351869,0.12559950845533926,10.30254264664133,1.351446081460827,0.010245250325634395,0.04068097157884487,0.23481736458851865,0.11311850925535556,0.09213552243775072,0.10541252432696739,1.1069440447379786,0.12601466266927552,0.2804849626009779,2.0694466157181663,2.0159,0.0,0.0,0.0015531627074348668,0.00013015165400593918,1.3959336709674853e-08,0.03543666611891081,2.0243,2.0324,2.022,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.06494792083063404,0.19857038063586063,0.04665897625809231,0.04193203283963269,0.9069552428032127,0.6907546979435939,0.02657638640955038,0.5394820396590417,0.01023725405526684,0.49438058297138965,0.1224597947043411,9.798477011685726,1.2660600387737013,0.010125717650683182,0.028780092852209012,0.08538398428800857,0.05328352482391135,0.09175619440294276,0.09892555457314384,1.3313532800393628,0.1372008648051573,0.2682878488672748,1.3408445997993375,2.4493,0.0,0.0,0.0016726791450832035,0.00014120527595823178,1.4587709625029451e-08,0.038352462016481584,2.4584,2.4672,2.4559,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.02871587188169955,0.1821038522618833,0.04759757422057563,0.04289860223552282,0.8478060392407419,0.6310800877091615,0.020612405259020708,0.6411127441758577,0.009798367252264625,0.5317565141672613,0.1257624558616466,9.95257077456805,1.294466053093792,0.010098361549835465,0.029490316247677936,0.08143849120602048,0.13547633040125168,0.06447215181686727,0.09941170277778846,0.9231539915268975,0.14943367618106804,0.3426966418768731,1.8071442646633478,2.1711,0.0,0.0,0.001672108201918539,0.00014239988697955022,1.4401644678715653e-08,0.03841552515389724,2.1801,2.1888,2.1777,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.05342039680315378,0.1636081021494097,0.041612520656366656,0.04283217547174567,0.7546644274712176,0.6828144748759812,0.012755734055976667,0.5148751528796665,0.010446484739907573,0.5299090086601193,0.12077040112746212,9.517639575987989,1.3018974650976824,0.009632926994815829,0.04964860078083422,0.16017521443728566,0.11557372185279798,0.07710793490448462,0.06636978438181246,1.1269806188168494,0.11574200614664074,0.3700554649197957,1.9265571187449462,2.2058,0.0,0.0,0.0015006437833615164,0.0001309270138300708,1.3334406785661277e-08,0.03472181477277677,2.2141,2.222,2.2119,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.05047051932091596,0.22603194439881757,0.043638719610334144,0.042102192743376315,0.8083578452434866,0.675886190925163,0.014733186379626964,0.5463256899177936,0.010314738837289079,0.4912608081234343,0.11686131721129964,9.859020332043864,1.2355669734177013,0.009979027017763377,0.02704068137800513,0.2621856170557885,0.1181035865878456,0.06901682295850492,0.08260006978598827,1.1874323643752032,0.1258512270430322,0.48893298146890446,1.2429726733775635,2.2166,0.0,0.0,0.0015228124006667525,0.00012677249022054524,1.3839029080388398e-08,0.03444953141141803,2.2248,2.2326,2.2225,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.06733328363724549,0.19696129865056022,0.054858542354146306,0.03465656717876723,0.8829682751478518,0.6279905646481768,0.04293781781279318,0.5781478956082817,0.010429748568227145,0.5102758363723795,0.12377195553488873,9.44210541200057,1.3047594294908949,0.010254601965013701,0.03876262605521056,0.23738103333322147,0.08769326791000366,0.07427332781768592,0.09014845607131194,0.8787782442297309,0.13051443568054003,0.2767575733782803,1.4577567645837184,1.7811,0.0,0.0,0.0015137073942638139,0.0001276994140560305,1.3660753001293674e-08,0.034671792163228354,1.7894,1.7973,1.7871,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.07888398239931019,0.20359405707304815,0.0425608586910342,0.04238125379462584,0.859770669118328,0.7714210916984054,0.023378204091365394,0.5051505668227706,0.010260855923179466,0.5062800125233639,0.11426160921696155,9.728683442955214,1.3478847237464198,0.010387618018408632,0.029521890758721255,0.11430414896991545,0.1136921433016463,0.053547695789481604,0.10250916361141515,1.1419695710197542,0.14635051568654656,0.3546866630777407,1.4207430928626659,2.4288,0.0,0.0,0.0017230066073057858,0.00014529728946996166,1.5005937111893183e-08,0.039402852055699135,2.438,2.447,2.4356,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.06882378001315008,0.21534190827743732,0.0459729725862261,0.04281484041281222,0.8778746363153571,0.6076518257707061,0.011228061655482948,0.5373205798747683,0.009714379531896725,0.5000193267634755,0.11924172630753194,9.824078278151397,1.23905862213065,0.010297258615126136,0.046658119244696185,0.275723515070852,0.12421197967465833,0.09658451394947817,0.0993568873554794,1.3385466825682428,0.1109464309105913,0.2988653310410799,1.7509160777168367,2.1851,0.0,0.0,0.0015526077296440651,0.0001288586320979431,1.4037500316094274e-08,0.03524323930497097,2.1935,2.2016,2.1912,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - California Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"coal extraction and processing - West/Northwest, WC, Surface",0.06728704005855916,0.2063986617704167,0.05004735929437389,0.03735096286879151,0.7242642938256687,0.640248532865531,0.04960822873712409,0.5137371121705798,0.010348779738188721,0.4840959711053431,0.12388088382997481,10.075151308023393,1.3131947417252146,0.010212465822011511,0.023437589974571765,0.13583303013348724,0.08026585316261083,0.09879333588524204,0.07750315471129263,1.1229402660115448,0.1074974414043978,0.2799278311056135,2.079056847151571,2.16,0.0,0.0,0.0015903844594877233,0.00013558248785041827,1.420096502215717e-08,0.03628919861317383,2.1685,2.1767,2.1662,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.03246618542802032,0.17769217065709275,0.050061351577369476,0.03802757933712149,0.8103668847453505,0.8229473226887767,0.01216877831658203,0.39067083338421354,0.010176841240648936,0.5023240951389089,0.1154872565609205,10.314595386467943,1.3245605110488603,0.00988061323572357,0.021320197170426138,0.12466537616946537,0.10338079185548926,0.03963113589159564,0.09364042596429507,0.895624551355914,0.12639419131565074,0.40028628364362095,1.6202512799176336,0.6682,0.0,0.0,0.0011542093517457695,8.667252884279211e-05,1.2570336791441977e-08,0.02487756100384998,0.6781,0.6879,0.6759,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.04098172260688085,0.2000545749678229,0.05119931114585416,0.03317107277855244,0.9738385581845593,0.6882087908946604,0.03690956022161413,0.6119997715287001,0.010297288764962855,0.5142528397813436,0.11957096076451414,9.673211539316398,1.3339412464462959,0.009511669019083506,0.026710242357243508,0.10042442174433074,0.09891371445710162,0.08300942128993777,0.08616974221697155,1.1841577410279973,0.11083646438345467,0.27816066865138867,1.5224195814756496,0.9248,0.0,0.0,0.0016295519634974946,0.00011642111149792309,1.4871970175896959e-08,0.03579334373108529,0.9389,0.9531,0.936,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.0645370200581734,0.2039609857900282,0.05865224407670193,0.04059831956892007,0.8264731887978543,0.6585441390757569,0.015954457429154793,0.5031346129647892,0.00969749965237278,0.4897246982572015,0.1257621011617215,10.13615796864993,1.323361753734498,0.009735113611176953,0.036806268814574016,0.13469944428366953,0.06511928717028391,0.050904563781868334,0.05178994754151034,1.2217588387127336,0.12781855601855274,0.4024289876451523,2.014197921154983,0.8974,0.0,0.0,0.0015823939288931884,0.00011570891791947642,1.4565081086581477e-08,0.03556811820435016,0.9112,0.9252,0.9084,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.07329117878088992,0.20448910967111342,0.04493036519262824,0.03299153857231741,0.991952615279702,0.7645202396283232,0.0141416893815533,0.4608144252667973,0.010358861431642132,0.503122936025667,0.12168500708532197,9.964785898123207,1.3159268846139849,0.009613032430640024,0.025645231663541157,0.043955828473155906,0.12571527613275085,0.08125973084502683,0.05963725947617689,1.1033013336432482,0.12077615469958473,0.3358916044232654,1.7516604679818455,0.7886,0.0,0.0,0.001386431535546602,0.00010218801586176423,1.3834798240366964e-08,0.030491180183346272,0.8006,0.8126,0.798,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.06390513978110139,0.19062072616654516,0.05982209040203179,0.03363444166613725,0.7305790352280348,0.5798600986496292,0.02215361172242962,0.4626857858944142,0.009672313935295558,0.501577826452195,0.12348321550767659,9.496464548660349,1.3579154370307085,0.010285376943612043,0.02780795670347455,0.18828865145832752,0.11050137991034403,0.06504941016633219,0.04576171581889174,1.1330316735861086,0.12787243024929287,0.3436724646102357,1.7517176720564653,0.9308,0.0,0.0,0.0016087818101581488,0.0001200836090129022,1.4541399672221706e-08,0.03693211374001999,0.9449,0.9592,0.942,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.06256375327213112,0.16985538767526798,0.05363808121974574,0.03664480826664529,0.7843372195736038,0.731384334450131,0.01112033332057865,0.5480183559471464,0.009528493747563814,0.48830894758197924,0.12522717346777903,9.476126339534542,1.3221648455298676,0.00992813430154474,0.025038330173846865,0.10528715823036384,0.1436688342255989,0.04653375968138679,0.11131541381524933,1.3485952542081738,0.15288556496591724,0.24548885775716325,1.9819997230275763,0.845,0.0,0.0,0.0014863235008037543,0.00010727399196751216,1.4511489183294949e-08,0.03201436270659326,0.8576,0.8704,0.855,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.03537787989446568,0.1671811028006493,0.053655237627132014,0.04127008229370907,0.7659178699426586,0.6106699691749375,0.03435454878032393,0.48125884143743775,0.009849246584335815,0.5212373206266292,0.12517769000068213,10.292926540253811,1.2502943841286804,0.010480008593832666,0.030640898061776396,0.12027343847014792,0.06537196162196095,0.07929036006973944,0.08619165386957009,1.1831791286472702,0.12521998552483748,0.3076886983072721,1.9013751655651556,0.9106,0.0,0.0,0.001587664383459536,0.0001166129074359609,1.4167716801928536e-08,0.03638069266118888,0.9247,0.939,0.9218,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.0410952784994039,0.20144668524083859,0.04468271225581934,0.03482366243952325,0.7547965263332811,0.5971625531775787,0.02134041801456426,0.6480791806106745,0.010256203451898663,0.5276376134179344,0.11952623527673764,9.916483015807684,1.3131529287413986,0.009826111575742532,0.023589696966540365,0.042697576341302564,0.07822314456901702,0.04903769003699515,0.09271338717917635,1.3514538375299319,0.09233741471612138,0.2805839630665775,1.6880981521233678,1.002,0.0,0.0,0.0017801414567763965,0.00012682509859077414,1.548955918444854e-08,0.039641691719694616,1.0174,1.0331,1.0143,mca
Electricity; at grid; consumption mix - Seattle City Light - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Northern Appalachia, WC, Processing",0.058188160017606134,0.17204988756062878,0.0524912452868016,0.039567656415801504,0.9221364992299029,0.6068475855203515,0.04447702335997091,0.6239101848209992,0.009959462241444323,0.48314879056950666,0.11752936175359541,10.037297776732911,1.251940089897838,0.010329608341186108,0.03976679095337865,0.019751650262766863,0.05924008277998878,0.04180971700895936,0.07613817144378245,1.3636709310835244,0.136790515120892,0.4356066611096319,1.3784180967125768,1.0059,0.0,0.0,0.0018032963239806203,0.00012862306179716517,1.552366855253206e-08,0.04056430372046567,1.0217,1.0379,1.0186,mca
