elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07320078418342915,0.1992208595204119,0.040910757603355934,0.04149967456989199,0.8409858190918219,0.6119667416982779,0.035013264683856224,0.5363784308984865,0.010310264507257931,0.525405015611081,0.1183880987234339,9.441617940255007,1.313782495425797,0.010269351382455941,0.04820632267097078,0.09381302873348367,0.12613805259834268,0.07585860422280832,0.08339389154672229,1.119668405582785,0.12318659441900165,0.4408455931427006,1.5521822786302453,1.0689,0.0,0.0,0.0021913268383604227,0.00015783149812797153,1.5744518060463936e-08,0.05599486836088438,1.084,1.0984,1.0804,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.0696714651998601,0.17969069367938661,0.04253217623858591,0.0339792275311739,0.854627091436724,0.6867552534407013,0.01597617583294397,0.6237285848254608,0.009977206256459285,0.49508143521024106,0.12416635729425164,9.428071142823814,1.2666103288449015,0.010356969480400118,0.034508078227600464,0.1798906800558443,0.13778307299369758,0.049766389939834746,0.08149573593398299,1.0663002845524967,0.10276385578403423,0.4662655176028143,2.4987439461938656,1.0381,0.0,0.0,0.002219328575504622,0.0001551510690201069,1.5971535483556253e-08,0.05559353647568947,1.0526,1.0662,1.049,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.031287689189953324,0.17180504791948664,0.05272697625463511,0.04090167317629905,0.8446542318724147,0.7264891952871604,0.044129257626556694,0.5192304278155544,0.010171988197032389,0.5161469550386243,0.12472441704936467,10.2728566977847,1.3116983657016608,0.009696523197385324,0.0331910185862181,0.14428848643236036,0.07047733909533432,0.07372273512158081,0.0711234079370306,1.320715075918232,0.1467274828433135,0.39594443339468766,1.5651521931337324,0.9323,0.0,0.0,0.0019373226352406706,0.0001382915295290748,1.4530691756949751e-08,0.048852888431571116,0.9454,0.9576,0.9421,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.03293060161775333,0.20236989045581094,0.04464517182379525,0.03832499835511435,0.7783707498056293,0.7375125870289727,0.010203921684243214,0.6313350545266725,0.009854019271258507,0.521926287276852,0.1212054122664375,9.850309691371406,1.2725070027050738,0.010069307689241956,0.02684792699812833,0.11868316398091756,0.12684960392188876,0.08337522269528527,0.08300084346401629,1.0875156252766978,0.14519597840791829,0.3013464917128448,1.240275814449856,0.9855,0.0,0.0,0.0021112402488495637,0.00014678454259447378,1.5505715197903572e-08,0.052463384444935514,0.999,1.0116,0.9956,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07565748243660442,0.20154242692451194,0.05146635624965484,0.038077442320619354,0.911287091843737,0.763970641828208,0.03507283993581832,0.5433193216517348,0.00963523486075755,0.5246076922174705,0.11924711415605635,9.597287067087342,1.3261622659273016,0.009674527334651102,0.026890927327547956,0.1538968294273864,0.05227699474160428,0.057766890131605776,0.08356079610993566,1.0697335939074761,0.11552595722453732,0.33560334948242465,1.823509541738234,0.9611,0.0,0.0,0.0020092102202860173,0.00014241105409184293,1.5347930069164515e-08,0.0501344492209337,0.9742,0.9863,0.9708,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.07003212589859899,0.1920174280183954,0.048383654530954646,0.03974476510960821,0.7430013073221227,0.6617693309992962,0.014703431827253963,0.6220945200219228,0.009712691904110235,0.48823214302953877,0.12542026535044604,10.258794465559568,1.351198089935706,0.010193950189734255,0.03240771121617009,0.15561107842172908,0.1434979802152243,0.06885384370280541,0.06476971469032715,1.2087729060054593,0.11509732028914468,0.26220729662960546,2.0045521840221654,1.0636,0.0,0.0,0.002283611490733342,0.0001603229382853638,1.6177259338416244e-08,0.0575826002624571,1.0788,1.0932,1.0751,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.0723556211132149,0.2063683384787337,0.05967490970934873,0.04173394186512567,0.9214866701265281,0.6549131663226075,0.019408013961609634,0.6004083482636835,0.010265957062427266,0.5058589913567851,0.12188682489642622,10.232088474194919,1.3587084413049093,0.010117318044040983,0.024842421504863876,0.18680883831819622,0.09760578275558701,0.10306094779725043,0.05894781973434241,1.2402881258737404,0.11324914878781978,0.2739884341246615,1.0803361168263357,1.0954,0.0,0.0,0.0022916547874108424,0.00016194575919544553,1.61577496552378e-08,0.0581808555829391,1.111,1.1257,1.1072,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.01274686772907839,0.19673076533944336,0.05668719900466479,0.04180904900179618,0.9617281687362148,0.6385882174258396,0.014282837333821696,0.5868939269949879,0.009917393838444359,0.5125190411121999,0.11801389761893653,9.614733195100921,1.3399055537272764,0.010008307317240027,0.024096548714668837,0.2016326692820249,0.05063984147660619,0.08545662678896043,0.07174243487641363,0.898224138589362,0.13415154831130233,0.2593523681672172,1.0683063769102865,1.0389,0.0,0.0,0.002141434595816014,0.00015212368874492851,1.5196333736238043e-08,0.054409236712385976,1.0535,1.0672,1.0499,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.0659009271811407,0.2243788978983564,0.040282603759304494,0.04284154087590104,0.9449219143751612,0.6342926584758749,0.015128823962251691,0.4975749153371828,0.009893679446494968,0.5012928950843315,0.11743697629678432,9.75595988892055,1.2897397894091747,0.009926934574518282,0.038444593202633395,0.233483404674632,0.09990306983532521,0.07667544829893966,0.11177413073197875,1.019339782903394,0.10712639789984724,0.30538140731260993,1.6384213958508824,1.0207,0.0,0.0,0.0021047046999154453,0.0001526029402451548,1.5395285381627152e-08,0.05397577448342793,1.0354,1.0494,1.0319,mca
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - Anadarko,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, WC, Surface",0.06952489074899118,0.21868330217442472,0.05503509272618847,0.037755312549837945,0.8851617028311728,0.7736580498481032,0.049704023466536844,0.5103567120638611,0.009736495927992046,0.5144277615859065,0.12067718835383268,10.17897578508575,1.343164195172329,0.009975893221943768,0.019915148961468565,0.06614069513128497,0.09640659609156493,0.1010572246571524,0.0883631335236601,1.251729091451042,0.09309603692881091,0.26075457910311634,1.535910240921881,0.9372,0.0,0.0,0.0019503928591573852,0.00013937359459198208,1.5108524470721018e-08,0.04885582674972685,0.9501,0.962,0.9468,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.06224915123225535,0.1656164079849839,0.05671151291973706,0.044152094859316975,0.8447697531147144,0.6344495585049426,0.012862534685684292,0.4973173709388127,0.009944741259173068,0.5097948933223768,0.11880019896050774,9.496518125410779,1.2514026284334325,0.010419067191336864,0.031164382561302995,0.18177485184081252,0.13485930763653675,0.06220130233788862,0.04548868162302677,1.085714183968799,0.10399595847544282,0.27695826753591934,1.9388724204308976,2.1218,0.0,0.0,0.0017941587586118315,0.00014347752027419334,1.4347489718880454e-08,0.04138936211587324,2.1311,2.1398,2.1285,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.06909869491043881,0.20032071042592553,0.04685879814165407,0.04089308669409613,0.9979074292032621,0.8374311861993701,0.0483751197667847,0.46806632057372566,0.00953082409756218,0.507850272674859,0.11447296791571468,10.373542823467348,1.3643464918264234,0.009613165647883157,0.026188372106236417,0.2489127718090352,0.0714008497213397,0.08754727740548907,0.05883577714848142,1.2678975634465115,0.10187598869172083,0.3775325492112229,1.3429786093336982,2.1977,0.0,0.0,0.0017715194779594852,0.00013775417434850847,1.432126503391672e-08,0.040751464114659096,2.207,2.2157,2.2044,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.03817417656273446,0.18875166176412056,0.043332360239705915,0.035003601515101554,0.9153933205536156,0.686287439050388,0.027436194850999913,0.49224971278874363,0.00985872374416876,0.5180537229328743,0.11630825074990211,9.630838536175135,1.3019828583165758,0.010489637954725234,0.03801425577713792,0.20601424707514476,0.08050841700096505,0.06342248224209253,0.0729169934513445,0.9745332431207837,0.12196621941840712,0.27247516032176367,1.222815856851188,1.8794,0.0,0.0,0.0017659891572728854,0.00013805075863293546,1.4157161728787357e-08,0.040584815843033285,1.8886,1.8971,1.886,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.053607834190684545,0.1780902617053453,0.045988486979516956,0.04463137401870361,0.868288778315468,0.6479317653326594,0.032649980186617564,0.5445333883880067,0.009678175843115814,0.4853933121526606,0.11551579762632727,9.792887041231609,1.3482310931472044,0.009646319435334534,0.04229819455809762,0.08348917442516178,0.09503264218547411,0.05428018191502412,0.07121342848740043,0.9602893492283043,0.11699849421894935,0.2939490156795298,1.2479828039178995,2.1471,0.0,0.0,0.0019336471806040948,0.00015313769605757377,1.5048655373783127e-08,0.04457048529135888,2.1571,2.1665,2.1543,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.06495560496560288,0.19165176459800448,0.05817779082353392,0.03259479678375376,0.8553120238337293,0.6341288447282545,0.04926542854512358,0.5070405338252442,0.010485659654360328,0.5058261566949547,0.1241958860828359,10.005213975787836,1.3393212471306022,0.00997854641599436,0.03602183487511464,0.21452877546226523,0.06228868780950302,0.056646494177918484,0.04532678853951154,1.1954555341010602,0.13603793511183312,0.4898703648837336,1.4539572064489465,2.293,0.0,0.0,0.0017270162011939504,0.00013616692623843484,1.4160662732915664e-08,0.03960157213593047,2.302,2.3103,2.2994,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.04474201645759599,0.1939970715428696,0.05464912723410137,0.03839762875872614,0.8280824775572415,0.7037298179754614,0.023786356236706073,0.5210301211444933,0.010159198320665946,0.5169953267899041,0.1199775543429026,9.870301240362119,1.3319509211406744,0.009894232423793212,0.027629122011706964,0.19721739923153292,0.06638491447029918,0.03253955733001697,0.06984180620835277,0.9987095657342115,0.11418966407229321,0.37630844138270964,2.0231173300459817,2.0153,0.0,0.0,0.001773071723757932,0.00013839343202586674,1.430286329160284e-08,0.040589767098449775,2.0244,2.0329,2.0218,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.0733187395911742,0.21053757930856917,0.05881585688859109,0.03880200532944992,0.9095927183682864,0.6169564041841668,0.023031626558130482,0.5119031191949992,0.010304076206201331,0.5298933333621184,0.12365052993921304,9.860152129639703,1.2928100171468395,0.010009751195408036,0.030205614146330825,0.21128505682243925,0.14782057274289884,0.051028871698753274,0.10301991405460317,1.23400637526116,0.1278083892836672,0.2931196325010625,1.923728924182789,2.3441,0.0,0.0,0.001963840193136405,0.00015159908153051485,1.5383675889635892e-08,0.04503552095878649,2.3543,2.3637,2.3514,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.03786169310674506,0.1924370718631726,0.05719327588431315,0.044740955411505384,0.9651847548618322,0.6711862841712152,0.014693982627879217,0.46894146712839524,0.01032784219967237,0.5287186420227334,0.12552156579526189,10.207016299576809,1.2845589734688398,0.00983951306505857,0.02553827729627461,0.06884758571639149,0.12323764925612118,0.08574701947169869,0.06055595616475122,1.0110829459636341,0.13684796670418775,0.2551961496332933,1.9414070083726025,2.2282,0.0,0.0,0.001972506959501185,0.00015601635181560378,1.5230649989073123e-08,0.0454970586697891,2.2384,2.2481,2.2356,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.07499002084707143,0.17756870242830808,0.04437791684029606,0.032717253298385415,0.7399072646864915,0.5792641826930927,0.02001717145920192,0.6423891663141393,0.01031824481296298,0.5207065674999838,0.11625517573297245,9.68943909546403,1.3197035982819345,0.010292803661507624,0.04012576166073108,0.19769598348978962,0.07155751973288436,0.08652042736241888,0.077815683882386,1.2964245565904737,0.13880608192304705,0.47414084953795843,1.6770054537949073,2.4322,0.0,0.0,0.0017790452391709618,0.00014021935680570132,1.4415552591623932e-08,0.04076446660166431,2.4413,2.4498,2.4387,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.04883676899404045,0.23029586865800866,0.0456150800208833,0.035229492014052795,0.9905820034905367,0.6478334023017464,0.017654949309448685,0.4243615821124128,0.010306808670196208,0.4867396409445565,0.12203260971146387,10.20232602353623,1.3194349668494336,0.010454039300730555,0.050225780851461496,0.20463324249281073,0.0967593563293197,0.04330972154011077,0.08264186332290235,1.2830005575931398,0.13743009314188737,0.5278519510114431,1.1983473397668216,2.5072,0.0,0.0,0.0018973851824639239,0.00014565267110768054,1.5045610608221444e-08,0.04341699557483953,2.517,2.5262,2.5142,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Processing",0.04387570507977643,0.18964844712672696,0.04426900932405471,0.042100006801223736,1.002022660360795,0.6148092870602666,0.012138972782582483,0.47440068600824425,0.00952546594666447,0.5186261397824773,0.1210015652032326,9.702195084388496,1.339640694591351,0.010100409948678526,0.03912022567158285,0.14439876073012803,0.08435824539446665,0.08126815137811771,0.09714054725559582,1.0822909812375894,0.1276656358474853,0.2514466739107726,1.7534096231101937,1.3739,0.0,0.0,0.0016010799414847832,0.00011850580923125445,1.6876401674210546e-08,0.03308035609819655,1.3839,1.3937,1.3813,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Processing",0.05077691184213741,0.20195166862980002,0.051701895835426614,0.036544332014030845,0.8240867713586658,0.6635864917838266,0.025070692442284815,0.6398816371023969,0.010387915496312013,0.4823124439670591,0.12294538870816382,10.375968197942672,1.302830471959568,0.0099560503959175,0.030081012295292274,0.16451705722154203,0.057162346919259845,0.07987393597427825,0.08241021724124808,1.1087936141410233,0.15457248168370927,0.25671048503920696,1.172386889323543,1.4084,0.0,0.0,0.001732881235572143,0.0001232040908483925,1.7817577549762048e-08,0.03478814468893693,1.4195,1.4304,1.4168,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Appalachia, BIT, Processing",0.056855122366824724,0.19997215659807013,0.04548803609593932,0.03784314201872073,0.8673321061770899,0.7292045836717241,0.036563170760157776,0.638585436594958,0.010082605183911722,0.5129475305229927,0.12277557314317426,10.000552349471464,1.2727821684941152,0.009739988610724636,0.02720243312617971,0.1385059625499076,0.05242030755842373,0.0689194565095996,0.08609214639588499,1.0235946031369036,0.12702658186605686,0.3178443206485512,1.6793737007034084,1.2874,0.0,0.0,0.0016914321657642342,0.00011912438064021927,1.7424232303175577e-08,0.03393943288379361,1.2985,1.3094,1.2958,mca
