providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 17.2 Mpa - national avg, A1-A3 q_PC","concrete, 17.2 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
Electricity; at user; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,natural gas extraction and processing - East Texas,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",211.91310795772583,0.0,0.10222557904537895,0.06692555818648085,0.06661404364991338,0.0,134.42667928439238,226.6127,0.5008607486601213,0.22784045448078066,1.5326268671263214e-05,10.152194466290112
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",191.75426899501227,0.0,0.10484179461983358,0.061267120443661255,0.06410422585718768,0.0,106.22731205613131,206.1613,0.46558064525287257,0.21003807465527247,1.4357746698031047e-05,9.433079584812457
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",198.609314978203,0.0,0.11753185487241717,0.06614114088880488,0.07542134701108333,0.0,119.07409033682774,215.3172,0.4875461791789906,0.21888669421164814,1.5318883012536213e-05,9.895633056567029
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",231.78462509114453,0.0,0.11042864973693069,0.06237114599922238,0.07481062958562346,0.0,94.7415792148981,243.6596,0.5069138266229328,0.24335831232043922,1.6148429746917534e-05,9.89041988072814
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",231.34158270334666,0.0,0.1209128911074328,0.06489877209704412,0.06500546636468439,0.0,105.5013312748586,249.7859,0.5553900626443722,0.2542034810024609,1.7526985816355754e-05,11.256510907484808
Electricity; at user; consumption mix - PacifiCorp East - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",187.79421460237822,0.0,0.12704537982859407,0.06709735752393402,0.07087489331014855,0.0,135.0759463641589,205.8563,0.4685645367098003,0.2096068675502692,1.4866915876102695e-05,9.551141703677414
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",208.64961583160866,0.0,0.10882059955414446,0.06806428189316142,0.06491663371583006,0.0,107.4833997085223,221.4305,0.4671647013978324,0.22328948885026545,1.5104966041791971e-05,9.069006395570263
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Green River,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",185.39435826125623,0.0,0.09602472270909095,0.07364058348060663,0.07208018166761664,0.0,110.51264281053822,210.4977,0.48813335680063163,0.2181327268236821,1.6355928116125253e-05,9.858792008249779
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",234.94468885968254,0.0,0.10511613654982199,0.06881967142651312,0.07224061202194898,0.0,121.47933578277991,253.8669,0.5298838107155995,0.256463472106149,1.7996513800268626e-05,10.143045136785048
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",245.10296223175578,0.0,0.12470448399083517,0.06826674457173718,0.08006263732559254,0.0,137.29446045722796,265.1433,0.5910601546047362,0.27027836754866746,1.895662453985412e-05,12.045427243590938
