providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 41.4 Mpa - national avg, A1-A3 q_PC","concrete, 41.4 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",402.04648469663806,0.0,0.12091456534182458,0.0655459710125911,0.06501644770188583,0.0,106.82921837127286,404.742,0.8051465714114857,0.3935027813442347,2.3801521000710688e-05,15.704611998664278
"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA",natural gas extraction and processing - East Texas,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",382.67916464714193,0.0,0.12653148847735401,0.06911197686345445,0.06465167715337972,0.0,121.55234554008885,386.8,0.7723327548640393,0.3783748373076106,2.3282420396211798e-05,15.089579098506809
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",423.81179785945994,0.0,0.10980666670392895,0.06192311135158259,0.07124059835996154,0.0,130.35564831359153,416.4874,0.8536214286084143,0.40266053453359235,2.2882463167893777e-05,17.31076903909817
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",394.08161868464146,0.0,0.1073693850782993,0.07634691602496782,0.06713646171013304,0.0,89.66136361377178,391.7092,0.8118687821167615,0.37939663565722476,2.2144949335363084e-05,16.474752247792047
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Piceance,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",417.5333175024337,0.0,0.13314817008676103,0.06158701074113085,0.06299216595578687,0.0,132.18373734572043,419.5493,0.8733092771920615,0.4091469090305653,2.4393622429710158e-05,17.71125707246654
Electricity; at user; consumption mix - Turlock Irrigation District - BA,natural gas extraction and processing - East Texas,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",384.49214799491875,0.0,0.09894573283603884,0.07445211904633266,0.051720425882354176,0.0,118.16540773643949,377.8512,0.7489783904623196,0.3658358365301458,2.0847809680866705e-05,14.836461377076082
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",448.1824251965499,0.0,0.0900281657950362,0.05879228863086199,0.06424908255512823,0.0,103.09316399559096,441.6141,0.8702200624084705,0.4275537600502123,2.4487774705336734e-05,17.170974840014164
Electricity; at user; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",417.7828637264766,0.0,0.10019819578232995,0.06764074403834808,0.07007913977348482,0.0,113.80506383985706,411.2034,0.8134393156313676,0.3954198515162734,2.256901403290009e-05,16.008374469880074
Electricity; at user; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",524.38894015736,0.0,0.10484726263327906,0.0671150174815532,0.05814398496979997,0.0,103.51473349327146,504.8426,1.014869510720331,0.48419011432634457,2.6020221953408908e-05,20.628457001188647
Electricity; at user; consumption mix - PacifiCorp West - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",311.44495674648056,0.0,0.11341211012626808,0.059297774370774846,0.06226374383113635,0.0,106.37723501247126,311.4428,0.6555478239313165,0.3076849535608858,1.8479949962370157e-05,13.320958166096244
