Category,e.open_xpd_uuid,label,Plant,Manufacturer,gwp.a1a2a3_mean,gwp.a1a2a3_unit,ap.a1a2a3_mean,ap.a1a2a3_unit,ep_marine.a1a2a3_mean,ep_marine.a1a2a3_unit,odp.a1a2a3_mean,odp.a1a2a3_unit,pocp.a1a2a3_mean,pocp.a1a2a3_unit,rgwp.method,source,geography
Concrete>>ReadyMix,EC3T4PD2,"CEMEX, San Jose",San Jose,CEMEX,342,kgCO2,1.6,kgSO2,0.43,kgN,0.0000096,kgCFC11,34.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EHDBA,"Prairie Material, LLC, Yard 32",Yard 32,"Prairie Material, LLC",321,kgCO2,1.09,kgSO2,0.41,kgN,0.0000084,kgCFC11,22.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3191XZ,"Prairie Material, LLC, Yard 32",Yard 32,"Prairie Material, LLC",371,kgCO2,1.35,kgSO2,0.46,kgN,0.0000092,kgCFC11,28.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GCN0H,"Prairie Material, LLC, Yard 32",Yard 32,"Prairie Material, LLC",321,kgCO2,1.09,kgSO2,0.41,kgN,0.0000084,kgCFC11,22.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EQ6DZ,"CEMEX, Friant",Friant,CEMEX,360,kgCO2,1.4,kgSO2,0.44,kgN,0.0000095,kgCFC11,30.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38AYXG,"CEMEX, Irvine",Irvine,CEMEX,380,kgCO2,1.83,kgSO2,0.46,kgN,0.000011,kgCFC11,40.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AJG3W,"CEMEX, West Sacramento Terminal",West Sacramento Terminal,CEMEX,391,kgCO2,1.95,kgSO2,0.47,kgN,0.000011,kgCFC11,42.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G1JH6,"CEMEX, Merced",Merced,CEMEX,351,kgCO2,1.91,kgSO2,0.43,kgN,0.0000094,kgCFC11,44.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S1DAN,"CEMEX, Tracy.",Tracy.,CEMEX,346,kgCO2,1.89,kgSO2,0.42,kgN,0.0000094,kgCFC11,44.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31SCC9,"Martin Marietta, Del Camino",Del Camino,Martin Marietta,409,kgCO2,1.11,kgSO2,0.51,kgN,0.000012,kgCFC11,21.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZTQED,"Martin Marietta, Del Camino",Del Camino,Martin Marietta,407,kgCO2,1.11,kgSO2,0.51,kgN,0.000012,kgCFC11,21.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DM6NR,"CEMEX, Pleasanton",Pleasanton,CEMEX,292,kgCO2,1.44,kgSO2,0.37,kgN,0.0000088,kgCFC11,31.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AHRX9,"CEMEX, Oakland",Oakland,CEMEX,328,kgCO2,1.09,kgSO2,0.43,kgN,0.0000081,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30EWWB,"CEMEX, San Carlos",San Carlos,CEMEX,318,kgCO2,2.13,kgSO2,0.4,kgN,0.000012,kgCFC11,45,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC360K4R,"CEMEX, San Carlos",San Carlos,CEMEX,345,kgCO2,2.22,kgSO2,0.44,kgN,0.000013,kgCFC11,46.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3F21F8,"CEMEX, Oakland",Oakland,CEMEX,328,kgCO2,1.09,kgSO2,0.43,kgN,0.0000081,kgCFC11,23.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39QH12,"Platte River Concrete, Chalco",Chalco,Platte River Concrete,322,kgCO2,1.07,kgSO2,0.39,kgN,0.0000078,kgCFC11,22.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC341E2G,"Platte River Concrete, Chalco",Chalco,Platte River Concrete,250,kgCO2,0.87,kgSO2,0.31,kgN,0.0000062,kgCFC11,18.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J7U8S,"CEMEX, Santa Clara",Santa Clara,CEMEX,293,kgCO2,1.01,kgSO2,0.38,kgN,0.0000072,kgCFC11,22.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MK16N,"Martin Marietta, Quivas",Quivas,Martin Marietta,457,kgCO2,1.36,kgSO2,0.55,kgN,0.000012,kgCFC11,28,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AG59C,"CEMEX, Santa Clara",Santa Clara,CEMEX,310,kgCO2,1.86,kgSO2,0.4,kgN,0.000011,kgCFC11,39.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PPKWU,"CEMEX, Santa Clara",Santa Clara,CEMEX,267,kgCO2,1.46,kgSO2,0.36,kgN,0.0000076,kgCFC11,32.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC37U9K1,"CEMEX, Santa Clara",Santa Clara,CEMEX,577,kgCO2,3.22,kgSO2,0.7,kgN,0.000035,kgCFC11,55.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34ATE0,"CEMEX, Lincoln",Lincoln,CEMEX,352,kgCO2,1.91,kgSO2,0.42,kgN,0.0000094,kgCFC11,44.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FZ805,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,421,kgCO2e,1.18,kgSO2e,0.51,kgNe,0.000011,kgCFC11e,23,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CB7FY,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,420,kgCO2e,1.18,kgSO2e,0.52,kgNe,0.000011,kgCFC11e,22.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35W3FG,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,372,kgCO2e,1.05,kgSO2e,0.46,kgNe,0.0000098,kgCFC11e,20.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ACKRX,"Central Concrete, Pleasanton (wet)",Pleasanton (wet),Central Concrete,412,kgCO2e,1.14,kgSO2e,0.51,kgNe,0.000011,kgCFC11e,22.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PU11Q,"Central Concrete, Pleasanton (wet)",Pleasanton (wet),Central Concrete,364,kgCO2e,1.01,kgSO2e,0.45,kgNe,0.0000097,kgCFC11e,20.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC352738,"Central Concrete, Hayward",Hayward,Central Concrete,425,kgCO2e,1.22,kgSO2e,0.52,kgNe,0.000011,kgCFC11e,24.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E3KME,"Central Concrete, Hayward",Hayward,Central Concrete,378,kgCO2e,1.1,kgSO2e,0.46,kgNe,0.0000098,kgCFC11e,22.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A3W4C,"Central Concrete, Bode C",Bode C,Central Concrete,478,kgCO2e,2.22,kgSO2e,0.6,kgNe,0.000011,kgCFC11e,56.2,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BU5MT,"Platte River Concrete, Council Bluffs, IA","Council Bluffs, IA",Platte River Concrete,443,kgCO2,1.43,kgSO2,0.55,kgN,0.000011,kgCFC11,29.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3T44TT,"Platte River Concrete, Council Bluffs, IA","Council Bluffs, IA",Platte River Concrete,443,kgCO2,1.43,kgSO2,0.55,kgN,0.000011,kgCFC11,29.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EBFP0,"CEMEX, French Camp",French Camp,CEMEX,420,kgCO2,1.69,kgSO2,0.49,kgN,0.00001,kgCFC11,39.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC389EMT,"CEMEX, Santa Clara",Santa Clara,CEMEX,312,kgCO2,1.48,kgSO2,0.41,kgN,0.0000087,kgCFC11,32.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC30NKG2,"CEMEX, Santa Clara",Santa Clara,CEMEX,373,kgCO2,1.68,kgSO2,0.45,kgN,0.000012,kgCFC11,33.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC336MJF,"CEMEX, San Carlos",San Carlos,CEMEX,333,kgCO2,2.22,kgSO2,0.42,kgN,0.000013,kgCFC11,46.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XY4KT,"CEMEX, San Carlos",San Carlos,CEMEX,411,kgCO2,1.91,kgSO2,0.51,kgN,0.000014,kgCFC11,38.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HTP88,"CEMEX, Pier 92 Amador",Pier 92 Amador,CEMEX,363,kgCO2,2.12,kgSO2,0.45,kgN,0.000013,kgCFC11,44.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NTNHX,"CEMEX, Merced",Merced,CEMEX,401,kgCO2,2.19,kgSO2,0.49,kgN,0.000011,kgCFC11,50.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E3331,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,242,kgCO2,1.51,kgSO2,0.31,kgN,0.0000075,kgCFC11,33.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33898N,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,244,kgCO2,1.54,kgSO2,0.31,kgN,0.0000075,kgCFC11,34.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC379YP4,"CEMEX, Union City",Union City,CEMEX,336,kgCO2,1.61,kgSO2,0.41,kgN,0.000011,kgCFC11,33.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC344HRM,"National Ready Mix, Irvine",Irvine,National Ready Mix,670,kgCO2,2.72,kgSO2,0.78,kgN,0.000034,kgCFC11,42.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31MN0C,"National Ready Mix, Vernon",Vernon,National Ready Mix,459,kgCO2,1.34,kgSO2,0.54,kgN,0.000011,kgCFC11,27.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YQUN6,"National Ready Mix, Vernon",Vernon,National Ready Mix,396,kgCO2,1.22,kgSO2,0.47,kgN,0.0000099,kgCFC11,25.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HYMKM,"CEMEX, West Sacramento Terminal",West Sacramento Terminal,CEMEX,603,kgCO2,3.3,kgSO2,0.71,kgN,0.000034,kgCFC11,57.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3H7NP3,"Central Concrete, Bode",Bode,Central Concrete,460,kgCO2e,2.26,kgSO2e,2001,kgNe,0.000011,kgCFC11e,58.2,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38PPCY,"Thomas Concrete, Buckhead",Buckhead,Thomas Concrete,359,kgCO2e,1.01,kgSO2e,0.49,kgNe,0.0000095,kgCFC11e,19.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YSP81,"Thomas Concrete, Buckhead",Buckhead,Thomas Concrete,359,kgCO2e,1.01,kgSO2e,0.49,kgNe,0.0000095,kgCFC11e,19.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JGPF7,"Concrete Supply Co., Arrowood",Arrowood,Concrete Supply Co.,349,kgCO2,1.19,kgSO2,0.42,kgN,0.0000088,kgCFC11,25.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HJWA7,"Concrete Supply Co., Arrowood",Arrowood,Concrete Supply Co.,326,kgCO2e,1.13,kgSO2e,0.4,kgNe,0.0000082,kgCFC11e,24.1,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DY1W5,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,391,kgCO2,2.27,kgSO2,0.48,kgN,0.0000097,kgCFC11,54.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z4Y4M,"CEMEX, San Juan Capistrano",San Juan Capistrano,CEMEX,523,kgCO2,1.78,kgSO2,0.61,kgN,0.000012,kgCFC11,38.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36SAZ5,"CEMEX, San Juan Capistrano",San Juan Capistrano,CEMEX,399,kgCO2,2.3,kgSO2,0.47,kgN,0.000011,kgCFC11,52.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A0048,"CEMEX, Orange",Orange,CEMEX,515,kgCO2,1.64,kgSO2,0.6,kgN,0.000013,kgCFC11,34.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Y8K3H,"CEMEX, Los Angeles",Los Angeles,CEMEX,378,kgCO2,2.02,kgSO2,0.46,kgN,0.000011,kgCFC11,45.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QE0MA,"CEMEX, Irvine",Irvine,CEMEX,378,kgCO2,2.06,kgSO2,0.45,kgN,0.000011,kgCFC11,46.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S5ESQ,"CEMEX, Los Angeles",Los Angeles,CEMEX,504,kgCO2,1.5,kgSO2,0.6,kgN,0.000013,kgCFC11,31.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35E2ZT,"CEMEX, Irvine",Irvine,CEMEX,503,kgCO2,1.54,kgSO2,0.59,kgN,0.000012,kgCFC11,32.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WK3EZ,"CEMEX, Hollywood",Hollywood,CEMEX,379,kgCO2,2.04,kgSO2,0.46,kgN,0.000011,kgCFC11,45.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NP89R,"CEMEX, Hollywood",Hollywood,CEMEX,505,kgCO2,1.52,kgSO2,0.6,kgN,0.000013,kgCFC11,31.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RYUHK,"CEMEX, Compton",Compton,CEMEX,401,kgCO2,2.24,kgSO2,0.48,kgN,0.000011,kgCFC11,50.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B31GU,"CEMEX, Compton",Compton,CEMEX,531,kgCO2,1.71,kgSO2,0.62,kgN,0.000013,kgCFC11,36.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3679AJ,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,301,kgCO2,1.4,kgSO2,0.39,kgN,0.0000087,kgCFC11,30.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S6J4C,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,301,kgCO2,1.33,kgSO2,0.37,kgN,0.0000082,kgCFC11,29.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CQPR6,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,337,kgCO2,1.24,kgSO2,0.44,kgN,0.0000082,kgCFC11,28,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3J832Y,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,406,kgCO2,1.99,kgSO2,0.51,kgN,0.000011,kgCFC11,44.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YG0U8,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,212,kgCO2,1.7,kgSO2,0.3,kgN,0.0000074,kgCFC11,38.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BP1Q5,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,395,kgCO2,2.72,kgSO2,0.45,kgN,0.000028,kgCFC11,48.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35X1XR,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,312,kgCO2,1.13,kgSO2,0.4,kgN,0.0000076,kgCFC11,25.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CMG81,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,336,kgCO2,1.35,kgSO2,0.43,kgN,0.000009,kgCFC11,29.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A44K9,"Central Concrete, Redwood City",Redwood City,Central Concrete,337,kgCO2,1.19,kgSO2,0.43,kgN,0.0000093,kgCFC11,24.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A8G8U,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,314,kgCO2,1.18,kgSO2,0.41,kgN,0.0000076,kgCFC11,26.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q0EF2,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,314,kgCO2,1.17,kgSO2,0.41,kgN,0.0000077,kgCFC11,26.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Z2YJP,"CEMEX, Mission Valley",Mission Valley,CEMEX,384,kgCO2,2.52,kgSO2,0.48,kgN,0.000012,kgCFC11,56.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36UN43,"CEMEX, Irvine",Irvine,CEMEX,323,kgCO2,1.69,kgSO2,0.39,kgN,0.0000092,kgCFC11,37.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3132E7,"CEMEX, Irvine",Irvine,CEMEX,411,kgCO2,1.26,kgSO2,0.48,kgN,0.00001,kgCFC11,26.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3PW97M,"CEMEX, Inglewood",Inglewood,CEMEX,441,kgCO2,1.99,kgSO2,0.53,kgN,0.000012,kgCFC11,43.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JJD4B,"CEMEX, Hollywood",Hollywood,CEMEX,422,kgCO2,1.33,kgSO2,0.5,kgN,0.000011,kgCFC11,27.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JEZ83,"CEMEX, Compton",Compton,CEMEX,347,kgCO2,1.88,kgSO2,0.42,kgN,0.0000098,kgCFC11,42.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KFRQW,"CEMEX, Hollywood",Hollywood,CEMEX,333,kgCO2,1.76,kgSO2,0.41,kgN,0.0000096,kgCFC11,39.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MCDNJ,"Eastern Concrete, Newark",Newark,Eastern Concrete,360,kgCO2,1.9,kgSO2,0.44,kgN,0.000008,kgCFC11,46.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34MX30,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,394,kgCO2,2.29,kgSO2,0.48,kgN,0.0000097,kgCFC11,54.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3W4K88,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,347,kgCO2,2.14,kgSO2,0.43,kgN,0.0000094,kgCFC11,49.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RNH14,"CEMEX, Pier 92 Amador",Pier 92 Amador,CEMEX,632,kgCO2,3.05,kgSO2,0.75,kgN,0.000036,kgCFC11,50.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JX8MB,"CEMEX, Los Angeles",Los Angeles,CEMEX,331,kgCO2,1.75,kgSO2,0.41,kgN,0.0000096,kgCFC11,39.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X0ZN2,"Aggregate Industries USA, LANCASTER READY-MIX - GENESEE",LANCASTER READY-MIX - GENESEE,Aggregate Industries USA,356,kgCO2,1.35,kgSO2,0.42,kgN,0.00001,kgCFC11,27.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G69CF,"Aggregate Industries USA, LANCASTER READY-MIX - GENESEE",LANCASTER READY-MIX - GENESEE,Aggregate Industries USA,346,kgCO2,1.35,kgSO2,0.41,kgN,0.0000099,kgCFC11,27,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TQ2ND,"Aggregate Industries USA, LANCASTER READY-MIX - GENESEE",LANCASTER READY-MIX - GENESEE,Aggregate Industries USA,398,kgCO2,1.33,kgSO2,0.46,kgN,0.0000099,kgCFC11,28.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31QRW6,"Aggregate Industries USA, BUFFALO READY-MIX - HOPKINS",BUFFALO READY-MIX - HOPKINS,Aggregate Industries USA,363,kgCO2,1.37,kgSO2,0.43,kgN,0.000011,kgCFC11,27.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3T2S4J,"Aggregate Industries USA, BUFFALO READY-MIX - HOPKINS",BUFFALO READY-MIX - HOPKINS,Aggregate Industries USA,357,kgCO2,1.34,kgSO2,0.42,kgN,0.000011,kgCFC11,26.9,kgO3,TRACI 2.1,Product EPDs,US
