Category,e.open_xpd_uuid,label,Plant,Manufacturer,gwp.a1a2a3_mean,gwp.a1a2a3_unit,ap.a1a2a3_mean,ap.a1a2a3_unit,ep_marine.a1a2a3_mean,ep_marine.a1a2a3_unit,odp.a1a2a3_mean,odp.a1a2a3_unit,pocp.a1a2a3_mean,pocp.a1a2a3_unit,rgwp.method,source,geography
Concrete>>ReadyMix,EC34UJZ7,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,500,kgCO2,4.08,kgSO2,0.63,kgN,0.000016,kgCFC11,94.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AUPKN,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,548,kgCO2,1.78,kgSO2,0.66,kgN,0.000014,kgCFC11,38.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UF499,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,491,kgCO2,1.55,kgSO2,0.61,kgN,0.000012,kgCFC11,34.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZK3D0,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,496,kgCO2,1.68,kgSO2,0.59,kgN,0.000013,kgCFC11,36.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WG83A,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,479,kgCO2,1.91,kgSO2,0.58,kgN,0.000013,kgCFC11,41.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WMUWF,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,491,kgCO2,1.54,kgSO2,0.61,kgN,0.000012,kgCFC11,34.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3W5HSP,"Central Concrete, Bode C",Bode C,Central Concrete,538,kgCO2,1.74,kgSO2,0.66,kgN,0.000014,kgCFC11,36.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KS5BT,"CEMEX, Pier 92 Amador",Pier 92 Amador,CEMEX,420,kgCO2,1.83,kgSO2,0.49,kgN,0.000013,kgCFC11,37.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3H3T97,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,359,kgCO2,1.08,kgSO2,0.42,kgN,0.0000085,kgCFC11,24.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ARY7W,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,441,kgCO2,1.21,kgSO2,0.51,kgN,0.00001,kgCFC11,26.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RUEMH,"CEMEX, Los Angeles",Los Angeles,CEMEX,414,kgCO2,2.34,kgSO2,0.51,kgN,0.000012,kgCFC11,52.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HRZ49,"CEMEX, Los Angeles",Los Angeles,CEMEX,594,kgCO2,1.75,kgSO2,0.71,kgN,0.000015,kgCFC11,36,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3W2BME,"CEMEX, Santa Clara",Santa Clara,CEMEX,405,kgCO2,2.06,kgSO2,0.48,kgN,0.000012,kgCFC11,44.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3N4RNR,"CEMEX, West Sacramento Terminal",West Sacramento Terminal,CEMEX,409,kgCO2,2.65,kgSO2,0.5,kgN,0.000012,kgCFC11,58.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZCD6T,"CEMEX, Inglewood",Inglewood,CEMEX,605,kgCO2,1.87,kgSO2,0.72,kgN,0.000015,kgCFC11,39,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XJ009,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,233,kgCO2,1.78,kgSO2,0.31,kgN,0.0000085,kgCFC11,37.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34Y5KZ,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,607,kgCO2e,2.3,kgSO2e,0.73,kgNe,0.000015,kgCFC11e,53.9,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38HTKA,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,522,kgCO2e,1.42,kgSO2e,0.63,kgNe,0.000013,kgCFC11e,27.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QTB1G,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,445,kgCO2e,1.24,kgSO2e,0.55,kgNe,0.000012,kgCFC11e,24,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XJHAF,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,465,kgCO2e,1.29,kgSO2e,0.57,kgNe,0.000012,kgCFC11e,24.9,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3UG22S,"Central Concrete, Pleasanton (wet)",Pleasanton (wet),Central Concrete,515,kgCO2e,1.38,kgSO2e,0.63,kgNe,0.000013,kgCFC11e,27.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC322DHW,"Central Concrete, Hayward",Hayward,Central Concrete,527,kgCO2e,1.46,kgSO2e,0.63,kgNe,0.000013,kgCFC11e,29.2,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34M7ZF,"Central Concrete, Bode C",Bode C,Central Concrete,558,kgCO2e,2.02,kgSO2e,0.68,kgNe,0.000014,kgCFC11e,47,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC35J4N7,"CEMEX, Santa Clara",Santa Clara,CEMEX,398,kgCO2,2.22,kgSO2,0.5,kgN,0.000013,kgCFC11,46.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC388XM6,"CEMEX, Mission Valley",Mission Valley,CEMEX,614,kgCO2e,2.69,kgSO2,0.74,kgN,0.000017,kgCFC11,58.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M5MHT,"CEMEX, San Carlos",San Carlos,CEMEX,406,kgCO2,2.38,kgSO2,0.5,kgN,0.000014,kgCFC11,49.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3THPA3,"CEMEX, San Carlos",San Carlos,CEMEX,378,kgCO2,2.16,kgSO2,0.47,kgN,0.000013,kgCFC11,45.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AGG4F,"CEMEX, Union City",Union City,CEMEX,394,kgCO2,2.27,kgSO2,0.49,kgN,0.000013,kgCFC11,48.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3YT8EJ,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,344,kgCO2,1.9,kgSO2,0.44,kgN,0.000011,kgCFC11,41.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B5F7U,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,347,kgCO2,1.95,kgSO2,0.45,kgN,0.000011,kgCFC11,42.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GP7NQ,"Stoneway Concrete, Seattle",Seattle,Stoneway Concrete,463,kgCO2e,1.23,kgSO2e,0.56,kgNe,0.000012,kgCFC11e,23.9,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3G7S4G,"Concrete Supply Co., Arrowood",Arrowood,Concrete Supply Co.,454,kgCO2,1.47,kgSO2,0.55,kgN,0.000011,kgCFC11,30.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Y2147,"CEMEX, Mission Valley",Mission Valley,CEMEX,613,kgCO2e,2.69,kgSO2,0.74,kgN,0.000017,kgCFC11,58.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3Q05P9,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,233,kgCO2,1.78,kgSO2,0.31,kgN,0.0000085,kgCFC11,37.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AMW1D,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,450,kgCO2,2.57,kgSO2,0.55,kgN,0.000011,kgCFC11,61.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZD1P0,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,450,kgCO2,2.57,kgSO2,0.55,kgN,0.000011,kgCFC11,61.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3QXTFA,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,331,kgCO2,1.57,kgSO2,0.4,kgN,0.0000096,kgCFC11,34.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33HQ7W,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,368,kgCO2,1.67,kgSO2,0.45,kgN,0.00001,kgCFC11,36.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3P6PJ5,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,374,kgCO2,1.69,kgSO2,0.45,kgN,0.000011,kgCFC11,36.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3178R1,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,338,kgCO2,2.43,kgSO2,0.43,kgN,0.000011,kgCFC11,52.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JWXHB,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,390,kgCO2,1.72,kgSO2,0.47,kgN,0.000011,kgCFC11,37.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D2TQW,"CEMEX, Mission Valley",Mission Valley,CEMEX,655,kgCO2,1.95,kgSO2,0.78,kgN,0.000016,kgCFC11,38.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3NBXXS,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,371,kgCO2,2.27,kgSO2,0.46,kgN,0.00001,kgCFC11,52.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X56KW,"Eastern Concrete, Broadway",Broadway,Eastern Concrete,441,kgCO2,2.52,kgSO2,0.54,kgN,0.000011,kgCFC11,60.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EYX0T,"Aggregate Industries USA, TONAWANDA READY MIX - RIVER RD.",TONAWANDA READY MIX - RIVER RD.,Aggregate Industries USA,363,kgCO2,1.55,kgSO2,0.43,kgN,0.000011,kgCFC11,29.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BEN1P,"Central Concrete, Oakland",Oakland,Central Concrete,528,kgCO2e,1.48,kgSO2e,2001,kgNe,0.000014,kgCFC11e,29.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3CB1K4,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,537,kgCO2e,1.55,kgSO2e,2001,kgNe,0.000013,kgCFC11e,30.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38JX47,"Central Concrete, Martinez",Martinez,Central Concrete,532,kgCO2e,1.49,kgSO2e,2001,kgNe,0.000013,kgCFC11e,30.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AP2P3,"Central Concrete, Bode B",Bode B,Central Concrete,579,kgCO2e,2.41,kgSO2e,2001,kgNe,0.000014,kgCFC11e,59.3,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3505DJ,"Central Concrete, Redwood City",Redwood City,Central Concrete,537,kgCO2e,1.6,kgSO2e,2001,kgNe,0.000013,kgCFC11e,32.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WD9F5,"Central Concrete, Redwood City",Redwood City,Central Concrete,462,kgCO2e,1.48,kgSO2e,2001,kgNe,0.000012,kgCFC11e,30.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33UDR6,"Central Concrete, Redwood City B",Redwood City B,Central Concrete,462,kgCO2e,1.48,kgSO2e,2001,kgNe,0.000012,kgCFC11e,30.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3US2M2,"Central Concrete, Redwood City B",Redwood City B,Central Concrete,536,kgCO2e,1.6,kgSO2e,2001,kgNe,0.000013,kgCFC11e,32.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DQPFF,"Central Concrete, Oakland",Oakland,Central Concrete,453,kgCO2e,1.33,kgSO2e,2001,kgNe,0.000012,kgCFC11e,26.7,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HBC0X,"Central Concrete, Oakland",Oakland,Central Concrete,474,kgCO2e,1.38,kgSO2e,2001,kgNe,0.000012,kgCFC11e,27.6,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AP9PB,"Central Concrete, San Jose Plant No. 2",San Jose Plant No. 2,Central Concrete,536,kgCO2e,1.54,kgSO2e,2001,kgNe,0.000013,kgCFC11e,30.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34MSG4,"Central Concrete, San Jose Plant No. 2",San Jose Plant No. 2,Central Concrete,465,kgCO2e,1.41,kgSO2e,2001,kgNe,0.000012,kgCFC11e,28,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MYHUR,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,563,kgCO2e,2.06,kgSO2e,2001,kgNe,0.000014,kgCFC11e,48.3,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3BK4C8,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,506,kgCO2e,2.28,kgSO2e,2001,kgNe,0.000012,kgCFC11e,57.4,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EPQ5X,"CEMEX, Santa Clara",Santa Clara,CEMEX,413,kgCO2,2.17,kgSO2,0.49,kgN,0.000012,kgCFC11,47.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RCF2M,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,465,kgCO2e,1.41,kgSO2e,2001,kgNe,0.000012,kgCFC11e,28,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC38N75Y,"Central Concrete, Stockton (wet)",Stockton (wet),Central Concrete,485,kgCO2e,1.45,kgSO2e,2001,kgNe,0.000012,kgCFC11e,28.9,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X3JRG,"CEMEX, Compton",Compton,CEMEX,433,kgCO2,2.5,kgSO2,0.53,kgN,0.000013,kgCFC11,56.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M2EPD,"CEMEX, Los Angeles",Los Angeles,CEMEX,416,kgCO2,2.36,kgSO2,0.52,kgN,0.000012,kgCFC11,52.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3EX11C,"CEMEX, Hollywood",Hollywood,CEMEX,417,kgCO2,2.37,kgSO2,0.52,kgN,0.000012,kgCFC11,53,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC318D1U,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,402,kgCO2,1.66,kgSO2,0.49,kgN,0.000011,kgCFC11,36.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3STW6B,"RiverBend Materials, RBWest",RBWest,RiverBend Materials,431,kgCO2,1.32,kgSO2,0.52,kgN,0.000011,kgCFC11,28,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RPJFE,"CEMEX, Union City",Union City,CEMEX,366,kgCO2,2.27,kgSO2,0.45,kgN,0.000013,kgCFC11,48.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HU1MA,"CEMEX, Union City",Union City,CEMEX,451,kgCO2,1.88,kgSO2,0.54,kgN,0.000014,kgCFC11,38.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X541Y,"CEMEX, Mission Valley",Mission Valley,CEMEX,533,kgCO2,2.74,kgSO2,0.65,kgN,0.000015,kgCFC11,60.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3D5N35,"CEMEX, Antioch",Antioch,CEMEX,398,kgCO2,1.93,kgSO2,0.54,kgN,0.000011,kgCFC11,43.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3XT7YY,"CEMEX, San Carlos",San Carlos,CEMEX,469,kgCO2,1.79,kgSO2,0.57,kgN,0.000014,kgCFC11,35.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC306JGM,"CEMEX, West Sacramento Terminal",West Sacramento Terminal,CEMEX,534,kgCO2,1.68,kgSO2,0.63,kgN,0.000013,kgCFC11,35.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3M4BRH,"CEMEX, Mission Valley",Mission Valley,CEMEX,611,kgCO2,1.82,kgSO2,0.73,kgN,0.000015,kgCFC11,37,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39TMU5,"CEMEX, Los Angeles",Los Angeles,CEMEX,570,kgCO2,1.69,kgSO2,0.67,kgN,0.000014,kgCFC11,34.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3TWU2H,"CEMEX, Inglewood",Inglewood,CEMEX,578,kgCO2,1.78,kgSO2,0.68,kgN,0.000014,kgCFC11,36.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AS6P0,"CEMEX, Compton",Compton,CEMEX,420,kgCO2,2.23,kgSO2,0.51,kgN,0.000012,kgCFC11,49.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AQ0QC,"CEMEX, Concord",Concord,CEMEX,491,kgCO2,2.13,kgSO2,0.6,kgN,0.000015,kgCFC11,44.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3WSRT2,"CEMEX, Fairfield Portable",Fairfield Portable,CEMEX,585,kgCO2,2.15,kgSO2,0.68,kgN,0.000014,kgCFC11,48.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC39UZ68,"CEMEX, Mission Valley",Mission Valley,CEMEX,548,kgCO2,1.65,kgSO2,0.66,kgN,0.000014,kgCFC11,33.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B79GA,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,447,kgCO2,2.34,kgSO2,0.54,kgN,0.000012,kgCFC11,54.7,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A4TS6,"CEMEX, Fairfield Portable",Fairfield Portable,CEMEX,420,kgCO2,2.84,kgSO2,0.5,kgN,0.000012,kgCFC11,64.6,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E6S6A,"CEMEX, Fairfield Portable",Fairfield Portable,CEMEX,393,kgCO2,2.72,kgSO2,0.48,kgN,0.000012,kgCFC11,63,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC363F25,"CEMEX, Inglewood",Inglewood,CEMEX,439,kgCO2,1.46,kgSO2,0.52,kgN,0.000011,kgCFC11,31.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3GU0H8,"CEMEX, Inglewood",Inglewood,CEMEX,426,kgCO2,1.43,kgSO2,0.5,kgN,0.000011,kgCFC11,31,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DWG6N,"CEMEX, Inglewood",Inglewood,CEMEX,487,kgCO2,2.36,kgSO2,0.59,kgN,0.000014,kgCFC11,52,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3415TF,"CEMEX, Los Angeles",Los Angeles,CEMEX,409,kgCO2,1.31,kgSO2,0.49,kgN,0.00001,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34HHM0,"CEMEX, Hollywood",Hollywood,CEMEX,404,kgCO2,2.11,kgSO2,0.5,kgN,0.000012,kgCFC11,46.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZQ0WB,"CEMEX, Santa Clara",Santa Clara,CEMEX,323,kgCO2,2.27,kgSO2,0.39,kgN,0.0000099,kgCFC11,51,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3REUQ8,"CEMEX, Santa Clara",Santa Clara,CEMEX,402,kgCO2,2.13,kgSO2,0.47,kgN,0.000011,kgCFC11,46.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC31YZMA,"CEMEX, Santa Clara",Santa Clara,CEMEX,379,kgCO2,2.04,kgSO2,0.44,kgN,0.000011,kgCFC11,45,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3AYMEW,"CEMEX, Santa Clara",Santa Clara,CEMEX,483,kgCO2,1.74,kgSO2,0.56,kgN,0.000012,kgCFC11,37,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3S2G2Y,"CalPortland, Front Avenue Facility",Front Avenue Facility,CalPortland,468.76,kgCO2e,2.01,kgSO2e,0.55,kgNe,0.000035,kgCFC11e,44.22,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33X1J1,"National Ready Mix, Vernon",Vernon,National Ready Mix,364,kgCO2,1.46,kgSO2,0.45,kgN,0.000011,kgCFC11,28.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3P16JA,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,205,kgCO2,1.86,kgSO2,0.27,kgN,0.0000067,kgCFC11,43.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3K70AS,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,311,kgCO2,2.22,kgSO2,0.4,kgN,0.0000093,kgCFC11,51.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3B6K8G,"Central Concrete, Queens Lane (wet)",Queens Lane (wet),Central Concrete,334,kgCO2,2.47,kgSO2,0.43,kgN,0.00001,kgCFC11,58,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RUE0Q,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,398,kgCO2,1.34,kgSO2,0.49,kgN,0.00001,kgCFC11,29.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3RT5EZ,"RiverBend Materials, Hilroy",Hilroy,RiverBend Materials,453,kgCO2e,1.44,kgSO2e,0.55,kgNe,0.000011,kgCFC11e,30.8,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3648ZX,"Central Concrete, Bode",Bode,Central Concrete,562,kgCO2e,2.07,kgSO2e,0.68,kgNe,0.000014,kgCFC11e,48.5,kgO3e,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC36J3R1,"National Ready Mix, Irvine",Irvine,National Ready Mix,632,kgCO2,1.89,kgSO2,0.74,kgN,0.000015,kgCFC11,38.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC34551C,"National Ready Mix, Irvine",Irvine,National Ready Mix,601,kgCO2,1.81,kgSO2,0.71,kgN,0.000015,kgCFC11,37.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3A81C5,"National Ready Mix, Irvine",Irvine,National Ready Mix,629,kgCO2,1.87,kgSO2,0.74,kgN,0.000016,kgCFC11,38.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3KG7NU,"Central Concrete, South San Francisco (wet)",South San Francisco (wet),Central Concrete,361,kgCO2,2.81,kgSO2,0.19,kgN,0.00001,kgCFC11,64.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33C8TD,"CEMEX, Oakland",Oakland,CEMEX,518,kgCO2,2.32,kgSO2,0.62,kgN,0.000016,kgCFC11,47.5,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3HKD59,"National Ready Mix, Vernon",Vernon,National Ready Mix,394,kgCO2,2.33,kgSO2,0.48,kgN,0.000015,kgCFC11,47,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3E09MJ,"RiverBend Materials, Wildish",Wildish,RiverBend Materials,486,kgCO2,1.43,kgSO2,0.58,kgN,0.000012,kgCFC11,29,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DSU3P,"Cadman Inc, Port of Portland",Port of Portland,Cadman Inc,469,kgCO2,1.49,kgSO2,0.56,kgN,0.000012,kgCFC11,31.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3JBPUJ,"Stoneway Concrete, Houser",Houser,Stoneway Concrete,396,kgCO2,1.35,kgSO2,0.49,kgN,0.000013,kgCFC11,23.2,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC367GNG,"CEMEX, Pier 92 Amador",Pier 92 Amador,CEMEX,378,kgCO2e,2.18,kgSO2,0.47,kgN,0.000013,kgCFC11,45.8,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC336R0R,"CEMEX, Mission Valley",Mission Valley,CEMEX,578,kgCO2e,1.73,kgSO2,0.69,kgN,0.000014,kgCFC11,35.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3FRU66,"CEMEX, Inglewood",Inglewood,CEMEX,409,kgCO2e,2.16,kgSO2,0.5,kgN,0.000012,kgCFC11,47.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3MDC3T,"CEMEX, Union City",Union City,CEMEX,447,kgCO2e,2.1,kgSO2,0.55,kgN,0.000014,kgCFC11,43.9,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3ZS9PT,"CEMEX, Pier 92 Amador",Pier 92 Amador,CEMEX,428,kgCO2e,2.39,kgSO2,0.53,kgN,0.000014,kgCFC11,50.1,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3DGY7Z,"CEMEX, Pier 92 Amador",Pier 92 Amador,CEMEX,412,kgCO2e,2.29,kgSO2,0.5,kgN,0.000013,kgCFC11,46.4,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC3X8AM5,"Prairie Material, LLC, Yard 33",Yard 33,"Prairie Material, LLC",445,kgCO2e,1.43,kgSO2,0.57,kgN,0.000012,kgCFC11,29.3,kgO3,TRACI 2.1,Product EPDs,US
Concrete>>ReadyMix,EC33DDC2,"Prairie Material, LLC, Yard 33",Yard 33,"Prairie Material, LLC",509,kgCO2e,1.62,kgSO2,0.65,kgN,0.000013,kgCFC11,33.1,kgO3,TRACI 2.1,Product EPDs,US
