providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 20.7 Mpa - national avg, A1-A3 q_PC","concrete, 20.7 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkla,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",205.4813907249737,0.0,0.1336653928056336,0.06689753585259958,0.06718560284292244,0.0,103.39901949626912,219.0302,0.4907076062766762,0.22360399889649007,1.531511471344603e-05,10.04550050059844
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",231.83815506111486,0.0,0.11849566372147372,0.06318044223808017,0.06580584113973101,0.0,129.1355781476353,250.5793,0.5588943557019811,0.25423825495595875,1.750149723709282e-05,11.292606464127614
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",231.03628888948631,0.0,0.10711162075271034,0.07155378130953628,0.07783934342508407,0.0,121.47687659181688,246.2142,0.5411036200416237,0.24645890679376473,1.66592791391668e-05,11.045911410529605
Electricity; at user; consumption mix - JEA - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",149.1200008932024,0.0,0.09343494170024749,0.062358649719083586,0.06811956035226081,0.0,107.89629464170646,168.2012,0.3695699308814103,0.17344791190649966,1.2834161292706907e-05,7.150423521792941
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Gulf,"market for transport, freight, lorry 7.5-16 metric ton, EURO6 | transport, freight, lorry 7.5-16 metric ton, EURO6 | Cutoff, U",240.86189785081604,0.0,0.11874591176138208,0.06130721350373071,0.06433395427695736,0.0,122.2120185645568,256.8063,0.5344735072479023,0.25885016913840975,1.763067113222911e-05,10.346874838839076
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",250.643760016311,0.0,0.11988036118089439,0.07169313424525978,0.07210523099424619,0.0,119.73681261052948,261.4792,0.5703817177124884,0.2621950373406949,1.7207404633941563e-05,11.61820079299036
"Electricity; at user; consumption mix - Duke Energy Florida, Inc. - BA",natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",248.40130619350802,0.0,0.10632278917737067,0.05963960058613314,0.06759311091477531,0.0,93.96624706363863,257.8529,0.5589624090421529,0.2572733369371664,1.640369005322032e-05,11.3744992929262
"Electricity; at user; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Uinta,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",246.7508575889304,0.0,0.10057563540895248,0.0632800917341145,0.07326827452985345,0.0,91.64168674167878,256.9007,0.55901159354732,0.2571229630017044,1.6637347058955624e-05,11.375693603503763
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Gulf,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",221.45737941650094,0.0,0.13145374697892015,0.06873676029161459,0.06174452387274301,0.0,111.36237721939554,233.8531,0.5187984960215523,0.23626439460949336,1.575386456490593e-05,10.543145683180361
Electricity; at user; consumption mix - Los Angeles Department of Water and Power - BA,natural gas extraction and processing - East Texas,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",192.5760622670931,0.0,0.11219320499465398,0.07942683270501508,0.06669295059640078,0.0,109.92975632738076,209.2055,0.4729674893192523,0.2139096421790648,1.5114416883824724e-05,9.649296201798835
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",242.2685511088841,0.0,0.12647239025551027,0.06161904741127693,0.062395739970242885,0.0,103.1274543258675,251.5027,0.5187394029509484,0.25038631630105107,1.6153204894836093e-05,10.119409263437108
