providers_electricity_120V,providers_naturalgas,providers_trans_truck,"concrete, 34.5 Mpa - national avg, A1-A3 q_PC","concrete, 34.5 Mpa - national avg, A1-A3 msw",market for Portland cement t_km,market for sand t_km,"market for gravel, crushed t_km","A5, construction d_vol","C2, transportation  dist",gwp,ap,ep,odp,pocp
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Anadarko,"market for transport, freight, lorry 16-32 metric ton, EURO5 | transport, freight, lorry 16-32 metric ton, EURO5 | Cutoff, U",233.25854963369872,0.0,0.11261798500784671,0.05124909318423921,0.06564047540259652,0.0,109.29122497693184,240.8364,0.5211035599023482,0.24079894691427667,1.536264440405644e-05,10.573958729415942
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",424.94152995527895,0.0,0.10203955575917725,0.07528919089200954,0.0689769487567814,0.0,108.59737755576387,415.866,0.819275493292759,0.4006451024249572,2.2751752803323997e-05,16.24434798974584
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",353.77781670819735,0.0,0.13164760371248985,0.05879292840526604,0.0651280071315807,0.0,114.43155461768191,360.3258,0.7591827999257557,0.353433326541682,2.173748862943169e-05,15.350786414770711
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",309.07692669197564,0.0,0.11962917840924309,0.0689860675650365,0.073861782644894,0.0,122.28383630669212,313.3719,0.6351947922884025,0.30589614928082376,1.889884370021306e-05,12.469741531801315
"Electricity; at user; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",428.8886910348465,0.0,0.1134195992507001,0.06485759221250798,0.07055654007487448,0.0,95.69381868579063,420.5924,0.8308987574555134,0.4037938115640416,2.2848459209009728e-05,16.41986427583977
Electricity; at user; consumption mix - Tennessee Valley Authority - BA,natural gas extraction and processing - Arkoma,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",352.98929245436983,0.0,0.11811665537151397,0.0597868625867746,0.06141677754584604,0.0,119.52602332462448,349.4943,0.6970122408657283,0.3389497000059309,1.972801538049326e-05,13.700238207027162
Electricity; at user; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",446.610006121988,0.0,0.12247957915130755,0.05848183645354206,0.06311912034521137,0.0,118.90440620506018,442.0315,0.9074189189921694,0.42994381093062645,2.486151716914953e-05,18.459642900169854
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,"market for transport, freight, lorry 16-32 metric ton, EURO6 | transport, freight, lorry 16-32 metric ton, EURO6 | Cutoff, U",276.52747563947594,0.0,0.12301461536703448,0.07539531073408487,0.05668111986772631,0.0,108.92195337250303,281.8292,0.5739444144722528,0.27711600448000673,1.7350936221628988e-05,11.210707295662312
Electricity; at user; consumption mix - PacifiCorp West - BA,natural gas extraction and processing - Appalachian,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",357.0492134319853,0.0,0.10312181307161795,0.06098711946663747,0.06642189995497814,0.0,110.51655811822897,358.9872,0.7511232432968661,0.3541144999844698,2.1423634972816732e-05,15.218077128393224
Electricity; at user; consumption mix - South Carolina Electric & Gas Company - BA,natural gas extraction and processing - Arkla,"market for transport, freight, lorry 7.5-16 metric ton, EURO5 | transport, freight, lorry 7.5-16 metric ton, EURO5 | Cutoff, U",313.7463302788598,0.0,0.10497120300840988,0.06801423117245158,0.057893323431668954,0.0,114.86750589662716,321.0039,0.6796638597426062,0.3176621230422359,1.97893853648147e-05,13.75301776719432
