elec_steel_fab,elec_steel_rolling,steel_billet,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, rebar.wf","fabrication, rebar.elec","fabrication, rebar.trans_co2","rolling, billet.elec","rolling, billet.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.020687268483427418,0.1995940875729848,0.04693600156029019,0.14532255193223717,0.8592111206440352,0.9687068342106055,0.023622959224883625,0.5198947556193203,0.009892800573740493,0.5024372237843365,0.11891586381082817,9.844675966294027,1.2513394735374683,0.010075218183177137,0.0391771143163795,0.15240234265066724,0.12093294567640336,0.08042980364551042,0.06763112216750539,1.2280329146733246,0.14777355976081363,0.43578768718612887,0.5168,0.0,0.0,0.0024667645146322667,0.0009374985877485002,1.2532926877791534e-08,0.033233400395946334,0.5242,0.5339,0.5212,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03410379552729987,0.17845077514488367,0.05690701209581475,0.15253558218917385,0.9595932998930679,0.9763515730187754,0.0446540179391823,0.44440224598679895,0.010446755003159907,0.4909853545452409,0.11866874996321045,10.327387989469882,1.3604203918056414,0.010207577943766878,0.02500759834034192,0.11684877553175912,0.09488092399405157,0.07004648145645306,0.07565717497518964,1.2568711132486956,0.12311794809714287,0.33796431341781114,0.5284,0.0,0.0,0.0024828750036279793,0.0009494082975232435,1.2409779239874093e-08,0.033623891461535924,0.5359,0.546,0.5329,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.018961384111808623,0.1995465560119995,0.05103644701856559,0.1631091510051332,0.8459366905783664,0.9748306282648268,0.025637845130401384,0.3898111252903932,0.009933195273491298,0.5090219632392018,0.12472421125871705,10.011416883837569,1.34582189573711,0.00994542574197819,0.03490331842498333,0.16679758699283154,0.07082831776869966,0.10363390247566998,0.0854424107487604,1.1217680797248455,0.12846797003862134,0.24048248132547062,0.529,0.0,0.0,0.002481458843900401,0.0009367944399412304,1.2644356534271976e-08,0.03346814264108587,0.5365,0.5464,0.5335,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03407806575887731,0.20256506633649346,0.05522346780861496,0.13531753568499946,0.843125988482453,0.9755975123278663,0.038346812051147476,0.40712124573013886,0.009514970325459999,0.5208292626595219,0.11956750400329096,10.238445422968898,1.3622010354586305,0.009846685169889239,0.02090512986798387,0.08549642959319559,0.1267651705782381,0.11259925681201878,0.07950036217305037,1.0073690979278411,0.1138680637862183,0.38397036813965596,0.5248,0.0,0.0,0.0024862483587279665,0.0009491261153617946,1.2629003371841539e-08,0.03341623756782214,0.5322,0.5419,0.5292,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03219368792646831,0.17812864331681938,0.052221576433910316,0.15156655553284545,0.935522270189067,0.9637694248903956,0.03132888536353532,0.5896272034155037,0.010228254168762238,0.4896085865372642,0.11475506796293222,9.468215720903364,1.3019823829144015,0.01033831806346442,0.026626560484253225,0.08614765579357357,0.1406259839324732,0.06897624382777919,0.04140690287484611,1.225873268208854,0.09995767296795491,0.3187240797662898,0.5205,0.0,0.0,0.0024742207391292618,0.0009473914283453609,1.2379796658891872e-08,0.033440759560308626,0.528,0.538,0.525,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.02161427247975636,0.17594191235596998,0.04048349512004842,0.14018980268284503,0.7900199279707794,0.9650165279789994,0.011551517332108782,0.4465947578789426,0.010466062824394483,0.508095435796447,0.12284090904875333,10.053136216308554,1.2458968336449703,0.010182770813580709,0.040620623366796345,0.23332388134921112,0.09274551362845929,0.07150800213627537,0.0626102880290154,1.2579874890195306,0.12019802443543118,0.27537398957727366,0.487,0.0,0.0,0.00241765872806936,0.0009357743722613837,1.2164868119164039e-08,0.032257919582468,0.4943,0.5036,0.4913,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03813638054219729,0.19405304098248077,0.04478293216792048,0.13432276117866107,0.8406896265873309,0.9767634112813754,0.02890899540248576,0.5258531586016078,0.0102167202178956,0.4825340319258363,0.11563339783849219,9.814838546800205,1.3100639102212581,0.009864772592490452,0.05077746482116711,0.14750727974544742,0.10845570666004167,0.06627024359647923,0.09808327653357572,1.305196055866491,0.10107351823296035,0.4036627236554412,0.5092,0.0,0.0,0.002480078407286225,0.000952111683758941,1.2537667189170152e-08,0.03327710321570948,0.5166,0.5263,0.5136,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Turlock Irrigation District - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.04256864156976025,0.19738287971611626,0.04190280382205657,0.16327698388642417,0.9590231639042879,0.9649922795407501,0.03405658683543352,0.4482851866599874,0.009706867742839983,0.48554395874421336,0.12505986794893115,9.574012901837191,1.262188712135199,0.010213672292864982,0.04449426480053078,0.10090495827229194,0.09835455888843989,0.06584153885941599,0.06530559337150287,1.1022633616357536,0.10397634221460875,0.26042576226630954,0.5348,0.0,0.0,0.0025426944952181897,0.0009590206481967389,1.2841501249279199e-08,0.0345577906051646,0.5425,0.553,0.5395,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.027739159109689555,0.20480808639412346,0.05983757384073729,0.13581788759631405,0.9597389489661438,0.9735682037798646,0.037836383756259404,0.47888268707056164,0.009793936824759982,0.5309881659310547,0.1187622817677121,9.614542208718705,1.3276050358384026,0.01008781082695741,0.04198333744284494,0.15390993075856504,0.055308633640555084,0.05881424783673411,0.0763724019771873,1.0424210378131786,0.0959371481650336,0.40779682568848413,0.5207,0.0,0.0,0.0024951366263608545,0.0009475548530458573,1.1960126454701917e-08,0.037334817485034734,0.5282,0.5382,0.5252,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.023204810782187398,0.20945210407150253,0.048092737235952795,0.15693461313000076,0.8913477000267498,0.9721504502298514,0.046807071596619294,0.562896906252045,0.00998174823209949,0.5189856628810117,0.11772154428158184,10.090589428704487,1.3543624420382634,0.009542379514367963,0.03488852491944967,0.15348630666680432,0.13783284058430023,0.03866106633469054,0.07859283405321574,1.0490996411367774,0.13275478480088843,0.5051745228347111,0.5138,0.0,0.0,0.002502377167571151,0.0009444641285487037,1.2030743864790562e-08,0.0377369719084115,0.5214,0.5314,0.5183,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.04112160552481975,0.1957328649761093,0.043410660656578434,0.1419006010291804,0.8525833813421068,0.9819120285795999,0.035345200357233784,0.43810987313450356,0.010375419001405364,0.5248882270725069,0.12454728405610306,10.349096616206754,1.2540728477462009,0.01012880984394731,0.024087008371984298,0.17177415571916657,0.09628981064705282,0.08875552079000097,0.08607478921111997,1.1741107563336577,0.1251160473428992,0.5226018539977725,0.4963,0.0,0.0,0.002497684810339346,0.0009583232700304857,1.1950892710759333e-08,0.03715393949688461,0.5039,0.5137,0.5008,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.029142060336880243,0.1693693583618971,0.049704698243427915,0.14215346166996753,0.8391902302278605,0.9768304228760004,0.03726595213718123,0.5558689213708459,0.01037451962460472,0.5252282259365776,0.11622283990504037,9.464249268853546,1.248557250660938,0.009532020811426192,0.04071852702379568,0.21320519223343826,0.0905034253906033,0.09120275299343274,0.07601945013646783,1.3958820305928894,0.12325631514274349,0.32885035210381536,0.4794,0.0,0.0,0.002423501330912277,0.000945174538417909,1.1451551798646921e-08,0.03585230874771378,0.4868,0.4963,0.4838,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.02901379540322748,0.16081424595862728,0.05804014499291886,0.13569978977748298,0.7838779590950024,0.9663730875412646,0.026167999486954495,0.5362010955169418,0.010397164368412164,0.48928590884463985,0.11766778673274648,9.922784695810895,1.3314697133940652,0.009878930257658172,0.02815607189355977,0.08680888373772393,0.10571848114870977,0.08423999002974616,0.04969298914495395,1.2039185926946523,0.12432735064291553,0.42863095896460646,0.4752,0.0,0.0,0.0023957426813342804,0.0009434869553803324,1.130935754574566e-08,0.035116345444431186,0.4825,0.4916,0.4795,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.03916329654759513,0.2200990477644436,0.0597762099060261,0.1634129318065758,0.810651619152811,0.9749646797830914,0.040411906420059075,0.4579031211611259,0.01013598348055249,0.4909377265090333,0.11964251359263577,9.689464879965424,1.3381309253012903,0.009528237606100309,0.03276388261527431,0.029876116892636927,0.07378725349866071,0.09074018697604486,0.050447399316533525,0.9262518426956753,0.11997747731658301,0.43064621653995094,0.5345,0.0,0.0,0.0025499755311251334,0.0009594832689126722,1.2341552707108704e-08,0.03843962207646582,0.5422,0.5523,0.5391,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.04406976340400479,0.2152922823663122,0.0439648306152164,0.16114494271885335,1.0006716112833116,0.9672407121892118,0.012029787660545473,0.4903568531079171,0.009729256447056503,0.49897418890034784,0.11576532648459731,9.876742991914194,1.2519233645727346,0.010183696343710465,0.03298061313993752,0.2056722476701539,0.12270345842600112,0.063843920685523,0.08494028600357012,1.1868755833545133,0.12895868182505213,0.23019676328969707,0.5299,0.0,0.0,0.0025732888380639906,0.0009650668231845254,1.230818448070063e-08,0.03916649624619981,0.5378,0.5484,0.5347,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.03982983338502039,0.18209157243044732,0.054842729109410765,0.16127475658841822,0.9204941381472147,0.970919388633981,0.016878122489777166,0.664199290373806,0.010046780423275455,0.5007162155885275,0.11820368888037439,10.330100114008642,1.346344616851235,0.009796189906203493,0.04213262749894339,0.1281419162519531,0.0717252118547774,0.07935587373858058,0.06872915856519321,1.1464609236388523,0.11646916629114157,0.2411117634158851,0.5101,0.0,0.0,0.0024939800208645556,0.0009577425042506862,1.1772494530467299e-08,0.03756120909419939,0.5177,0.5278,0.5146,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.030762678072230012,0.22324309930036212,0.05972368234273906,0.16124693947052357,0.8848408324621765,0.9711971173423799,0.01864259684354018,0.4841172069889837,0.010254203299683592,0.4948186321631043,0.1251020238790557,9.787385986006807,1.2935319548482969,0.009711522494792112,0.036565394340516214,0.2069496442546901,0.10109979340978323,0.05668691212822648,0.08746571710218072,1.1372098940568154,0.14295832436822495,0.3057122824744565,0.5387,0.0,0.0,0.002545793106498064,0.0009526597498551593,1.2311831525614378e-08,0.03854407189582594,0.5464,0.5566,0.5433,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Surface",0.028640540507697605,0.19591649160666633,0.04570108203202946,0.14603274980203443,0.9641691843839312,0.9644170479348547,0.028270047341191713,0.5381146960636491,0.009750921985544343,0.5253770183632368,0.12088427714751959,10.19006381619059,1.312280412209085,0.01008680452048061,0.04054328633001796,0.176635735920201,0.10879663754702334,0.07631137737416657,0.06070807563297573,1.3271730309303278,0.11194044573294762,0.3100142709942419,0.5047,0.0,0.0,0.002489345099639948,0.0009482559401667733,1.1853907090769382e-08,0.03739958948842803,0.5123,0.5223,0.5092,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.013589283467309397,0.17587552441418922,0.04086856615512245,0.15933874988869987,0.8651743447652157,0.9734196079007378,0.03308932386559437,0.49772334891037917,0.00998111900954035,0.5311123013233918,0.11902301208206471,10.295216299435605,1.3185815384511264,0.010139614559806115,0.030706006846391264,0.18370093161893158,0.06302172010104187,0.06593164382878523,0.08283270505641728,1.1762371348976082,0.09806237050068545,0.30262731387591646,0.4787,0.0,0.0,0.0023139357015576553,0.0009274024059190519,1.1025360440177731e-08,0.032551840246092874,0.4861,0.4964,0.4833,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.032909519971282414,0.1911041773020643,0.055599992304678575,0.16348319059092994,0.9203192856696631,0.9646033534527548,0.018591353185334218,0.5038223076350465,0.01010533972187008,0.4903802417742951,0.11508074032577946,9.415825926396542,1.2629171434676185,0.009959223349469063,0.041155967184553964,0.25743365596220535,0.10685447754960908,0.09673708444368752,0.0839758616232602,0.8457257958954304,0.1390020245126922,0.42256252365420477,0.5145,0.0,0.0,0.0023817703071913558,0.0009464364707174727,1.1352153899172575e-08,0.03373687410540825,0.5222,0.5329,0.5193,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.024075358651783882,0.18533188404765033,0.05341994480321883,0.14239993504881007,0.887078159705065,0.971361217722868,0.03346108944551036,0.5364140688540557,0.010069506660275921,0.5306494585416555,0.12072111704464644,10.286349940882788,1.2376014220727913,0.009723306140234757,0.027970902414877895,0.06951481309437878,0.10669517380603703,0.04247739246671623,0.0882150120995095,1.0475005787773755,0.14285226382902946,0.26190487376857113,0.492,0.0,0.0,0.002333674064792868,0.0009366382142635191,1.1062925065309506e-08,0.03268935696089391,0.4995,0.5098,0.4966,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.02410066805911331,0.1779103765483007,0.05556097902088211,0.15883833912188572,0.8081975212085513,0.9819097910277838,0.014354477359501181,0.49814266762176324,0.01041118186677687,0.5300360475870317,0.11832167120950089,10.077058736126322,1.3316088690405352,0.009980218896126682,0.028507922007927605,0.1609742052517788,0.08659723677769275,0.08369644714156636,0.05596460945498894,1.2749925019987889,0.12118721911598435,0.2554031938758528,0.4937,0.0,0.0,0.002330727908799678,0.0009365099642775544,1.1137153987868679e-08,0.032639814053608954,0.5011,0.5113,0.4982,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.02991151333581949,0.1864169456719552,0.047139649822374285,0.1339854345554374,0.8901442238655685,0.9664299554764798,0.030455426040437855,0.47705325248162883,0.010277854985335677,0.48527295813447274,0.12014378446506281,9.586701864602363,1.292231273288719,0.009987510358517717,0.021746945319396888,0.12110009727559504,0.1410620772506553,0.08966713300727805,0.06560462068277194,1.28549380590466,0.12278286615405787,0.26208483779604025,0.4838,0.0,0.0,0.00233972627810816,0.0009415252572347138,1.1060883415089543e-08,0.03267203304420173,0.4913,0.5016,0.4884,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"steel production, EAF","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.03658589442824868,0.1954303178449418,0.0453987156516409,0.14852518030409004,0.9606844883807599,0.9749427170880393,0.03528735872134804,0.5810230499203489,0.010396201294092274,0.4906819599466977,0.1239023573716082,9.884296689143358,1.2631846505467412,0.010275513905254087,0.02688608217556119,0.14330111327406186,0.13200636014492328,0.08633737412593748,0.07131959887301774,1.0236533850186325,0.11397444148634463,0.38091145301587176,0.5024,0.0,0.0,0.002385586351761687,0.0009494976131676939,1.130169941604159e-08,0.033709224075372204,0.5101,0.5209,0.5072,mca
