elec_steel_fab,elec_steel_rolling,steel_billet,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, rebar.wf","fabrication, rebar.elec","fabrication, rebar.trans_co2","rolling, billet.elec","rolling, billet.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.03961699939119938,0.1998463679442022,0.05395687727440276,0.13789728870496676,0.8297763029667609,0.9808587494371172,0.024064302650715186,0.6745011128806446,0.010266152138824368,0.502423444752469,0.11819041589883515,10.124042904698939,1.360836319024521,0.009747749765933117,0.0334266577283057,0.16524769280390605,0.10908811725610068,0.04688803945548248,0.07237132544101683,1.3208061953044592,0.11494262572178837,0.36748832868543296,0.5266,0.0,0.0,0.002635906568220199,0.0009639312403751639,1.1284824875409954e-08,0.039725638824449475,0.5345,0.5448,0.5313,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.01609426566255577,0.18135285962015277,0.052689836120041446,0.16106293679588757,0.9787396928640861,0.9851772890349323,0.047737655148635316,0.5567801560240461,0.010216654494301659,0.49368701989063757,0.12274951423009989,9.827567261141196,1.2818071571534073,0.009560459036621033,0.032432845538865246,0.13033772053458081,0.05833108381797906,0.08708650397950446,0.048642004937301024,1.0625476370407778,0.13319238641730674,0.2730176999565824,0.5313,0.0,0.0,0.0026112098171887023,0.0009442781341978383,1.1099811215075264e-08,0.03983749567280439,0.5392,0.5497,0.536,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.030339946284946066,0.19161868990560033,0.052384481813056404,0.13234644723976574,0.9141170655841561,0.9810196794612402,0.03530543603591609,0.5087803230465195,0.010125617954484094,0.4891350532847076,0.12401377623890104,10.127319298728507,1.3587623376132987,0.009764555125073283,0.020914504594241143,0.13534865682843453,0.1253795257775674,0.06395677918185966,0.054174602504529226,0.9772041622734781,0.13920729337287682,0.3939235932584474,0.5195,0.0,0.0,0.0026013943123388396,0.0009549473158177506,1.1095569959407624e-08,0.039238471056269646,0.5273,0.5376,0.5241,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.029530752703954194,0.20567001762764014,0.04408889068694563,0.13885419823155803,0.9905773539743598,0.9705974535248187,0.03719961474954035,0.5110538444640322,0.010123252001162597,0.5000016341056884,0.12586598019565995,9.762053478340667,1.3387837872174402,0.00966201429199123,0.02526180392716862,0.1775257445315045,0.08924679430976684,0.09760242105066669,0.0826779148543504,0.9229955359650336,0.11347906247848583,0.48923207524244783,0.5293,0.0,0.0,0.0026455353984261155,0.0009567811313785544,1.1239723956983107e-08,0.04037638722018057,0.5373,0.5479,0.534,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.026111346859318672,0.16349655774986527,0.05290888982807638,0.14587770956416848,0.8712396769182487,0.9719373948898679,0.030921504187826382,0.4799962960669551,0.009662973318138923,0.5275905360071165,0.11777784038916463,10.058091699328678,1.2392005886100177,0.010235646298169242,0.028541467541768374,0.21163082524378013,0.12795737765151338,0.06919738636365516,0.08344728701604075,0.7798643626524536,0.10310662106765109,0.25758133355744206,0.5066,0.0,0.0,0.0025617939947543693,0.0009494216414430035,1.0951676332156308e-08,0.0383527858703843,0.5144,0.5243,0.5112,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.036171781412263106,0.2141144871397719,0.04418792343686871,0.16300815941165073,0.9529796375926601,0.9758311827360567,0.03616054787097139,0.5157168889703312,0.010105391168706065,0.49287916532265225,0.1170017010703815,9.978656400314824,1.3179536830199363,0.01019220077366954,0.030664775023151628,0.04181749815463685,0.12418825124638763,0.06646743071808525,0.08501199019853593,1.1611175322981235,0.1428525783198403,0.3546968142766996,0.5496,0.0,0.0,0.002714473390069954,0.0009655744453690571,1.1546837375415205e-08,0.04177413902943104,0.5578,0.5688,0.5545,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.03766021470490019,0.1806256030721166,0.05312549427958281,0.16001007846463816,0.8883989699202709,0.9669414901126338,0.024524074783470358,0.5448837388569282,0.009537953185356381,0.5119251516100419,0.1183723867300716,9.488085022481627,1.357229605767443,0.010163314430164284,0.041436574006296106,0.13449299112116053,0.10382112575184646,0.04592004146846547,0.07025917113636539,1.1583145561779986,0.11872316006591241,0.36817020256653604,0.5317,0.0,0.0,0.002645439468994925,0.0009630073579993754,1.1293716109637532e-08,0.040067401660279243,0.5397,0.5501,0.5364,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.026697603911460414,0.18477101763342005,0.05048664734589611,0.15169757710086373,0.8032461351877601,0.9801796394664685,0.032418709952198324,0.4909555222846891,0.010278796844848235,0.5224063716857088,0.12290181367020146,10.069258839035484,1.2556032830625794,0.010170961184657507,0.03364375312573306,0.059646377432812044,0.09937438561126818,0.06720250789679141,0.08254824945613348,1.1790716594755055,0.12310538852016073,0.23679385125380026,0.5316,0.0,0.0,0.0026135887434533232,0.0009505368344545521,1.2438121335897593e-08,0.03816203826646908,0.5392,0.5489,0.536,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.021730447719562486,0.19529920434976708,0.05665602809017577,0.16207426014049053,0.8852187739428448,0.9759829113252906,0.025394569612943715,0.6019385255686782,0.01018612224160686,0.5310335408940889,0.12513154510239616,9.488237404240198,1.3431184547965873,0.010284161672807136,0.052809421199836185,0.1757288487186332,0.11101713760582116,0.10594768719255827,0.10017370853214075,1.0803337133566866,0.1539912826378999,0.23260489617451158,0.5559,0.0,0.0,0.002650403180754537,0.0009485825866577418,1.2620904966429775e-08,0.039147025070619214,0.5637,0.5737,0.5605,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.03504014974132336,0.18968161164422961,0.041226799729123326,0.15269722135866248,0.8668323168368122,0.985302928681689,0.011501402662587009,0.5965181816093312,0.010490048256358539,0.5084487512675293,0.11696383451053693,9.54556666435748,1.3067083846385084,0.010231744359092668,0.03281932204492605,0.016462489986765808,0.11272566722858808,0.04467804700845365,0.06569383900355627,1.1498776615196944,0.1210102829312735,0.29206431089531265,0.5337,0.0,0.0,0.0026505878249355537,0.0009592162745358872,1.2579830411732873e-08,0.038916705726284834,0.5415,0.5514,0.5383,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.02679425413625637,0.16777799102519225,0.04999006091531627,0.14944633653424552,1.0238980083706666,0.9725392818732082,0.04230221130152919,0.506218606379228,0.010288843196168435,0.519159795908528,0.11962920329024809,9.420973946686065,1.2410009960974853,0.01023151213794324,0.030467421444264692,0.15091841278167148,0.11990999567173863,0.06343749241127739,0.06953395247870471,1.2196350283956585,0.12000413308602581,0.32683188702323934,0.535,0.0,0.0,0.0026068204563756046,0.0009507856223621278,1.2281041617202438e-08,0.03833427624172998,0.5427,0.5527,0.5395,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.029707395229764975,0.19472175543150402,0.041839616607369005,0.13786418368770997,0.7246950077400309,0.9717735978618345,0.03633296231994541,0.561847403906787,0.009882376246888508,0.50000283028073,0.11886611570854541,9.701804269690811,1.3580560278732956,0.009787788120879796,0.02777838276172943,0.17455436613614048,0.13068531907552564,0.10530820056946621,0.07946203135867122,1.1132814252599463,0.12590845656411648,0.3267192852805627,0.5143,0.0,0.0,0.002602126761291672,0.0009523101823065239,1.2329022140771181e-08,0.03783261957836806,0.5219,0.5314,0.5187,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.027554889027094888,0.17838558809790903,0.05019354279019329,0.14251066335185347,0.864575722303291,0.9816161894759048,0.02271302259071776,0.4819073462128268,0.00994384381231488,0.5215821663631517,0.11647076306104884,10.240585487072565,1.2384098003773354,0.009818245357051104,0.034549963825580655,0.16629678858247396,0.08109614272222589,0.08925914370683363,0.07409269573138089,1.1801151719998644,0.10271471497991534,0.2552308764429098,0.5254,0.0,0.0,0.0025945888268298564,0.0009504718241137328,1.2259109395447068e-08,0.03786669227215728,0.533,0.5427,0.5298,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.021334368072717966,0.21821818233092138,0.05672960278644461,0.1450166341396912,1.0326863586647694,0.970819688067523,0.019405687634789507,0.5041139022631935,0.010356999128049887,0.5057249622146904,0.1241905363635195,9.56726546583093,1.3423902685858056,0.0102151259067826,0.021689634152661987,0.2441147735930819,0.10709861129705184,0.06655444709396116,0.03637539005801062,1.2349183086258329,0.1402773190119605,0.5074023895560412,0.5683,0.0,0.0,0.002676060078739558,0.000950138682760154,1.2522625206347961e-08,0.04008537862056615,0.5762,0.5867,0.573,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.019498609990006684,0.21512577566002483,0.044331824317959,0.1392930063018301,0.7822123316444953,0.9794156311465068,0.012473269941465866,0.5489452300915794,0.009685967574634795,0.519746038244699,0.11627475895127826,10.176979590835213,1.257269626965427,0.010250607702821716,0.040390528646966475,0.08041556992773916,0.0731039793450752,0.05644580024261714,0.04496916590292477,0.75633893684576,0.12841225422061478,0.3498978574716405,0.5311,0.0,0.0,0.002625286930727419,0.0009455364287184984,1.2391944759227186e-08,0.03865115175456352,0.5388,0.5486,0.5356,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.03707707388043828,0.20198334505506016,0.05191957983679285,0.15936722084547406,0.9779123508987887,0.9769890281010256,0.04317001715800285,0.39981125032435044,0.01008076805359059,0.5104124196496024,0.1148470289054323,9.488649544246448,1.2410417206749702,0.009911828342343899,0.037267502353621404,0.06132637117391808,0.05989376258045879,0.09275882574016509,0.06315337710926854,1.1788820935495663,0.1449233112837771,0.46537322710682627,0.5658,0.0,0.0,0.002703194300200617,0.0009637518789484896,1.2795974747253666e-08,0.040186944483047514,0.5738,0.5842,0.5705,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Central Interior, LIG, Surface",0.03313749043780986,0.19979245261326883,0.041673136498263506,0.1468520782034756,1.0239637120059244,0.9719814534297476,0.03234603134225597,0.4877854969756118,0.0095149621741073,0.5277971064172047,0.11493237215790197,9.823600359392682,1.305488305316448,0.009660540024358427,0.034120313593883705,0.16047929207941083,0.10650592222593824,0.06794235105858835,0.07734186425097314,0.799149319246615,0.14589117267335786,0.27359096044131115,0.5469,0.0,0.0,0.002672525442458113,0.0009592788988180766,1.254284554104371e-08,0.039730507320000254,0.5548,0.5652,0.5516,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.034966359844689335,0.1686193124568743,0.05644965247634356,0.1529935661915971,0.8733741639480932,0.9782263658206763,0.04298983280766446,0.5420074144254506,0.009507449613485484,0.5218347770559623,0.12238497468927205,10.176228947351236,1.2513750285800065,0.010053550808137563,0.019131150436266432,0.05290199894132251,0.13132438827298482,0.08574319625906726,0.08127585367959597,0.8856949065334138,0.12831924520571308,0.28215010623371933,0.5452,0.0,0.0,0.002580585118365647,0.0009538221045997737,1.361852579469794e-08,0.0356511933801246,0.5525,0.5616,0.5494,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.04063771601336117,0.19964276802670802,0.044614785098133054,0.13960733891607668,0.8303463834011114,0.9720948087435082,0.023934635511495397,0.6626903854549456,0.010371854840350933,0.48273926611058315,0.1234937863962399,9.673340779002178,1.349434539258775,0.009610984560148842,0.023026861634178747,0.0766462025700988,0.13598274341220695,0.06503252992165133,0.0489045659795245,1.1237153094339758,0.12296040798485366,0.48606391265025517,0.5431,0.0,0.0,0.0026107888238286825,0.0009596457221096713,1.391568729309226e-08,0.035962876897483495,0.5504,0.5595,0.5473,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.03568869706661055,0.21967905608047272,0.05801874066013684,0.1547120973560707,0.9099520993381304,0.9757004256232995,0.048032576914029644,0.4328133814744086,0.00994216535383934,0.49614703601838833,0.11900593569064676,9.426322080258917,1.261162942052915,0.009713173572263364,0.02577763758874173,0.17531986430205548,0.10130839304071207,0.05186524453522465,0.0462268627933691,0.9299908715059864,0.13243825750566499,0.32630437234411735,0.5851,0.0,0.0,0.002669442176715383,0.0009585828763104947,1.4385985254880735e-08,0.03720973593848591,0.5926,0.6021,0.5894,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.03355164273236355,0.2027481189401158,0.0488503712309049,0.1645411904003679,0.9347058597087744,0.9744893676419983,0.03324224844646784,0.6213673890389022,0.010301047600795568,0.5182666920023683,0.11777978746238402,9.524821386944527,1.3638525860307509,0.010266256170137426,0.029465794812720107,0.1985212347992847,0.11940354745302054,0.0721532353434457,0.05611639122726754,0.8296840107671017,0.14116001477041798,0.4730385828555851,0.5728,0.0,0.0,0.0026598904498222296,0.0009564994190088664,1.4272536581014045e-08,0.037160395075190034,0.5803,0.5899,0.5772,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.026953220821559556,0.20423135503786977,0.0570418033187231,0.1456485251131816,0.8971554732135226,0.9847557212437718,0.04590843568277043,0.5544669778627274,0.009747145449592204,0.5187453863930955,0.11638678260525508,9.92662958414636,1.3613256202402695,0.010465119815685306,0.03811953184598781,0.16916059850465212,0.13931496859127748,0.06846451356512831,0.0845531653777381,1.1458605919913782,0.11101645134048238,0.48207229070093693,0.563,0.0,0.0,0.0026072152082782713,0.0009486392551969266,1.3929650132702207e-08,0.036171769144490294,0.5704,0.5796,0.5673,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.03396477652179597,0.20580374164203005,0.05510016555993705,0.1486578817218255,1.0085673349956699,0.9719064457825871,0.021220621374454837,0.5304051365483091,0.010093196197992309,0.5131217714920395,0.11642755175634896,9.93363546291327,1.3524713850597045,0.009731607918239862,0.050774203655876024,0.06111660576175636,0.13147098968445098,0.040415750108457285,0.08936870317982425,1.1102242098402146,0.1223931252558915,0.39835078359235965,0.575,0.0,0.0,0.0026447597439798725,0.000956362861605573,1.4074413202290106e-08,0.037005048354208356,0.5825,0.5922,0.5794,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel production, EAF",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Central Interior, LIG, Surface",0.037489929584390694,0.1872650377753761,0.05998908591976615,0.14489108935500777,0.8379755265532585,0.9705289975445536,0.01897420149178305,0.509955868465406,0.00998495945984797,0.5162772960779736,0.1198398679034212,9.919089398225001,1.3640174977678599,0.009591943210002826,0.0319946264567511,0.1376754181010635,0.08101762972852866,0.07044026226372622,0.071555379563422,0.9918109339646871,0.1420505990497438,0.2673557340596774,0.5535,0.0,0.0,0.0025955191531017987,0.0009564310698913853,1.3787010310751586e-08,0.03577011476868207,0.5609,0.5699,0.5577,mca
