elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.057845678285696284,0.1868497949210593,0.042980305134609674,0.03907890987350241,0.9458877036866762,0.8878960271884123,0.033170288205831795,0.4000783059909906,0.01038564103690907,0.5152134306152901,0.1162421460661275,9.99738844862768,1.2675848010894302,0.01003246759022133,0.04529660163358592,0.0808128810275779,0.0856266731731256,0.05810008884374824,0.07252208760347528,0.9076900429284258,0.11544028480793395,0.34958431116643607,0.6684,0.0,0.0,0.0011226681915572278,0.00011787514356669494,1.708308864491426e-08,0.03088096382591677,0.6764,0.6842,0.6718,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.06409295648948679,0.19068685313260234,0.05315176464009665,0.040287165519198205,0.9728368464888236,0.8171337470200909,0.03058475874264919,0.49263522957045036,0.009662353567374613,0.512234424676474,0.12345716755525568,10.000344117901378,1.2668081315877453,0.010129772304364362,0.036918229432679806,0.057549055873023475,0.09396671964382125,0.055902999127900775,0.0690188297717131,1.2380910502957407,0.13173666183410512,0.3185111645358437,0.7825,0.0,0.0,0.0013562153649685717,0.00013609661695159029,1.8015325656608592e-08,0.03828029935920193,0.792,0.8013,0.7866,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.0431753894637602,0.19473896490459836,0.05004766635986768,0.03699912076978771,0.9701763113358713,0.8857218215454533,0.025495962247946834,0.5082746096830569,0.010227076499402696,0.527841916997564,0.12029854729950559,9.830505401056984,1.3618463195688804,0.009971394165785331,0.028196400280304464,0.13968399479590463,0.1263941418082713,0.04007072838417601,0.1142567044408361,0.9835950439655802,0.11686647265218575,0.294051364324959,0.7181,0.0,0.0,0.001191061837166412,0.0001233044599908013,1.7660309572232225e-08,0.03280810149564777,0.7265,0.7347,0.7217,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.07669913607424222,0.21411168849718692,0.04427161629164593,0.03545990690062268,0.8621887960215261,0.8644662023607439,0.0448717671722396,0.39521634691420643,0.010239822553733782,0.5213783417154898,0.12299973128724809,9.872602845459543,1.3458095931751217,0.010400274001653456,0.02393361808614637,0.23867366010018973,0.13542293545563222,0.049139665632330756,0.06376846865271603,1.1233932952735721,0.14010770644285736,0.3782418487348372,0.7058,0.0,0.0,0.0012004220080512953,0.00012435441793492985,1.7583690423036025e-08,0.03332360331503184,0.7142,0.7225,0.7094,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.07537456532768191,0.19040419008337242,0.04616731073921013,0.03466236013675478,0.8478770620708114,0.813652660287197,0.011693587955338636,0.6012104789623824,0.010028195298374603,0.49650611839145564,0.12220195715030732,9.594417170295689,1.2594372302672876,0.00959403399619616,0.03125241450273776,0.21200226690765855,0.08394974628378551,0.04541306925251222,0.09632999618240673,1.148994438586865,0.1277873011959467,0.35334502752678176,0.8088,0.0,0.0,0.0014064581380873237,0.00014134262887049152,1.889828619748881e-08,0.03952808434127789,0.8184,0.8279,0.8129,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.0279648674768627,0.21877037593236182,0.05305440353089791,0.036120762317785285,0.9438992161669355,0.8682044551421669,0.01781865811346874,0.5134009000982214,0.009610520023990056,0.5267160441280575,0.11965762918595307,10.07828865010045,1.2884261160058104,0.009934448217956443,0.03916298286749214,0.18726665741081708,0.12980822361568273,0.0647524594839767,0.07195181688844028,1.2988084646270053,0.14926188021214193,0.40751549167335377,0.7391,0.0,0.0,0.0012356458023627935,0.00012577108571887522,1.7657089383224313e-08,0.03430277762849663,0.7477,0.7562,0.7428,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.044847822043362885,0.17062800260618466,0.05974314815423583,0.03368259753980276,0.89387327938497,0.8542582448155857,0.011014524716670344,0.4704800477885813,0.009699615143630857,0.48418154928115587,0.11801846865812307,9.9390951741364,1.3429040105667804,0.01039731088828559,0.048381083749284806,0.16625573586593914,0.13122176928372636,0.03498455783700087,0.11174865281034554,1.1884196465188033,0.11175981110414648,0.3613168222311348,0.7109,0.0,0.0,0.0011977500678224725,0.0001240236824753022,1.7291016651743642e-08,0.03335278900774678,0.7192,0.7274,0.7144,mca
Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - New York Independent System Operator - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - PacifiCorp West - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.030889100957525707,0.18700541848127727,0.04089978204854312,0.043646298496514864,0.7799864315234791,0.825460377403439,0.02109014283722372,0.5796271710385439,0.010415754112364799,0.5069721041079426,0.12056051090199452,10.100925219705651,1.361462877401099,0.010311773483313715,0.04000944305704725,0.03915074749504589,0.050591832008622495,0.05999147706693452,0.0481709738845627,1.3156663769416908,0.14394811414170192,0.26584130390210775,0.7625,0.0,0.0,0.0013378770259000893,0.00013430380637468976,1.8077122415422498e-08,0.03743250616695394,0.7715,0.7805,0.7664,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07331985923914888,0.20703907131531266,0.04125237951676585,0.04328773339767031,0.919504940631876,0.8620394267082649,0.04405914041675618,0.534075134774034,0.00987517824402476,0.4954096290043736,0.11986410630532268,9.733203145618763,1.3642777600804352,0.010353002052115834,0.04326576805699484,0.18210876692076888,0.09665064523381188,0.06898009116618975,0.07262960510745863,1.381717963740066,0.13067227628373188,0.4368630451972379,0.8639,0.0,0.0,0.001049087884401369,0.00011388504592161015,1.4223059127480738e-08,0.025362110727660103,0.876,0.8887,0.8696,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.059298879975553734,0.1689491708244071,0.05722191114277969,0.03963400900449417,0.8523189619851594,0.8195078669367695,0.038819944225277514,0.5272703734906884,0.010306563126572734,0.5248041314934129,0.1179053509185141,9.57433484602754,1.2578808152601708,0.009623175493908688,0.03067005715698183,0.18908493017876554,0.07993383957738645,0.05746567975094577,0.08972836074876016,0.7824836056637425,0.12432695635591451,0.44987246137434983,0.8487,0.0,0.0,0.0010605222571916312,0.00011470426610629212,1.4230748780832595e-08,0.02536297022593313,0.8622,0.8766,0.8553,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.03355833313667134,0.1805967195524133,0.04148510172210564,0.03468507297655615,0.7960538122592903,0.7893860051857906,0.034613717400455234,0.37318017907002365,0.010086521230351479,0.49812404594443904,0.1194599963314199,9.915087866198837,1.322177340089627,0.010235775791739671,0.0401045163822389,0.07548982399461303,0.12929531917840295,0.07838148888245003,0.04008792747887166,1.0708460688808996,0.12378633780677803,0.46819496103801994,0.879,0.0,0.0,0.0009416630136947562,0.00010563966178406297,1.3859902647287709e-08,0.022182921847434374,0.8926,0.9073,0.8857,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07298869756130041,0.21730476737345822,0.049658128381179896,0.040283657249713736,0.765911223177144,0.8522808649815102,0.01074414713733296,0.497988464393615,0.010137799143335988,0.5246392738335548,0.12589095704573655,10.3599142767676,1.292849315559026,0.009647822295490082,0.02157367373249019,0.11065565738819208,0.09218851720513332,0.06250992853831272,0.07295110802690655,1.1237172564524212,0.14743326089090975,0.24574957808258918,0.7884,0.0,0.0,0.0010084661483775726,0.00011105162081583086,1.4219917867607149e-08,0.024121832378652272,0.8003,0.8129,0.7941,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07657895320608189,0.18203747592015565,0.04074704544118663,0.03712147378125834,0.9081440377422421,0.8800139452302936,0.04518233765323063,0.4984366413469939,0.009684947558023474,0.4863546368741956,0.12210150239286308,9.416829569754034,1.3333828297619599,0.009616594886895532,0.04025525986676141,0.2660129989357629,0.13698334781192617,0.06708705113208366,0.04637361719174324,1.149258002950718,0.10043437575616534,0.3135710461745791,0.7463,0.0,0.0,0.0009861070966978645,0.00010930957220332756,1.3971109346797927e-08,0.023915938060357987,0.7573,0.7689,0.7515,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.03950322517311834,0.17324395222672156,0.0490339132893009,0.03851133157325501,1.022391811659417,0.8414555499566292,0.01657033890983807,0.5547892951778133,0.010457012847450457,0.4925891636819234,0.12520428130967703,10.358036403073843,1.3437409438369439,0.010231218974470862,0.021326868402547623,0.1504521976078543,0.06464761332418568,0.06959185582825647,0.051968542950322855,1.0066622111764163,0.1419938647323016,0.419343481423755,0.8293,0.0,0.0,0.0010453066008978527,0.00011281764549012733,1.378176808877208e-08,0.02543161672810755,0.8418,0.8551,0.8353,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.017361647007111285,0.18780740064616572,0.04792935159796903,0.03493909056165491,0.8610180462393855,0.9044426346761553,0.03604066261527823,0.570011643940825,0.009648426903766119,0.5072427618981956,0.11509228016557486,9.797883896245944,1.3619291189991858,0.01035706578466202,0.029790230336231405,0.06275278760497222,0.08039697902315616,0.05411845156896277,0.07422583839571847,1.3125890130865017,0.1320289367337477,0.29203763254689014,0.699,0.0,0.0,0.0009519549749993492,0.00010461471306811069,1.3148706916921862e-08,0.023236383378023962,0.7086,0.7186,0.7035,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.07869767919891303,0.20283261566509186,0.057392491095233145,0.04186395469512836,0.8667959904968568,0.8895822231700936,0.024571322035785402,0.4616979663219869,0.010497026005355447,0.5208324016932004,0.1153102073286611,10.0023358114058,1.2831781770755275,0.009636764016706132,0.04269392082415299,0.13255134665412363,0.11009235283381008,0.08225213342246257,0.09946821861909852,1.2779817556074766,0.13018956723036645,0.3076010747565566,0.7497,0.0,0.0,0.0009610667561066915,0.00010705927646135368,1.4012319381715536e-08,0.02315124762771617,0.7602,0.7711,0.7546,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.06315288493087315,0.19079579689864973,0.0453555693548342,0.037782698588600505,0.8586683137852417,0.8654261638398848,0.03711510706634683,0.3808091051155662,0.010176872599666128,0.4970703859161772,0.12067959840892359,10.086164629777102,1.3043058661684268,0.009562331627525095,0.02591980207098131,0.10266802648517902,0.11119995084644632,0.09476940634401972,0.10083643583704864,1.100331009229773,0.12137006884298307,0.5120732722411226,0.7627,0.0,0.0,0.0009123593218244425,0.00010319610428854922,1.3860857727460337e-08,0.02174739792398555,0.7737,0.7854,0.7679,mca
Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Import, BIT, Underground",0.0558795129576725,0.16647070707592043,0.057999910679367564,0.042929671855467186,0.8284238569865467,0.8420207579525703,0.010184054122747095,0.4625200350527314,0.010439226038726036,0.5284082501938336,0.12578189375046692,9.58749541682152,1.2378264203805076,0.010034167602120826,0.042362335087876395,0.1170798818273286,0.10217725300464567,0.07942612917935918,0.08527959524835282,0.9998706051106638,0.12730592225623205,0.2574076573936752,0.7756,0.0,0.0,0.0009795532010997343,0.00010813589374133526,1.3947582063853472e-08,0.023359943470370202,0.7877,0.8005,0.7814,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.06399212154191009,0.2094171350387401,0.04690040724112689,0.04300357937292282,0.9150841053454233,0.8606792089409278,0.016918638373622487,0.5504702373434893,0.00991530862549225,0.4919147960248046,0.12130155444567475,9.988573570977055,1.261527042708284,0.01011007471097209,0.043100458217853806,0.18599890221983933,0.08061159977682768,0.08019194087599489,0.07548955267664707,1.3955176477458415,0.09632060476652302,0.260258912100797,1.1096,0.0,0.0,0.0015764583380042546,0.00012771002569843886,2.3738618766496117e-08,0.03313417207085908,1.1215,1.1342,1.1151,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.07684591285553737,0.21018975974476672,0.04601681229143985,0.04251570293287788,0.9414375359334375,0.862796456021196,0.024315989155201452,0.5114981042445325,0.009715517084050133,0.5001019831670223,0.11524921141884652,9.526691193954257,1.258346007673918,0.010479529284262013,0.045165144540324144,0.13576064394198378,0.05779675257342849,0.1037468875419849,0.05477263486107824,0.8788577115346722,0.14443085251906307,0.4121575487409727,1.051,0.0,0.0,0.0015567843797019915,0.00012700516073870926,2.363706386749725e-08,0.03277291801597452,1.0628,1.0753,1.0565,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.056109511182319494,0.18179418742472006,0.049588013316758134,0.034327564037337596,0.9286062130195213,0.8325875864728001,0.010543885369526053,0.5323876690003658,0.010376434194915834,0.4934684793835828,0.1159028799707424,10.120231194631737,1.2771973320416596,0.009862852145439575,0.024745644359491954,0.1914497218758573,0.07336604168461651,0.06579628620853911,0.06973805142705536,0.8307221144706822,0.13564430968539248,0.3216247027345299,1.03,0.0,0.0,0.0015077923657305392,0.0001253914395858098,2.277535934312969e-08,0.03181436976988236,1.0413,1.0533,1.0352,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.06911806694352274,0.19242795081703934,0.047195975562664624,0.039009208300470534,0.8663496851931227,0.8671556866651929,0.023683420936314196,0.3951206146275939,0.010023748891022938,0.48608584565941565,0.11717907719016035,10.03812492000306,1.3149981071832415,0.010325707517596035,0.03270785197840416,0.2091258613378286,0.10169509684433235,0.07010132117758777,0.06383094947273342,1.2323709188317908,0.10814275642988902,0.4062391959628181,1.0076,0.0,0.0,0.0013882827864232625,0.00011720863683350598,2.2054937778046985e-08,0.02917830284399111,1.0179,1.029,1.0123,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.04026714023600675,0.21721252751456982,0.041790812998116725,0.03908887372545496,0.9400199750418153,0.8472534233446511,0.023841606230785076,0.4595044399070406,0.010492900567103183,0.5010807722423531,0.11608129251835579,10.378826022422093,1.2971851546457307,0.00953219854551772,0.025628491300963563,0.20825150329643682,0.10861481721786362,0.06593656563523673,0.08108060376179009,0.8446930390059431,0.13165845765007428,0.3044136408229445,1.0068,0.0,0.0,0.001505637798977339,0.00012262468726896897,2.281391973975563e-08,0.031580027458610264,1.018,1.0301,1.012,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.0680301557120318,0.1618381316057086,0.05845106684386109,0.03338004227388294,0.9766832579914363,0.866372293981269,0.012528144379349767,0.5201293065984605,0.009541077540351639,0.4834644231551168,0.11497478996754461,9.450824817181177,1.302474521834247,0.009663567694534999,0.026859424727373918,0.15094030842095404,0.1484857509937741,0.05827932621356178,0.0747607373403329,1.3552307919623672,0.13303342390016515,0.3165292089317121,1.0438,0.0,0.0,0.0014340054194429807,0.0001214437205802925,2.220023319133841e-08,0.030470942123222863,1.0547,1.0663,1.0488,mca
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.07294991967403362,0.1674405880807003,0.04014736842074827,0.03937196424175803,0.7888871841600035,0.827895708843068,0.032112200454836655,0.45504593124867887,0.009979258972733367,0.4983266348002848,0.12027645509464205,9.841617604241597,1.3056685479091108,0.009768331369092508,0.027512071252174374,0.17826871493060903,0.10815384358356842,0.053051257195036006,0.09883528767636184,1.2637335649000723,0.12587128352420635,0.30247649122454795,1.0689,0.0,0.0,0.0014251416297228852,0.00012191418912630408,2.2261886926840896e-08,0.03000411784358848,1.0793,1.0905,1.0737,mca
