elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.04877357335662541,0.20621173512487137,0.05655455730176556,0.0391090959204696,0.8697488591193098,0.8786328202522303,0.02950793080121162,0.474261583621829,0.009769840341330148,0.5093694960118714,0.11962637851363177,10.036721730889951,1.2426759902594051,0.010362659788291758,0.029634544598886616,0.1440758897558632,0.1363237529517291,0.06121055746684569,0.08284008394080908,1.155017853547376,0.09636208675831545,0.4042241358523833,1.519130233037482,0.9939,0.0,0.0,0.002238388136555599,0.0001381936821131881,1.8159733126997608e-08,0.04633082613493079,0.9989,1.0125,0.9981,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.061334715763963675,0.19588674112173127,0.05132129377604706,0.03763539427767789,0.8321046891482266,0.8683371304654462,0.014985323838844131,0.5067849352491602,0.009556910213649997,0.48832610288765976,0.12596192388874913,10.15673961350608,1.2691545123040675,0.010058134914444237,0.025911089789127845,0.15543926384464807,0.12117058210500671,0.030205570467568336,0.05334571418339589,1.2916421047338529,0.13285366136024457,0.36267720870960374,1.0082604899111374,1.0484,0.0,0.0,0.0023461955199128638,0.00014305098992058608,1.8881189037735744e-08,0.048083287774207645,1.0535,1.0675,1.0527,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.02204478332990375,0.18502627640290126,0.0591584162556429,0.03458575735864448,1.0183419388337802,0.8858757394881991,0.01766976901578495,0.4612918088544128,0.009663007519364514,0.5057693130614237,0.12305588971858705,10.125817489461108,1.3199206494190103,0.009637955598412178,0.04715443720525037,0.15492319720516118,0.05688672386206496,0.042978759843466385,0.08655723018592944,0.8817492885319328,0.1346643950431352,0.37656736429393467,1.8690496518642075,0.9149,0.0,0.0,0.002138708693190717,0.00013255786240570986,1.7389138893739977e-08,0.04434225127012338,0.9196,0.9328,0.9189,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.07341280351720812,0.19675264594144098,0.04827965904589742,0.03504259173698864,0.8558405627977714,0.9127904946716701,0.027904129042305666,0.5534900593440727,0.010155181320896491,0.5290515557983166,0.12431833112159345,9.69138445897341,1.2737069249239887,0.009909758446074723,0.022680792327447272,0.15164040414695087,0.14775390156822313,0.09052470732343551,0.08075808479959476,1.3596922028242422,0.14409620356420783,0.37302033887720887,1.8761095366762905,1.0083,0.0,0.0,0.0024565366302113393,0.00014566295276328473,1.9638605498775908e-08,0.0497749149844085,1.0133,1.0267,1.0124,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.07859954872230115,0.1991460750907689,0.04439268695005751,0.038895740276258486,0.8439515912186668,0.8116108002668281,0.022285272252984642,0.5964234543634128,0.010402395680589614,0.5209544846961965,0.12467390082768051,10.102460080113364,1.3147861834983416,0.009563358026253976,0.026442297043011105,0.15147071369732917,0.1470747228590716,0.06867648299605814,0.09778475855184209,0.9369965028321594,0.11236857855469407,0.25513150535317203,2.043792479687931,1.1698,0.0,0.0,0.002738631939371483,0.00016309446674742982,2.1212294904614372e-08,0.05569303581701801,1.1758,1.1924,1.1748,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.03649469021360862,0.1939334082112057,0.042022001117340335,0.039184277161060356,0.9356576870699067,0.8737995376287212,0.03025626682575959,0.5357175980120639,0.009689945912731803,0.5066135610354562,0.12423637954149011,9.927557337052283,1.337070240982357,0.010375587828337697,0.027962606856163565,0.1471037309983236,0.1188468529196599,0.05167233743696266,0.1095005172217598,0.9170632012423513,0.13164990945715896,0.4531791690127487,1.7967447523781352,1.0079,0.0,0.0,0.00239691557023597,0.00014433000036602096,1.9015247336190902e-08,0.049081494717457236,1.0131,1.0273,1.0122,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Nevada Power Company - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA","coal extraction and processing - Illinois Basin, BIT, Processing",0.06373163969811325,0.19941445250205822,0.04898845537379497,0.037602534545979914,0.897204912520937,0.8786961899441772,0.018340482197737727,0.4467166457390563,0.010013031322531427,0.5059449380590497,0.11513632017375454,9.893382413353445,1.2637955944744335,0.00977813169465413,0.019994526747278855,0.14493588040772218,0.09319802440687652,0.0347320091439319,0.054875805004844416,1.1653885356799982,0.10540042422562802,0.27504723396834824,1.9406288834716745,0.9539,0.0,0.0,0.002178217614709798,0.00013616606656180127,1.7868716737300472e-08,0.04522519845530928,0.9588,0.9723,0.958,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.07340569654610786,0.17563673801099589,0.05214791586321407,0.03826775490420274,0.9187712102368616,0.856359833945284,0.02027198343260963,0.4690427934462101,0.009742043864225296,0.4980688105588202,0.12016067583837055,9.732828500955618,1.2572236639313226,0.009839731693055763,0.02051672610630039,0.14283551364595432,0.1042336987889807,0.09046339001075607,0.06320338880360314,0.8719648341023603,0.10722785805918983,0.4058048025533332,0.9014075941070205,0.6536,0.0,0.0,0.0009033749534066125,9.61584319643876e-05,9.025911294776084e-09,0.02271085388484936,0.6567,0.6652,0.6562,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.04855648998075804,0.1917968636020805,0.0463156876574079,0.039538357667570606,0.8618878112490348,0.8638379287364037,0.04839945916306975,0.6075217702210028,0.009580802216529065,0.4851479231864308,0.12349802882960734,9.556183217606685,1.3148069344753712,0.00994193602469232,0.03167462044959067,0.15144098041983722,0.11836185474742832,0.07350301199145434,0.05258689201062633,1.1792935939826872,0.140719473638753,0.4033583371315381,1.7846612955321803,0.716,0.0,0.0,0.0009692066355611343,0.00010052031724741557,8.932493979785637e-09,0.024439273817033424,0.7192,0.7282,0.7187,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.036862925937118256,0.20108221663124723,0.05759639686622556,0.04210373056236916,0.8372136453406681,0.8576000476679609,0.04741333618866567,0.595060131962456,0.009587927242790723,0.521388244102975,0.1229886865766738,9.547753553842655,1.3427508726750652,0.010000239911854164,0.03127711515957925,0.15396256980819673,0.056328533840870644,0.10126930357621637,0.05072503646116635,1.2067643942254072,0.12375636784078028,0.48019767516955425,2.3256274541412285,0.7442,0.0,0.0,0.000957428572262992,9.934413016380071e-05,8.873828717604783e-09,0.024063653884499422,0.7474,0.7562,0.7469,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.048837704609858305,0.18278544454908838,0.048887829916093785,0.035979635955315434,0.8365733637764082,0.8352439965078721,0.028789942644655384,0.5773424346452434,0.010163257592327044,0.5204906189059529,0.11905299376555138,9.889699809507375,1.327207305466789,0.009687980420034136,0.0300164894649551,0.14670896724906599,0.07178070569003103,0.08041423864568736,0.10639690701288274,1.0397643814083168,0.12477046088002874,0.3007178566583742,1.8199818419146754,0.7171,0.0,0.0,0.000978495803227545,0.00010156124918856014,9.086304131494643e-09,0.024583743955952586,0.7203,0.7293,0.7198,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.040590002049086124,0.19671517683441406,0.04057488961823207,0.04143443271629689,0.8541409255235302,0.8623133012034925,0.02886060157303312,0.5439250180516105,0.010044396038643742,0.489178704752994,0.11566060109046276,9.432670952364864,1.3436620876682595,0.009896208689543275,0.03450111699187474,0.1549423045573784,0.0991775498177778,0.05707733257434071,0.07721249350089526,1.0940189834267486,0.13052236170475923,0.2996560724388252,0.9110679164263411,0.6559,0.0,0.0,0.0009211849600819009,9.657213284966787e-05,8.835894231646856e-09,0.023152395893899478,0.659,0.6676,0.6585,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.06064261994043167,0.18118172125130944,0.04372822973148595,0.0411168112469997,0.8540318087317326,0.8438247555125087,0.030254865946898336,0.5226065592666512,0.010449392649973757,0.4947630307183554,0.1182202320555335,9.758728847215426,1.300528699418495,0.009522423358615417,0.025195738696859437,0.1465157207594184,0.1453731906344069,0.0747110185874994,0.10710816561882609,1.0088842830384939,0.12576285466867015,0.3991379542523663,1.9887897808906843,0.7043,0.0,0.0,0.000948711688998323,9.932991829100771e-05,9.122980146692283e-09,0.02377345807578689,0.7075,0.7162,0.707,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.03459414115162455,0.1812430750533718,0.045459769164109515,0.036366838683685634,0.7698634083276484,0.8420600505577642,0.026433392446678902,0.47258715402957097,0.009951667380710568,0.5145670204511383,0.11886538162609646,10.181810523043385,1.2934285798449026,0.009837655237578201,0.018672337710101627,0.15340208304032554,0.050454642267411504,0.06704154125882833,0.07972207469557645,0.9231188337267422,0.13985504841214147,0.27481637637970835,1.6329672401742432,0.6292,0.0,0.0,0.000873156913051663,9.318003445642868e-05,8.793198657404237e-09,0.021766534729184182,0.6321,0.6401,0.6317,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.027730851211561672,0.19074309404438386,0.04505253907772389,0.03329324273648352,0.8994125278084484,0.8522732722443519,0.028873325371035714,0.551123184767721,0.01018174001024025,0.5218054256558732,0.11670215944308304,9.591855222505975,1.2635534089261051,0.010257149477529714,0.028769383355578763,0.14662753562785613,0.09383777123315229,0.0997627858140023,0.0860954701004067,1.0473925617065056,0.12962030016998363,0.36316703899213254,1.6491779672821587,0.676,0.0,0.0,0.000923598161876661,9.674292153150241e-05,8.739932665143356e-09,0.023321133636618568,0.6791,0.6877,0.6786,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.04521612509245447,0.18400618049643705,0.05121150562306015,0.04170910176209919,0.8377823269231384,0.7881225727290381,0.024730361773960517,0.47968471508573307,0.009752587763267082,0.48646098488311745,0.11670099315073135,10.053696860355709,1.2530089554348633,0.009923546976931364,0.0217162057613545,0.15173368317984887,0.11693238777277545,0.04040418604831854,0.05440013170053944,0.8766841305560272,0.10690043199909553,0.37363501515442965,1.6105737161115523,0.7452,0.0,0.0,0.0009605437488360504,0.00010051969955847036,9.20170636901821e-09,0.02384083947242008,0.7484,0.757,0.7479,mca
Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","coal extraction and processing - Gulf Lignite, LIG, Surface",0.04474703049577329,0.1923887441350114,0.0484995921243107,0.03465384176644769,0.8307094658095016,0.8766507258228814,0.03782171897728536,0.48810727491506256,0.009827824289629881,0.5210967026920733,0.117043139422898,9.697921138499337,1.275753730684252,0.00966379408157337,0.020058191244002464,0.15069319362984282,0.08884478419270118,0.07370665534091773,0.08378413167980933,0.9635827623341732,0.14455013239404116,0.24735523592588676,1.7370475449378322,0.5948,0.0,0.0,0.0008599647378193826,9.209541074820057e-05,8.695354576189014e-09,0.02163162156176051,0.5977,0.6057,0.5972,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.05663376534688152,0.1628820757780186,0.04464581466764685,0.042286004248667186,0.937765313184346,0.8363081580794003,0.02820650246286535,0.38590614132384415,0.010411391570648923,0.5260616941222446,0.1152965048812846,9.705406284458622,1.268637099046527,0.010002723168591897,0.02353297697585212,0.1489689135776218,0.14436283876773015,0.06426368130057117,0.07273267656822824,0.938019854282562,0.11586832474012734,0.2644457316597618,1.5753227457208814,0.6891,0.0,0.0,0.0013187918341306135,0.00010562665905693237,1.3112762483680208e-08,0.02913607294479828,0.6931,0.7042,0.6925,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.05643701427570269,0.21855183176292278,0.05179887052218654,0.03710717544575306,0.7509229709789497,0.9098364619061858,0.010134984993109084,0.4735709004144184,0.009761826164650439,0.49150665079843836,0.11811359961033813,9.603201298124242,1.2405972652291757,0.010408179259562469,0.029372531133119925,0.1473362455514826,0.07710491695720165,0.06962913315303362,0.0610595488015513,1.4022989601608342,0.10390942773397462,0.3136842601761034,1.9929711224954967,0.6937,0.0,0.0,0.0013922795493886927,0.0001044602676236724,1.389980137128647e-08,0.029100573316995466,0.6976,0.7084,0.697,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.0721054328655847,0.15592176102645505,0.0586555691736924,0.041224926545889246,0.8739602385215679,0.8433947957478148,0.040918926800332,0.5391319570501512,0.009515319399933865,0.5247576549537231,0.1251913308112763,9.842103083306391,1.3295431769422636,0.010360064849595237,0.029660071020368852,0.15101080555525703,0.11030531192410284,0.09854527597253125,0.11191071168066449,1.196229998865948,0.14658313129933148,0.2517822041974012,1.1473484569202346,0.7798,0.0,0.0,0.0014862654785727162,0.00011331590607168881,1.4509259503153965e-08,0.03166901312908239,0.7841,0.7962,0.7835,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.06609668655404664,0.16562579467262448,0.04079807933749225,0.034215225699074314,0.9286729545416704,0.8242585290716797,0.010974536347097165,0.6124578619756808,0.01004984251172856,0.5250559086245464,0.12529682600677816,9.853671922635455,1.3227977860691058,0.009601715292063417,0.0256405885111531,0.14984281408208586,0.11530200730680848,0.08786017336004773,0.08810100802303839,1.1615435520462651,0.12773267829403812,0.4084951674874542,1.0923650906209956,0.8189,0.0,0.0,0.0016027717435534313,0.00011929396441292541,1.5150035713408435e-08,0.03401336601475814,0.8235,0.8364,0.8228,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.05199295824760145,0.19666046385748004,0.05049401589405937,0.04001397122546035,0.9112060668096936,0.8967979137966643,0.04510780817278274,0.6501737662132683,0.00974302800566012,0.5091469308887604,0.11961182913913036,10.037798389836798,1.319943224033751,0.00959400184682637,0.03981425576606688,0.15089596456943388,0.08897783784660422,0.10155557651732233,0.049475705441623455,1.0353745085395345,0.15005546610502016,0.4215201105164619,2.005485915904156,0.7979,0.0,0.0,0.001594205197798795,0.00011471491738426911,1.51961788794695e-08,0.03288388564308187,0.8023,0.8148,0.8017,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.04422123913049447,0.18761749846229964,0.046370433351944455,0.04168795342942679,0.8964200772580831,0.8908126682572107,0.039512111096885544,0.4278929108779701,0.010223894660406149,0.529059342560278,0.12539670331898825,9.968641825381853,1.3183402084688007,0.00952366450118089,0.024219601546770487,0.1549574595043183,0.07983526403009361,0.05787210281443542,0.06463657670708102,1.2847116879874794,0.10855651459099694,0.2433631541753159,1.6625855809986518,0.6751,0.0,0.0,0.0013288974209388375,0.00010282998048777878,1.3294602574979093e-08,0.028499603058698794,0.679,0.6898,0.6784,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Lignite, LIG, Surface",0.029483568887343624,0.1758593334004597,0.05230966197356062,0.035943879100242056,0.8261449073291751,0.8404753859751777,0.03034755878361227,0.5320857680962932,0.009729439389284833,0.4820595571623633,0.11679850594614265,9.752877847381704,1.2814910541014368,0.009598903072457062,0.05201653557742898,0.15639207274773337,0.05595306086531095,0.09609056245918313,0.04674683415509289,1.1869331342139546,0.1030434276307907,0.5205999153245572,2.16398169112744,0.7452,0.0,0.0,0.001455234429947892,0.00011007993555041278,1.4028521678332021e-08,0.031023162636058196,0.7494,0.761,0.7487,mca
