elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.07052031060179055,0.17155653229471893,0.055560859356472814,0.042298840452629466,0.9348932111228883,0.8676705851443021,0.02509464617419223,0.49082358177849794,0.010433866391447551,0.4891955261630403,0.1188571717872073,9.485217848304933,1.309916765542056,0.009722886041011389,0.02405748113668436,0.15027550534382642,0.10017880466410131,0.05942468789049835,0.061672429864531905,1.2326811771326702,0.11312196586080697,0.2515940447830487,1.7797618055376931,0.9193,0.0,0.0,0.001242931350104368,0.00012260213360859508,2.0021064025033753e-08,0.02898045289217652,0.9279,0.9362,0.9254,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.04297833867138762,0.19424402582088798,0.05672205611945961,0.03741258717136637,0.9707729314038596,0.8458318822049079,0.033099545953729013,0.40437898244456877,0.010083774071090838,0.49065309519409755,0.11508900265990783,9.609791417986363,1.3564009806332458,0.009613995305563318,0.02912063637955794,0.15154499185202516,0.08089457297565848,0.05282317873418448,0.06193901415053438,0.8000104718144387,0.1019721837644529,0.44296815509112536,1.6625131932290473,0.8886,0.0,0.0,0.0012193802694361127,0.00011880060075206855,1.939050824228931e-08,0.028072109811478358,0.8972,0.9055,0.8948,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06878719431104052,0.21636011781557044,0.05150437724249638,0.03630465872858805,0.8127072447102327,0.8580925561463798,0.022451654427602302,0.5170736780519477,0.00970660458111747,0.48435686792279686,0.12376879459386557,10.065952755313244,1.265501627206242,0.01003714884809555,0.024457164822150122,0.15095697408613606,0.13162125950667397,0.044961606807483546,0.08088971200473227,0.9463381519732091,0.12819751790490597,0.543531378641632,2.041750414922804,0.9683,0.0,0.0,0.0013291840605377798,0.00012723104893349872,2.0831303210212068e-08,0.030588212773052844,0.9772,0.9858,0.9746,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.03629226600878511,0.18203676144229153,0.04947445809376888,0.040011933155993065,0.7661400538633582,0.8484504649020721,0.030190165558002205,0.5125712038038499,0.010384769477346767,0.5008551459321229,0.11853836336079666,9.830813012193735,1.2492164547289402,0.010336309949170364,0.03713444901501633,0.14686538223614998,0.09369795373185097,0.05795729991573385,0.09458146804808157,0.9722229406684306,0.1422560543851341,0.23748140565339887,1.2587660812387083,0.8909,0.0,0.0,0.0012490665298087972,0.00012180308545616637,1.988539986152763e-08,0.028848807866065824,0.8995,0.9077,0.897,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06488786585101187,0.17006476942862572,0.05879665795791664,0.04080319860081613,0.936878857745604,0.7963167190887225,0.03151869016355302,0.6246663042738194,0.00975376764687745,0.5114970629878133,0.124285931813808,10.287659380970812,1.3280051334446215,0.009520247499256637,0.031269649634787774,0.14980442433648822,0.09701362894472346,0.04950743767758862,0.04520028599532225,1.12726303902005,0.11324837338538286,0.29312133874626667,1.8006527672633816,1.0974,0.0,0.0,0.001383694031450698,0.00013561654627041643,2.1206672620801274e-08,0.0327101754269533,1.1075,1.1174,1.1047,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.0781448701449874,0.21891674825711205,0.04898895431773218,0.03540799928239799,0.9027687691500661,0.8546537914355705,0.0340118463485525,0.6339670008291538,0.01049791468087812,0.4985042566088305,0.11967166456704473,9.880950837318222,1.2763720207453484,0.009967384496666318,0.04439916905543302,0.15954338596082612,0.13373431196801927,0.07428652424022697,0.09881012337777667,1.1045556691044458,0.12370966430886016,0.3117851662959764,2.0498498273037766,1.0256,0.0,0.0,0.0014431134993873195,0.00013669800906617133,2.1877163507696666e-08,0.03372031638625113,1.0353,1.0446,1.0325,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.07895267209059309,0.1800104101755404,0.04223539465561153,0.043755556815429406,0.8981717496508355,0.8090970549705446,0.01975015186668312,0.6711081692404087,0.010145764499783168,0.5160468433414392,0.11420177856156727,9.777358074029419,1.2971254665212821,0.009858675987888872,0.03188689499833049,0.15641941066875614,0.06849161665516937,0.08579182598333498,0.037511852831327665,1.2349604322251246,0.13824031594280425,0.2811424212761211,1.6498448165201265,1.1112,0.0,0.0,0.0014321024781868096,0.00013916170509289429,2.187236448273827e-08,0.03382319750225767,1.1214,1.1314,1.1186,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06826351201202106,0.2062904221648847,0.043301637682597975,0.03512650121059179,0.7686970353998289,0.859004033708422,0.045726301694597536,0.5936466263815532,0.010334024034491723,0.509259947497712,0.12003408736469708,9.415105865845662,1.3074032530849027,0.010499744046793406,0.03089113464896005,0.15610193487048238,0.10708333511641105,0.07864698110294549,0.052753079207016586,1.1347860648283148,0.13346632464078834,0.4099568332519141,1.0582911943791224,0.9891,0.0,0.0,0.0013497321666986997,0.00013007161903792248,2.1163627327329345e-08,0.03132829786316379,0.9982,1.0069,0.9956,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.037529631180401375,0.19198629531132524,0.05888134005074852,0.03888415097257422,0.7072346521012888,0.8334067246277879,0.04855482108452021,0.4264026432583775,0.009949540404283908,0.5290458198659559,0.11969414970102062,10.22420661600886,1.3581128802842186,0.010311721134931758,0.030890545572134102,0.1448629881355576,0.12127865908091297,0.05180591652277351,0.0739497773069962,1.1195083774115087,0.12626610260351684,0.3053033173216063,1.7228013504477775,0.9354,0.0,0.0,0.001212113156021077,0.00011860779203298377,1.9541598418291112e-08,0.027601535206834203,0.9438,0.9519,0.9414,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07382662266764385,0.18855458156520194,0.057344361918791,0.03672828252199653,0.868244535540913,0.8490833898339598,0.02368463675227504,0.46959681540299697,0.009716632568664335,0.5028900517137909,0.12181758203764435,9.5117980018791,1.280758179134771,0.010309746834592615,0.032729301254607046,0.15121221136672772,0.10562161119023356,0.0737982131327426,0.06829015131239699,1.123184300724411,0.11977695698089758,0.26586001251078806,1.4809291549529053,0.9126,0.0,0.0,0.001814197486668231,0.00013678329131644533,2.3110971147768082e-08,0.03919109989341777,0.9223,0.9317,0.9195,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07437214572935182,0.17781881169010136,0.05013570939626288,0.04193658575173359,0.7532861348794735,0.8672835502779828,0.03333346309579691,0.40608209096383435,0.009717062155379659,0.48454768187668545,0.12405521336302877,10.285375460803369,1.3575880452747662,0.010138821445304595,0.031986503214334994,0.14487489034970202,0.14735025348155473,0.03945752645942312,0.1047108893715448,1.2694735153799992,0.09565607327529536,0.27343686168760456,2.446181240259096,0.8295,0.0,0.0,0.0016573949982048117,0.00012870398733020834,2.198932034389918e-08,0.03585927601205635,0.8384,0.8471,0.8359,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.044721045324635104,0.16368756758150238,0.043237699036375685,0.036583835480209506,0.8487165675570619,0.8081267213449417,0.04420164285551984,0.3655489912701737,0.0101336542108428,0.511039352488955,0.11855895506843107,9.833403601724164,1.2886903908816987,0.009688964624461146,0.03001040249918808,0.15238582453890193,0.06295857663750247,0.08180312886466719,0.034977653899918214,1.2695742307839826,0.12851320684150289,0.4507331031346929,1.742492162354151,0.8259,0.0,0.0,0.0016129722352606931,0.00012780800851016589,2.0898403996559305e-08,0.03589364270666998,0.8352,0.8442,0.8326,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07638082875565776,0.19483123802297966,0.04989449701806673,0.03582925601132862,0.9816260511096072,0.8521624553448701,0.03340608593038009,0.5847099747081186,0.009879938768661788,0.507206425075573,0.12580757543421967,10.25983836232459,1.267553167164984,0.010217696049599212,0.035006766387424344,0.14828437676393552,0.13720074426899975,0.03307149031359515,0.09632573798979749,1.1182889711733355,0.12134353372402193,0.23260748993806032,2.0804529502741733,1.0081,0.0,0.0,0.0020727229693459793,0.0001492821850851373,2.506340860373592e-08,0.044460306995544846,1.0189,1.0295,1.0159,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07615782350476641,0.19977585093552835,0.05169356634886554,0.03742389422319293,0.8121931243988256,0.8567755315155308,0.02468661843561784,0.4839881775525221,0.009530257113292397,0.49538528637347296,0.11894157221119694,9.690284979923053,1.2500790016165222,0.00976558929999309,0.03273893887735407,0.14595907172010214,0.07412140059755838,0.11224087479891492,0.06584937058714682,1.219784411596072,0.133603415900371,0.5013730321666436,1.925877397006814,0.913,0.0,0.0,0.0018385192193244382,0.00013763374647044466,2.3420233131833067e-08,0.03953118462472515,0.9227,0.9321,0.92,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.05379284247801355,0.1875364486197053,0.05960778715367847,0.03667046860918083,0.8353529438899074,0.8911395646339726,0.02010954917963953,0.5634238206399133,0.009524638916433455,0.529771267573219,0.11678153529207298,9.643451952217248,1.2472869345147546,0.010368388695528908,0.02431951875962637,0.1494039374596551,0.14614915586896837,0.04005326356605002,0.07740167711341071,0.8372003604373429,0.11621131959958053,0.33066647585944065,1.8487153814774027,0.9361,0.0,0.0,0.0019009895854738854,0.00013779275525652474,2.399017488132452e-08,0.04003211223429055,0.9458,0.955,0.943,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.02194845620351535,0.20779401803303116,0.055551366158939436,0.036491341470186636,0.9288292727075091,0.8772450840542643,0.017730757449930253,0.5328097427577971,0.010099108089063936,0.5214143164145127,0.11792356701787904,9.93164621481338,1.2428380827614296,0.01042862922461454,0.03294257999684347,0.1441504542415608,0.1443776520662811,0.06891695543842431,0.08736373835646269,1.0459617399620238,0.1304168886085808,0.36717309635917483,1.522403092359569,0.9134,0.0,0.0,0.0018397823128838457,0.0001347525552320057,2.301941607876389e-08,0.039357094622984964,0.923,0.9323,0.9203,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.015346859831296581,0.21911796596651822,0.05628713901550255,0.04159123468633804,1.020804120073126,0.8731835511203185,0.023397208983470034,0.48606802898447293,0.009758266851328296,0.49119054390085487,0.1226254419094607,9.480415142167894,1.3349984249045244,0.010181285980604008,0.03089080400912881,0.15392360947330083,0.09015737111407147,0.06643560153595104,0.0654517110445584,1.0771637758910837,0.10484591839419354,0.3419358667919163,1.7653385024342865,0.8871,0.0,0.0,0.0017682861084397758,0.00013197475154560852,2.2299345178949045e-08,0.03825521203890723,0.8966,0.9059,0.894,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07362026125311495,0.1908072772312463,0.04367260050138875,0.03999332279216871,0.7757099074364545,0.8316179664664183,0.04740227152439248,0.6168188200927363,0.00998365148644045,0.5068645682767507,0.11444201555297336,10.320956893545922,1.3415573077501666,0.010026349206010723,0.05187494802981424,0.14822667671065012,0.0855963622977566,0.05306168465839657,0.07627973986557052,1.3359664414986696,0.12038656296505032,0.32916614250930265,1.9936119328768465,1.0253,0.0,0.0,0.002134862034415716,0.0001526251302314241,2.559133027976946e-08,0.0456014185158119,1.0363,1.047,1.0333,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - East Texas,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.02879350582836534,0.20048593771307321,0.042493382221018686,0.042055646342372514,0.7837261062274563,0.8372885334840887,0.025076874068600735,0.5292537127255993,0.010168501474328155,0.48269832598977985,0.12121819632822688,9.778362929028214,1.3257362547791316,0.01043067530435721,0.03869855379092876,0.15769451811434385,0.06850257292901682,0.0927636457897767,0.05667867144229685,1.455638188976559,0.14171070587971546,0.42027032667994757,1.768691858030547,0.9164,0.0,0.0,0.0018779095926547715,0.0001382684064113918,2.326578407550415e-08,0.040398521644457015,0.9262,0.9358,0.9235,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07557538738830566,0.17239113443440898,0.05947915908394939,0.03378750842168887,0.9110176249624388,0.7984151861077982,0.02864320304164713,0.42416796902000886,0.009723719791034527,0.5178885456011133,0.12319082275543065,9.96664840537178,1.2988322919268132,0.009774076850187892,0.04170423369495074,0.14437531661840702,0.0796022398898394,0.057603779618301904,0.05528117619572947,0.9711491682337974,0.11917716250015808,0.3062129796839699,1.5945165653457187,1.1225,0.0,0.0,0.0019638917373742096,0.00015127279767525802,1.922924897888908e-08,0.04465418417351312,1.1348,1.1466,1.1315,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.03950987448849963,0.20613986456835698,0.04814395641891265,0.043022080107077525,0.8464861627729284,0.8090861203209797,0.013909946024482128,0.6358874619086574,0.010400996685129192,0.5229176769450986,0.12166459168719133,9.686192970827298,1.2878518591372596,0.010173873608026502,0.03875980764396778,0.1443369863286245,0.10730492118850452,0.06276250117445178,0.08273706496775739,1.2629195530071176,0.13177110077861923,0.38181352080324304,2.121407058457333,1.2934,0.0,0.0,0.0023531506557115753,0.00016932345221218895,2.0481547929834933e-08,0.0535212879659649,1.3072,1.3203,1.3035,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07246564781353956,0.18982559713370373,0.049556577947410425,0.03807759426254268,0.7644952997509722,0.8294312038402799,0.011281823900761597,0.5127993244693432,0.009505198558684048,0.5055781573375241,0.11940956681166505,9.832173835665909,1.3572351587262825,0.01020322987972523,0.03228853784298927,0.15346995046629958,0.12707622073281744,0.09429421536632113,0.07809907717488339,1.282671528881702,0.13117199538615243,0.2875533613856989,1.9684822536999378,1.1654,0.0,0.0,0.0021079712601311707,0.00015708694072677154,1.9780760546228254e-08,0.04783550565293369,1.1779,1.1897,1.1745,mca
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Illinois Basin, BIT, Processing",0.07012275382429825,0.2116347635712744,0.04219539963129097,0.03312952729904832,0.8370192245335242,0.8319356854907497,0.012245479957066286,0.45360232531638045,0.010303182630564258,0.513625912321625,0.12143233185036234,10.158109943859902,1.348387106178908,0.010366109677725858,0.035630061539572475,0.14515871404348984,0.07780674413757133,0.06681927528183434,0.056079062408189634,0.9440460424621466,0.12776034617206822,0.29383340372593675,1.5628201880753263,1.0654,0.0,0.0,0.002023609541960808,0.00015268635319569526,1.935092778031516e-08,0.046041739573403614,1.0775,1.089,1.0742,mca
