elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.06724700536263614,0.19675638210402008,0.04959770505161498,0.03444006604697965,0.7798457816242668,0.8671952233825356,0.03360456720505722,0.650741354732433,0.00962087909004595,0.5008174423968632,0.11556964270089297,9.414638160196954,1.2483261181979244,0.010470596926908611,0.03189900452611444,0.14277172972054353,0.12299395897533233,0.0992044982784708,0.07268042970495381,1.1392633433881323,0.11583743567202062,0.5123320819524966,1.1935,0.0,0.0,0.002144687963078167,0.0001609019632912715,1.9998971853053727e-08,0.049872946881508416,1.2059,1.2178,1.1988,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.06819065076864622,0.18502883141648424,0.040622451949816694,0.04358207467341366,1.0022693568327168,0.8391149310355873,0.02417171981819844,0.43893031280545314,0.009988674723168577,0.4901079272035164,0.11468525535696417,10.130989526029266,1.364860241253467,0.010076893974609041,0.03691250340712747,0.19146871287598188,0.12587392056370034,0.10217397497708994,0.10348742597854041,1.2476365862343735,0.14866865097184562,0.40703613313796616,1.1227,0.0,0.0,0.0018045313980292986,0.0001448613310662471,1.8560627358254954e-08,0.04238216827406385,1.134,1.1451,1.1276,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.04488881957951383,0.19660791344715123,0.05017728083326273,0.03767785937159251,0.9735688554967541,0.8790206819882806,0.020488775588686586,0.4796532888618502,0.010011371887734844,0.5058541588402773,0.12077626689035569,9.510951193094103,1.3461355682826286,0.010288163783252053,0.04478572362327997,0.042948921614451574,0.10329864606918232,0.06720702560151007,0.03308494341943286,1.028927189352816,0.10354483924909404,0.3831561390610834,1.0129,0.0,0.0,0.001794608466435669,0.00014163849177432756,1.820234279732263e-08,0.04212506564779338,1.0237,1.0343,1.0176,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.05002114969475682,0.2000368411001879,0.045224409536661486,0.038571853847309275,0.8771808735424633,0.8885493123304998,0.010024061761086167,0.5724405574377448,0.009971601174317321,0.5046988427808119,0.11425417721613841,10.232793378585844,1.299082612586172,0.010263481368814324,0.023203422868715365,0.05283901757480058,0.1080910942581107,0.03492542506159246,0.10201798988615816,1.2921416323045418,0.14936870002403424,0.4309735939270579,1.093,0.0,0.0,0.001971024915612382,0.00015049035229043096,1.9021820177757188e-08,0.04605286653497344,1.1045,1.1155,1.098,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.027286253456431583,0.2001112926988314,0.04932583597773353,0.03884992467312088,0.8227947006171443,0.8687342487775854,0.0441584353161093,0.5375465540415842,0.010313666041631168,0.505432319283249,0.12022340034721257,10.21576308679636,1.281045506240045,0.0096371616775635,0.03072512369293776,0.1477594401925173,0.07419531631698553,0.06743316882886816,0.05612473315219262,0.8270339105733389,0.0986054070486133,0.32356314709265427,1.0157,0.0,0.0,0.0018778372952015924,0.00014542000353004605,1.8480806456469403e-08,0.04382262520264711,1.0268,1.0376,1.0205,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.04730980167639214,0.21763867240904244,0.0596165242410341,0.0393075226780636,0.8354831364044112,0.8608825304531911,0.03808612652547918,0.44033160145750916,0.010351135681999139,0.5246418349305707,0.11492467444871285,9.782738860537869,1.2766089092897954,0.009734361930677822,0.03133805951421105,0.07234031260214563,0.14733315729037177,0.11521665690289336,0.046955146178511764,1.341205658550098,0.1224404984179267,0.3156230006369566,1.0818,0.0,0.0,0.0017596264447320403,0.00014061218712005396,1.8221044954725757e-08,0.04117246925254681,1.0925,1.103,1.0864,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.05483844877569882,0.20971123201055536,0.05916393093540576,0.034650011269829216,0.8574423160239157,0.839802135616807,0.04846795215333149,0.48191462806237917,0.01025110095220716,0.4893686703917702,0.11673420211071367,9.962213594986364,1.2849544146361802,0.009716018378106227,0.0368141179899271,0.23938386270059325,0.12293918268900174,0.06804025407731673,0.0621098753529008,1.159280788905982,0.13739465349368857,0.25995769488408627,1.1183,0.0,0.0,0.0018632008333457737,0.0001471236528432744,1.8737529887837023e-08,0.0435427088239393,1.1298,1.141,1.1233,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.049276015521744355,0.1883016367387669,0.040268477702229764,0.04323496057733877,0.7340374640766127,0.8490664878703124,0.03744453819166984,0.5007796010467651,0.009949699708976936,0.48712131590372254,0.12067330927343115,9.448701953811197,1.2981105087472216,0.010270952482214707,0.031816242490697325,0.21751272457671988,0.143601375153027,0.08082186459777727,0.04583054437905712,1.2708474492527517,0.1188574370466068,0.24685792606737067,1.077,0.0,0.0,0.0018362942746021301,0.0001447453913801123,1.862406818435072e-08,0.04272434942796085,1.0881,1.0989,1.0818,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Tucson Electric Power - BA,natural gas extraction and processing - Gulf,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Rocky Mountain, WC, Surface",0.05619762425479589,0.19344706592658262,0.05308695575716106,0.03504826498860427,0.9872097355295891,0.7950821607001898,0.02517570481902828,0.5679749557070606,0.009776601553555489,0.4897539079189319,0.1259147529689477,9.868022108350843,1.2356979013532652,0.010311510614133323,0.03995453202758659,0.19027211949314204,0.1424511043949861,0.0791187874203583,0.08653844999659882,1.105982925529648,0.10366213280597616,0.48327102297280655,1.2877,0.0,0.0,0.0020703860864285362,0.00015975736321550857,1.96144499622768e-08,0.048436734146278866,1.3006,1.3132,1.2933,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06439336620229234,0.19412836254770524,0.04961749734370002,0.033528218169845476,0.8554249340287332,0.8310868203810657,0.034168356423942274,0.5799266332526996,0.009597032681100391,0.4949686362651575,0.1248319558092797,9.654416610527996,1.2842605417247561,0.010458881326223317,0.03283562613416967,0.11193766682842624,0.08674529817195356,0.07546356472841326,0.07031394794669585,1.1429355078999428,0.12716996251231294,0.44471328746040406,0.847,0.0,0.0,0.0015031393965342869,0.00012817174945155594,1.776909041169853e-08,0.03204182021658248,0.8582,0.8699,0.8521,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.05730828473621601,0.2029162315157411,0.044646554293847576,0.037087394456813715,0.9028164847076646,0.8743471522388793,0.014860203388251421,0.5833597490866054,0.010399622017815503,0.4879768723873477,0.11408669366802242,10.239444084136856,1.2612711048310579,0.009913257158984001,0.043730209861111174,0.10428464272312854,0.10585192721786818,0.062269767310488104,0.056416273353822655,0.8291094121890312,0.134061106485488,0.43013125826591253,0.8128,0.0,0.0,0.0014623260474962358,0.00012370625602219727,1.7592401359225232e-08,0.030654858936036224,0.8237,0.8352,0.8178,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06278702734765346,0.18682668537408953,0.05738172134740978,0.033463384080964005,0.9611475840402517,0.8199328634612139,0.04680109105512758,0.6582947408997674,0.01002895910942601,0.5252643803305391,0.12031157876252638,9.457321940905292,1.3068085463176697,0.010054348615094006,0.022644197397235263,0.17827415721334117,0.06663174690806577,0.05837201406287407,0.05939268798945865,1.2449448515061623,0.11807451865933798,0.2851903210189917,0.9197,0.0,0.0,0.0016150012502622272,0.0001344076853280473,1.8364469289918307e-08,0.03431559788590144,0.9318,0.9445,0.9253,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.036897468356242726,0.22587642343880474,0.04568846999047868,0.04082191678525029,0.8419911620267879,0.8688276902873433,0.04704380225910497,0.4544464413072075,0.009953843057117343,0.5248644753423326,0.11566021804799904,10.29934747756833,1.280420053138345,0.00986417118514483,0.03798554312558762,0.19939531061927818,0.10950308173459876,0.10675274677656088,0.06064682387907515,0.9413433491147942,0.11060071648999133,0.4420154323953749,0.7453,0.0,0.0,0.0013142965490366212,0.00011640082509823058,1.6384297935502387e-08,0.02828664965167395,0.7551,0.7653,0.7498,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06857304139208212,0.2035260238949242,0.05047966947144823,0.041239259198159156,0.7613157599817844,0.8410671740203397,0.03426004604602481,0.6127516523399075,0.009632610944308706,0.4922623255802599,0.11865540005281212,9.571276723873403,1.2840732594941724,0.00961645257854796,0.022780776883987552,0.18581248522907018,0.05846701025698586,0.07714900997432644,0.07454471615934266,1.2544883261411217,0.1149662078077341,0.3439382976468499,0.8607,0.0,0.0,0.0015359748910198233,0.00012926826109464,1.8126667432875818e-08,0.03222611442467149,0.8721,0.884,0.866,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.07041124198200772,0.18862316879597554,0.048335969542313686,0.04047742388072885,0.8717020892977623,0.8707544150767639,0.019264809595263062,0.46818327142423066,0.00986299867930435,0.49282846212644055,0.12149550187601414,9.441681415961762,1.3399783258242302,0.009681750232565104,0.027933928542194102,0.08019602345105085,0.12675202116509648,0.04916143920558186,0.0881068654347036,0.9124181127379556,0.12390571003202283,0.38423065108506027,0.7567,0.0,0.0,0.0013311829768179661,0.0001177599944361174,1.6974801896090906e-08,0.028280828715619134,0.7667,0.7771,0.7612,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.07713335712987915,0.19061064071792372,0.04026087425433398,0.043546849701991595,0.8753813355560814,0.8873275816053338,0.04131209901254413,0.5161445560469222,0.009656740026719427,0.48351421136809863,0.12204951870059758,10.336253187769104,1.2873301762239278,0.01025837273356216,0.039524282857931345,0.16645547783294004,0.055914565742786894,0.06817580589901732,0.050568563657284495,1.0859380174566915,0.1427589449444706,0.27313864851437647,0.7725,0.0,0.0,0.0013925413947755562,0.00012045753557922726,1.7425716287513153e-08,0.029251749293168015,0.7829,0.7938,0.7772,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.07576120886799975,0.17394155604317268,0.04268361993939633,0.03495581658538947,0.8967348628402089,0.8732398567690065,0.02362686502744087,0.5498404727314822,0.010321365609988182,0.48510058477090834,0.11779106720021018,9.786118128577014,1.289701525867373,0.010055721654006262,0.027577712211872038,0.23427277698779536,0.05701156645142583,0.10182551983869434,0.08145884843312362,1.2244057476849153,0.1281254881528463,0.43926750519549623,0.794,0.0,0.0,0.0014214430395160685,0.00012208121420246128,1.7609489920757417e-08,0.029809262520235327,0.8047,0.8158,0.7989,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.07584598530282048,0.16361561398899957,0.052583971169698054,0.04015783228942282,0.8712312318759181,0.8955017306847752,0.023605433595094268,0.49777654026919194,0.009997254215979502,0.5097692451783785,0.1208368585750053,10.335595261791969,1.2864372755262734,0.010320655203156765,0.024851322054329474,0.1420323384438865,0.13122247352223726,0.06638297949589653,0.05646916244084842,0.8341296855102902,0.12113409046702894,0.25627365364034693,0.7586,0.0,0.0,0.0013331806766432018,0.00011642158498966981,1.7188371486757314e-08,0.02784230639047779,0.7686,0.7791,0.7632,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - JEA - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06663080025626343,0.17682799117014464,0.04033417189023048,0.03645483989438097,0.7768640419631151,0.8221770168369209,0.021691476445475442,0.5820467722713418,0.010003830652846336,0.4946348391184646,0.12113704139644446,9.586324303055495,1.285788521124382,0.00967135030225757,0.02404999616931781,0.23039952642690878,0.08435486961460358,0.08472640610641555,0.05840614659763339,0.9140524321837021,0.12289510606877521,0.34782284870117075,0.8359,0.0,0.0,0.0014973126788877214,0.00012780119306365732,1.7843919372284657e-08,0.031771792374082876,0.8471,0.8587,0.841,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.07757013338947483,0.21546309510001482,0.05402203159429397,0.03840507679609675,0.9266248780662084,0.849121060343572,0.013419562516568128,0.6796679985009709,0.010464481412853884,0.5315929849626814,0.11998628680085494,10.126559920848596,1.3183270001863985,0.009692493463076357,0.031222233188867445,0.10826210791075602,0.09560240455632704,0.07713683572429927,0.08890215933743338,0.9986533624441369,0.11251344907164469,0.3476625042694296,1.259,0.0,0.0,0.002265212656219086,0.00015601733749025194,2.7024532883993953e-08,0.04466016367212755,1.2709,1.2828,1.2641,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.054062075931279124,0.1640034395587646,0.044582574787715774,0.03348459093253937,0.8258149532025532,0.8197668808709613,0.04795163232990853,0.40941294348048235,0.009800854565144623,0.5154121288496476,0.12543281972368847,9.591553231371797,1.316189490867065,0.009625900803316437,0.027126930290303483,0.15253410475999002,0.13138687793073506,0.06393228207986579,0.08356415618709062,0.8520806847820305,0.12411093291516553,0.28555239032799745,1.0092,0.0,0.0,0.0016620472826396403,0.00012832843607631203,2.198314477614182e-08,0.0333918464666747,1.0191,1.029,1.0135,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.06921317422649576,0.18722919919281514,0.05896498217748099,0.042717569695736236,0.8940294973553105,0.7763426540639046,0.01454720594438209,0.392281615349539,0.009894032104392662,0.5128914048212149,0.12046975441643504,9.947996867884106,1.3242504346329727,0.01017598621712677,0.028291096089426423,0.09264045657009924,0.09506898589701046,0.03877729565407646,0.059539830979168984,0.9488253028794952,0.14258155047200147,0.43975945025826624,1.1651,0.0,0.0,0.0017124227840949724,0.00013347314124447909,2.2345049381259136e-08,0.03466642081399871,1.1758,1.1866,1.1698,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.03484046171899751,0.18989905138810903,0.04917922595871889,0.040719553572607564,0.909719554750358,0.8479985562935485,0.020988893148654614,0.43969252120027547,0.010360303058061387,0.5238198593535164,0.12163439395344303,9.417478801924112,1.2765634302887896,0.009565578382367263,0.03531322965235299,0.22637858305378383,0.05482597643242396,0.0658116431733119,0.07133231205044885,0.9581841796010528,0.12698935760089616,0.36663985026352,1.0202,0.0,0.0,0.001699150245189881,0.00012795466191506733,2.2097337277532305e-08,0.03395329510499198,1.03,1.0398,1.0244,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.05338041561056267,0.19819911785022046,0.05692949667570864,0.03568785800180191,0.7928264917070433,0.772123015996857,0.02276764307590684,0.511377987159726,0.010154375555621209,0.5084656245884318,0.1178791826904634,9.541045616717707,1.2509498780962822,0.010323818157771742,0.042028723245338476,0.15875053463379016,0.05331887200825441,0.07739861238624099,0.0780190129809677,1.0133359118088403,0.14201991371362102,0.4485904864523461,1.2672,0.0,0.0,0.0019298221620451098,0.00014263153146112494,2.4041021985691708e-08,0.03853580629718649,1.2785,1.29,1.2722,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.05306679815251064,0.19481749298291604,0.05004123295565053,0.03483800505239135,0.8937931623990136,0.8191807516636761,0.04654322634910382,0.4508934676777964,0.010255485601166684,0.49900711404227005,0.11716831411658228,10.287079571345265,1.3220918280725433,0.010281046949393049,0.034257397273093765,0.07541218925968417,0.1154611187009111,0.09023202990957038,0.05630629690171793,1.3579004413106937,0.14492604899703687,0.3695888133180315,1.1854,0.0,0.0,0.0017741384929646658,0.00013370158741067423,2.2804039824743917e-08,0.0355289335201014,1.1959,1.2064,1.19,mca
