elec_steel_fab,elec_steel_rolling,steel_bloom,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, heavy sections.wf","fabrication, heavy sections.elec","fabrication, heavy sections.trans_co2","rolling, bloom.elec","rolling, bloom.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, SUB, Underground",0.06819297407160085,0.16405738507786463,0.04411988291302719,0.03695168941201905,0.8482682186688834,0.8530445995075812,0.01507371865229951,0.4977829132890552,0.010264595128213039,0.5153538503379241,0.12183563317002563,10.038363706468822,1.3030874952528806,0.01028938954212392,0.03297482657183659,0.15916932539238487,0.06226749567209977,0.06668890493865212,0.09592615014156741,1.0960485670867701,0.14455802147248112,0.3094130969381728,1.1697077469122354,0.9149,0.0,0.0,0.0013837419342954496,0.00010689929061948451,1.5259089260636263e-08,0.026410060636843456,0.9198,0.9341,0.9193,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, SUB, Underground",0.03948620200270856,0.1941282558087778,0.046754809411069805,0.035792198596078975,0.8160843466074527,0.8492722240977327,0.020739325623356966,0.4061462242185694,0.009653887443662999,0.48212401450227105,0.12270919804907514,9.485191262116922,1.331120753525926,0.00966295533396639,0.040845469068838354,0.14359633057187812,0.13472819200641803,0.0804598912899947,0.03971269981126326,1.4220091469673637,0.13839287788358068,0.28070166077248804,2.0911041053739807,0.9117,0.0,0.0,0.0012787967141577772,0.0001007019602479053,1.4561358108531136e-08,0.024452139048900565,0.9162,0.9289,0.9156,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, SUB, Underground",0.045158060069192665,0.20624819976780573,0.0593270757765708,0.0396538621378385,0.7893807755636034,0.831982394219305,0.012345301336778212,0.5461061515991049,0.010119394901473297,0.48625168629564525,0.11413648386763953,10.10288499691636,1.3645493050093151,0.009503041838690714,0.021112876701175773,0.15188595234966898,0.11718565628195911,0.06173497756502087,0.06235136157308935,1.0796215001680778,0.10673800611708692,0.34452517324541876,2.2409113578066715,0.9992,0.0,0.0,0.001484683388590085,0.00011148702008173601,1.599616924521401e-08,0.02799777200492124,1.0043,1.0192,1.0037,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - PacifiCorp West - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - West/Northwest, SUB, Underground",0.06361374816618581,0.18605891908122518,0.0547550694154085,0.037884738476390054,0.8385835926240468,0.8890593228601407,0.03331623907297945,0.6487290099683505,0.010238944689211882,0.5170821807021445,0.12355282176326865,9.42903703842312,1.2387899492853438,0.009690513917624499,0.03210654626223825,0.1426620595290249,0.06473830000649378,0.06252664664446717,0.10204025536653957,1.060325455061306,0.12867557359058918,0.4724435470479549,1.2308727391455048,0.9752,0.0,0.0,0.0015556451144835945,0.00011356786045421975,1.6441952377141304e-08,0.029111586569785363,0.9808,0.9969,0.9802,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.06791810432153263,0.1689863290683357,0.0543321069170046,0.04310034544779191,0.8374902414439187,0.8178551692026379,0.01685605025731734,0.5007556853519617,0.010177299297995159,0.5319087964112845,0.12060857820853321,10.145314158901854,1.335117094945141,0.010084875613058805,0.017715667435207888,0.1496355289862003,0.11260518234363827,0.0625979331789289,0.06592487272251542,1.1525822938316996,0.12041988797271895,0.2434465387986026,1.9380984035198487,1.0141,0.0,0.0,0.001535578235004313,0.0001159124252984649,1.580194392837212e-08,0.030530650877360822,1.02,1.0371,1.0194,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.0537849110208267,0.17135119119477904,0.04711153735352575,0.04075410241606567,0.8175273262927287,0.8748669554836205,0.023682417678403067,0.5549423565532201,0.00996414865419227,0.5041593552930133,0.1247931355372284,9.847010796700149,1.3315697938473237,0.009734563511766551,0.03639767017733057,0.14927636428969607,0.11928891658251958,0.07056527701408755,0.10446998597418505,1.049809037260053,0.13530509535602867,0.27785209377255654,1.8320207231714183,0.9155,0.0,0.0,0.0015198317434790408,0.00011223501734003612,1.5696940692841236e-08,0.02986002043711878,0.9212,0.9378,0.9206,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.05638085934045246,0.18682657753299725,0.05256417473946447,0.039966480967795724,0.8499029448964985,0.8109641995961194,0.016817070912129854,0.4871546613911274,0.009975533691486686,0.4834410884835719,0.11979002184866334,9.727436301636509,1.3237062652556884,0.010017506542328514,0.03075717256797682,0.1539465964864029,0.11953850247875991,0.08516542641447153,0.05430650417197366,1.3838333321073177,0.09754189575936209,0.43122244134513255,1.677960527541332,1.1054,0.0,0.0,0.0015438105782023405,0.00011601600822215058,1.585137951517073e-08,0.030688285761178883,1.1113,1.1283,1.1107,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.04830359622137616,0.20058166902215377,0.05926282345314017,0.039167724791221686,0.8950345106519146,0.8594483708926958,0.031526580515021115,0.6170211879951678,0.010132347776550274,0.5067140055910734,0.11883572292271091,9.877754607074177,1.3244913273835026,0.010208178761886651,0.03662774681734997,0.14767627306164868,0.14147894986664006,0.0924697177867113,0.08817119605681087,1.043069891232663,0.1253607058902066,0.4985191434708362,1.8523716304959583,1.0481,0.0,0.0,0.0016653726158182467,0.0001198072143837352,1.6631960162367812e-08,0.03262394952777667,1.0544,1.0724,1.0537,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.06796284100612489,0.18517083482081556,0.054363453980766495,0.04270459046657993,0.7705142658280851,0.8762395507323101,0.010169166836414775,0.5992362089974301,0.00964631464246638,0.49236224013209834,0.11971358314387351,9.882316714089425,1.248847330288413,0.010004474828511354,0.027087290174775118,0.15223703936169933,0.05720480653458751,0.05965974349466409,0.10453441348305977,1.155274291875904,0.0954193752664126,0.3199457481247593,1.7956658825180098,0.9765,0.0,0.0,0.0016052985311680481,0.0001166367427768637,1.639746217004123e-08,0.031318218773704304,0.9825,0.9999,0.9819,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.04773424635057452,0.20768085239388626,0.04792791528933376,0.03786637502440373,0.8642679087819946,0.7844497593673647,0.04907963767024104,0.492276714912192,0.00992478135640025,0.500079136209906,0.11605406907195694,9.53804508576382,1.3590979272688772,0.010465676410449582,0.03887234291844363,0.14922480610362196,0.06298447821187099,0.09698900926242712,0.1041345271453392,1.0720729534944335,0.1150816770287749,0.3182003004306354,2.03659045924639,1.0934,0.0,0.0,0.001630969993712998,0.00012113030876927604,1.6410089314284572e-08,0.03235385124347535,1.0996,1.1175,1.099,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.07563583836331263,0.21982762104197104,0.05267149896993856,0.041272853168414295,0.9512642937344705,0.8972407489088675,0.04591407884907181,0.4756642432614312,0.009721664672183779,0.4899449531738392,0.120381429857144,9.66640687113274,1.3525820929502077,0.010055320829185713,0.025566748562762996,0.1442887163273989,0.07380045249733973,0.051893460108436526,0.0663862029027004,1.2046199752756674,0.12544851654210454,0.4042411378313242,1.2398313475732967,0.9284,0.0,0.0,0.0015257287071892495,0.00011265428688259972,1.5908830451281273e-08,0.030406929204194726,0.934,0.9502,0.9334,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.054386214559503536,0.20241699866712304,0.049303861508538493,0.03707933330423492,0.915478357777491,0.8265705527251713,0.021642327185180908,0.5817548891348338,0.010347088197626897,0.503409878165884,0.11861486916127145,9.499055722205286,1.3613043209767886,0.009517136439604798,0.04681285844769338,0.1477981209860481,0.13050306441910053,0.06716922597340486,0.0690756810000167,0.9281476481794181,0.13433598506828648,0.3890316008593657,1.6072649597751747,1.0461,0.0,0.0,0.0016714638772766775,0.00012160349293103988,1.66777387058903e-08,0.032913761309078866,1.0524,1.0707,1.0518,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.06002716266702927,0.22068099400196434,0.041439251070300116,0.042403133419097926,0.984363839417916,0.8249353198408561,0.049689726289430886,0.498195607000395,0.009644165369229761,0.5051621672437187,0.11516010000902789,9.644167810733684,1.3284015633052284,0.009886048320132986,0.032740360587435485,0.15719536130656478,0.0866994247360223,0.09522600531036055,0.06314401514274948,1.2098132016740564,0.11578513213012007,0.36266546324225585,1.9507084068117158,1.0734,0.0,0.0,0.0016335592723516093,0.00012044826153047995,1.64463930999944e-08,0.032639267189017905,1.0796,1.0973,1.0789,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Anadarko,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.04891974665873373,0.16570444981573823,0.05835045456744602,0.03981684455476112,0.8869776718265059,0.8358284189317954,0.04180107096182865,0.6079716205172712,0.009726851056762542,0.488965315680911,0.12441979833897157,10.10487068851239,1.2884400110316496,0.01018789941408737,0.02168616824925916,0.14453173631375132,0.06284908291297037,0.048460809630542015,0.03250167011281299,1.3170507802103955,0.11143845569010416,0.378697430377788,1.4710954212102128,1.0889,0.0,0.0,0.0016121475935110484,0.00011842309680393404,1.616591764179865e-08,0.031726179635375024,1.095,1.113,1.0944,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.041220009480657765,0.21084302905020832,0.053628136605443494,0.04374456536409625,0.9936438416957504,0.8131996392550758,0.03541016490133859,0.484645483590881,0.01008085453564864,0.49946884272334086,0.11482465748023554,10.23530256267697,1.2636412498562128,0.00962640501189065,0.029379899051623175,0.14896019170314515,0.12299476238632746,0.08118248577856563,0.07553818731312406,1.2919372484718148,0.1055935683578238,0.5199046784544447,1.946925908007565,0.8826,0.0,0.0,0.0018843734411650185,0.00013318543399550562,1.8009680108233444e-08,0.04159393369249969,0.8878,0.9012,0.8868,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.07193273440820604,0.1875370142368435,0.0440394939473655,0.03380604546966479,0.8961370820665155,0.8273575148032856,0.025666658861318394,0.4873968923056728,0.010456201547385118,0.489205677963262,0.12109741227875156,10.02015943162669,1.2979603487134785,0.00980027196410898,0.025159032183534796,0.14503836720721058,0.10279471325460454,0.06954074606908581,0.08043734461530547,1.2316385129461058,0.10251359438184753,0.44714686350183785,1.6562767659435313,0.8615,0.0,0.0,0.001870763260760743,0.00013234442590677313,1.8364611520807073e-08,0.040846275721680064,0.8665,0.8796,0.8655,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.07548376303997378,0.18388667760817534,0.055854110509038046,0.04290366605017265,0.7135424610431278,0.8672227937106735,0.023904858531738668,0.5376117881725442,0.00992086336063733,0.5302204235159304,0.11831790668195195,9.458239894714117,1.2664319856505817,0.009980322839964492,0.02501077949006046,0.1612572786525245,0.0512647782418466,0.049552586115701555,0.04077901223750062,1.2439873684454301,0.11765837224032961,0.3388472095397672,2.3311304185605617,0.8772,0.0,0.0,0.0019020421559644612,0.00013118510939406816,1.922943242960973e-08,0.040234554359162414,0.882,0.8944,0.8809,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.06564822161713257,0.17722902804774557,0.05282915480355188,0.03403512124423235,0.8992517561370451,0.8049427063626977,0.02548372913789346,0.44187805780775796,0.010342912904856201,0.5161902361484305,0.12409010249074617,9.469314295617139,1.335390097335928,0.010205343733394549,0.0246856890932172,0.14681038776492458,0.052665191505449765,0.05661682258004182,0.06515729079174361,1.1595440116496165,0.14027775391417127,0.28484694064678795,1.3866090472637533,0.8516,0.0,0.0,0.0017894334327836331,0.00012917715579766179,1.761799142282035e-08,0.03948262798146753,0.8564,0.8692,0.8555,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.055111213743680026,0.1770707422535005,0.05483922479330592,0.043156958086398196,0.9700739765633324,0.8541594741363376,0.028738758178327918,0.5809636131935019,0.01026374279294054,0.5310089268354314,0.11935986733330436,10.351721093215525,1.2954927839212662,0.009953307103319873,0.05057522505549916,0.1507535452009465,0.10893331375750007,0.09206763255108821,0.07748678560269502,0.9696820819689502,0.10381409882461648,0.5172518010817239,2.2346533121888124,0.9255,0.0,0.0,0.0020114272035789585,0.00013699687965707517,1.9608268076099884e-08,0.04311932622531978,0.9307,0.9443,0.9296,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.07462041124717725,0.17756282997448608,0.04376221194377672,0.03632310884808588,0.9407353788960675,0.8387546032058436,0.03428617011794757,0.5531351130801441,0.010215115315220333,0.5301361980710902,0.12523218251241755,10.325938886206199,1.2682938500453715,0.009779046089502443,0.03852619574071402,0.15436756987721667,0.07801281952146313,0.10155517897482971,0.05969728516888899,0.9332734606295114,0.14014116577016714,0.3834184497501036,1.7875918040486565,0.9157,0.0,0.0,0.001999035113030284,0.00013780667268891957,1.9467060625612067e-08,0.04320173926451172,0.9209,0.9347,0.9199,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.01505437538525322,0.2129102344771571,0.041694819516564764,0.039738951623311786,0.7297481502669484,0.8039082308756177,0.03764975327018022,0.5632133907875161,0.010008810428652797,0.49472412058523196,0.1242523295255148,10.379803555959418,1.2975834851747385,0.010400795009050818,0.04927233653275084,0.15038401661253842,0.14699594223235385,0.07576992950508754,0.06142491052978201,0.8692023340570556,0.12405600491022051,0.34464348619118124,1.088291929238415,0.8957,0.0,0.0,0.0019678701145227134,0.0001358027857588737,1.8759437053585173e-08,0.0427626487504919,0.9008,0.9142,0.8998,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.046240337613552535,0.20450328233890866,0.059476747055698526,0.03407924939238108,0.873704820712739,0.8223771298342635,0.04058002137978872,0.47839653060362747,0.010210799347429385,0.5029172095347475,0.1167530749522522,10.194431285548589,1.3501074921327312,0.010203876190718575,0.02193254689582706,0.14810925707476735,0.06978001709138966,0.05222848746128925,0.0856917347758509,1.2935444941651788,0.13780136586530664,0.32844919221958646,2.197822841316288,0.8641,0.0,0.0,0.0018341998032396002,0.00013046023243923365,1.7840139812790543e-08,0.0402718800230637,0.869,0.8819,0.868,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.05218074869982799,0.2192316464888924,0.049288731844031715,0.03695634284412923,0.7761151563103136,0.8918858468621627,0.02551680706061362,0.6464311077593378,0.009928808127530013,0.5270136146842619,0.11863140281341637,9.950844876526627,1.3571841334978345,0.009794900045217173,0.03693801960903868,0.15368927150663414,0.059314807425487205,0.06749226498385144,0.04976124551575242,0.9411138175628697,0.15609526932535683,0.2810324671892717,1.9866708100431372,0.9262,0.0,0.0,0.002066841687127501,0.00013793510478592305,2.0410737418119433e-08,0.04324826066009654,0.9313,0.9445,0.9302,mca
Electricity; at grid; consumption mix - New York Independent System Operator - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - JEA - BA,natural gas extraction and processing - Strawn,Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"coal extraction and processing - Rocky Mountain, WC, Surface",0.023016449484793866,0.18007722755890568,0.04000076358263648,0.039811470636598914,0.9031254768282624,0.831560343296643,0.04695805502256238,0.6541108291762017,0.010058169106196394,0.5101343546296013,0.12151598757077405,9.847838811188643,1.27061495675299,0.010243631667796349,0.02750273477886195,0.13931847563285693,0.07322549783980617,0.07442876589802444,0.05887798603317404,1.1210227528880525,0.11014875607108282,0.34220949258606437,1.79886927254528,0.9489,0.0,0.0,0.002105104175778676,0.00014087687919313104,2.0173425585267362e-08,0.04493909801293894,0.9543,0.9683,0.9532,mca
