elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.04755785949707513,0.1926130639202892,0.056308355992072005,0.29513572504413804,0.8526233753621499,0.010066278453871367,0.0440025905600716,0.9164930434380691,0.9822796907990424,0.02339197401164963,0.4632357580440989,0.010434160420952472,0.5262148533133252,0.11630194685271025,9.795988429373711,1.2525202019682369,0.01025805692075575,0.027873868788039165,0.08654157743011211,0.06388705376854792,0.058492929350087354,0.07410923074434916,0.9694145330115823,0.13133932525253805,0.2648086783493397,1.7275,0.0,0.0,0.0003473689454737268,2.3707187151751706e-05,2.192461910537567e-09,0.009051150217997045,1.7291,1.7338,1.729,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.05082462373395599,0.17013528472003445,0.04665507070167815,0.21856072905790425,0.7762117444135108,0.009791441125749943,0.03406115018463779,0.8619371280017408,0.9283961267207856,0.010281077438764212,0.47378542173870963,0.009556326306720118,0.521327707638778,0.1219530876590273,10.263015531073387,1.238074208250454,0.009653781136559198,0.027075140405193338,0.2869681771931736,0.06503431926814192,0.08305893198998929,0.0883330572558477,1.1879158329675468,0.0983727343774346,0.40432196654900976,1.6983,0.0,0.0,0.0002984588207002191,2.0222763743151852e-05,1.8325188950659064e-09,0.007817118685695448,1.6998,1.7039,1.6996,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.06758906789106084,0.18551526457323414,0.05028145813825535,0.2565348044328186,0.6226431563649102,0.010277182107703094,0.04204544452217926,0.9477859062090704,0.9677002421409522,0.02472389088284085,0.48128617741603547,0.009799161994682833,0.5031709900207642,0.12266821094731205,9.957420614907981,1.3023018693009347,0.009684991501053886,0.027243642820011082,0.12439984564670724,0.08933846480491006,0.0707708080446827,0.04552506998828257,1.2716059142490688,0.1228557843354655,0.27972178025026934,1.7271,0.0,0.0,0.00030479224774414515,2.0661894641450776e-05,2.0537261035854376e-09,0.007752441742992767,1.7285,1.7325,1.7284,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.07639631685325188,0.2048631141524021,0.05071205908318253,0.19322395292433497,1.0603318374955588,0.010127954174337558,0.03321842422529603,0.9345677286548977,0.9671872781714707,0.03293971594848648,0.5141479122783172,0.009721261447407892,0.4900385631824886,0.12456725069948471,10.09739442699941,1.2523519543844768,0.010432923047538175,0.03128658544477958,0.08802075600193854,0.053999902719337606,0.06456682599431292,0.06245085700880798,1.2378783417662917,0.14177913218716434,0.29687545379624547,1.7738,0.0,0.0,0.00036016400900543984,2.420573110725183e-05,2.04258167095503e-09,0.009614654562989936,1.7756,1.7808,1.7754,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.07147054353181316,0.19213257437337605,0.05313676018479464,0.25848152832236015,1.0116501799831255,0.00992619820680104,0.04251705255005622,0.7883334855913883,0.9567661158381917,0.042926554819020815,0.557775101079284,0.010235369611862732,0.5128593949176805,0.11611604182749483,9.550396707963884,1.3116649450313056,0.010407989357106542,0.035303351847781064,0.06751742373675877,0.1215233159844102,0.07149659831862767,0.1117699068790144,1.0556910140588276,0.09875576155051838,0.41526684349889087,1.7678,0.0,0.0,0.0003612268716180366,2.4595602752955533e-05,2.1121493594559695e-09,0.00961621944612304,1.7696,1.7747,1.7694,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.054817309091832314,0.18567123859876203,0.0423241997703606,0.1857569539491687,0.7256005635719245,0.009659391997071476,0.033127904285907825,0.8896024665653613,0.9498900227446538,0.030652587898031464,0.5454353799136372,0.010145367928759216,0.5090215812312893,0.12020000076695868,10.258521963523396,1.2907466607009648,0.009903759616445225,0.030508346006920647,0.08780826983229963,0.1385065113238988,0.0975864639496871,0.04926237013008072,1.28454056239815,0.1329684814614088,0.3761398762788388,1.6983,0.0,0.0,0.0002962004753852225,1.9826423227973866e-05,1.8682510061981015e-09,0.00765342044855276,1.6998,1.7039,1.6996,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.04676763982985197,0.2139781385032758,0.049786545778897344,0.24163136471084792,0.7838354199730431,0.009844393622925805,0.044391771507535746,0.9464333691522692,0.9367876039816153,0.04657010334850077,0.48130941730058374,0.009795124898269315,0.5024805737747359,0.12291655766526353,10.006431708423884,1.297164558722387,0.010280338030671956,0.029434679569527538,0.12172676132170297,0.14891183783680967,0.101572867074785,0.06270883819922611,1.0304233718408704,0.12083479282298923,0.2915027168268927,1.7165,0.0,0.0,0.00034121511912289044,2.2918192300643586e-05,2.2179484579033188e-09,0.008746125158729513,1.7181,1.7228,1.718,mca
Electricity; at grid; consumption mix - Duke Energy Progress East - BA,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Processing",0.06869141565160858,0.2065931180015487,0.05911981825525555,0.16155034734947807,0.6888636079885258,0.009535710008963891,0.03945253075327478,0.8002021612234406,0.9718563221465127,0.033132612920071525,0.5354985679141354,0.009896706530015635,0.48358675800378625,0.12160200468328673,9.504712207802728,1.2808322737657838,0.010198441216425345,0.034858066939756696,0.1294114437069883,0.14417617662607615,0.050155798080426625,0.10361162214363487,1.1124908217612366,0.1311276265373051,0.487449907572466,1.7385,0.0,0.0,0.00030366820429316127,2.009912967108092e-05,1.9695765247076436e-09,0.007738684336662496,1.7399,1.7441,1.7398,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.03830026267386314,0.2112466963903712,0.040032419263560506,0.24764955009208411,0.614435639670518,0.009642959062787278,0.038182772159732474,0.7439654961896199,0.9809876340533425,0.03048633037895069,0.5674993510121839,0.00971028446371341,0.5092128131416787,0.11856620353153162,9.573190587374121,1.2583315478370714,0.010465401005956786,0.027280879021679083,0.1099132497149993,0.07693541742020536,0.08434774611527601,0.07027447467702728,1.0762059564226252,0.1490748596558286,0.457211917452617,0.9343,0.0,0.0,0.0020579152568620156,0.00012021080678219311,1.2416832287121546e-08,0.04562932848589356,0.9417,0.9617,0.9407,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.07701139098236184,0.19625746376078312,0.05691713833311285,0.2873464144754488,0.5645727252490724,0.009778397389926165,0.04493390284467684,0.773111563317818,0.9472408891980548,0.028842727766336444,0.4372444511720283,0.010478560061203979,0.5291207190752383,0.1179681366577557,9.520831037739125,1.3257005104017496,0.009960623180637663,0.03501255947581637,0.21919725764071912,0.11249328363168265,0.06845762276850963,0.03758748281772526,1.0097950748123483,0.1420682348254514,0.25060054138475407,0.98,0.0,0.0,0.0019478764724596381,0.00011596041834783778,1.2276029464646841e-08,0.04283383114785907,0.9891,1.0151,0.9884,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.04504868470070975,0.2075479900029732,0.05457634847183924,0.10169381758813723,0.6826482252875172,0.009646314639103376,0.03388423697669648,0.9091238114778936,0.9465460724813882,0.016401555127455714,0.5946373274156709,0.010424385358735022,0.5168823338263683,0.12509669860036662,9.673377591290802,1.3474718945101476,0.010002393777039726,0.0314183213670603,0.19292174534848008,0.08789430690498785,0.07053545671850475,0.10349915365432172,1.2743712292236435,0.15371722781188474,0.3153410286692029,1.0006,0.0,0.0,0.002022506193660574,0.00012147912928584774,1.1745836097059754e-08,0.04615623576376393,1.01,1.0366,1.0091,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.06875173729948206,0.1939470385152196,0.04495242650538578,0.22133081056762746,0.6117161797802216,0.01001535999982051,0.0359423128788663,0.9898089723872201,0.9791754910711725,0.04800360679185223,0.5194167642360464,0.009811499420683427,0.48471341431478265,0.11773988076394794,9.923910589639819,1.3596448021364853,0.010313710453300975,0.04861259546311732,0.07868955491153216,0.06918501342536347,0.075708068873753,0.04576290686408089,1.054709596243213,0.14508111333740173,0.2711537866225425,0.925,0.0,0.0,0.002002941178240243,0.00011869311665487209,1.2018819080950479e-08,0.04502363865060153,0.9326,0.9532,0.9316,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.06741682991087922,0.18002366761810062,0.05624422995895047,0.26961000752598746,1.0717054290408035,0.010383996518621114,0.041740384338779656,0.7618275520791343,0.9742142069951166,0.019981415561685256,0.48965768450172975,0.009531329322521452,0.5247015089043785,0.11553373870992734,10.328081643653261,1.3608638863318334,0.009591689929223204,0.03949578591976148,0.08923322633890204,0.11509443649587882,0.040688645913885574,0.10695233210900607,1.0059938164761397,0.11233157503629987,0.38601319023874425,0.9672,0.0,0.0,0.002026513285237066,0.00012024835313237308,1.2159063652912385e-08,0.04563642584135088,0.9752,0.9971,0.9742,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.07775071733724638,0.20844721823070647,0.040933407122244934,0.12548962950491674,0.8422908709375003,0.010025649688123457,0.03608294182072295,0.9375846504886246,0.9659088189643494,0.04078767649082674,0.5387342456018395,0.009874336894139281,0.5262316652370431,0.11452218567260085,10.026677534205067,1.2655483425385392,0.010197142171784343,0.02716303701895017,0.23838630737434996,0.07699519577580319,0.09352869707762593,0.06764467461993924,1.0922942571594527,0.13437760627027218,0.310099440454811,0.9456,0.0,0.0,0.002001091167923393,0.00012045500950282615,1.1679887055850174e-08,0.04585454352791898,0.9541,0.9777,0.9532,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.060289255808926794,0.16939489028401014,0.04853182531299112,0.1818182367427888,0.5799212626807826,0.009742114535431712,0.039629445244164646,0.7792538610389292,0.9685074616126941,0.02763153611517967,0.5885895472877878,0.009898107606250822,0.5032974108460295,0.12143915865422526,9.748583676831146,1.3532085131256593,0.009644174622897463,0.03298315087393768,0.17884982833351432,0.13314033929061797,0.1048570495943506,0.06259148294728956,0.9653729967918968,0.1264414441707032,0.4139025066841767,0.9434,0.0,0.0,0.002031082848048868,0.00012032452277162728,1.207521023645457e-08,0.04576692600429579,0.9515,0.9736,0.9505,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.03880499058560027,0.21243513854753374,0.04440266276656574,0.11953728263650144,0.5734108246292595,0.009990990387294387,0.03887996688711258,0.746204244292726,0.9780081581173825,0.027495906937589236,0.5157242078475184,0.009531368100234338,0.48275114926803453,0.12160599654958892,10.119017834615953,1.3149606853143294,0.010098367489309226,0.021683294501778173,0.13819785723334685,0.09849544509837786,0.07847269831288214,0.09042756274322802,1.203951835062344,0.1345370773357647,0.31523370001799766,0.8447,0.0,0.0,0.0018243703976423048,0.00010915899433795533,1.1053745104545755e-08,0.04114259392042146,0.8518,0.8709,0.8509,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.03366798879736148,0.1975803319324798,0.041107436544496875,0.21790727838743743,0.7246507030716083,0.009901763019445162,0.04065804452043282,0.8788840646853382,0.9475375093755298,0.026590019505065364,0.4028190379083799,0.010172816097172216,0.5227471910844582,0.12585933349536851,9.757387681892004,1.2483330529813932,0.010158355042878792,0.030336808303324,0.09653671117606519,0.1030062791309001,0.06503215658360928,0.04941989877943122,1.3963426489235264,0.13220428323110187,0.35217878772907957,0.9187,0.0,0.0,0.0017712987395540436,0.00010729604796651026,1.102296366967113e-08,0.03965986843633831,0.9273,0.9521,0.9267,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Southern Appalachia, BIT, Underground",0.051622811733546506,0.20541592920181995,0.056929884871472825,0.2675686861461598,0.6509560608739815,0.010029936554939665,0.035602743835843706,0.8458555273916779,0.9816118019790907,0.01340393929617694,0.48742414985122295,0.009761681735711786,0.4976817530568159,0.11608885688781224,9.88324806610617,1.258236310323805,0.01024948358419592,0.027411952237279182,0.18362049201785935,0.14304962264480625,0.052168951226930604,0.06392645536141667,1.2905384477489477,0.11570295554638897,0.32117609374671274,0.9246,0.0,0.0,0.001963049866660548,0.0001155544753195462,1.2037230722855038e-08,0.04353067358181282,0.9318,0.9513,0.9308,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"coal extraction and processing - Lignite, LIG, Surface",0.017252516841291324,0.20393828496655492,0.040004111211628925,0.24933575930308327,0.8013540217711874,0.009584122473857705,0.041334753480194455,0.8302601908291689,0.9436024490472902,0.04944084950760644,0.6396406873631703,0.0100499043824606,0.5246841572265375,0.12402664908896015,9.839444412385937,1.2934742991075072,0.00950689665732543,0.0294924322090158,0.25944160174873127,0.061676078997165554,0.06759411839772397,0.10444096815887616,0.8564457217998391,0.1118425982645316,0.27880034077989496,2.3328,0.0,0.0,0.0004968135461970754,3.218214975678023e-05,1.753679373547548e-09,0.013404175277538205,2.3346,2.3399,2.3344,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"coal extraction and processing - Lignite, LIG, Surface",0.05591458113511851,0.18149005908400695,0.04709479905133524,0.2224466294290731,0.6570105155494642,0.00994452453484096,0.041818551509174455,0.7667533484152963,0.9556559332175443,0.0185327284377862,0.4365494137121921,0.009708791852680173,0.5306810542038823,0.11562568293804683,9.407215153024927,1.2485314741741458,0.00977367358225518,0.04349669526788504,0.10344785967391514,0.12522160419576828,0.1021793463404557,0.07713107177443762,0.9669015471009054,0.10045969869925414,0.33229790307024437,2.3883,0.0,0.0,0.000446155189465266,2.8829242033504178e-05,1.6154046720594646e-09,0.011964497722089344,2.3899,2.3946,2.3898,mca
Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Western Area Power Administration - Desert Southwest Region - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"coal extraction and processing - Lignite, LIG, Surface",0.04789606774905418,0.17239463560934304,0.05703037153513328,0.22078017690557672,0.6208693195177828,0.009944585536067007,0.04180817980304335,0.724867165751226,0.9681823125313614,0.02939213522521867,0.5459318770178739,0.010224925867179872,0.5069679992039198,0.12221169339826017,9.59072418450268,1.3182021553134367,0.009772266018052195,0.0267862060091602,0.13224478727019798,0.12655811976665982,0.06845617786441795,0.057623845334737966,1.1280611403017393,0.12101420891193859,0.4247541852830997,2.3735,0.0,0.0,0.00042982720881835023,2.772494463334326e-05,1.583744902916784e-09,0.011480101185454493,2.375,2.3795,2.3748,mca
