elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.208,0.75,0.01,0.4,0.874,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.124,0.26,1.72,1.1348,0.0,0.0,0.0020253744000886774,0.00011775916057997744,1.4593822076306944e-08,0.03825058839299922,1.1442,1.1726,1.1437,base
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.0690517671216299,0.16798282972243953,0.05992488626774288,0.16346289678348197,0.757631654991636,0.010498640670790973,0.036409438899247124,0.9549267584541818,0.9766155315214339,0.032855910066787765,0.49922446089441175,0.009508068893887365,0.4969383006191168,0.12181749019254212,10.264465398603466,1.2836991892840561,0.009783779205284676,0.03219777404708343,0.15279494036854116,0.06589640212110183,0.10032212410663238,0.052443700768794704,1.0626231717405186,0.10573546899962645,0.2910350443716854,1.23824595038063,1.3142,0.0,0.0,0.0003264202068648637,2.2030153787750513e-05,1.5469449825081211e-09,0.009052000103633533,1.3155,1.3192,1.3154,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.05692985541332351,0.19358847716707722,0.05385288162526908,0.19563240242245586,0.740864822160427,0.009789684945080347,0.03688696169209694,0.9724516639530747,0.9399204545585376,0.044320389477729476,0.5288721087322792,0.009525513733377084,0.4906688979261767,0.12196389164282923,9.64398484189951,1.2429906000469766,0.010324168203469567,0.046123826499135455,0.14678753048559665,0.1194986206682871,0.062063032762540514,0.10307090543622743,0.8857849163608935,0.13608925774999237,0.2621432904068705,1.9535335175513744,1.3124,0.0,0.0,0.0003596113638400371,2.4234614580020893e-05,1.795197542750048e-09,0.009847198539818233,1.3137,1.3176,1.3136,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.076854630313177,0.18906332581631105,0.046418857243131086,0.21562295024764144,0.9715130365840305,0.010352258213064049,0.03775310720397617,0.9071843213320713,0.9654901924252952,0.044319796225860575,0.4490688218453685,0.009525481485016047,0.5145098544062661,0.12028054529944555,9.418569371990166,1.266153475655971,0.010091807581975004,0.03921838807816784,0.1475761237111562,0.0648359584401931,0.04843560532718948,0.06505943948661219,1.2155405860829593,0.11677361719458683,0.4398206671262789,1.9034892487086768,1.3444,0.0,0.0,0.00039295805036975996,2.6703773322451565e-05,1.8266812405280745e-09,0.010978723183618718,1.3461,1.3506,1.3459,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.04225222579021639,0.21618654054773892,0.0486827823480358,0.23195511946548078,0.8078294474529204,0.009742786936304468,0.0426049605417052,0.7837790204553318,0.9526397046342706,0.04082597298232024,0.6517917117167595,0.009799828769687898,0.514406828544293,0.12390892571108898,10.261366871784015,1.3614995906113816,0.009989562107891347,0.045765371367233174,0.1549964868576571,0.09432000674073016,0.06968241854723009,0.088330012454235,1.1530923419688162,0.1467872763605883,0.2702737242846036,1.085480658283538,1.3142,0.0,0.0,0.00040059203014810246,2.7024841208737397e-05,2.0306822852588695e-09,0.010934630384689434,1.3157,1.32,1.3155,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.052052981298770944,0.19389699137208394,0.04329076784022555,0.28281497629618496,0.7651174561370976,0.010095126224342776,0.03641852675275297,0.809672223905861,0.9714787942587647,0.023123365682370167,0.3735137612397641,0.009843333033027183,0.504057584161918,0.1228460702586837,9.475113698553866,1.333731910047027,0.010026128125627495,0.029096409264492626,0.14678037336927308,0.05899728683347541,0.07688112396888565,0.08815343488120135,0.8953055368633418,0.12675585298673964,0.4464354490112672,2.0020840839970324,1.3096,0.0,0.0,0.0003867564821658207,2.6413040551660435e-05,2.015070471036141e-09,0.010547932671199814,1.311,1.3151,1.3108,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Seminole Electric Cooperative - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Utility District No. 1 of Chelan County - BA,natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - Bonneville Power Administration - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - Northern Appalachia, WC, Underground",0.07021268261230967,0.19422603163004828,0.056320291257046726,0.17689770509843067,0.8069642628788648,0.010297665101123227,0.04187209849759588,0.919464178811684,0.9516840452802825,0.04111666174221499,0.5146652639312842,0.009733911510261695,0.520662821234426,0.11470884579250257,9.753479757806325,1.2811432992831635,0.009647816008736406,0.028537163733564297,0.1525028992500109,0.05844940496338689,0.06711024567601089,0.07698028088198343,1.0090210452115222,0.15231725530231338,0.2579208513343878,1.3504888068814835,1.3328,0.0,0.0,0.0003653009382101432,2.4579495321301996e-05,1.7578503290611822e-09,0.010081142263119238,1.3342,1.3383,1.334,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.07457948353036978,0.1930986449406631,0.04551729113402334,0.21824810051541393,0.7099634514669022,0.010299944445792252,0.04062643101311217,0.8758153206263886,0.9303677383403183,0.04194655554053633,0.55604433936103,0.010269540639107644,0.5284295280462372,0.12581215542180196,9.828466040428788,1.2466830593943656,0.00960700063581133,0.023554491003685264,0.1448095991678487,0.11630893353784628,0.08665171059686691,0.11506269914279713,1.1563451336534623,0.11143435107523386,0.32275681197445066,1.5226220547833522,0.9886,0.0,0.0,0.0017930050868005813,0.0001096564667302011,1.4217054159478862e-08,0.03842612237077644,0.9952,1.0143,0.9946,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06180155738662624,0.18272663080511495,0.04342266963109293,0.23887855920400608,0.7272768806571376,0.009699335156487862,0.03741378859774244,0.8739948026248506,0.9576981329762612,0.04366813987826843,0.5057620339883615,0.009998527654397153,0.5313258525828932,0.11744144367312054,9.4694202524043,1.2512309786666302,0.010394809489585637,0.03322493514392308,0.15915463068872246,0.08975755773768893,0.10179319527853521,0.09286040104581014,1.0546687090985893,0.11395774264107401,0.2785000532162124,1.5498307607930273,0.9286,0.0,0.0,0.0016833376967433583,0.00010329740340948469,1.3558602895347088e-08,0.03613111971935922,0.9347,0.9526,0.9341,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06895131424648414,0.18336592047431857,0.05724793235288937,0.20532052648210483,0.5982459340719255,0.010033796186614218,0.03839154974489399,0.90830300111598,0.9534627476137569,0.010929475058612864,0.5412503166745188,0.009707894053349283,0.507990834301142,0.1172902453825081,10.381580824731993,1.2719472928896052,0.010138724393659017,0.03525403071344271,0.1525373889582496,0.14787790528860853,0.05531730399720279,0.05104002368911267,0.9635747945990318,0.13011513397836863,0.4869071936726261,1.718871710874411,0.9419,0.0,0.0,0.001693518637614362,0.00010332887820921616,1.3685329146042051e-08,0.03594821478672236,0.9481,0.9661,0.9475,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.03654190284470181,0.20576494657124983,0.04545053822328749,0.2898240490297865,0.9691338110014392,0.010473062573595978,0.04357257393014691,0.7686090166227005,0.94609687935003,0.021345810725830767,0.5522318362987352,0.010305250327357476,0.4916000693320908,0.11545280812887719,9.815838952762624,1.2808482619782648,0.010362601970905026,0.028013655245575912,0.1448401965794194,0.10732536075273086,0.0627154610889103,0.06937141535120905,0.786438036610226,0.10508189254195419,0.3727152146074295,1.6592276915600555,1.0106,0.0,0.0,0.001836404262930766,0.00011172071310385512,1.4500348345744793e-08,0.03966293064723139,1.0173,1.0366,1.0166,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.07804683559333618,0.19359933182156233,0.04491462325566339,0.18198616687521918,0.7152942112702698,0.01016199214389743,0.0418508059284858,0.8534709021558678,0.9584093973065636,0.03847997856523873,0.5070045993445498,0.010066333563873004,0.5313555692420303,0.11646638564077237,9.808255988666494,1.330036496722681,0.010178721938903587,0.044618321706890514,0.15430464230773427,0.1028417944312903,0.0767222303058864,0.06230511241983909,1.2572186933078706,0.13494872766270238,0.4081275435199306,1.3226290389140734,0.9144,0.0,0.0,0.0016583233714541025,0.00010139897830595734,1.3545206139687311e-08,0.03527771508731735,0.9205,0.9382,0.9199,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.05441009241025448,0.1918801840619966,0.058146735647741685,0.17739089805341723,0.935780744633285,0.010235295092093874,0.044690683359132274,0.9076895535157454,0.9445901891752747,0.02341940568515013,0.5379694324061368,0.010094279466339225,0.5006254813037271,0.1189070548644487,9.56362510014172,1.3204309906968297,0.010246801324726091,0.031044922719560733,0.14683944661662168,0.12837708085122285,0.07233133110727005,0.04911728811069773,0.9539680907209768,0.1162892393942301,0.23548793803525028,0.9008628839831024,0.9562,0.0,0.0,0.0017108990711053314,0.0001047141064643281,1.3556449498473572e-08,0.03680272324130698,0.9626,0.9812,0.962,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.060966718537742486,0.2224145714973015,0.04070018173472406,0.2446057505883636,0.8934191606208355,0.009917804960879194,0.03672897111591135,0.8775463556249704,0.9489200748467559,0.019209445550085975,0.5126564951431803,0.010106161512237458,0.517268507085093,0.11948016160646582,9.466277893457645,1.244357049089483,0.009798400687403975,0.03464505176626862,0.1536896454907568,0.06185113419859806,0.07612861338644736,0.06764615427023461,1.329725972901925,0.11646671045348987,0.5282840481562867,1.801885665753758,0.984,0.0,0.0,0.0017902026079444128,0.00010914255450707351,1.4372173020070883e-08,0.03872399197194569,0.9905,1.0094,0.9899,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.029160611683278714,0.19744417304387502,0.05829557013031017,0.249570485084373,0.3211135953942127,0.009961044290441454,0.035357617781774806,0.8223377825093227,0.9283063192536799,0.040662643219350855,0.5926455567075101,0.00984200568581298,0.48561855085479816,0.11969085189589604,10.305005142981381,1.2828144504585006,0.009553945594289024,0.021397419375102134,0.14906464241501663,0.07845426702123996,0.05662103337901066,0.06796453610907123,1.042525381400091,0.10987243203292361,0.4303814323826206,0.991006279312493,0.9741,0.0,0.0,0.0017589226117161445,0.00010643246356272911,1.4289892060579538e-08,0.03699675499393074,0.9803,0.9984,0.9797,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.02708993736010673,0.19350591348269955,0.05048915900486792,0.15618295348747158,0.9401101993752302,0.009732049031734965,0.042433815040573065,0.7578427646144176,0.9057043564684653,0.04826209943774532,0.4286758877859238,0.009540234716153237,0.5089530229288768,0.12380285391438774,9.53324258315663,1.2643348280149862,0.009846988379557196,0.030817319873345666,0.15119446198542746,0.06911970864801589,0.08118463044421667,0.05189927992880146,1.0280376189499731,0.13405523138027287,0.24444512348610659,1.1697200270039116,0.8769,0.0,0.0,0.0015600075613681611,9.76624563132058e-05,1.2486358145782118e-08,0.03426535953527215,0.8827,0.8996,0.8822,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,"coal extraction and processing - Illinois Basin, BIT, Underground",0.06501794726114991,0.177115738580364,0.055026208971978935,0.3122471913951449,0.7429422484164725,0.009939886316461765,0.039438712454945575,0.8955617268086187,0.9798142769367791,0.026214798671761637,0.5157988655809065,0.009899994449549752,0.5261424977765867,0.11616783720038583,9.786651000134203,1.2782679410298623,0.009728675206559973,0.03494528769698388,0.14965097796561327,0.10327746067305192,0.056790755799138025,0.0925272015284228,1.1611041515801923,0.12357125845490549,0.2636897541479158,1.4179215477278793,0.9756,0.0,0.0,0.0017540137813749383,0.00010716944700732794,1.403443068533624e-08,0.03769070030489624,0.982,1.0004,0.9814,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Processing",0.02748899363577293,0.21448822544725563,0.04176170272250357,0.30294449175920013,0.3785036795395653,0.009688176772122466,0.039008762802847534,0.8555981724049431,0.9727854596458015,0.01439532845324622,0.5231673567988337,0.00972001637532641,0.5240823286023366,0.1180097448712382,10.337878005198789,1.282009448220755,0.010485339466835419,0.020632083817122393,0.15581013811324076,0.14172864737430424,0.03348366816109253,0.10141543085446669,1.1848842454690516,0.10924962037858547,0.42300870088999576,1.4843924604070926,1.0004,0.0,0.0,0.0020389243413950287,0.00011592630383983848,1.932271680730082e-08,0.039555717513015044,1.0055,1.0186,1.0044,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Processing",0.05173510441045627,0.19724165568727176,0.05927481210394777,0.13643501212024411,0.8194438297332892,0.009709281206908482,0.03315395785511445,0.8574721419547843,0.9383905571044013,0.01049393416138753,0.44055158221698193,0.009958602987276978,0.49267543253315865,0.11888583088054282,9.481667662009384,1.259824953249115,0.01042817163611714,0.031509205300710774,0.14693958304545882,0.11961986067812365,0.07882351261821756,0.0605990208075293,1.0161701281638142,0.09805750102119214,0.33040977521634074,2.3128379515672473,0.9326,0.0,0.0,0.0017036874128518015,0.00010336628410222151,1.5915861234190922e-08,0.03442915253535861,0.9376,0.9507,0.9366,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Processing",0.03909854196405758,0.21116176896466868,0.045610690774108016,0.20647478927663576,0.9361600622314734,0.009757005705405955,0.03855108126724432,0.7692866703606731,0.9490898235259262,0.017418076891567644,0.5177489457073207,0.009689818569287995,0.5098126694366888,0.1201547703209344,9.5680731636282,1.3556923459305499,0.010420899606982089,0.04605152630768913,0.15321827009912378,0.10912255992711761,0.05931493918472508,0.067281643032606,0.9993632842267419,0.11934654103764918,0.3519587578317386,2.5392747714513013,1.0075,0.0,0.0,0.0019500970750561861,0.00011442137170661481,1.80544083584172e-08,0.0388664238207147,1.0129,1.027,1.0119,mca
Electricity; at grid; consumption mix - ISO-NE - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Interior, BIT, Processing",0.040458197093436336,0.19936185460140826,0.046192949356011405,0.22281208220990828,0.5988775038106953,0.009740654921764966,0.03576844595871195,0.9410018644977372,0.9828006397180621,0.023904830891441492,0.49283849031861704,0.010239127708309372,0.48498542610940115,0.11927888849504513,9.776232969689378,1.3160334939686837,0.009942123214071378,0.03253946816954036,0.13689912672179788,0.07719380082884265,0.09279484132669802,0.04880219898316045,1.02038733582097,0.13818845199960222,0.4150376757998848,2.3215690499340407,0.9268,0.0,0.0,0.0018726686709689233,0.00010865358262850136,1.763924008365389e-08,0.03704033828367625,0.9318,0.9445,0.9307,mca
