elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.07676744602686217,0.1943373612349732,0.058445896335861794,0.24668606331776982,0.8267987346090324,0.009865233073559377,0.042430476515003174,0.9261255049198871,0.9081362171675057,0.034064047232404866,0.4611815522481524,0.010166838984450496,0.48247449203544573,0.11698101834087975,10.330645898256547,1.3004132878429342,0.009895270597786896,0.0203429800326288,0.15368008569019018,0.14327672303361333,0.0679197135738274,0.11407027566581009,0.9986244016938707,0.13387712129434418,0.23204758433339615,1.9263000138248236,1.1679,0.0,0.0,0.0018807466284028553,0.00011376564718530549,1.4550407969412258e-08,0.03931137523186436,1.1746,1.1951,1.1741,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.03874575629855413,0.18910958375177508,0.05391516092939758,0.19387526740672442,0.38911492165722905,0.01047184412789794,0.03575717390623319,0.8351738481019557,0.9536094529693673,0.015578226381681062,0.40173061141455146,0.009555429004409248,0.49703549331591096,0.12553516977909568,9.88480056903931,1.279808534995805,0.009752221776170265,0.027114862017783372,0.15216587609325155,0.11084307947114261,0.0760034891891074,0.05567897523753576,1.117453036723922,0.13480870152857855,0.33005719108385767,1.6412298905239715,0.9599,0.0,0.0,0.0015294302479653258,9.224937541286521e-05,1.277861457139136e-08,0.030740231142265807,0.965,0.9806,0.9646,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Arkoma,"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Powder River Basin, SUB, Surface",0.0703215306184527,0.21404212131821387,0.05410466657501197,0.23970311750672915,1.0297509413519987,0.010480374979956509,0.04257776876514841,0.9307453512629315,0.9303680966285562,0.047822045641642594,0.49630935400525034,0.010485787103052292,0.49191585207589306,0.11772825041062583,9.986612960683523,1.3022473056385584,0.009922907893544306,0.03923686933105777,0.1432171731013172,0.12422000564995019,0.07302698930554369,0.09042537370824816,0.9685771758666764,0.14597281416677177,0.3696959166975924,1.3991402328547469,1.1989,0.0,0.0,0.001931114022189913,0.00011564973413056434,1.494172581916959e-08,0.040112822389571666,1.2057,1.2265,1.2052,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03980020093186263,0.20327403611620642,0.04679052208646875,0.14109723559956835,0.9684449193718927,0.009537838034477204,0.033171285430451544,0.7798098501103531,0.9542603398421028,0.026859108630160257,0.5159714230187706,0.010231823291086515,0.5319012306776496,0.12151074082699015,9.711980289852303,1.2806249284828384,0.009766280914326473,0.05105437661390141,0.15306706056083694,0.12417622085928985,0.07406140853241595,0.051268378901289144,0.9751128980274979,0.14848925357199133,0.29119761372310554,1.7193166824215527,0.689,0.0,0.0,0.0012550321123532414,7.034180590391531e-05,8.613535157682394e-09,0.024026720043732346,0.6923,0.7013,0.6917,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.03880497771473407,0.20742454524951962,0.04781735228123182,0.22059365022890756,1.0203391732340974,0.009942554969405836,0.04002783461282657,0.8536706279559407,0.9591493100315315,0.01822900694546105,0.580728671076632,0.00954272135139564,0.48702615927866116,0.11690814411886234,10.149684860649929,1.2408503670725082,0.009823595750895964,0.025608055107590618,0.14478733344784758,0.11088811488109504,0.10027203134281096,0.0503540749429519,1.024166014345717,0.10783269648692594,0.22763678850424568,1.2991070610672617,0.7516,0.0,0.0,0.001406426011642264,7.661161466807766e-05,9.375021637976211e-09,0.026616567927995,0.7551,0.7652,0.7546,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.06406788337612636,0.22120253221050523,0.05598346917824341,0.2500988486687018,0.7417727075561458,0.010356301436342473,0.04064558416103836,0.9374456067968533,0.9406493611381438,0.011876213498810611,0.5734223146560001,0.010299893382262313,0.48899833690506334,0.12475582314962572,10.294386478337683,1.323732209310625,0.01009814738717314,0.03326708948134005,0.15582068821502873,0.11624305875077763,0.048479785855290745,0.08269032650272551,1.1824858707098564,0.1097272873391783,0.49466965728508006,2.1302929084597535,0.8432,0.0,0.0,0.0014788933294092644,8.053931966869568e-05,1.0082365327799442e-08,0.02764427158042239,0.8468,0.857,0.8462,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.04155370071581485,0.18742963735742135,0.05900670747576832,0.2813322103407918,0.9476733523035595,0.009912083273384742,0.04286726105320301,0.9641250556002816,0.9409402204668106,0.03621652756029203,0.6038674421326204,0.010292984468929813,0.49182022073797355,0.11996616306767624,9.547485297071034,1.3128524993630484,0.009714819118380316,0.033282748009775355,0.15094525887101504,0.1331268148048979,0.09878621780893233,0.07314502808188862,0.9852721075843105,0.15177858448360446,0.48767838609762293,1.7280965120211156,0.8408,0.0,0.0,0.0014783873235189114,8.062484538573348e-05,9.725023758870779e-09,0.027884921661874333,0.8445,0.8551,0.8439,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.05165227930526309,0.20277772900138408,0.052079350858290505,0.23432760454147844,0.6660201321983397,0.009927724630133378,0.043157219620807055,0.8690318625408834,0.9267288803806516,0.04007754696125022,0.5271267161998336,0.010240528257353896,0.5130772924577114,0.12476473510586895,10.343019187347887,1.2671255173119182,0.00994521316384522,0.04929024876497236,0.15363043113059438,0.05665291861578051,0.09889172096596437,0.09346895320156268,0.9769927459061913,0.13247315651307967,0.3231017482250296,1.2315164195189474,0.7935,0.0,0.0,0.0013916132065264523,7.729173284268522e-05,9.67585248448312e-09,0.02608775763458814,0.7969,0.8066,0.7963,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.014653043595547794,0.1590569855956619,0.041707263162677866,0.21039979946487697,1.0128916736327251,0.010149475922582418,0.04006485079474687,0.8692225525882449,0.9388015657832482,0.030005940361862368,0.5269688183122937,0.009900103785289457,0.49345198344993185,0.12066207278728869,9.692216847725902,1.2980717144973875,0.009616345640979204,0.021353675635894617,0.1490548509446151,0.14474805802586097,0.06433839973326125,0.06088901726106846,1.1857912311894152,0.11014976215756463,0.3263348854410448,1.1809904976231365,0.7325,0.0,0.0,0.0012747229926617532,7.18861190712726e-05,8.497516985476643e-09,0.024532236723657775,0.7358,0.7454,0.7353,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.07023923218034167,0.17956446675053656,0.05672220051812618,0.29623071355622344,0.5185310930874498,0.00961981155171576,0.03733602403584779,0.864699881858738,0.9441939360850963,0.04199078889923682,0.6607723317235085,0.010461839295341719,0.5220540182021693,0.12412190351168763,9.964061327131885,1.251490565551703,0.010236737507855514,0.03142288042666597,0.15020659619591148,0.12087832673479322,0.07343790013461812,0.05644821499417377,1.1540076071539362,0.12488349961163749,0.31826412610700855,1.8667958792769532,0.8205,0.0,0.0,0.0014610802655887936,7.758469141271821e-05,9.897668776596285e-09,0.026123700056300478,0.8238,0.8333,0.8233,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.06873817342589948,0.19008087023248071,0.043333323373602475,0.27465959598938083,0.3574897859172658,0.009951337403197938,0.04291437039254382,0.9820752040789384,0.9722008856210796,0.02385054719147055,0.46220304048052585,0.010105524115602066,0.4968020152862553,0.12283417737414123,10.380116766975343,1.3382538254735439,0.010125979835101032,0.03465165496326795,0.1531930058829393,0.09555713541962517,0.10620017052436512,0.1106090159986639,0.9540234976830102,0.11517715585711408,0.26312931459794875,1.8616135083145948,0.6919,0.0,0.0,0.0013301035457261275,7.251970198723901e-05,9.598218865278647e-09,0.02449537811850618,0.6951,0.704,0.6945,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.06639049235185072,0.17668531457353567,0.04872379088271019,0.2688211747852368,0.8732777465786274,0.010436322626743063,0.03925133638611675,0.7979469875231603,0.9427514178649349,0.025552815486005583,0.583787037287597,0.01023911418462075,0.4848713646079115,0.11675827202843125,9.51514410431116,1.3622675687638586,0.00964993565476859,0.031937264917667255,0.15735727764768465,0.08417397007945818,0.06642209297374455,0.05618898828047238,1.247168305879892,0.12368734038840323,0.4125702964832937,2.300052103587931,0.8121,0.0,0.0,0.001420913909370249,7.76197656966799e-05,9.56257962371887e-09,0.0264170679310189,0.8156,0.8256,0.815,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,natural gas extraction and processing - South Oklahoma,Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"coal extraction and processing - Rocky Mountain, SUB, Surface",0.042004489219541065,0.21185804317744095,0.041387251276160664,0.3067977991884613,0.8484446751352743,0.010082841637263378,0.03586320085822814,0.7805747294305474,0.990758916054436,0.03540260368653995,0.5543724521428459,0.010397539687368191,0.505926710765659,0.1255969791870936,9.97659303387411,1.3112511463639855,0.010269684850620353,0.019424043517565878,0.14887069084415358,0.07249025091915544,0.06569529381056002,0.06089413624322658,1.0277620418050044,0.09753484751184163,0.4932081634752169,1.465611896328118,0.7212,0.0,0.0,0.0014351459704526866,7.586447047663292e-05,9.92319394838525e-09,0.02637375806944688,0.7247,0.7344,0.7241,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.07572029981731179,0.21311500589144203,0.05243894221335976,0.3196801938308735,0.7948762588427477,0.009820350741342278,0.038549190463993736,0.8581532207678297,0.9348139331135115,0.036072574336596344,0.44661454714000287,0.009825278498959485,0.5072359946892953,0.12025038637887268,9.516438671444647,1.3644998249028562,0.009927168704881464,0.04906869433979109,0.14803305485209906,0.06989720536241133,0.083693674719715,0.06666102977380359,1.0675475608028413,0.14209402056662013,0.44293424650091073,2.0475116051904214,2.0893,0.0,0.0,0.0009017010726093456,4.7206649125313365e-05,6.5678778593478635e-09,0.019914443970442543,2.0919,2.099,2.0915,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.07321628774526892,0.18699343609521277,0.049829324850740334,0.11864936837469124,0.5579299493053096,0.010202323381434324,0.03939061911653844,0.7843350134077463,0.9523903462661787,0.011383847858319123,0.5754322289964118,0.009772420050898558,0.5071497366868997,0.11496820271159966,9.597081018261731,1.3234617269130216,0.00975533568451359,0.04468796907512905,0.1518895773051618,0.0789813133213299,0.09495768822920105,0.07056185675495834,1.0970422369900548,0.123267060463916,0.24945688781060157,2.1022604656082953,1.8992,0.0,0.0,0.00045484068113985717,2.552910690991759e-05,3.1420370854417295e-09,0.010879294306435921,1.9008,1.9051,1.9006,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.02756966167398279,0.19486575588142635,0.046523855207542056,0.20875473077474271,1.1374524071486385,0.009808479140432397,0.036169917503725724,0.8737534341389444,0.9666506453695697,0.03523570791574136,0.4470880902190527,0.00978219557345427,0.49299677477790926,0.11769745633023607,9.624422273789449,1.2350520730176122,0.010300968231276379,0.02544060372979476,0.15519232151340334,0.08408325290148434,0.04829603906251232,0.07148042980400013,0.8144000839411193,0.14899791989560068,0.2989259008650768,2.124445366943366,1.9321,0.0,0.0,0.0006884805990687852,3.8061898993903565e-05,4.505215868444013e-09,0.01638512650070364,1.9345,1.941,1.9341,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.030827962060807707,0.1817611039212279,0.0403734804057463,0.1250795771742148,0.9096916945207116,0.0101702314731723,0.033969544177172815,0.9373536813788158,0.9497813266240621,0.035580764724393615,0.5512289101644822,0.010404833468715747,0.48548846357933195,0.11752954342432491,10.313239060926797,1.2996337737578656,0.009882583836014367,0.04168159315836513,0.14795830707167926,0.11763055335776038,0.05510177814428315,0.06764490609575022,1.0956303304152812,0.11196163576274049,0.2798557415827927,1.7291581914379028,1.8481,0.0,0.0,0.0004941123345325238,2.8252941019543402e-05,3.1327673722136257e-09,0.012218965295177641,1.8499,1.855,1.8497,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.06550489086580341,0.16409077568565736,0.05470512393911368,0.20689297217431973,1.0980452851924183,0.00984992254894965,0.032799559462107705,0.9197260526566723,0.9557093316885741,0.016423692974687515,0.5119647641455661,0.009832880520524424,0.48888354496595277,0.11685935863132808,9.794020757126464,1.2382704242878442,0.009609899689707588,0.038881091213778994,0.13932461081665268,0.08925304770865121,0.06317344209399167,0.08231457851224205,0.9576992024405147,0.11148130617183,0.3730696950483617,1.5039019610772915,1.9878,0.0,0.0,0.0006746261163430788,3.695593941211612e-05,4.392465510363832e-09,0.01592641597073179,1.9901,1.9964,1.9898,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.034512015713456565,0.18531418477343528,0.04678103176034758,0.19924697752283976,0.7770351110293492,0.010217353360170984,0.041487961032506265,0.7384702778857976,0.9897383168822647,0.012561088038590951,0.48410746229765333,0.009742405088614285,0.5227160079279025,0.11410500018431717,9.919541849952873,1.2964585829582889,0.00950366679084126,0.0374573925225309,0.14662105677959747,0.10541143126770589,0.07312245807526221,0.09958004269270065,1.0086353912526005,0.10377191129070555,0.2724325228476641,1.6253663927562967,1.9071,0.0,0.0,0.0006217871265994756,3.377478496071117e-05,4.315417041659636e-09,0.014385607868133532,1.9091,1.9146,1.9088,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.07515078590105868,0.2000166559857221,0.0412467225453517,0.16913094297830647,0.6024745636106084,0.009614216194471007,0.033122068464353505,0.9168855789388497,0.9425849070577063,0.018116302311146838,0.6317851824750939,0.009942827308986837,0.5019369109639198,0.11781344967792842,9.77021338594925,1.341246013535218,0.009694082271521264,0.024040406011411202,0.14905904336735915,0.05961629013846577,0.058242464342282856,0.10180393593382153,1.060202557423917,0.10814766021796604,0.5028610090804214,2.0100373908888383,1.9412,0.0,0.0,0.0005706556087653836,3.1191994361661336e-05,4.046573577252797e-09,0.01322901374128811,1.943,1.9481,1.9428,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude",Electricity; at grid; consumption mix - PacifiCorp East - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Green River,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA","coal extraction and processing - Northern Appalachia, BIT, Surface",0.04310243846379876,0.18245030373157098,0.049967980763541864,0.20183999200593347,0.9835693695431097,0.0102234331970021,0.03606003009644061,0.8725470380465874,0.9459639580789996,0.019966781553163622,0.4967833440877224,0.010399671269067904,0.515137270848681,0.11624048837248048,9.92946193388136,1.24969708846549,0.009661652128162954,0.03343772882398176,0.1520444046680738,0.06633054865443616,0.08116290183635971,0.07643646251021727,1.2476703694710278,0.1286844714857502,0.5268495920571442,1.5783416731898727,1.9408,0.0,0.0,0.0006541227950211292,3.587148382401557e-05,4.363660786089694e-09,0.015391000837245017,1.943,1.9491,1.9427,mca
