providers_electricity,providers_heat,providers_slab_steel,providers_iron_forEAF,providers_iron_forBOF,providers_naturalgas,providers_coal,"galvanizing, continuous e_elec","galvanizing, continuous w_zinc","galvanizing, continuous w_steel","hot rolling, slab elec","steel production, EAF scrap_pct","steel production, EAF wf","steel production, EAF kWh_EAF","steel production, BOF scrap_pct","steel production, BOF wf","iron production, blast furnace co2_kg",gwp,ap,ep,odp,pocp
Electricity; at grid; generation mix - California Independent System Operator,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Import, BIT, Underground",0.27886670812641445,0.275,5.96,0.03324806136619994,0.8587367394398483,0.023423900088536783,0.5738242581677349,0.159729765695319,0.11743167417910709,0.8883745619817212,1.4129,0.005923227098265648,0.003005439166168076,3.5738659647804724e-08,0.1341806167816699
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Anadarko,"coal extraction and processing - Central Appalachia, BIT, Surface",0.4127139022470555,0.183,4.76,0.032937443090921094,0.5589033791531706,0.030509981775700724,0.5888529307459003,0.14845020998367914,0.13770208897253994,0.7453394287670969,2.1917,0.008216531830216667,0.0030855827852732816,6.729520850448343e-08,0.14117156959621255
Electricity; at grid; generation mix - Los Angeles Department of Water and Power,"heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - East Texas,"coal extraction and processing - Import, SUB, Surface",0.3116371288203045,0.472,7.15,0.04032545608648607,0.7001461326922692,0.017622574872833786,0.5141680904136108,0.14859884230681222,0.05825539818413627,1.0169722802678567,2.4393,0.009120859246108661,0.005738515734811649,7.850254692381767e-08,0.1392037026169303
Electricity; at grid; generation mix - Public Service Company of New Mexico,"heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Anadarko,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.3518017772568694,0.472,4.76,0.03679401202815488,0.674935898864025,0.04719930252401668,0.45199172942435195,0.1558206618471711,0.10124931445196841,0.88871181651878,2.5793,0.010562007077656659,0.006820793616750959,8.938853316615686e-08,0.15611310358727887
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, WC, Surface",0.3109958070937386,0.472,7.15,0.03679067802810554,0.6963452397835406,0.0205075936572001,0.5252110982370449,0.15095763745663138,0.0996815577092953,1.003744801250048,2.4237,0.009631421490880252,0.005785748258626396,7.868989157375121e-08,0.1453449126776313
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, EAF","iron production, direct reduction, ENERGIRON","iron production, blast furnace",natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, BIT, Underground",0.42549429748348333,0.183,3.57,0.035196174157571626,0.5798514264782295,0.039366271760637214,0.49124904890745574,0.1376534924811673,0.07706352770192025,0.8803594718047649,1.6566,0.0065389515626745436,0.00322630939026054,5.155444090316631e-08,0.1163259756916596
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, WC, Surface",0.40729998284167646,0.183,5.96,0.03380058614100781,0.6136325072556323,0.03322768486259905,0.5012194683904564,0.14139284811225253,0.0606565638013166,0.8540160026669277,2.0779,0.0073718018988491035,0.0027199118124079913,6.221726912221357e-08,0.1286069389716562
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, SUB, Underground",0.30054753445355153,0.275,4.76,0.03790819384654774,0.6838069194795744,0.013789284130734157,0.5197909400438124,0.1436688833235271,0.09093379932672833,0.886872753817532,1.6489,0.006628526569250482,0.0033994046412941198,5.173024972102679e-08,0.11325046387710296
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",0.3485493905152428,0.275,7.15,0.044830257145704086,0.7486155025344402,0.012522008120176271,0.5572754555863799,0.1505609285737113,0.10587345792700137,0.7856709176056017,1.4178,0.0055146103041805615,0.002684290412914658,3.76756141690674e-08,0.10669048514429488
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Arkla,"coal extraction and processing - West/Northwest, SUB, Underground",0.3589723018717026,0.472,3.57,0.038510095081895776,0.8059256060806959,0.022525303914209184,0.5372474303973287,0.14609695741370635,0.08294482006484355,0.9601277040006357,1.6436,0.008277715387710993,0.005739355409957912,5.190765172098843e-08,0.11930414891754997
"Electricity; at grid; generation mix - Southern Company Services, Inc. - Trans","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.3551245184789429,0.472,5.96,0.03748324895023779,0.5530799059205137,0.02258421993324268,0.5782405388360624,0.1618487624388679,0.08649150706735695,0.8650841195062674,2.5549,0.009732734884018155,0.006182363143546073,7.95137475897781e-08,0.14392679392181265
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Green River,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.4096446822901087,0.472,3.57,0.043528441993961164,0.5596143674227595,0.024946709660879578,0.6038346368442657,0.15327143777780391,0.07692865973914226,0.920014739617211,2.6881,0.011918293381435251,0.007785444431871373,9.14385746498695e-08,0.16523916869955727
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Illinois Basin, BIT, Processing",0.4040181828944934,0.472,2.97,0.03682543748200179,0.6227365681222423,0.027913463941682266,0.44850092590064145,0.15276869076422306,0.13051501030156692,0.9480460244672663,1.9029,0.010057990895162577,0.0066465877503858895,6.637257203610959e-08,0.14722671331892462
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Green River,"coal extraction and processing - Central Appalachia, BIT, Processing",0.33064736084539015,0.472,2.97,0.041840718890395145,0.676248712979564,0.04259246936658557,0.502494488947494,0.1428926022450073,0.1320519017953122,1.0573287507158828,2.6562,0.01234585671410143,0.00856057009190148,9.12160350421507e-08,0.16402087221774245
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Fort Worth,"coal extraction and processing - Import, BIT, Underground",0.3316090549177087,0.275,4.76,0.0394241278174735,0.5005998023654451,0.024524527963895128,0.5599840409696256,0.14785099477791494,0.10384906409305689,0.9361207631017572,1.4667,0.0059687187159577874,0.0034514661903632888,4.40801210370016e-08,0.09981011444332191
"Electricity; at grid; generation mix - Southern Company Services, Inc. - Trans","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Rocky Mountain, WC, Surface",0.40147147478025924,0.275,2.97,0.03597994469427523,0.7031759660152348,0.04604575238844166,0.5302205259091256,0.15046547847313063,0.14162715523850275,0.7602461788074315,2.0249,0.008859986870889385,0.004772095429521141,5.7282430230521924e-08,0.1558345434114571
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",0.29997408077754917,0.183,5.96,0.04423934256484679,0.533286450722507,0.020845261639565935,0.5501687912697422,0.14665381841864383,0.14120106447349418,1.0033613925799232,2.5055,0.008350345109136645,0.004632038370071121,7.583687791614596e-08,0.12578203124874654
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - East Texas,"coal extraction and processing - West/Northwest, BIT, Surface",0.37703540925901996,0.472,2.97,0.04240842351588486,0.5878105039670772,0.011922718590967026,0.5892021604434817,0.15415109226549922,0.05730491837062279,0.9331331036256811,2.2712,0.011041589396253652,0.006861552241410561,7.182334167312818e-08,0.15605169471848546
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Surface",0.3044473514146557,0.275,7.15,0.03204232165216788,0.5353965672517057,0.018795824511860158,0.5889967877477859,0.14782585281956875,0.12344190300171633,0.84400651615165,1.9951,0.0072492154971534155,0.00304400074890674,5.728053678333835e-08,0.11936577197789475
"Electricity; at grid; generation mix - Electric Reliability Council of Texas, Inc.","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, BIT, Surface",0.3330815208944439,0.183,5.96,0.039967601977791034,0.5667817509591615,0.03769036621055315,0.4819557449791199,0.14860151989958603,0.05403619318534522,0.7820147059607876,2.0885,0.008257825231422402,0.0045688932810704665,7.210007255918123e-08,0.1321122153699493
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Anadarko,"coal extraction and processing - Northern Appalachia, BIT, Surface",0.379703193752745,0.275,2.97,0.034481858396490525,0.5225030663510135,0.03926016989405989,0.6660414732240163,0.1570952447766332,0.10728396220525549,0.8653584807632022,2.3355,0.010303830479300672,0.006611646714797,8.197595945826501e-08,0.14496118728663412
Electricity; at grid; generation mix - Los Angeles Department of Water and Power,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Strawn,"coal extraction and processing - Central Appalachia, BIT, Underground",0.2898875859903268,0.275,4.76,0.03754716204434744,0.4861787763003509,0.02139422577361654,0.4595590959711935,0.1545863134740766,0.08276406719706143,0.9306532685020045,1.5973,0.0058155800152402265,0.0034655438454326668,4.6313422374579285e-08,0.1107518383732934
Electricity; at grid; generation mix - Southwestern Power Administration,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - East Texas,"coal extraction and processing - Illinois Basin, BIT, Processing",0.4051264795931348,0.275,2.97,0.034984576002968414,0.4896434325118456,0.0421015601162286,0.5200004975690169,0.15584078421810937,0.06660559684373564,0.9521806871357669,1.2676,0.007051055091097919,0.004597699556952693,4.883955046168576e-08,0.09863561895188126
"Electricity; at grid; generation mix - Electric Reliability Council of Texas, Inc.","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, LIG, Surface",0.3722420637231473,0.183,4.76,0.035272172184816125,0.7009598152991603,0.03750216069342173,0.5216933110593802,0.15570423091864355,0.07287943381649142,0.9639574755745792,2.3088,0.008671690511799762,0.004850109296093483,7.382399670675173e-08,0.13681269436433188
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",0.30765967976078934,0.183,7.15,0.037324071448549545,0.6137090860083176,0.031429514624772156,0.4738263067203855,0.15043443859268943,0.09551062930545538,0.8365168341193607,1.5216,0.0053571957014579095,0.002277600804549002,4.658586329668156e-08,0.10076181258024533
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.3995062571104791,0.183,3.57,0.032382425846528784,0.6464101406906513,0.036816428910466346,0.5595111720594462,0.1515032369966305,0.14162994869271067,0.9924138146659567,1.4189,0.00552340421279042,0.003159234893716639,4.1123306615525894e-08,0.09268894264222897
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Import, SUB, Surface",0.2842226987923692,0.275,3.57,0.03511990844061962,0.4908206429553773,0.046331380017135514,0.6222376438943251,0.15055667936682446,0.05846093286932617,0.9568721935975757,1.6011,0.00732031298141846,0.004156346292627657,4.778374175944336e-08,0.12730282077600905
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Permian,"coal extraction and processing - Powder River Basin, BIT, Surface",0.35455944013586305,0.275,2.97,0.03912689145433597,0.6339676658142197,0.027017925332399044,0.48742485256761103,0.15198412841885853,0.10830968068597402,0.9269995092485761,2.4955,0.010734465866918877,0.006632307204232227,8.754655944627846e-08,0.1538142804251882
Electricity; at grid; generation mix - California Independent System Operator,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, SUB, Underground",0.34929499298045685,0.183,7.15,0.04402345708491434,0.6875333073931964,0.03286303193757268,0.6117801542803204,0.15470842931625645,0.11546788011598917,0.994839592432968,1.1248,0.004076666889841156,0.002218195507821943,2.9115492005291995e-08,0.10101347012636498
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, direct reduction, ENERGIRON","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",0.2852789359945845,0.183,4.76,0.04212073510113341,0.7628279626971596,0.020763545464152818,0.6562012886575769,0.14867364224270996,0.11396270221816042,0.8805512853052391,2.2136,0.008482970961303708,0.004885854094612204,7.548288797223922e-08,0.12647603859326773
Electricity; at grid; generation mix - Florida Power & Light Co.,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - West/Northwest, BIT, Underground",0.2777837641616434,0.275,7.15,0.033547492959737316,0.8606599416188135,0.033465619059385915,0.5405763590154089,0.15009935431738555,0.07498885889263868,0.8705331184863268,1.4331,0.005677504193392423,0.00272962955343514,3.3078590102845076e-08,0.12194181626041611
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Fort Worth,"coal extraction and processing - West/Northwest, SUB, Underground",0.37485874893706356,0.472,2.97,0.036700491393387887,0.7221725600591644,0.03133073235412259,0.6148887714014583,0.1524644423901539,0.13842813811180604,0.995559681297701,2.6116,0.012453091926591426,0.008565995405807818,9.111570485280044e-08,0.1670755894978347
Electricity; at grid; generation mix - New York Independent System Operator,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",0.3271934072489827,0.472,3.57,0.04086694418209205,0.6251039512522522,0.014380401590259368,0.5109278057344883,0.14887534701461527,0.062474939414997835,0.9808965766505177,1.4258,0.007995944460254416,0.005816980396193267,4.7002856449876775e-08,0.1228371686416529
"Electricity; at grid; generation mix - Southern Company Services, Inc. - Trans","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Processing",0.32237295627083223,0.472,7.15,0.032342190714905614,0.5824457997575534,0.0340255209897558,0.5559292444887918,0.14375810615934378,0.12180397991396087,0.9329306437697309,2.4482,0.009850767626194008,0.005825028276712195,7.959655067752101e-08,0.15397418731968357
Electricity; at grid; generation mix - Duke Energy Carolinas,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Permian,"coal extraction and processing - West/Northwest, BIT, Underground",0.3634129073365654,0.183,4.76,0.03518376060755943,0.6082046524082447,0.04588670338313922,0.4290254006788734,0.14680763128845664,0.08030962786473386,0.7617299220576612,1.5839,0.006147226347635216,0.002950663360326948,5.04146142899239e-08,0.10456161156272094
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, direct reduction, ENERGIRON","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.29197988961256266,0.275,5.96,0.03416936207682386,0.773435750129833,0.03086738694093815,0.5893832186147577,0.15198885753070576,0.06492641669981639,0.9170218417738718,2.2337,0.00844341078436021,0.005079436227295307,7.464007802647415e-08,0.12467751271876473
Electricity; at grid; generation mix - ISO-NE,"heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Lignite, LIG, Surface",0.3110928213317631,0.275,4.76,0.03642029123491213,0.592364407477667,0.03433185529822259,0.5334452605431839,0.14657023173445988,0.08712655774363745,1.0172451097174595,2.2818,0.008812481105091204,0.005510265456522303,7.718937765487903e-08,0.13240317617075534
"Electricity; at grid; generation mix - Electric Reliability Council of Texas, Inc.","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",0.31630672883596733,0.275,4.76,0.04157009871051641,0.8035060434545965,0.024338043298393203,0.5291326015466862,0.15101758193150544,0.144560735930699,0.8577544256237035,1.7675,0.007249992431857037,0.0034825615461633757,4.745128053972516e-08,0.13019840320327428
Electricity; at grid; generation mix - Public Service Company of Colorado,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.30153990485721605,0.472,2.97,0.04174210201702928,0.7449641247413606,0.038379945427456,0.44156795938866933,0.15252848616862458,0.10610078839307485,0.8964565452019504,1.7395,0.008969778554444837,0.006574850223891775,5.835437826108523e-08,0.13152377320964306
"Electricity; at grid; generation mix - Southern Company Services, Inc. - Trans","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Interior, BIT, Surface",0.41722992480026566,0.275,7.15,0.04408090309515873,0.5757931608895979,0.04771804921697723,0.5476595609508338,0.14442866278200145,0.0521284164206951,0.8539006641019036,2.1903,0.008226118570158718,0.004826946212467385,7.3046890554951e-08,0.12830727915008056
Electricity; at grid; generation mix - Portland General Electric Company,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Northern Appalachia, BIT, Underground",0.3558738822765426,0.183,3.57,0.04081582448080895,0.6324372948473962,0.016691277734897435,0.5121292615471109,0.1557255901588213,0.10504950660934406,0.9072066799613974,1.7561,0.00731665332792045,0.0034226659752553757,4.6263954401963854e-08,0.1453889252130436
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - East Texas,"coal extraction and processing - Central Appalachia, BIT, Underground",0.3484934741008904,0.183,5.96,0.03732507073197854,0.5929899731473629,0.03761736633669439,0.586249961271392,0.14828043784241765,0.1056511435978909,0.8643230307372887,1.9719,0.006699895978033041,0.0027082490021076416,5.370728031895124e-08,0.1130812775360189
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Processing",0.3173901441927761,0.275,5.96,0.03245889821108206,0.5851871214445525,0.03365260226358188,0.48880979445766237,0.15332253627515974,0.05633581761622817,0.9840619184657656,1.3729,0.005315006286109336,0.003002369994766466,4.0552536307253694e-08,0.09063919129547979
Electricity; at grid; generation mix - Bonneville Power Administration,"heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - San Juan,"coal extraction and processing - West/Northwest, BIT, Underground",0.3011773511099314,0.472,3.57,0.03219213188067165,0.4778071845081398,0.03663115264212552,0.5465329126669083,0.1444443367892263,0.13176598161522035,0.8312517280681563,2.1882,0.0112027500298477,0.007801281553367671,8.534894949962603e-08,0.15345640011711978
"Electricity; at grid; generation mix - PJM Interconnection, LLC","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Arkla,"coal extraction and processing - Central Appalachia, BIT, Surface",0.3993758694754502,0.275,3.57,0.03655272586952095,0.611422534683954,0.02972734099333888,0.45931285918747417,0.15934382387035467,0.14504343566202849,0.97754304687459,2.4201,0.009918560309338314,0.006192317294274049,8.13546870893551e-08,0.14136397669005446
Electricity; at grid; generation mix - PacifiCorp East,"heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Central Interior, BIT, Surface",0.42221900174404997,0.472,7.15,0.03311748321696223,0.7980732855081708,0.01908328691006213,0.631742703884982,0.15931477133271837,0.08493400236484214,1.0155518206848146,2.5777,0.009899698088821601,0.005780418384427777,8.449934537467335e-08,0.15384468839013496
Electricity; at grid; generation mix - PacifiCorp East,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Arkla,"coal extraction and processing - Central Interior, BIT, Surface",0.3921482862256255,0.183,5.96,0.03632610251390941,0.5252200998471729,0.03922779595222689,0.623700080729112,0.14585795034744606,0.11951663988914518,0.9629278136545288,2.4881,0.007807422706317115,0.00281468942661871,7.178961447215756e-08,0.13943909613087874
Electricity; at grid; generation mix - South Carolina Public Service Authority,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - West/Northwest, WC, Surface",0.3715324048863506,0.275,2.97,0.03452802977704569,0.7800654216950501,0.047169938158896904,0.5012569115627797,0.15650546653098826,0.13748827081593348,1.012700145506667,2.0046,0.006954294076784627,0.004514090366099744,5.952801701704261e-08,0.10974786110342735
Electricity; at grid; generation mix - New York Independent System Operator,"heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Central Appalachia, BIT, Processing",0.2799253627161783,0.275,4.76,0.0352424567102695,0.6742653267107995,0.04284471325175566,0.5394231035297238,0.147245602102898,0.1056825633166524,0.8131282608490568,2.0528,0.008715074906007715,0.0054996840635671805,7.390408793530002e-08,0.12972848696729034
"Electricity; at grid; generation mix - Southern Company Services, Inc. - Trans","heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, WC, Surface",0.4164227883473298,0.275,2.97,0.041085683460781244,0.6097609173636169,0.04268744805351358,0.5262958094399506,0.14213178490910877,0.11332978985617886,0.9331380181692017,2.1498,0.008782001750141398,0.004835339476020871,6.16174399407475e-08,0.14339811828101728
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.3169154715988892,0.472,2.97,0.040405641433690326,0.5801548555390461,0.014070786847659656,0.44349735976426286,0.15362914993286605,0.08111769171889253,0.8739673281005602,2.5668,0.01273149233148671,0.008540952741887398,9.428240709665405e-08,0.17366955085665284
Electricity; at grid; generation mix - Tampa Electric Company,"heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Strawn,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.38629287333123175,0.275,4.76,0.03977660788003049,0.8304083249789548,0.044047384122481506,0.46633627012624296,0.14861272319416097,0.07954682118950798,0.8044774512169561,2.2845,0.009278112308714769,0.005499489578138688,7.634115129825454e-08,0.1404254300891921
Electricity; at grid; generation mix - Tennessee Valley Authority,"heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Powder River Basin, SUB, Surface",0.37387156571862207,0.183,4.76,0.03888535896349353,0.4753916427587216,0.010359337847270176,0.46860500653576054,0.14722727462067162,0.1395798355788559,0.917026581743779,2.2566,0.008504728078020446,0.0048877796124896095,7.685354223481921e-08,0.1263257839182659
Electricity; at grid; generation mix - Southwest Power Pool,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Northern Appalachia, WC, Surface",0.36390078682483284,0.472,5.96,0.03583999704561769,0.5607754949588417,0.011852256192391901,0.5515879282804137,0.15026036208519333,0.09402209613936982,0.7792431935518036,2.2594,0.009117801746793342,0.004445533568638316,7.092703243545598e-08,0.14038856074459669
Electricity; at grid; generation mix - Southwest Power Pool,"heat generation, natural gas","steel production, EAF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Strawn,"coal extraction and processing - West/Northwest, WC, Surface",0.3060611373147895,0.275,7.15,0.0426787974946021,0.7224606443680144,0.025052621662204635,0.5564804879787189,0.1531007601337474,0.07144169548892422,0.8239615746155966,1.5378,0.00551014136608485,0.0026816689156120865,4.719195751610676e-08,0.09533428050060624
Electricity; at grid; generation mix - Bonneville Power Administration,"heat generation, natural gas","steel production, EAF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Gulf,"coal extraction and processing - Lignite, LIG, Surface",0.3447530767296351,0.275,4.76,0.04217849972905695,0.5234201111995935,0.012009337905338126,0.4336336379810922,0.14301984262125714,0.14628454255074377,0.8556430249793927,1.59,0.007569195480345603,0.0037373906761294976,5.467707510839134e-08,0.13325171761178767
Electricity; at grid; generation mix - California Independent System Operator,"heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.4277877751929722,0.275,5.96,0.04107645699118631,0.49618653132591367,0.04926347696841258,0.4121208413434776,0.1498265949630227,0.1132617919552228,0.8270900603996423,2.1058,0.008469690309682261,0.005128892534498626,7.308174145578176e-08,0.13721861115462214
Electricity; at grid; generation mix - Salt River Project Agricultural Improvement and Power District,"heat generation, natural gas","steel production, BOF","iron production, blast furnace","iron production, blast furnace",natural gas extraction and processing - Appalachian,"coal extraction and processing - Import, BIT, Surface",0.35973379560503105,0.472,2.97,0.037489894828960174,0.7603309476416407,0.03148282360495701,0.46307466476171344,0.14842585246561105,0.12745857738711036,0.926971528770723,2.4724,0.01206867141304411,0.008551368233559554,9.04732054535836e-08,0.1635041448955913
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.","heat generation, natural gas","steel production, BOF","iron production, direct reduction, other","iron production, blast furnace",natural gas extraction and processing - Fort Worth,"coal extraction and processing - Import, BIT, Underground",0.3900944431983922,0.183,5.96,0.04068616135186258,0.624599832390109,0.04560896824531119,0.5374850427237217,0.15681484706440554,0.13878029498206634,0.8572201905707831,2.4285,0.008804341352316261,0.004639373618447934,8.101266784727257e-08,0.13638054574261896
