elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",sintering.co2_kg,coking.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.04,0.874,0.61,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,1.72,0.856,0.0,0.0,0.0014011614063949844,8.326579159233428e-05,5.913869149188323e-09,0.03205044081561609,nan,nan,nan,base
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.04337920832675848,0.194179466710129,0.05585352660256148,0.04371197109866509,0.920341078081437,0.7536419821757963,0.04041678616624427,0.42371440417622563,0.010399362417690756,0.4960069517360972,0.1225811446510182,9.702999280055737,1.3298521980006495,0.009546633151497128,0.03490684003092738,0.018335735094616293,0.05869482393371855,0.0940082910396784,0.07206075959827368,1.1856167683019057,0.41088620470716986,0.13730086755589452,1.6546172637981968,2.6534,0.0,0.0,0.0015803561684159626,7.63733589994969e-05,8.442475812328045e-09,0.03136245014142453,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.06571248352611817,0.20728456969289524,0.05516620849527093,0.039911023194199494,0.8641312228278073,0.7929630571644377,0.022540549255199792,0.610595570660975,0.009552048157033626,0.498807055317488,0.11875019212038404,9.955445344776033,1.2954518556030399,0.010130559450908594,0.033444103654938544,0.18740952278502748,0.14548802356983503,0.06569864406986187,0.09379744633167783,1.0379066818084894,0.41003387851648476,0.13800662500111288,1.9035490012941794,2.3177,0.0,0.0,0.0015698580297036377,7.561404351628739e-05,8.507881986126682e-09,0.031075195273311432,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.06287713614319902,0.19893318902909596,0.05386743146284819,0.03960723595589915,0.7420439318814184,0.6337028305348735,0.032485934991243456,0.44360055116901764,0.009504255475121383,0.5300514296373731,0.11784482046162312,10.388262136247869,1.2872984152825593,0.010475889037559234,0.0249152390246202,0.21347185525964446,0.1424741989835152,0.06399769905076447,0.06850392108448475,0.9622607421009042,0.2724930012016217,0.13914932974704006,1.0585153291096518,1.994,0.0,0.0,0.0014563356240509075,6.976852143671286e-05,7.793914582215818e-09,0.028620405622792687,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.055716404098189246,0.18985007917426197,0.04920900181967479,0.038682130822395064,1.0004143965034948,0.6070929324637787,0.01859826268297443,0.48030122228704974,0.010374465908937784,0.5207694861443689,0.11680799912807417,9.896813224363443,1.3493375500991545,0.010071321818466279,0.02595112767033423,0.20964711986138343,0.1130828302402111,0.05246300247456474,0.10981246260358435,1.1917314407786876,0.40648504408107766,0.12276577721336446,2.1036993763780463,2.3152,0.0,0.0,0.001528071208263506,7.365199548304669e-05,8.198378363067444e-09,0.030406582977466,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.04826819800013349,0.17203031676361036,0.05935519857128476,0.03752177645750196,0.9327898822453823,0.7971953152851583,0.021310720184791652,0.46854463450439804,0.010366342516278658,0.5306749422823018,0.11681024683955755,9.855047803417424,1.3628680709743615,0.010328130453565312,0.041930940854876676,0.06560407566578527,0.11396545890694862,0.048414184647025744,0.053708747251472656,1.239925295473841,0.2659001954337784,0.11877934801993782,1.9519445134521909,2.4749,0.0,0.0,0.0015321374671902362,7.381191404096801e-05,8.05031338339839e-09,0.030359652026192334,nan,nan,nan,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.038412259577379794,0.22179986256512274,0.04899945493697082,0.034943788176546815,0.9303040308696047,0.609803516597291,0.02750673795128266,0.43847588226593714,0.009505176949408113,0.5289141773618014,0.11617820410560281,9.520489972357211,1.2609610890334828,0.01018685666160498,0.04548259525373592,0.14213238177857251,0.10257678994473422,0.10679830024436256,0.08241604624871321,1.1272742074870674,0.2525060552666759,0.10148241642603593,1.466286821438354,2.2629,0.0,0.0,0.0012777440483193326,6.70828694519045e-05,6.7532102443721305e-09,0.02786047051069474,nan,nan,nan,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.06751923182381467,0.1878989205987736,0.054969886678629516,0.03713600559135498,0.7829104632603561,0.6101827767037316,0.02891308164987158,0.4874589182409347,0.009807662778720506,0.5061688019159479,0.1187513127063423,9.714978383477836,1.338921233881807,0.009929550051080099,0.043500776223629634,0.1315253847450215,0.09577692904344584,0.08684323667767206,0.05537125909407179,1.0912134528705235,0.4640381239556403,0.12008315326004065,1.3153789373570879,2.461,0.0,0.0,0.0012164942523930566,6.355591889802085e-05,6.153784551394677e-09,0.026261942638134795,nan,nan,nan,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.06572109477559507,0.17513277531746915,0.0593516954749555,0.03700802710177194,1.0021015150295574,0.5591003332593879,0.04912490476154934,0.5627061856713949,0.009540410863878024,0.5127711790211725,0.1195685857727429,9.430081324080188,1.3156077371060972,0.009911544937448709,0.030519265880302134,0.24961373073872423,0.05984962014836126,0.05293327009890002,0.07382722189840382,0.8645064858511198,0.2824741871501152,0.12397291662603599,1.9273577158842732,1.7609,0.0,0.0,0.0011493183229696854,6.0016215035842705e-05,5.707508523913903e-09,0.02504792009211468,nan,nan,nan,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.04115637315408305,0.17334619209024943,0.04264801663707629,0.0358676348504186,0.9102146878874116,0.7629394879609598,0.039550845726350016,0.6370712855385455,0.00963040171080748,0.5240259477927207,0.11936263365361811,9.47615562282014,1.3205205401115494,0.009853201541266135,0.03606629811484255,0.07683723335691117,0.10366356910326913,0.09266353638383874,0.04924508669094339,1.348105697371405,0.3463608473941431,0.10403454129060134,1.8427940399782763,2.6451,0.0,0.0,0.0012067346708980167,6.348746393640725e-05,5.853963031563361e-09,0.026272564847674162,nan,nan,nan,mca
Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,natural gas extraction and processing - Strawn,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"coal extraction and processing - West/Northwest, BIT, Underground",0.027697769686746213,0.17458455719339697,0.040251802789253895,0.034093943910378934,0.8305752793702506,0.5724936608775737,0.03020956418035356,0.4394581367338176,0.010009650438625157,0.5319316762339231,0.12378459038788807,9.880070789067451,1.3541728813892193,0.009964783703001455,0.03052969205563288,0.12845575578217233,0.08920286149028786,0.0775214285805439,0.06392265635106252,1.250962422336555,0.31179396701078527,0.1319649686639065,2.0165231342067207,2.336,0.0,0.0,0.0011604230089970247,6.0646924583715154e-05,5.770226735207844e-09,0.025102715966472584,nan,nan,nan,mca
