elec_steel_fab,elec_steel_rolling,steel_plate,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, plate.wf","fabrication, plate.elec","fabrication, plate.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",sintering.co2_kg,coking.co2_kg,zinc production.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.04,0.874,0.61,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,1.72,0.856,0.0,0.0,0.0014011614063949844,8.326579159233428e-05,5.913869149188323e-09,0.03205044081561609,nan,nan,nan,base
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.04206633267167774,0.2021094940293942,0.04543592277931598,0.035932985702205204,0.9139894674938966,0.6489627441779325,0.030233115837683358,0.43756070572857975,0.010041472810568929,0.4916364918568218,0.1163667339554927,10.14938816729336,1.3478304457568577,0.00965463614392563,0.024435149831075448,0.19192229439299513,0.13292010129307533,0.07029823313814065,0.08157587363160436,0.8572926036499089,0.32146632934241615,0.15477777335107054,1.264140954652513,2.4273,0.0,0.0,0.00036876446369952,1.6932995029896744e-05,3.036688436175598e-09,0.006917783682267775,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.07347151646735894,0.18048617747379414,0.05044808212641686,0.03820936232469198,0.891160204250439,0.6473011767486342,0.024924176693052656,0.6018152252443116,0.010384841814198398,0.49674067020598683,0.1199453071852832,10.313087772221863,1.296510723515659,0.009712766402703922,0.03598691966834332,0.22734727788557865,0.1256021676228628,0.06517954769299227,0.05349603580193209,1.1552188585304903,0.4793269859341844,0.1355125283974583,2.0758769142105176,2.4844,0.0,0.0,0.00032931104380292124,1.5121365578622138e-05,2.711798822990947e-09,0.006177662951456952,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.05694847644562069,0.2121308123338628,0.04503124418466932,0.035837295624998704,0.9368981715759556,0.6623590407006752,0.02222057844413243,0.6624373134320066,0.01036436259097019,0.5191366558950758,0.11771086154206963,9.464259906028632,1.3602746775166248,0.01038420209255062,0.027550482368189376,0.16746551254288491,0.05444816569182655,0.08717895878207782,0.1074893501632056,1.0723179585583245,0.2749832540371978,0.132406425752805,2.32879120503768,2.466,0.0,0.0,0.000387049137004239,1.7772594049514788e-05,3.1872584109140864e-09,0.007260792369585458,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.06829004701595022,0.19233800141137172,0.0433034647116934,0.033768905121400176,0.9780999662582416,0.7282258987176404,0.010219229782077512,0.4388160767564364,0.010014837787888368,0.49288860901691195,0.11452128138161422,9.986105838624413,1.3081617207616858,0.009815304222577158,0.042963547683464845,0.0929052050262577,0.10443956886226369,0.08112368603082089,0.0783992534533936,1.3439440133538383,0.38034717570716886,0.11988042710833458,1.627913949305521,2.4746,0.0,0.0,0.00035093561675626447,1.611432672967536e-05,2.8898720840797952e-09,0.006583326003725841,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steel, crude","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","coal extraction and processing - West/Northwest, BIT, Surface",0.042335666246809824,0.1715280268207993,0.05945129883461696,0.03680040255913013,0.7858094696916839,0.6419132842200248,0.03615522027678,0.533055242593947,0.010203471385919193,0.5301198791637187,0.12299097397395767,10.135540816360669,1.363669869718799,0.009840396382848128,0.022850877018942315,0.1991036844444028,0.1025263881942367,0.09183529695124126,0.10736231413860275,1.0411191182703416,0.4761582756403211,0.13163933222623658,2.060115098947778,2.4202,0.0,0.0,0.00031296620242297744,1.4370840121059178e-05,2.5772029069103697e-09,0.005871044260889297,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.0746710924294328,0.20077202350152165,0.05108196455663584,0.037238501354715486,0.8493028607321943,0.698659584734164,0.013686872579211284,0.4987250525928436,0.009704591672403125,0.50165637370717,0.11990131415251666,10.367187995476039,1.323169080955571,0.010125357102809785,0.022397991697780166,0.11146385901716717,0.12890977306299164,0.0573288990373537,0.08456982451581196,1.2536653968608056,0.24712575211670565,0.09552593174040895,0.9890154951132232,2.6874,0.0,0.0,0.0014459145100780392,6.750411561837828e-05,5.673630188416131e-09,0.02529511318574341,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.061839251105092564,0.18562214358340243,0.05813638245239,0.03541045275191214,0.7884443714041791,0.8091823864550572,0.012975847818517874,0.46653223602524796,0.009527465438702486,0.48444708722737606,0.12554440868667618,9.789296399429867,1.2564989365443975,0.009948652446814352,0.04756231463485878,0.1505538625591651,0.11697085318382862,0.07943771933355903,0.06608477256821177,0.8253855643483828,0.23179043622805223,0.1207045495944406,1.4551484176140261,2.1233,0.0,0.0,0.001375140915608877,6.386311233347205e-05,5.419560706730905e-09,0.02391677510046777,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.07674968628522177,0.18773389228200665,0.056518002860751204,0.03549260399498254,0.9807857421985314,0.614646518531158,0.04999173983295818,0.6038826321910941,0.009894549679459437,0.490494481000413,0.11419420566905579,9.555771682331722,1.3478985375323833,0.01029195402330342,0.04155242770120054,0.16279721700778166,0.09003949523250207,0.052879248774299364,0.08210415309562438,1.0020129543457226,0.2606180545674401,0.11509123095489826,1.206357187389977,2.279,0.0,0.0,0.0014037910247417967,6.571625905159743e-05,5.469933710021024e-09,0.024821910383092192,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.06256047147695797,0.19316866787699685,0.058279068035148374,0.04490841805269538,0.8933800689570306,0.6324846172661436,0.036636387201784096,0.46709561177874825,0.010123306085286837,0.4883369394518968,0.11969237638083928,9.75396273025809,1.3405000693158662,0.010153585292815306,0.034173623329763564,0.2476918206851768,0.13735210125460498,0.08612333289536428,0.05831354086676806,0.8458883998447876,0.2933047515998955,0.12265510447608,1.5510380945776805,2.0558,0.0,0.0,0.0013211599484584887,6.142113416417561e-05,5.170364966852514e-09,0.02317760409547253,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Gila River Power, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.018745866745480733,0.1763101136029853,0.055299123812191035,0.04209037138423962,0.9835643180971113,0.5821798139960117,0.022916649135632634,0.45271099968552675,0.009584050176374842,0.48530167450729655,0.11773612958950735,9.566085256882637,1.3003705226205597,0.0101744193845055,0.038799059296360516,0.22297528931107635,0.1345105014682597,0.05387861925474235,0.07894496150822906,1.083200899173364,0.2626931259278163,0.11863340960458289,1.1926950188678462,2.1771,0.0,0.0,0.0013072215221476343,6.11304334108623e-05,5.097719322069944e-09,0.02311698682125889,nan,nan,nan,mca
