elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",sintering.co2_kg,coking.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.208,0.75,0.01,0.04,0.874,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,0.7659,0.0,0.0,0.001368687063913427,7.280456713998805e-05,7.139792794915768e-09,0.02766128874809052,nan,nan,nan,base
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06715730079507504,0.22717392079384846,0.04252528943872368,0.23508886096708748,1.0023463000706598,0.00960356375130597,0.04157405033581894,0.8462776754716476,0.9364431671217623,0.03494163201283631,0.48661351191381386,0.009600740049340849,0.517302293790698,0.11836608769445872,9.405162670758992,1.3100079928116402,0.00957782776945576,0.028387923011850526,0.09857624685334891,0.06773643165412879,0.09081191708137445,0.06569816410514281,1.0280175748455083,0.3592068483596806,0.11358748619738253,0.9671,0.0,0.0,0.0015197038128702297,8.751110518402083e-05,7.652061119190087e-09,0.03625449172480987,nan,nan,nan,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.06853738526770953,0.19875351156772764,0.048531604073603504,0.16360964188460303,0.7482768503919028,0.009748714186863983,0.033999543825158705,0.9007528932233341,0.9734322546676453,0.03475589312854897,0.5034169419199694,0.009820071593456233,0.5313801535314598,0.12092915312060272,9.626690169259142,1.3156120204435282,0.009800508229932125,0.02889834798528294,0.21940677370754524,0.12453077334883589,0.07038806962413055,0.0682983533675277,1.2650051286693231,0.4136724574121323,0.10296007493565391,0.821,0.0,0.0,0.0013187265121733962,7.780681095345288e-05,6.0409836586665755e-09,0.032538096127020556,nan,nan,nan,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.047773046987373,0.18066290646480024,0.05135623911324059,0.2048929558634554,0.4989795741321992,0.009787398417963573,0.04254164285656298,0.7372679841571684,0.9295139226024282,0.04680355462769571,0.5069898666792761,0.01042387708704595,0.4824514419634399,0.11620593351825505,9.66767075616141,1.2647284151133251,0.010496469422974082,0.03283898934061336,0.1937530853867141,0.10919126118468579,0.07317982110846433,0.10149840803410673,1.1042059717411412,0.4333692144713973,0.1245678064926396,0.8935,0.0,0.0,0.0013362122461330413,7.719176998770435e-05,6.644728607893384e-09,0.03182834614279552,nan,nan,nan,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.07083913948430787,0.19035003478596077,0.05677580520217483,0.19975457868677474,0.6117772028231873,0.009755887298970336,0.03842182737618858,0.9051581604610299,0.9336856948831045,0.017846163703769354,0.5332163027143392,0.00987917015391607,0.4963608388670087,0.11596139355590579,10.367644345204678,1.325750889091013,0.010112584723350502,0.032074809655016634,0.06118485437633113,0.07707478750868238,0.07238423981015422,0.06437258529437867,1.138345685873812,0.24484541064465856,0.10851185868406815,0.9216,0.0,0.0,0.0014113718047543604,8.245468655508785e-05,6.709065761911445e-09,0.034242573264553995,nan,nan,nan,mca
Electricity; at grid; consumption mix - LG&E and KU Services Company as agent for Louisville Gas and Electric Company and Kentucky Utilities Company - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Arkla,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"coal extraction and processing - Rocky Mountain, BIT, Underground",0.049379964020515886,0.1993452506011771,0.046216483456885254,0.24792928845382958,0.5448097015842638,0.00985011866022568,0.03669297190400102,0.8118671190339389,0.9456016285688663,0.036137075437064986,0.5239063791732419,0.010012776732527491,0.4921114090694512,0.12252732781664004,10.160283735229442,1.348271321744238,0.01035431966053311,0.032385277101230125,0.05890324418140502,0.08459499279304142,0.07458034186786544,0.09157848017500708,1.0580769688907135,0.4234059497120279,0.09035828947438902,0.9088,0.0,0.0,0.0014430387094249684,8.285427615894568e-05,7.394790310372132e-09,0.034075805076299516,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Import, SUB, Surface",0.04287432018466327,0.16988087447385117,0.04195255956479011,0.25583474057275146,1.0753158850351696,0.010057508987552673,0.04499010331802784,0.8397334723646964,0.966669703088203,0.03317888403566858,0.43207735758279125,0.010306294623212985,0.5153177038398584,0.12429558413981283,9.853591227442612,1.2774580917814116,0.010438072033106618,0.03685147474085307,0.09363911705668054,0.12281111743541342,0.04982547499427037,0.04881350852177006,1.3525861331174405,0.2494965122069005,0.15526243352794675,2.3021,0.0,0.0,0.0005611252126180321,3.5145503134448394e-05,1.5130463145826666e-09,0.014913264631060703,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Import, SUB, Surface",0.06548214842107075,0.20834945011917078,0.041618514409521606,0.17964533024820947,0.5686618439293161,0.010033279060818927,0.040316234584197155,0.9033875255046764,0.9066125139798673,0.04250115880223572,0.6042321794819735,0.00983976001899799,0.5132302629307196,0.12071265697533667,9.97416652825239,1.2784913988375148,0.010296327927640445,0.019338794953318868,0.22421911062060734,0.13935471396872828,0.06501428276479132,0.11425522584529087,1.075767025062913,0.2787634679160243,0.12670549655321475,2.295,0.0,0.0,0.000474368495960669,2.818629956144114e-05,1.6979944177049443e-09,0.011498252608797813,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Import, SUB, Surface",0.06313392732581642,0.21123109028337758,0.05173234180432773,0.1839454201630297,0.5340361655895607,0.010229041567490186,0.039255485460996734,0.8323422044242932,0.9759538339669952,0.028083300971903744,0.5100135192534643,0.009510102554067552,0.49343242774396057,0.1232801589621089,10.140808584465987,1.3630927416561798,0.010182081880397792,0.027252647282487615,0.1902791892237553,0.10855317832349501,0.07222020156056805,0.03725810986682741,1.2566535135743386,0.3906711955347927,0.11606908165454194,2.3016,0.0,0.0,0.00047670634085571445,2.8276093913951494e-05,1.7230549562882554e-09,0.011505367676311154,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Import, SUB, Surface",0.047713596751495155,0.20011851757676918,0.0587715357030571,0.12796545103567336,0.7588005901335761,0.010038971188311431,0.03561556923779593,0.8408968850475428,0.9580771867984447,0.01807548128138234,0.4285121658258412,0.010290555640272644,0.4981292319170956,0.11981202630273607,9.75882680157018,1.28251573780684,0.01027591097059978,0.024151599489282194,0.14327239014460072,0.07180461814647135,0.05498365125893999,0.06221923301545669,1.2440649764797356,0.2720327418013746,0.1060384747434902,2.262,0.0,0.0,0.00043652135341875074,2.578842924003443e-05,1.5746396755471644e-09,0.010596898704944726,nan,nan,nan,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"steel, crude","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Bonneville Power Administration - BA,natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - ISO-NE - BA,"coal extraction and processing - Import, SUB, Surface",0.06644743215591911,0.17955766091684044,0.04491332813932824,0.23137303679641474,0.6330767416102678,0.010497724607271105,0.043257641163002514,0.8713992723535323,0.945272632072405,0.04745352383401766,0.4609845789579627,0.010061672703701051,0.5181260336348247,0.12163850768224416,9.618408125752204,1.3249943937823516,0.009685482997125535,0.03970997378126169,0.16979554670897734,0.12398849300602609,0.05910939265626182,0.055218573329084183,1.1300248653586844,0.40290444268042513,0.10191768856326747,2.3148,0.0,0.0,0.0005004260815786641,3.0652141690647744e-05,1.5573544381059216e-09,0.012719116091027237,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel, crude",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.03372619958387229,0.21695197180957904,0.058206552656926855,0.14496016157524222,0.6332144649586926,0.0104140178216633,0.038406813186036476,0.8499465941986284,0.9573582567449761,0.03145691349827748,0.5789725869236215,0.009552061728043165,0.5177337599241605,0.1253670641337466,9.610074577263214,1.3249443834948595,0.010306724688120522,0.025440951927887593,0.07565557941148837,0.09437559293366302,0.06422131685388771,0.08089767707077634,1.098120831763138,0.2672388591722293,0.13222230219529735,1.379,0.0,0.0,0.0006398368602077657,3.176660284637087e-05,4.3241566247842765e-09,0.012930957909221582,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel, crude",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.07331749713025032,0.20049649260665545,0.058243711812069984,0.1738830953198928,1.0057423428905412,0.010188069186709824,0.03501868727602876,0.9599227373287941,0.9336390744462766,0.013591844334378572,0.5930537519190827,0.009515553743540862,0.5171152194122677,0.11431971276614557,10.309811015196441,1.3285826465935966,0.010252010705601075,0.02374649293904756,0.09197890918765003,0.1435838781987734,0.057577653602686206,0.06287698336223585,0.9921069533372546,0.2917502193575709,0.13216011376035397,1.4566,0.0,0.0,0.0007013339195783854,3.595657122245645e-05,4.339009021541861e-09,0.014809084784362526,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel, crude",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.03646306268737454,0.18200778102013046,0.05786998721891391,0.13202258722237495,0.7100880540808552,0.010119670913621554,0.036455624573867536,0.9311555812748089,0.9394509633128652,0.0128640701183951,0.5760054760780808,0.009956501037857507,0.5048853366884795,0.11794309746199265,9.816306103666943,1.3337555445656732,0.009952348741597918,0.023973988723048605,0.05240708381122981,0.12670618774223358,0.08191667896086177,0.04800024145114862,1.3264129939380085,0.3086243774232784,0.124913180178295,1.3551,0.0,0.0,0.0005714400081254258,2.8826992720072136e-05,3.707108608692963e-09,0.011827158173951073,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel, crude",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.01885283588337157,0.22458832983068683,0.043727036247358055,0.287520733032702,0.8804100351511683,0.010060081674220496,0.03265704748098382,0.9426167980421758,0.9725900249757979,0.040372726944502925,0.6110188891805695,0.010017741186881398,0.5204185286653251,0.11653626394909768,9.873674614201247,1.304672558877408,0.0100115004089845,0.025979364462031,0.23958477741729345,0.06962198835688148,0.08172938580823436,0.06790225384154125,0.9107209245149068,0.43225648948796264,0.13743844986222523,1.4482,0.0,0.0,0.0008409584392406336,4.215064118736758e-05,5.4541848926849505e-09,0.01687085226746641,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steel, crude",Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Northern Appalachia, WC, Underground",0.05969824845711233,0.19806255875367287,0.05675045273072797,0.15294311800640437,0.8835007311912378,0.009689277359997955,0.038366763007573315,0.761082872241345,0.9353722687388146,0.022135771764676657,0.5966075497598031,0.009995893592192261,0.5243765062082522,0.12018920707147253,9.552178699780312,1.2802262200980152,0.010270728229629149,0.02481254985477102,0.11994619152747169,0.11332266985813107,0.060647969358155425,0.08356042940773237,1.1752525145650754,0.4563604287847566,0.11856795256677387,1.4159,0.0,0.0,0.0006526014743737785,3.322155662276331e-05,4.127878805574051e-09,0.013675207395438618,nan,nan,nan,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.06276001828659392,0.15929025294510618,0.04896151391396711,0.2809130748406378,0.6047285676127923,0.009941197660807434,0.03678224294957667,0.7878529695940414,0.9486943260314565,0.018659860403309733,0.36732343525853917,0.009903416381897272,0.519744310633493,0.12597310204036005,9.947149001887288,1.2562332525407318,0.009801700465773847,0.023958451509309062,0.10420899533943077,0.14988325601170988,0.07878050847880809,0.05874305283205891,0.979768196148597,0.25202571140988944,0.10915309508029516,0.7983,0.0,0.0,0.0015749399560051115,8.0452811115217e-05,9.48232729078835e-09,0.033313038726313075,nan,nan,nan,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.07385220574941556,0.16634844093328685,0.051843458189187855,0.19171317007263092,0.7384407518586822,0.010494675030289866,0.033464875370627645,0.9536060420077422,0.9163231620353476,0.041918266303785194,0.5409070561948703,0.009894876364302928,0.4988855618415245,0.12222407366625974,9.433207642863158,1.2744144068421175,0.010177992534407411,0.0253252053285192,0.19878997674647159,0.10223999883969268,0.03991691773743768,0.07347286720982492,1.211447637377794,0.2335935050069935,0.14985099226246543,0.9442,0.0,0.0,0.0019119673792230433,9.757315230692209e-05,1.1786152157163315e-08,0.04108624697142413,nan,nan,nan,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.05703323698734317,0.17009694957773172,0.04971475334150684,0.2113411246089083,0.9303285949755193,0.01029954131852523,0.042807225899973954,0.9520848769184115,0.9499626750655111,0.030616182869335297,0.45660492747615755,0.010047022669840413,0.5075167912191249,0.12304263450814668,9.792143978006834,1.3302084236418776,0.009879916910315334,0.02525394215903698,0.11601369236107668,0.1284860479158797,0.04180984348482227,0.0642625720461281,1.1546977537398835,0.47060750850231725,0.12958165289892648,0.8704,0.0,0.0,0.0017416940804421562,8.945599981615985e-05,1.045170196730533e-08,0.03755073980372965,nan,nan,nan,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.05670740495632662,0.1952577739089884,0.04425134581651748,0.13743317963383414,0.7396437763447634,0.009504968324594543,0.038386131647297456,0.9011096197260438,0.9266293801250239,0.014355506510571187,0.4622006490905023,0.010242578885167112,0.48634023557181744,0.11549814424340464,10.249675187820845,1.290557253054536,0.00972608572537966,0.027413404835034856,0.13561227802001063,0.14067195265173435,0.06451697322768,0.05464012821458006,1.183013924948893,0.2640567408670557,0.13517682863466962,0.8435,0.0,0.0,0.0017019007809500409,8.750185251354304e-05,1.0163441541152518e-08,0.03708650028251583,nan,nan,nan,mca
Electricity; at grid; consumption mix - Tampa Electric Company - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - San Juan,Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.04863787397433804,0.1911405864606465,0.05161612421092519,0.12503486313877116,0.8380094234434563,0.010290456400860811,0.04453321005825802,0.9475858015383777,0.9509621985705076,0.027868970579574277,0.6108942770015428,0.010171611254167183,0.48527985934248263,0.12392297640236254,10.043244250528119,1.2480476655914876,0.00959922239026219,0.028998782899153502,0.11019682826771825,0.13229078891720195,0.059653837856773466,0.07802917358097057,1.0591853044473725,0.31238470062171586,0.13706038517520788,0.941,0.0,0.0,0.0019463949265874185,9.839245855161281e-05,1.232438332697185e-08,0.04143744776906953,nan,nan,nan,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Central Interior, BIT, Surface",0.07376706256933971,0.18729141014609035,0.041163263216260626,0.24290177454427736,0.9722788471025463,0.01042084533956749,0.0428366682898193,0.8931434802144752,0.9382536571178413,0.011625900012319078,0.407091953506946,0.010433666912409562,0.5253465323816681,0.12552623262002696,9.434343808219914,1.2945523540935115,0.009909690584324426,0.0331228479138911,0.15238177851212495,0.12578021919127777,0.07861417389865016,0.09018352765579361,1.0960849405183504,0.353250639587956,0.13073641672262581,0.9412,0.0,0.0,0.0016117431511827873,8.07248508016575e-05,1.2073527851159891e-08,0.03244909067575926,nan,nan,nan,mca
