elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",sintering.co2_kg,coking.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.208,0.75,0.01,0.04,0.874,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,0.7659,0.0,0.0,0.001368687063913427,7.280456713998805e-05,7.139792794915768e-09,0.02766128874809052,nan,nan,nan,base
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.061497998650114946,0.19582798996400752,0.051235288041961244,0.30153010054740104,0.827089199720995,0.010341563595952716,0.03796891246633825,0.8477069734230869,0.9304803094950614,0.02010937305315892,0.501324803052686,0.009825077863176723,0.5053729359812822,0.12041566006318481,9.889420810770703,1.3492761947636995,0.010381351045963714,0.02621914320751232,0.24104180472592018,0.08677617602477888,0.07004787511197155,0.09276109517752673,1.0846434496546506,0.26560832701755666,0.11372117358589351,0.9829,0.0,0.0,0.0017746847892456327,9.014419031108649e-05,1.2133732293137103e-08,0.037269363459463585,nan,nan,nan,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.022475688646843232,0.17389621833035057,0.05926919366829684,0.19620146260262183,0.82021560583152,0.00988732484259074,0.03358274269865169,0.8850742975927404,0.9226289343500241,0.024445955338202388,0.43661146584080723,0.009732556709421143,0.5159823881380272,0.12238597729875261,10.373456925680262,1.3519042623145658,0.00964692016245667,0.047434948996243946,0.09995067289751496,0.05808829535380532,0.09010346596969011,0.03272855213525672,0.9588531776345067,0.23322601504746104,0.11939522401451146,0.8495,0.0,0.0,0.0014620625106130363,7.545255414203935e-05,9.739528340678936e-09,0.031482549239555846,nan,nan,nan,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.07675774620789491,0.21811104998040398,0.04663248737997739,0.22354048671984483,1.0668790643907566,0.010178843645030114,0.04448352837165341,0.9847669724609017,0.9523032643404972,0.02871558327898397,0.6143254078920403,0.009950647947389887,0.49440081499807065,0.11527594953760992,9.620662084764282,1.3373050265259079,0.010414433273226635,0.037350938357212995,0.0959505066062949,0.09363061662994326,0.035115207970654316,0.0760894446549119,1.2182745098351773,0.4744977538287187,0.14320003874632134,1.0505,0.0,0.0,0.0019796285420131178,0.00010141911768568924,1.3502802109177288e-08,0.04232124780114987,nan,nan,nan,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.02679081379204174,0.20173450290792738,0.053714772617928105,0.17917938801004313,0.9923467008353377,0.00993153887101356,0.04123346449937852,0.9223986615242626,0.9653863929595118,0.01758346830081251,0.557348551247218,0.010461323504800096,0.5279156873206595,0.11787503859234559,9.43395379155203,1.2376016701036647,0.00977811677252216,0.04214980458516928,0.28355161992904965,0.052677327057540094,0.10199807171244375,0.07452098850405707,0.7883324942217672,0.3459921950383623,0.14644477246710239,0.8802,0.0,0.0,0.0016963535557224978,8.73976129782483e-05,1.1538286946006496e-08,0.03656569640039582,nan,nan,nan,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Import, BIT, Underground",0.06693273846060782,0.19815979019509064,0.05196388749730591,0.18834551828705587,0.5899367074469958,0.010046523015875546,0.04328177812811541,0.86752171616327,0.9504890271553922,0.02173206706819244,0.3708329136670231,0.010038843517257381,0.5010183059136071,0.11778502421942812,9.840290527052494,1.3630444698478892,0.009852936260585905,0.022682151220883344,0.15380742784170598,0.09954363500540561,0.055666204261522634,0.057391365674453965,1.3797175784439246,0.36110278239373667,0.13435691844618847,0.7946,0.0,0.0,0.00135605733244545,7.058494391179747e-05,9.061081584414346e-09,0.0293599483707913,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.039987801325765064,0.18938082873609868,0.05134861001157058,0.17517983790166464,0.5503653423531447,0.010273142163167343,0.037603078968754776,0.9512457114044646,0.9608146139384477,0.015134621017790235,0.4526897945598599,0.009566440505966363,0.4923402531973496,0.12121465161711527,9.600391252845437,1.239806820959996,0.010494514265472887,0.03978286182217441,0.0945902026003164,0.12646745141209895,0.04821127156977699,0.05101845425237186,0.9613622336690884,0.365979585015744,0.1381735182615457,0.8626,0.0,0.0,0.0013507514697351645,7.477283394935446e-05,1.0977017359566476e-08,0.03230212731304203,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.06298675761225177,0.17510505311373273,0.051453836205434325,0.1349265437995807,0.7550687596805612,0.01007311107495051,0.0353696723285114,0.8782526924085451,0.9362783521053939,0.023247121314424593,0.4451476276374644,0.010391822517120786,0.49236221299551625,0.12539257549480104,9.441744438229188,1.2632031958280823,0.009732520690439969,0.04413933581912727,0.1920017905382872,0.056200552834029076,0.09690837689495346,0.06498192118826158,1.197750115072003,0.3270375423870121,0.11742379188466678,0.9149,0.0,0.0,0.0013520364643640269,7.418148322893584e-05,1.0769425366457641e-08,0.03230147904795838,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.06681764862996224,0.2043212986367354,0.05014618905898309,0.27100886458588036,0.6944083526796594,0.010102622757688954,0.044852276079178126,0.8912426157534836,0.9733724044578704,0.030493844015224432,0.5059834380027204,0.009578436684662198,0.48927022695745476,0.11561163238457775,10.388698946872633,1.2740099830331608,0.009516222730646517,0.046861588866127804,0.1723720667412848,0.055111571756636314,0.08461882961114613,0.038873205234266656,1.239128766436691,0.388952611260941,0.14073193136259884,0.9696,0.0,0.0,0.0015601325918531712,8.773146039039337e-05,1.2967012975207594e-08,0.0374452470168347,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.03505657395516929,0.17706552460560426,0.059691325383300284,0.24692230274392807,0.8600467722585233,0.010215349218800638,0.04165493016509413,0.9361398087526682,0.9619521299275776,0.03292678215123064,0.5010827775075124,0.010341240804858423,0.4860128731916218,0.11403853404525165,9.918307145557831,1.2814602511729443,0.009571467592889913,0.028782433673767687,0.17809983613813263,0.10628660289999114,0.046446220305184124,0.1041285075676119,1.123517964396477,0.37121033218238375,0.1127957704631108,0.9587,0.0,0.0,0.0014974065841045273,8.401217022669007e-05,1.2246552473518483e-08,0.036081917480055854,nan,nan,nan,mca
"Electricity; at grid; consumption mix - Duke Energy Florida, Inc. - BA",Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"steelmaking, electric arc furnace",Electricity; at grid; consumption mix - PacifiCorp East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",natural gas extraction and processing - East Texas,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - Illinois Basin, BIT, Underground",0.05056203644133273,0.19903024843609368,0.04168661328937222,0.2803680900367033,0.7712198569210107,0.010465659790160385,0.03726287070853944,0.9870296484889655,0.9601053977671041,0.03807404834447255,0.5006693220082524,0.00996128745085081,0.5084174037301763,0.11543024101601658,10.316802021726378,1.3509293587533333,0.010059401831596418,0.03133316192439367,0.1923597855207216,0.11026209979499266,0.08644515601729302,0.07804755657150934,1.1362564383194995,0.33414337067656336,0.13787879358735713,0.9796,0.0,0.0,0.0015597296076161468,8.808957557998045e-05,1.2768123304055531e-08,0.037623264478106835,nan,nan,nan,mca
