elec_steel_fab,elec_rolling_hss,steel_sheet,elec_steel_rolling,steel_slab_toHSS,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, hollow section.wf","fabrication, hollow section.elec","fabrication, hollow section.trans_co2","rolling, hollow sections.elec","rolling, hollow sections.heat","rolling, hollow sections.trans_co2","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",sintering.co2_kg,coking.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - California Independent System Operator - BA,"rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.20116743749602212,0.9763409431306276,0.00997368890436754,0.038121407271095864,0.7266700413116087,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4463,0.0,0.0,0.0018731808203571452,0.00014523127633436295,1.1001656809466349e-08,0.04325198836106991,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.15273594261325546,0.887276639073573,0.009716029822140555,0.043868802671826364,0.8397729867621468,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4167,0.0,0.0,0.0018033176519271126,0.00014323037340702359,1.0820795216026954e-08,0.039980888073092094,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.24821399235546387,0.7806660791207249,0.010451531717977375,0.03690861112402069,0.8681896336893673,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4413,0.0,0.0,0.0018556401464256723,0.0001481342560226186,1.0902258845147227e-08,0.04151865916165379,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.2344367432806669,0.6310390408005948,0.009723127499704451,0.0417031828934335,0.9694594828107587,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4341,0.0,0.0,0.0018430258345635158,0.00014710458393176384,1.0916703597175308e-08,0.04110414277625786,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.1848382905611291,0.8616663357621703,0.00987899182479645,0.04184547126495247,0.8722002650215286,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4276,0.0,0.0,0.0018253981085758128,0.00014519897333201877,1.0850501399613616e-08,0.040651089350549716,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA","rolling, slab",Electricity; at grid; consumption mix - ISO-NE - BA,"steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.19056106954255975,0.9665395049200269,0.009813412249346079,0.03445040581411738,0.8127850139213477,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4299,0.0,0.0,0.0018301662835119514,0.00014554288011592954,1.0806953483838976e-08,0.04083281411810239,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.1918840205395676,0.8973500367683019,0.010179729037615373,0.03550738348328101,0.8197715125529893,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4947,0.0,0.0,0.0020698843189119985,0.00015198197969119875,1.2087334215848344e-08,0.044932036424720434,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.3212931437270958,0.5985924556002395,0.009533980791977401,0.03354418634090463,0.9349430712394055,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.565,0.0,0.0,0.002289024771704085,0.00016299217693630351,1.3089556099254117e-08,0.049705068308229995,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.20702299815508143,0.7841396049642047,0.010126169485991722,0.033583413875021756,0.9742803384626082,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5067,0.0,0.0,0.002101597164842397,0.00015374319926648444,1.2191847183123918e-08,0.04573518279501489,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.19357795496475871,0.7797822634149083,0.009573452946273289,0.034781153556552064,0.8596501612561416,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4888,0.0,0.0,0.0020622119123272224,0.00015140032145535462,1.2094855217708053e-08,0.0446458710444152,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.23011329656807755,0.9623382643282441,0.010455223547210282,0.03557245022470721,0.8394312981270473,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5269,0.0,0.0,0.0021532959238540223,0.00015653591387033766,1.2388788071323865e-08,0.04697215795980454,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.20434041172700296,0.8162518621363684,0.009623361371350008,0.03746269153275367,0.9655234743572532,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5448,0.0,0.0,0.0023367878529832603,0.00015874086586691407,1.4367871855443085e-08,0.048023454427252414,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.2155921444786861,1.0950188720771938,0.010063744550685021,0.033521416633864,0.8101957741509284,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5608,0.0,0.0,0.002377484691444133,0.00016082018491693045,1.449470763201971e-08,0.04900394250866839,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.14012504998602512,0.5236999198717435,0.009591298495077045,0.03688386817351635,0.8032807241468813,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4577,0.0,0.0,0.0020913755218878926,0.0001470643298075335,1.327143534100548e-08,0.0426865181983486,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.21581807049784235,0.6006020110569511,0.00966095477199211,0.04340423343589084,0.7400449516181052,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5251,0.0,0.0,0.0023247685509603304,0.00015660006858646183,1.465660478716164e-08,0.04687132977404926,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.16094512452499082,0.7364199821487971,0.010134121949073668,0.04175861451548169,0.8496361213326855,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4986,0.0,0.0,0.002194546661807557,0.00015228898372440726,1.370314539313929e-08,0.045085637969169604,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.22893257655657318,0.7089102268265705,0.00976410833344202,0.035114987749249565,0.9393800860772543,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5153,0.0,0.0,0.0019927254825359776,0.00015021340513870826,1.2526809584259913e-08,0.04354084012532041,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.2169287265572784,0.7398033761145372,0.009976964734072053,0.03377711334958894,0.8742588627873199,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5042,0.0,0.0,0.0019716056793092026,0.00014890458064900877,1.2418436114289784e-08,0.04298909434501159,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.23610221463939768,0.6130046337655911,0.010341661172732629,0.039999240689497215,0.8471486034244238,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.51,0.0,0.0,0.001986475297291083,0.00014946543625655935,1.2656963544301322e-08,0.04309420284383515,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.20809586874110036,0.9658756168529687,0.010100000675937358,0.03829169622655611,0.9885168762650334,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.528,0.0,0.0,0.0020139991703004454,0.00015176440419945443,1.2428888160288529e-08,0.04440993822759206,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.24958131522111476,0.8273379729705072,0.010106235774168635,0.03352129051777996,0.803953643801166,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5265,0.0,0.0,0.0020116173949302,0.00015142274161326314,1.2649945568700877e-08,0.04400919519685323,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.17333463502973,0.5021473378479158,0.010379221884761047,0.03976792467568379,0.8713158593049484,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4835,0.0,0.0,0.0020386030399952787,0.00014705619951278445,1.3754567840524474e-08,0.04220006778673465,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.22208569676561984,0.6594769111825749,0.010179929040733364,0.03202600197507345,0.8192235983173647,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5227,0.0,0.0,0.0021327649341384546,0.00015171469181973882,1.4418581448359168e-08,0.044179549203250235,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.1697995705829644,0.8748174544987599,0.00968399691330285,0.0417866536176307,0.7844393452924585,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5034,0.0,0.0,0.0020724713266891547,0.00014952044962855424,1.373096977833552e-08,0.04341403683068957,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.17716574392049925,0.947394664849923,0.010133439170854849,0.03446376239377982,0.9021522701747111,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.5184,0.0,0.0,0.0020970910932001296,0.0001512562378421881,1.3732297035557698e-08,0.04426115191129874,nan,nan,nan,rolling
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","rolling, slab","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","coal extraction and processing - Central Appalachia, BIT, Underground",0.0771,0.193,0.046,0.20075764047535344,0.380874707053067,0.010337126250059238,0.04085949452631186,0.905682579895026,0.95,0.03,0.5,0.01,0.507,0.12,9.9,1.3,0.01,0.027,0.15,0.1,0.071,0.074,1.093,0.26,0.124,2.4986,0.0,0.0,0.002083436329952089,0.0001488384241367698,1.421574411905703e-08,0.04286516046482507,nan,nan,nan,rolling
