elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
Electricity; at grid; consumption mix - ISO-NE - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,"rolling, slab","steelmaking, basic oxygen converter","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, direct reduction, MIDREX",Electricity; at grid; consumption mix - Public Service Company of Colorado - BA,natural gas extraction and processing - Permian,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","coal extraction and processing - West/Northwest, SUB, Surface",0.03623344691553884,0.04756038169803069,0.08047467518881511,0.32549119378547536,0.275,5.96,0.009726500451815235,0.14119905096892116,0.04246551359610505,0.8614742633174073,0.5783482741860488,0.04054504643816719,0.4837188134208969,0.010148087292424883,0.5309985683882724,0.11462395000482013,10.173587067237523,1.3566592556831336,0.010122371953893925,0.032631652740024955,0.1789870249684537,0.08991189690231313,0.06011342565834555,0.07351203484744834,1.1405814293393368,0.09886683932298537,0.2896609825983378,2.1442,0.0,0.0,0.0018028199067078932,0.00014381070517587924,1.5772463414187156e-08,0.04019651430219928,2.1531,2.1618,2.1479,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.02941439446648407,0.05175883752984981,0.06847542057148703,0.36338173281248004,0.472,5.96,0.010328663266079329,0.13839062980797529,0.036321822297120734,0.9520424964406052,0.7929785555862812,0.0404951885500617,0.4996309581890828,0.009864165646299713,0.49202514323970764,0.12431957041945257,9.881631847906583,1.3622866820204234,0.00997591429142121,0.03085722956311564,0.22562996734799617,0.14264848766284288,0.04614457041870468,0.05336947316519611,1.0335058486802542,0.13399762407293214,0.249856604784656,2.3143,0.0,0.0,0.0006584381947834609,3.2427556961956386e-05,4.643142627994514e-09,0.012007822440918676,2.3184,2.3227,2.3163,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.046501784953447235,0.04157089612188912,0.06970356317757202,0.3378917754614283,0.183,2.97,0.010251531790085037,0.14099307452252752,0.044049175616355185,0.8522022791148001,0.767962884704436,0.025766644125456435,0.5503437977030785,0.00958428990259655,0.5260063063172973,0.11821393425509288,9.592644078918147,1.3024083790822854,0.010461671399954383,0.046970361187488124,0.13228976257319675,0.06847185110637759,0.07639504021477157,0.10374935885187901,1.228675112973779,0.12053945884671725,0.47370399950182424,2.3416,0.0,0.0,0.0006388941307054505,3.12500388005621e-05,4.579212480763959e-09,0.011491210186962624,2.3455,2.3496,2.3435,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.04563398514671862,0.042274699672948744,0.18260159961950748,0.30497227330801835,0.183,5.96,0.010084666843261505,0.13516708021441262,0.040255625249291944,0.8077028777470844,0.6038492870756339,0.04880141150041554,0.5541680068742781,0.010014829569276608,0.5084531070410704,0.12026658740272642,10.336024529584574,1.3398990439690723,0.009586880384700671,0.0288815770712696,0.14285744537816406,0.1396935688658819,0.08974516448362332,0.07359179311511647,1.1647318221191576,0.13070491424381925,0.31454652493034985,2.3277,0.0,0.0,0.0005981636127293207,2.9290193213350276e-05,4.307682039479654e-09,0.010815010688106384,2.3313,2.3351,2.3294,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.017704321445034345,0.04810964259734994,0.027217187431082583,0.39951778570042235,0.472,4.76,0.010068359586316949,0.1317203414933555,0.04391106407916992,0.9914499162051035,0.8012316154926603,0.04293940648537101,0.6081194094990655,0.009512948051043586,0.48354104993477737,0.1143440859056357,10.14590733877288,1.2639327008633017,0.009834228905591581,0.03656583198542265,0.06490329410082504,0.06556895470413858,0.05272067027933787,0.04925131264744059,1.3079540721974119,0.13392585571088017,0.3954671359524333,2.2966,0.0,0.0,0.0006759612741712649,3.325594492337219e-05,4.7227168885611636e-09,0.0122444504206957,2.3008,2.3054,2.2986,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.048316310435119206,0.046594536678833294,0.05805365155987545,0.35801083889509655,0.183,2.97,0.010431114088723485,0.1279042447347941,0.04159712242208687,0.9505827450843647,0.6854976818770752,0.014646846317469691,0.6566784025943503,0.009689103074579535,0.4920902798224967,0.12556318370488087,9.674596891711445,1.2858461205011924,0.009951265799598704,0.05204247565947374,0.1451009327745203,0.06416678849205053,0.05615382501774118,0.08079026244143536,0.9026717392848854,0.14159710006265908,0.36695309267457926,2.3501,0.0,0.0,0.0006469841294642772,3.17973503023197e-05,4.560424274496391e-09,0.011724460186489231,2.3541,2.3584,2.352,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.028931374141021322,0.04140925702689145,0.12951898561086755,0.31120102507079667,0.472,5.96,0.010114799900554512,0.13587515972444103,0.03722178029959104,0.7767728157254097,0.7243724069623031,0.03790683845386502,0.526723308871803,0.009594486738454895,0.5026432101643662,0.11415982292115817,10.030603934488378,1.2937068615873584,0.010149812097633314,0.045965793745439715,0.20074232689497176,0.09180709409588694,0.0610083850618604,0.10420264868250342,1.1851016274072346,0.13636246644505842,0.49098163253787214,2.2792,0.0,0.0,0.000587163544847254,2.877282366010991e-05,4.206637027649961e-09,0.010617128354725721,2.2827,2.2865,2.2808,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.026521232240681453,0.041282083439132276,0.1986793018009145,0.3368143324590235,0.183,5.96,0.01029427503683798,0.128430495895749,0.036893254760139944,0.9540547264082142,0.7095083871883341,0.022637417628050303,0.5771455703060066,0.010322617448077779,0.5180992289752364,0.12241518876879981,9.870243118158026,1.3628541025786796,0.009848995082668373,0.02442514623685335,0.10315418898685486,0.1416906845829306,0.07228277341790783,0.09651535690975954,1.0238191121407547,0.0955285031291182,0.40763595425751376,2.2981,0.0,0.0,0.000612751672287665,3.002282371480614e-05,4.363999909861634e-09,0.011048996856183478,2.3018,2.3058,2.2999,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.041936422282953606,0.047478401089498724,0.047859163391966345,0.38237066322251334,0.275,3.57,0.010312754886590404,0.1427756795416448,0.042912659405020384,0.9784812295336185,0.4945905858027836,0.02724093533570672,0.5048827239618717,0.009756033705021823,0.5010293909918335,0.11803374185788498,10.306121795519566,1.2810903206428383,0.009685954610169476,0.034123640093109905,0.09660546547155592,0.11162203858950723,0.09607096266172693,0.05317524176548746,1.1949127447448995,0.11098973410154755,0.26186966192084404,2.3548,0.0,0.0,0.0006915861342853595,3.393072367575434e-05,4.895492333296174e-09,0.01248952236860078,2.359,2.3636,2.3568,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.027383731135322525,0.05030054304729697,0.12834309508071073,0.3315841131548724,0.183,7.15,0.01038591511567165,0.13290351522647162,0.04008888287654848,0.8752319069280526,0.5312879518356994,0.03341569133952372,0.6109562815028495,0.010456242462383608,0.5263469301208081,0.12258560006972655,10.329061960131007,1.3555970699630124,0.00969834570493552,0.02251655179215651,0.1754444240914361,0.13163591849528677,0.09859148752153638,0.08377320089476074,1.281684829574329,0.12320580612247492,0.34004367556407744,2.3051,0.0,0.0,0.000622154403064096,3.0629134133755035e-05,4.4197628520370395e-09,0.01136675522722419,2.3088,2.3129,2.3069,mca
Electricity; at grid; consumption mix - California Independent System Operator - BA,"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",Electricity; at grid; consumption mix - Southwest Power Pool - BA,"steel, crude","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"coal extraction and processing - Gulf Lignite, LIG, Surface",0.042502692350454487,0.0504364807598741,0.1767789469495758,0.40379600840088103,0.275,3.57,0.009520309850850409,0.13974980113961918,0.032671248912177875,1.0151007626249908,0.5342963889523524,0.02662927750391518,0.6625416626951752,0.01007753368074237,0.4945710188469054,0.1210219791784623,9.515386753022318,1.3559248541390305,0.010127891589607068,0.02336079082273972,0.19143335547446977,0.07896845056955447,0.040610801945516306,0.08302027277361626,1.263336580166934,0.11007301570539113,0.26376882572019184,2.3671,0.0,0.0,0.0007143331291428015,3.5107035380180144e-05,5.0199473225832245e-09,0.012929044784830377,2.3715,2.3763,2.3692,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.03131535060603925,0.04580640433939613,0.09405199492041662,0.2982899426641275,0.275,7.15,0.010245439695315585,0.12998602431760606,0.033021541678711415,0.8097222123911751,0.595370664273293,0.049472024495327706,0.4985213641553288,0.009956220773205269,0.4926500312073974,0.12216917896376485,10.162560505860656,1.3649630609687764,0.01028168432924398,0.024349446182026037,0.1747808263452414,0.08385488459692056,0.09236012599242249,0.06580491867000851,1.2941584599263574,0.11236420551285081,0.516768954236028,1.604,0.0,0.0,0.0016126058334425678,0.0001251829674099841,1.7359692115460235e-08,0.0348599401336148,1.6145,1.6251,1.6088,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.017814505909800292,0.04851737387082006,0.1124464045677394,0.3653604328548965,0.183,3.57,0.010105165561758275,0.13901163828617763,0.043326215096939194,0.8827906021058102,0.8345543714623499,0.03911241062226214,0.5569281094803772,0.01041818339738567,0.4942870434780012,0.11941120159928958,10.245421205267863,1.247253510255468,0.009923354844683617,0.0391610438066037,0.12779957301173725,0.10576810178664167,0.06607352817672786,0.06021352383387665,0.9671953436603242,0.12594365503542668,0.29572794740480524,1.0411,0.0,0.0,0.0015044533948519786,0.00010883596201922128,1.6687278687013238e-08,0.03143101788513061,1.0509,1.0609,1.0455,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.026840190086780645,0.04428393216337437,0.025068207778690323,0.3956384309378502,0.275,4.76,0.009680525878929546,0.14291086035763187,0.03644819117494799,0.8479164908092804,0.5587186636407717,0.015008180299779421,0.5297595369518611,0.009741604937097135,0.4970949659090127,0.11862547562662538,9.64636813201112,1.256854540550687,0.010430162121865235,0.035231959153150846,0.22444340881823593,0.05222139278176259,0.05911334258892121,0.08355542463318893,0.9952210613037293,0.11698501885126254,0.4304124812718778,1.5533,0.0,0.0,0.0017523063449130932,0.0001322526673480652,1.8177881124504216e-08,0.037479782882749044,1.5644,1.5757,1.5583,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.022343036978478278,0.04631240101943102,0.1026204190398825,0.33095858579753706,0.472,7.15,0.010361522220117731,0.12857516139916145,0.03364168251405044,0.8823019569788723,0.6789882935426712,0.01731856987407722,0.5401256597310957,0.009504254952326574,0.4923164913638062,0.11861482869337411,9.416759524541959,1.2868675525835165,0.009564224633439712,0.026481631484542224,0.15833154978772673,0.13106581597005135,0.0638267832794626,0.07433103407488709,0.9748682327897282,0.14085782346304532,0.407916685275413,1.3044,0.0,0.0,0.0015632534312139592,0.00011750247842007038,1.693426232863187e-08,0.03333288090675202,1.3146,1.3249,1.309,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.020768537332852853,0.04659345233072625,0.12919331457336536,0.3611241470324295,0.275,4.76,0.010103213655842583,0.14297196300746012,0.04228850080118745,0.8317690747082253,0.6209523084197217,0.042037371729813845,0.5373375074803924,0.010409890115762287,0.5178573747286312,0.12147921888639823,10.388577855745849,1.3303646145507995,0.010394349387834144,0.03544442979831642,0.14772062903375735,0.06419638819171426,0.052690355589592494,0.06715214135258032,0.9321530673604146,0.1456099051285012,0.3677788755515583,1.3963,0.0,0.0,0.0016666755918413854,0.00012571920272636336,1.758567875248208e-08,0.03560992004815147,1.407,1.4178,1.4011,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.025810335359965512,0.05179377155904007,0.11499012549423228,0.3676826836191938,0.183,3.57,0.010402055422177703,0.14639348353961923,0.03207260793253747,0.9274284156973368,0.5423376863578978,0.020804074080805833,0.5478445497447261,0.009535093071820468,0.5278819559835825,0.11626788705008817,10.239094031327468,1.309978211618086,0.009835699411734398,0.03224212990502533,0.14751377003693072,0.11385955108614798,0.0427421671612435,0.08530122655198569,0.9733028215664923,0.12185906266785747,0.2653892159022689,1.4945,0.0,0.0,0.0017802236613386395,0.000135154288676394,1.8376258500335815e-08,0.038373793686072334,1.5059,1.5175,1.4997,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.02843736834688755,0.04614861017008865,0.07167207201479782,0.3921085748087086,0.275,5.96,0.010436858254272506,0.1442206629626901,0.0364895979772176,0.9108111385477431,0.634879422732774,0.033290484385547846,0.5880024974794842,0.009895259289064214,0.5268368541713833,0.12525990509405227,9.607628117526096,1.2416194383748835,0.009756577059479903,0.02277434599895167,0.1153533078130427,0.14931732134330497,0.07722639965594899,0.059394515427298414,1.4040057421903007,0.1046346532916951,0.2860725338070263,1.5441,0.0,0.0,0.0017551491162871636,0.0001304924725395112,1.8368432940390214e-08,0.037378777259214825,1.5554,1.567,1.5493,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.02292939921081205,0.042377377395374304,0.18360421898717283,0.3241137437266302,0.275,5.96,0.010036530285181153,0.14431208354171537,0.041265496587981204,0.9181397439991544,0.7854731810510187,0.035759131875924444,0.5339051134866138,0.010110385924462421,0.5290875926436688,0.11573089996146531,9.78328854348763,1.3612848473530577,0.0101351735585305,0.026031821290800138,0.13488330123964332,0.09946683920796504,0.04023035260908283,0.05231298133209637,1.0260055319310517,0.1394089855964145,0.30767508106577857,1.1044,0.0,0.0,0.0014924598093300555,0.0001108659974701837,1.6499928889238447e-08,0.03168889296028189,1.1142,1.1242,1.1088,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.016071765227075874,0.04708957729828094,0.10134801174587352,0.30756772459142917,0.275,7.15,0.010407376469710091,0.12728439400813626,0.04268532446500038,0.8414146766006434,0.8131450850805061,0.027157849768928072,0.6147133995189819,0.009528061957656974,0.48319559777159476,0.11461432119545988,9.499797852998805,1.3537074394932915,0.010354079287488277,0.046336683316390175,0.047562103135988576,0.09846986130385521,0.03674423892425963,0.07224803715705243,1.3890015090588506,0.12377333963380863,0.2896835494709375,1.1227,0.0,0.0,0.0015024703156422028,0.0001105033313208085,1.688299888956103e-08,0.031691007938856784,1.1327,1.1429,1.1273,mca
Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Tennessee Valley Authority - BA,Electricity; at grid; consumption mix - New York Independent System Operator - BA,"rolling, slab","steelmaking, electric arc furnace",Electricity; at grid; consumption mix - Duke Energy Progress East - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",natural gas extraction and processing - Permian,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - PowerSouth Energy Cooperative - BA,"coal extraction and processing - Powder River Basin, BIT, Surface",0.04177026422761457,0.04335981788992879,0.0536247662136924,0.35925781156116543,0.472,5.96,0.009817835411430206,0.12963409630624906,0.03335165507586303,0.732756080978348,0.5579152108619491,0.03110479812400322,0.5321512005872534,0.010352171545568948,0.5115099509285469,0.12100406357764744,10.230375222588098,1.2480016503455333,0.010323448100598799,0.04824614402289166,0.2273689069569122,0.08108304821428326,0.051087434026096876,0.10808478970611653,0.9021870670140807,0.10244957153306897,0.3879683171006014,1.5067,0.0,0.0,0.0017018109653999258,0.00012969537582116806,1.7952610293788458e-08,0.036406993931047946,1.5174,1.5284,1.5115,mca
Electricity; at grid; consumption mix - PacifiCorp East - BA,Electricity; at grid; consumption mix - Southwest Power Pool - BA,Electricity; at grid; consumption mix - Los Angeles Department of Water and Power - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Arkla,Electricity; at grid; consumption mix - ISO-NE - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,"coal extraction and processing - Central Interior, BIT, Processing",0.027974336155244306,0.04415751756588391,0.18647080533195462,0.3760854995128636,0.472,4.76,0.010367110490307706,0.13388101644390507,0.042994829865847184,0.8310647161507633,0.7240163638648385,0.02186725528686444,0.5336304090783645,0.010050729283479816,0.4903734619525433,0.12174237571521183,9.949860131344854,1.3244550889813014,0.010334110763125662,0.04137392125327203,0.058518108423534644,0.1391881003914655,0.07434948849478382,0.09392229412054767,1.35790567672197,0.13547511430280137,0.48525973690161833,2.9611,0.0,0.0,0.0019852437680087593,0.00015479628533387763,1.826843018559503e-08,0.04247258177392063,2.9805,3.0013,2.9706,mca
