elec_rolling_sheet,elec_galv_co,elec_rolling_slab,steel_toCoil,steel_slab,elec_EAF,iron_forEAF,elec_DRI,natgas_DRI,elec_BOF,iron_forBOF,elec,coal,"fabrication, sheet.wf","fabrication, sheet.elec","fabrication, sheet.trans_co2","galvanizing, continuous.elec","galvanizing, continuous.w_zinc","galvanizing, continuous.w_steel","galvanizing, continuous.trans_co2","rolling, coil.elec","rolling, slab.elec","rolling, slab.heat","steelmaking, electric arc furnace.scrap_pct","steelmaking, electric arc furnace.wf","steelmaking, electric arc furnace.kWh_EAF","steelmaking, electric arc furnace.trans_co2","ironmaking, direct reduction, MIDREX.co2_kg","ironmaking, direct reduction, MIDREX.elec","ironmaking, direct reduction, MIDREX.ng_mj","ironmaking, direct reduction, MIDREX.ore_kg","ironmaking, direct reduction, MIDREX.trans_co2","steelmaking, basic oxygen converter.elec","steelmaking, basic oxygen converter.scrap_pct","steelmaking, basic oxygen converter.wf","steelmaking, basic oxygen converter.co2_kg","ironmaking, blast furnace.elec","ironmaking, blast furnace.co2_kg",coking.co2_kg,sintering.co2_kg,gwp,gwp_be,gep_bu,ap,ep,odp,pocp,gwp_AR5,gwp_EF2,gwp_CML,sim_type
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.03865090196603075,0.042948237979173985,0.20095391792859013,0.3903944984901363,0.275,7.15,0.009967585552176696,0.14813517523733427,0.03621348674107043,0.7085705401305996,0.5569051405948843,0.017286092150571877,0.608644092867295,0.009526830657641878,0.5137189549926341,0.1197994090798137,9.924859258253061,1.2530344943679752,0.009668173018485507,0.04046294224223005,0.1027790203745455,0.05066693437810343,0.05983414426711624,0.05598083713567055,1.3637935471720775,0.11701231608417557,0.31174356956601873,1.9731,0.0,0.0,0.0020557468484666067,0.000141986813620883,1.3171864420074148e-08,0.045298093400494135,2.0036,2.1011,2.005,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.04434400347837134,0.04742867017506761,0.026513680231814482,0.34824846588052816,0.275,7.15,0.009953434333883517,0.1362180910750152,0.03813581268072295,0.7979272641335128,0.6089935065434668,0.027494021398188177,0.5606973547711559,0.009839344136059426,0.5257333271609647,0.12140427826564325,9.587397110825957,1.2550166545843984,0.010277741911482226,0.024828125320471572,0.17772086259075837,0.08176138926118671,0.07601217790429465,0.09370955298331188,0.930347704619704,0.12470981225308343,0.45111327572820387,1.7196,0.0,0.0,0.0019609371212076683,0.00013476462683495113,1.2815549762195776e-08,0.04313468027031799,1.7473,1.8359,1.7486,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.010914158428155143,0.04220594219127871,0.07025334767822147,0.3773557295914987,0.472,2.97,0.009781938264541908,0.13401571648858934,0.03792596997733454,0.9252289681023439,0.5137029974940592,0.03406445030823225,0.5753957740964011,0.010024288279043643,0.5022776560489208,0.1244481223546478,10.152208877292765,1.3206478875814358,0.01046415607955011,0.02474003097650036,0.1436628776087248,0.05886106147092457,0.06533476773930112,0.06662691188426186,1.0701841067085593,0.11600790297555554,0.4385445113805299,1.9557,0.0,0.0,0.0018587221354987274,0.0001296984133868769,1.162511408586336e-08,0.04152991671902804,1.985,2.0785,1.9864,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.03805897250678224,0.04942820134366368,0.06445312556519328,0.36296180073795586,0.472,5.96,0.010196377267885642,0.1409628813548467,0.04029068354579788,0.8449481010206066,0.5677986797979842,0.028035250809953546,0.38966180951896073,0.010174840772569249,0.5303809104865779,0.11734064331667866,10.041020633333895,1.3462146091050018,0.009866681486041251,0.0336211090752872,0.2362250858753479,0.09036579066922512,0.06271386086606243,0.036741180463659345,0.7588970117339472,0.11031687698070573,0.31167896890356767,1.5792,0.0,0.0,0.00173855097407639,0.00012475152546894062,1.1105023693206496e-08,0.03958839143291033,1.6074,1.6976,1.6088,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.01874942576353893,0.04262866167373938,0.10933925114124227,0.30834882876074277,0.275,4.76,0.01039004782955936,0.1310366915414012,0.04020413133143373,0.7779740776145645,0.749395160056521,0.028376734481423915,0.5295453566526892,0.01041447843324677,0.4991846262041942,0.11804925703494246,9.434921749793922,1.267668062126598,0.009655262030218539,0.03113459711716062,0.09876408396982923,0.07090916762787912,0.09495140958312552,0.05545773055611161,1.2690783238532086,0.13428648571813814,0.37311895375225096,1.3941,0.0,0.0,0.0016395126043125536,0.00011113672540400085,1.1000238034958195e-08,0.035974555969430166,1.4127,1.4718,1.4133,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.029397671628763646,0.04744977294450436,0.024126411761967607,0.33923761858635043,0.472,3.57,0.010144331805099145,0.13444915288458342,0.0435192398487437,0.7707608863389548,0.7272167653441183,0.03031695306236186,0.4681910345181747,0.00968945869295457,0.51581067366234,0.11986889600729093,9.748190758708795,1.2876265301797498,0.010262072535992378,0.030633484473412916,0.06529437677728521,0.11097513345097114,0.06555080498570919,0.09703196007110049,1.3998105339955726,0.12245724352551454,0.361828049404091,1.5218,0.0,0.0,0.0015926294300041657,0.00010892131623589833,1.0470682338625524e-08,0.03554260384910436,1.5405,1.6,1.5412,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.039239502346990696,0.05133020827135529,0.059991283046802,0.3175971357261713,0.183,7.15,0.0103642405338814,0.1403944912286393,0.03816547377410744,0.9397188657906047,0.7559104900662404,0.04863318316265473,0.5979875372460144,0.01012265322446329,0.49957996024815776,0.1223617077598689,10.07847874446899,1.3635498602257061,0.009555818240438635,0.035696032114250806,0.1710375917437636,0.09728333790891469,0.07092157958641139,0.07320059140442008,1.0418249793839942,0.12445909508774908,0.3825944624205193,1.4092,0.0,0.0,0.0018473824223483786,0.00012328927577686402,1.2272019759518048e-08,0.040352497526556355,1.4292,1.4925,1.4298,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.017025123165445563,0.049711169590682336,0.17177677334463093,0.4097534640991499,0.472,4.76,0.00952227714306677,0.1313639658644713,0.03267157367883656,0.9691434776203652,0.6700675702212547,0.01576418121573958,0.6053939812253448,0.00982856529642238,0.4978652955944428,0.12297020425626275,10.297492117246138,1.3627485345494603,0.009599985334122473,0.028639528619833515,0.10610521782001837,0.10681383542458933,0.04833909178231245,0.07241072483412299,1.235141309888257,0.12730151623491898,0.32159843111966624,1.6576,0.0,0.0,0.001865912229627681,0.00012626400991785284,1.1744015131716099e-08,0.04156641020204379,1.6803,1.7522,1.6811,mca
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",Electricity; at grid; consumption mix - Florida Power & Light Co. - BA,"Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA","rolling, slab","steelmaking, electric arc furnace","Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","ironmaking, blast furnace","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Fort Worth,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - New York Independent System Operator - BA,"coal extraction and processing - Southern Appalachia, BIT, Underground",0.04530558928595287,0.04881391726300097,0.08297669699470699,0.3538941802230848,0.275,3.57,0.00958521338442247,0.13649341845231122,0.04242638411063898,0.9226023938203358,0.8127736071669274,0.033411866083162975,0.4622169030883127,0.009630703752078446,0.5287236480094819,0.12507624839363796,9.761083131888011,1.2405148476741863,0.009871024093835442,0.028496760594849416,0.09884434693487794,0.12586334079287012,0.07339356494847471,0.1098413377065229,1.213141730982385,0.11319563775298933,0.27162623575124556,1.2654,0.0,0.0,0.0016204470588815308,0.00010927353937145555,1.0643616202120859e-08,0.03638872682583319,1.2809,1.3294,1.2812,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03624483024072545,0.04927509608157405,0.024760338138907864,0.3902223249114845,0.183,7.15,0.01047998768878734,0.14480201579129007,0.03661621866946071,0.901669106743902,0.5457058264895579,0.025959208393055135,0.6496736063650552,0.010376102216840002,0.494219468627798,0.12302970712968078,10.1104030782765,1.2645742501669985,0.009902952775305757,0.026449919332286777,0.14582171328051363,0.14767762700354103,0.09750004253390672,0.0537809313714495,1.1938989497198647,0.10139860888768912,0.303410578405704,2.4268,0.0,0.0,0.0016830897117354286,0.00014083602938518735,1.529350112199131e-08,0.04150313662104751,2.4318,2.4447,2.4306,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03442817875055014,0.050355879112525245,0.0629374823826545,0.343314765988354,0.275,3.57,0.009936490860850479,0.14144598686515222,0.033643920434541896,0.8455244242176534,0.6213811082261369,0.010800244883536397,0.3989888215092774,0.010075541909031925,0.5191592335071777,0.11904484717322987,10.101634016440027,1.327754910625337,0.010208459831401916,0.029796167116572393,0.13085925782897642,0.11596911036601652,0.03192009242282334,0.08592675613021308,1.1703011515431234,0.12624963354734442,0.33511994217818875,2.3979,0.0,0.0,0.0015999266260939122,0.00013264268145141446,1.478006529531302e-08,0.03911109683027772,2.4026,2.4147,2.4015,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.04216185910778948,0.049168156005287095,0.11709003759093957,0.3218693438353595,0.275,2.97,0.0103181260338145,0.1432956481871702,0.037251549892971914,0.9776268102972323,0.4875401895155528,0.01326020024132185,0.650167718870412,0.010038375036408193,0.5301012171785466,0.11598029704367206,9.933604502679922,1.2480532949243552,0.009659725267592371,0.03602578507909603,0.09360195287588362,0.10770826701404732,0.0948334376488607,0.08455110874554522,1.2825034491305851,0.10534954990569644,0.3854766221461571,2.6182,0.0,0.0,0.0016203334671696912,0.00013487179093537305,1.4837978628117679e-08,0.03981390589478399,2.623,2.6354,2.6219,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.012964959498193821,0.046314602980815106,0.12173442517895663,0.3908697439759529,0.472,4.76,0.009954567087294149,0.14578950508435037,0.0377604006611268,0.8330473695173277,0.5787000018203555,0.03456908023191735,0.5929403720497096,0.00995276197561222,0.5220453852326742,0.11811279132229816,10.372082611498133,1.343428016502178,0.009941830242035562,0.03297746141506978,0.17147861617652463,0.07680835051766234,0.06799165985866723,0.061476194051332686,1.1429401719306203,0.12409233127850536,0.45630250147155477,2.3013,0.0,0.0,0.0014899894068343105,0.00012302184539505936,1.3643455278871454e-08,0.036548611939277616,2.3057,2.3171,2.3047,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.032288114039103546,0.048275177243074875,0.10287793035957161,0.3197060529060612,0.183,7.15,0.009523691698874043,0.13174651867927967,0.04300816464830264,0.9562728857111882,0.5432846203452072,0.014490035049731627,0.5910403195236326,0.009921056727723001,0.5114255162971034,0.11996657286577504,10.007158895629097,1.2703874305261187,0.010152647954027778,0.03562821882165078,0.02903532766603408,0.12974849547605788,0.08873492937305746,0.053655229617044546,1.2658887960263563,0.12961949893684435,0.27217070673554966,2.6539,0.0,0.0,0.0017197529892797896,0.00014651764250265536,1.561081947085841e-08,0.04262624438201232,2.6591,2.6723,2.6579,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.048697789385269606,0.05016275023936274,0.025723158393688144,0.3583250559555258,0.183,3.57,0.010318265652484629,0.13349222433929034,0.03719234917686346,0.9423904022237536,0.8172840245984085,0.04244466714064819,0.6031932597929661,0.010089363510735926,0.5146052607424892,0.12038552768183791,10.001748727805378,1.2603819289736162,0.010334911919627208,0.033689134591880276,0.14186115251596462,0.12681605540874158,0.067679585102602,0.0694639270584735,1.2508398912345817,0.10995531484273874,0.34333548728776453,2.5151,0.0,0.0,0.0016500056895814258,0.00013744784470223227,1.5058175972028257e-08,0.04060771891683099,2.52,2.5327,2.5188,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.015046198984665398,0.04249901356546748,0.1779673797664653,0.3148933303077226,0.472,2.97,0.010479092408127295,0.14323809519164127,0.04308473568870317,0.943483269394551,0.6242480503254495,0.03994655389238733,0.4206055033831382,0.010030177660456273,0.49395743781288914,0.11991952722191754,9.907908948433102,1.2357541824162777,0.009710384907736333,0.037049852316193344,0.013829537980613631,0.1370350860701861,0.05199960684862713,0.04764962776158145,0.8494279752918334,0.11268187592677366,0.40699348216333375,2.2928,0.0,0.0,0.0015404727196673888,0.00013104849516000706,1.3903838028504313e-08,0.038153722169753074,2.2974,2.3092,2.2963,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.036954376362325674,0.04261130618703963,0.18152258829118295,0.32015222327084125,0.183,7.15,0.00969954184918831,0.13208832603630186,0.04478109918503462,0.8107361032206425,0.7212915421504146,0.028882090477743115,0.4803637368492917,0.01038236560371786,0.4919985910378653,0.12403478526245783,10.27917052250356,1.3377484915576496,0.009895576157862549,0.029395590499304368,0.12330039250068256,0.12098455685543676,0.051754388195431086,0.09024600902046098,1.0945346837499685,0.127785214786245,0.3287062825367767,2.3525,0.0,0.0,0.0016550651426920017,0.00013814506357129555,1.5426976560262934e-08,0.04045539944096151,2.3573,2.3697,2.3562,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.02642490023610007,0.04430885661715862,0.16203867488723384,0.3657709784244322,0.183,2.97,0.00990994150899704,0.14788939336659152,0.04300615320605218,0.9290670266815603,0.8465535341208943,0.016503388695715132,0.47753525110590983,0.009739114418628275,0.5294149448975473,0.11571722165982742,9.425029497019667,1.278338864583537,0.010269618573874947,0.02410267903349171,0.24539284106948328,0.1446342404670901,0.11037382154747084,0.05821374029105304,1.1995492462431603,0.12433465908383709,0.35503702035459234,2.2376,0.0,0.0,0.0015129728022743245,0.00012555959078957294,1.3841191545586752e-08,0.03738063868204431,2.2422,2.254,2.2411,mca
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,Electricity; at grid; consumption mix - South Carolina Electric & Gas Company - BA,Electricity; at grid; consumption mix - ISO-NE - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Portland General Electric Company - BA,"ironmaking, direct reduction, MIDREX","Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",natural gas extraction and processing - Appalachian,Electricity; at grid; consumption mix - NorthWestern Corporation - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - Public Service Company of New Mexico - BA,"coal extraction and processing - West/Northwest, SUB, Surface",0.03742086814691653,0.049470149683950936,0.16526797023012268,0.37894055047144926,0.183,4.76,0.009738703590872425,0.1446774821017323,0.03444465250998899,0.7577727361655383,0.7197793613290291,0.03875020895579221,0.4317066317571875,0.009722173569760774,0.48953821544630705,0.12411768351044289,9.912138250893337,1.235197493392764,0.009688785571378655,0.03331491611101656,0.1481984827132129,0.13233328879842524,0.09333491769968252,0.031169817699545018,1.0211017866523597,0.1456687148133429,0.4833761636016267,2.4068,0.0,0.0,0.001596327966548417,0.00013509220087090366,1.4586046449879609e-08,0.03947930084630956,2.4116,2.4238,2.4105,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.01535012129447515,0.048261479693053985,0.1737796090050055,0.37006628293108934,0.472,7.15,0.009923791840431172,0.13707477105544924,0.04476604001049733,0.9103698909813419,0.5530192827554797,0.023472357572354448,0.49696133622680017,0.010312127117166394,0.4849019624594221,0.11478763369401702,9.59000973754963,1.2600090486118036,0.010463436799981565,0.03230349721865788,0.09419972089133191,0.12126040140734319,0.07881013663887673,0.07093986150226382,1.0255662192824258,0.12161857000041573,0.2872326789059371,2.364,0.0,0.0,0.0020360079523951053,0.00015302990034785356,1.4820508775891869e-08,0.046079912114632096,2.3712,2.3916,2.3704,mca
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA","Electricity; at grid; consumption mix - Southern Company Services, Inc. - Trans - BA",Electricity; at grid; consumption mix - Tampa Electric Company - BA,"rolling, slab","steelmaking, basic oxygen converter",Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,"ironmaking, blast furnace",Electricity; at grid; consumption mix - California Independent System Operator - BA,natural gas extraction and processing - Appalachian,"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA","ironmaking, blast furnace",Electricity; at grid; consumption mix - South Carolina Public Service Authority - BA,"coal extraction and processing - Southern Appalachia, BIT, Surface",0.03579044074627485,0.04522311209621084,0.19737068723941156,0.3385633864888241,0.472,2.97,0.010053934488497037,0.13758127515666563,0.044133543210830704,0.8891783419663262,0.6764688052561909,0.02412843904503398,0.6132590576033651,0.010106109647802241,0.512356995045454,0.12176412953365832,10.320269010604413,1.2485440731014787,0.01033053664877243,0.0383593960615872,0.18950460398199176,0.08024242337317118,0.0822853835502648,0.08201029799559001,1.137483476745076,0.12432072866019903,0.3095792305007402,2.2613,0.0,0.0,0.0017889821486069249,0.00013263806852529874,1.3106342798857032e-08,0.04054079327128554,2.2675,2.2852,2.2668,mca
